"","age1.I","age2_no_comorbid.I","age2_comorbid.I","age3_no_comorbid.I","age3_comorbid.I"
"1",43,43,6,2,3
"2",49,54,11,4,4
"3",37,41,6,4,3
"4",56,58,9,2,5
"5",48,57,10,3,6
"6",46,46,7,2,5
"7",46,52,9,3,3
"8",0,1,0,0,0
"9",45,47,7,2,5
"10",44,44,7,2,5
"11",36,34,12,3,5
"12",1,1,0,0,0
"13",43,39,6,3,5
"14",0,1,0,0,0
"15",48,46,6,2,5
"16",39,42,7,3,4
"17",44,39,7,2,4
"18",0,1,0,0,0
"19",45,42,11,3,8
"20",43,48,7,3,6
"21",42,37,6,4,4
"22",45,49,7,3,3
"23",33,44,8,4,4
"24",47,53,9,3,6
"25",0,1,0,0,0
"26",47,52,9,2,6
"27",48,41,8,5,4
"28",46,45,4,2,3
"29",0,1,0,0,0
"30",43,57,8,2,5
"31",0,0,0,0,0
"32",40,50,10,3,3
"33",0,1,0,0,0
"34",43,46,8,4,6
"35",1,1,0,0,0
"36",41,42,6,3,3
"37",0,1,0,0,0
"38",59,54,7,3,5
"39",51,41,8,4,4
"40",39,41,10,2,3
"41",52,45,7,4,5
"42",0,1,0,0,0
"43",48,52,8,4,6
"44",53,46,6,3,4
"45",57,51,9,5,5
"46",43,41,7,2,3
"47",0,1,0,0,0
"48",37,38,9,2,5
"49",50,48,8,5,6
"50",48,46,6,4,2
"51",56,45,9,2,4
"52",1,1,0,0,0
"53",49,40,7,3,3
"54",47,48,9,2,5
"55",45,58,10,3,2
"56",0,1,1,0,0
"57",0,1,0,0,0
"58",43,37,4,3,5
"59",45,50,8,2,5
"60",55,57,6,2,5
"61",52,43,9,2,4
"62",0,1,0,0,0
"63",45,39,6,3,5
"64",51,41,8,3,3
"65",0,1,0,0,0
"66",48,44,6,4,6
"67",0,0,0,0,0
"68",45,52,5,5,4
"69",49,58,8,4,3
"70",51,43,8,4,7
"71",0,1,0,0,0
"72",47,45,6,2,6
"73",0,1,0,0,0
"74",45,54,10,5,5
"75",40,47,10,3,7
"76",51,39,9,5,4
"77",49,42,8,3,3
"78",43,51,11,4,4
"79",49,54,6,4,6
"80",47,36,7,2,8
"81",53,43,7,2,5
"82",45,43,9,3,5
"83",49,56,11,4,4
"84",50,51,9,3,4
"85",45,51,9,4,3
"86",43,42,10,3,3
"87",47,38,9,3,4
"88",48,53,6,2,4
"89",57,48,10,3,5
"90",56,56,9,1,5
"91",1,1,0,0,0
"92",47,44,5,2,3
"93",53,49,8,4,5
"94",46,50,9,5,6
"95",56,49,8,3,5
"96",51,62,13,3,4
"97",52,51,8,3,6
"98",56,51,9,4,6
"99",51,43,9,2,6
"100",55,37,6,3,6
"101",47,46,8,3,6
"102",42,48,5,3,6
"103",46,49,7,4,3
"104",48,46,7,3,3
"105",47,48,6,4,4
"106",53,44,6,3,4
"107",44,40,7,2,3
"108",39,46,10,3,4
"109",40,39,13,4,5
"110",47,49,6,3,4
"111",43,47,8,3,5
"112",37,36,5,2,5
"113",46,47,6,3,4
"114",46,44,6,2,4
"115",43,43,9,3,4
"116",0,0,0,0,0
"117",0,1,0,0,0
"118",53,49,8,2,4
"119",0,1,0,0,0
"120",50,48,9,3,3
"121",45,52,12,6,5
"122",45,52,8,2,6
"123",61,47,11,4,4
"124",45,41,13,2,3
"125",44,54,5,3,4
"126",46,50,7,4,5
"127",51,43,8,4,7
"128",36,37,7,2,3
"129",53,47,8,1,3
"130",1,1,0,0,0
"131",46,34,7,3,3
"132",45,41,8,3,5
"133",43,49,8,3,5
"134",0,1,0,0,0
"135",48,55,13,4,5
"136",45,48,8,2,3
"137",40,41,8,2,6
"138",45,46,7,3,8
"139",43,47,11,3,4
"140",53,42,13,3,5
"141",46,40,8,3,5
"142",46,36,10,2,2
"143",34,41,7,3,4
"144",0,1,0,0,0
"145",49,43,8,3,2
"146",49,47,6,4,3
"147",0,1,0,0,0
"148",47,40,6,3,7
"149",0,1,0,0,0
"150",40,41,9,2,4
"151",41,44,10,3,4
"152",38,45,10,3,2
"153",0,1,0,0,0
"154",50,53,8,2,4
"155",0,1,0,0,0
"156",46,42,8,5,6
"157",43,41,8,5,5
"158",47,45,10,3,3
"159",43,42,8,6,4
"160",0,1,0,0,0
