"","age1.D","age2_no_comorbid.D","age2_comorbid.D","age3_no_comorbid.D","age3_comorbid.D"
"1",11,20,8,1,7
"2",16,21,7,1,12
"3",18,19,10,3,8
"4",13,18,6,3,10
"5",15,18,11,3,9
"6",14,18,5,1,10
"7",16,15,6,2,5
"8",0,0,0,0,0
"9",17,16,7,3,9
"10",10,24,10,1,8
"11",8,13,5,5,12
"12",0,0,0,0,0
"13",8,31,12,4,7
"14",0,0,0,0,0
"15",10,20,11,2,7
"16",13,23,8,0,4
"17",13,15,4,2,6
"18",0,0,0,0,0
"19",15,17,7,1,11
"20",7,9,6,1,12
"21",15,10,8,1,7
"22",10,17,9,3,12
"23",18,10,10,3,9
"24",12,19,4,4,11
"25",0,0,0,0,0
"26",13,12,7,3,9
"27",15,19,9,1,13
"28",15,20,3,0,6
"29",0,1,0,0,0
"30",15,18,8,2,11
"31",0,0,0,0,0
"32",19,15,5,0,9
"33",0,0,0,0,0
"34",14,18,9,2,9
"35",0,0,0,0,0
"36",16,12,7,1,7
"37",0,0,0,0,0
"38",11,15,4,3,9
"39",12,8,7,1,11
"40",17,28,10,3,9
"41",13,14,6,2,7
"42",0,0,0,0,0
"43",10,22,10,1,11
"44",7,14,5,1,13
"45",13,16,6,2,10
"46",19,19,5,0,10
"47",0,0,0,0,0
"48",14,15,8,3,13
"49",12,19,7,1,9
"50",16,19,9,0,8
"51",16,21,6,3,11
"52",0,0,0,0,0
"53",17,23,9,1,6
"54",22,25,11,1,7
"55",19,17,9,3,8
"56",0,0,0,0,0
"57",0,0,0,0,0
"58",21,20,8,2,7
"59",11,15,8,2,8
"60",9,23,8,1,14
"61",8,19,10,0,10
"62",0,0,0,0,0
"63",17,10,5,2,9
"64",6,16,7,3,8
"65",0,0,0,0,0
"66",16,18,8,1,9
"67",0,0,0,0,0
"68",13,15,1,2,9
"69",13,16,8,1,8
"70",8,17,5,4,9
"71",0,0,0,0,0
"72",15,16,8,3,9
"73",0,0,0,0,0
"74",15,18,10,4,7
"75",9,15,8,1,10
"76",12,16,8,3,5
"77",13,17,11,0,8
"78",9,12,5,2,7
"79",23,17,11,1,11
"80",18,14,8,4,13
"81",11,23,9,1,11
"82",21,19,6,3,9
"83",14,21,5,1,11
"84",13,18,10,1,6
"85",17,18,9,3,11
"86",14,18,7,2,11
"87",13,23,11,1,6
"88",11,19,4,2,4
"89",16,24,7,3,9
"90",14,23,6,1,7
"91",0,0,0,0,0
"92",10,24,8,0,11
"93",18,12,8,2,10
"94",10,12,11,5,9
"95",18,22,7,3,6
"96",8,15,9,0,6
"97",11,17,11,2,10
"98",15,24,11,3,9
"99",16,14,9,0,12
"100",8,17,12,1,7
"101",12,20,5,0,11
"102",18,26,8,1,7
"103",18,20,15,2,8
"104",10,22,4,3,9
"105",15,17,8,1,11
"106",16,17,10,2,12
"107",12,20,8,4,12
"108",12,25,8,1,9
"109",16,32,7,5,8
"110",15,20,11,1,13
"111",22,22,6,2,8
"112",16,22,10,0,11
"113",9,24,4,3,9
"114",11,20,6,1,8
"115",12,24,8,7,8
"116",0,0,0,0,0
"117",0,0,0,0,0
"118",9,19,7,0,11
"119",0,0,0,0,0
"120",21,15,6,2,6
"121",14,26,8,4,12
"122",17,15,9,2,12
"123",15,21,10,2,9
"124",18,16,5,1,10
"125",18,22,11,2,8
"126",15,21,8,5,10
"127",8,19,8,3,7
"128",11,10,14,2,5
"129",17,16,5,1,14
"130",0,0,0,0,0
"131",11,16,10,5,4
"132",15,26,7,3,9
"133",13,22,7,1,10
"134",0,0,0,0,0
"135",17,25,8,4,10
"136",8,23,10,2,10
"137",19,20,8,1,6
"138",10,23,11,0,10
"139",20,17,6,5,12
"140",15,22,9,2,12
"141",19,16,10,1,6
"142",19,20,8,3,6
"143",15,16,7,2,7
"144",0,1,0,0,0
"145",15,24,8,1,8
"146",15,17,6,2,9
"147",0,0,0,0,0
"148",12,18,7,2,10
"149",0,0,0,0,0
"150",13,15,10,0,9
"151",18,15,9,4,10
"152",13,21,9,0,3
"153",0,0,0,0,0
"154",13,18,7,1,8
"155",0,0,0,0,0
"156",13,14,6,3,8
"157",17,18,8,0,10
"158",21,21,3,2,13
"159",16,14,10,3,5
"160",0,0,0,0,0
"161",0,0,0,0,0
"162",19,16,10,2,9
"163",26,14,10,3,13
"164",14,18,8,1,10
"165",16,14,6,1,5
"166",0,0,0,0,0
"167",0,0,0,0,0
"168",18,18,7,2,8
"169",16,8,8,0,10
"170",11,7,4,1,4
"171",14,17,8,1,9
"172",12,21,2,3,7
"173",14,18,8,1,10
"174",15,23,13,3,8
"175",12,21,9,3,10
"176",24,21,5,4,10
"177",0,0,0,0,0
"178",15,13,7,1,7
"179",19,19,7,3,6
"180",18,18,9,3,9
"181",13,29,11,2,14
"182",13,12,6,2,11
"183",0,0,0,0,0
"184",17,21,9,0,6
"185",17,17,6,2,10
"186",20,15,6,2,3
"187",17,20,10,1,8
"188",15,13,7,2,11
"189",9,20,5,3,10
"190",17,16,8,2,11
"191",14,16,7,3,8
"192",0,0,0,0,0
"193",15,24,11,2,12
"194",18,16,9,1,9
"195",13,13,8,5,11
"196",15,20,4,1,10
"197",16,15,10,6,8
"198",0,0,0,0,0
"199",15,21,11,2,12
"200",14,18,5,5,10
"201",0,0,0,0,0
"202",14,20,9,3,12
"203",16,17,5,3,8
"204",0,0,0,0,0
"205",21,19,9,3,12
"206",19,17,3,3,7
"207",19,19,5,2,8
"208",0,0,0,0,0
"209",11,19,5,3,11
"210",18,14,12,2,8
"211",20,20,10,3,7
"212",0,0,0,0,0
"213",8,15,5,3,14
"214",0,0,0,0,0
"215",10,18,9,1,9
"216",16,22,7,2,8
"217",14,14,7,2,11
"218",14,15,11,3,8
"219",14,11,11,0,9
"220",8,21,10,0,12
"221",14,27,4,2,7
"222",17,17,8,3,4
"223",15,18,11,1,7
"224",13,23,13,3,10
"225",18,19,7,2,12
"226",18,17,10,1,7
"227",18,21,9,2,12
"228",10,20,6,1,11
"229",18,19,6,1,9
"230",0,0,0,0,0
"231",0,0,0,0,0
"232",16,21,8,2,12
"233",14,18,7,0,12
"234",14,25,10,2,7
"235",15,23,10,0,14
"236",21,16,6,4,11
"237",0,0,0,0,0
"238",20,18,8,2,10
"239",0,0,0,0,0
"240",12,18,11,2,7
"241",0,0,0,0,0
"242",18,15,8,1,5
"243",13,15,6,2,8
"244",14,18,14,4,3
"245",22,21,10,5,8
"246",1,0,0,0,0
"247",16,10,5,1,9
"248",18,20,6,3,9
"249",14,15,8,1,9
"250",11,17,4,2,10
"251",0,0,0,0,0
"252",17,15,7,2,10
"253",15,20,8,4,8
"254",16,19,13,2,8
"255",0,0,0,0,0
"256",14,23,11,2,10
"257",10,12,5,6,7
"258",18,25,6,1,9
"259",15,21,6,2,7
"260",0,0,0,0,0
"261",19,23,9,2,10
"262",0,0,0,0,0
"263",19,27,12,3,8
"264",17,24,11,4,10
"265",17,15,13,1,13
"266",13,24,8,2,10
"267",21,17,8,0,10
"268",21,19,7,1,4
"269",13,19,7,4,8
"270",20,18,7,4,13
"271",14,24,8,4,10
"272",15,17,11,3,12
"273",13,24,6,3,6
"274",15,17,9,2,11
"275",15,22,8,1,12
"276",11,14,8,2,7
"277",18,20,8,2,12
"278",0,0,0,0,0
"279",14,23,4,1,7
"280",16,18,5,2,12
"281",15,18,10,4,12
"282",0,0,0,0,0
"283",7,19,12,2,8
"284",11,20,4,3,8
"285",0,0,0,0,0
"286",11,15,13,2,8
"287",17,21,6,3,8
"288",12,15,10,0,11
"289",15,19,10,2,9
"290",11,16,2,2,11
"291",17,26,7,1,7
"292",0,0,0,0,0
"293",13,19,7,2,15
"294",14,13,6,3,6
"295",11,21,11,2,9
"296",18,21,8,1,9
"297",23,27,12,2,10
"298",0,0,0,0,0
"299",10,15,8,2,10
"300",13,16,10,2,12
"301",12,14,4,2,8
"302",15,15,7,1,6
"303",9,17,11,3,13
"304",0,0,0,0,0
"305",18,20,9,1,12
"306",16,20,6,2,10
"307",12,20,9,1,8
"308",11,15,7,2,10
"309",18,21,5,2,10
"310",20,24,6,1,13
"311",7,24,6,3,5
"312",11,21,7,2,11
"313",12,13,7,2,10
"314",0,0,0,0,0
"315",12,17,5,2,4
"316",17,16,4,3,7
"317",0,0,0,0,0
"318",17,17,6,4,8
"319",15,19,12,2,6
"320",0,0,0,0,0
"321",15,14,6,2,10
"322",15,21,4,4,8
"323",10,13,7,2,9
"324",17,20,13,4,6
"325",0,0,0,0,0
"326",10,21,15,1,4
"327",13,17,11,2,8
"328",17,19,11,0,8
"329",17,17,7,4,11
"330",14,27,7,1,7
"331",22,15,13,1,11
"332",10,24,9,2,10
"333",11,26,13,2,10
"334",12,20,4,1,11
"335",21,19,9,6,9
"336",9,20,9,1,6
"337",10,14,10,3,9
"338",15,12,8,3,7
"339",16,22,7,2,9
"340",0,0,0,0,0
"341",16,19,10,0,8
"342",12,22,9,1,10
"343",16,14,13,3,10
"344",19,14,10,1,8
"345",14,27,9,1,8
"346",9,22,6,3,10
"347",13,20,13,1,9
"348",13,33,7,1,12
"349",0,0,0,0,0
"350",8,15,12,1,7
"351",17,19,5,2,7
"352",0,0,0,0,0
"353",15,21,8,0,7
"354",0,0,0,0,0
"355",21,18,10,2,5
"356",13,16,4,1,9
"357",17,26,6,0,11
"358",10,13,12,1,8
"359",15,22,10,1,6
"360",13,12,2,3,10
"361",8,19,7,1,12
"362",15,17,5,2,9
"363",16,21,5,2,8
"364",15,10,7,0,11
"365",0,0,0,0,0
"366",7,18,9,1,8
"367",13,16,4,1,10
"368",16,20,10,1,9
"369",1,0,0,0,0
"370",18,21,5,2,6
"371",15,14,9,2,7
"372",17,22,7,3,7
"373",9,19,7,0,13
"374",14,29,8,3,7
"375",0,0,0,0,0
"376",17,19,8,3,9
"377",16,23,9,0,7
"378",0,0,0,0,0
"379",20,22,10,1,10
"380",14,18,8,0,9
"381",6,12,8,3,12
"382",16,13,7,2,7
"383",20,13,9,1,5
"384",13,25,9,3,10
"385",20,15,13,2,9
"386",23,23,10,1,9
"387",12,20,8,1,7
"388",7,14,9,3,12
"389",0,0,0,0,0
"390",0,0,0,0,0
"391",15,12,8,3,9
"392",9,16,11,3,9
"393",0,0,0,0,0
"394",18,17,7,0,6
"395",18,20,9,3,9
"396",0,0,0,0,0
"397",0,0,0,0,0
"398",0,0,0,0,0
"399",19,24,8,0,8
"400",0,0,0,0,0
"401",18,20,6,3,11
"402",15,13,7,3,9
"403",13,20,12,4,8
"404",14,18,8,2,9
"405",16,22,7,0,9
"406",10,23,6,0,9
"407",9,15,6,2,11
"408",10,9,8,0,13
"409",18,19,4,2,12
"410",13,15,9,2,9
"411",18,18,9,0,11
"412",14,24,6,4,8
"413",12,20,10,2,14
"414",14,15,6,3,8
"415",0,0,0,0,0
"416",0,0,0,0,0
"417",16,18,8,2,12
"418",12,19,5,1,9
"419",14,21,9,2,4
"420",13,19,4,3,7
"421",11,19,8,4,8
"422",11,20,8,3,10
"423",11,19,9,1,9
"424",17,21,6,2,8
"425",11,14,6,2,12
"426",0,0,0,0,0
"427",16,9,8,2,9
"428",16,20,7,2,11
"429",14,24,5,1,6
"430",0,0,0,0,0
"431",15,17,5,1,11
"432",0,0,0,0,0
"433",10,19,9,3,6
"434",15,19,3,2,10
"435",0,0,0,0,0
"436",12,18,4,2,4
"437",19,15,8,3,6
"438",24,27,10,2,11
"439",9,16,6,2,11
"440",19,19,4,1,11
"441",11,23,9,2,8
"442",14,18,7,0,9
"443",17,10,9,3,9
"444",18,23,9,4,12
"445",10,15,10,3,8
"446",16,21,7,3,8
"447",9,19,8,1,10
"448",17,16,10,2,5
"449",17,16,10,4,5
"450",15,19,9,2,15
"451",17,18,8,3,7
"452",0,0,0,0,0
"453",10,18,11,2,9
"454",13,14,8,3,11
"455",0,0,0,0,0
"456",0,0,0,0,0
"457",12,22,7,1,6
"458",12,16,4,1,13
"459",16,21,6,3,9
"460",18,14,3,1,11
"461",11,14,6,1,8
"462",12,22,7,1,7
"463",0,0,0,0,0
"464",14,19,4,2,8
"465",0,0,0,0,0
"466",14,17,10,4,6
"467",16,28,8,1,7
"468",16,19,11,2,13
"469",7,22,6,0,13
"470",12,20,6,3,6
"471",0,0,0,0,0
"472",16,18,8,1,7
"473",8,14,7,5,9
"474",10,16,6,1,10
"475",7,17,8,0,9
"476",17,13,10,0,8
"477",14,21,9,3,10
"478",15,23,6,4,7
"479",15,20,3,3,10
"480",0,0,0,0,0
"481",14,19,7,3,8
"482",15,17,4,2,11
"483",18,26,9,2,7
"484",11,23,7,7,10
"485",12,21,5,3,8
"486",20,19,8,3,9
"487",16,21,5,2,13
"488",11,15,7,2,11
"489",16,15,5,3,10
"490",18,16,6,0,7
"491",0,0,0,0,0
"492",16,24,7,1,9
"493",0,0,0,0,0
"494",13,15,8,2,8
"495",17,22,7,3,6
"496",15,25,14,4,11
"497",13,19,8,2,12
"498",0,0,0,0,0
"499",7,19,6,1,6
"500",15,17,7,3,10
