"","age1.A","age2_no_comorbid.A","age2_comorbid.A","age3_no_comorbid.A","age3_comorbid.A"
"1",46,49,49,51,51
"2",56,59,59,62,62
"3",60,64,64,66,66
"4",60,64,64,66,66
"5",39,41,41,43,43
"6",59,63,63,65,65
"7",50,53,53,55,55
"8",51,54,54,57,57
"9",71,75,75,78,78
"10",43,46,46,48,48
"11",49,52,52,54,54
"12",45,48,48,50,50
"13",61,64,64,67,67
"14",59,62,62,65,65
"15",49,52,52,55,55
"16",51,55,55,57,57
"17",64,68,68,71,71
"18",51,54,54,57,57
"19",43,46,46,48,48
"20",44,47,47,49,49
"21",47,50,50,52,52
"22",55,59,59,61,61
"23",52,55,55,57,57
"24",55,58,58,60,60
"25",59,63,63,66,66
"26",80,84,84,87,87
"27",43,46,46,48,48
"28",66,70,70,73,73
"29",62,66,66,69,69
"30",55,58,58,60,60
"31",47,51,51,53,53
"32",80,85,85,88,88
"33",35,37,37,39,39
"34",43,46,46,48,48
"35",56,60,60,62,62
"36",69,73,73,76,76
"37",65,69,69,71,71
"38",50,53,53,56,56
"39",67,71,71,73,73
"40",50,54,54,56,56
"41",59,62,62,65,65
"42",51,54,54,57,57
"43",41,44,44,46,46
"44",51,54,54,57,57
"45",44,47,47,49,49
"46",43,45,45,47,47
"47",47,50,50,52,52
"48",60,63,63,66,66
"49",62,66,66,69,69
"50",72,76,76,80,80
"51",47,50,50,53,53
"52",63,67,67,69,69
"53",50,54,54,56,56
"54",61,65,65,67,67
"55",45,48,48,50,50
"56",61,65,65,67,67
"57",57,61,61,63,63
"58",36,39,39,41,41
"59",54,57,57,60,60
"60",54,57,57,60,60
"61",69,74,74,76,76
"62",50,53,53,56,56
"63",64,68,68,70,70
"64",53,56,56,58,58
"65",79,83,83,86,86
"66",52,55,55,58,58
"67",42,44,44,46,46
"68",41,43,43,45,45
"69",40,42,42,44,44
"70",61,64,64,67,67
"71",50,53,53,55,55
"72",62,66,66,68,68
"73",55,59,59,61,61
"74",40,42,42,44,44
"75",69,73,73,76,76
"76",58,61,61,64,64
"77",43,46,46,48,48
"78",54,57,57,59,59
"79",69,73,73,76,76
"80",46,49,49,51,51
"81",45,48,48,50,50
"82",39,42,42,43,43
"83",55,59,59,61,61
"84",47,50,50,52,52
"85",49,52,52,54,54
"86",55,59,59,61,61
"87",56,59,59,61,61
"88",61,64,64,67,67
"89",68,72,72,75,75
"90",82,86,86,89,89
"91",40,42,42,44,44
"92",53,56,56,59,59
"93",39,42,42,44,44
"94",75,80,80,83,83
"95",59,63,63,66,66
"96",44,47,47,49,49
"97",48,51,51,53,53
"98",58,62,62,65,65
"99",53,56,56,59,59
"100",56,59,59,61,61
"101",41,44,44,46,46
"102",62,66,66,69,69
"103",46,49,49,51,51
"104",80,84,84,86,86
"105",43,46,46,49,49
"106",52,55,55,57,57
"107",62,66,66,68,68
"108",59,63,63,65,65
"109",41,44,44,46,46
"110",102,108,108,111,111
"111",44,47,47,49,49
"112",47,50,50,52,52
"113",31,33,33,34,34
"114",52,56,56,58,58
"115",34,36,36,38,38
"116",63,66,66,69,69
"117",49,53,53,55,55
