"","age1.H","age2_no_comorbid.H","age2_comorbid.H","age3_no_comorbid.H","age3_comorbid.H"
"1",48,51,51,53,54
"2",65,69,69,72,72
"3",69,73,72,75,74
"4",63,67,67,69,69
"5",44,47,48,50,50
"6",60,64,64,66,66
"7",59,63,63,66,67
"8",58,61,61,63,63
"9",76,80,81,83,84
"10",46,49,49,51,51
"11",58,62,62,65,64
"12",51,54,54,57,57
"13",69,73,73,76,76
"14",69,73,73,76,77
"15",56,60,60,62,63
"16",58,61,62,64,65
"17",72,77,76,79,79
"18",63,67,67,70,70
"19",50,53,53,55,55
"20",55,58,58,61,61
"21",56,59,59,61,61
"22",62,65,66,68,69
"23",60,64,64,67,67
"24",64,68,68,71,71
"25",68,72,72,75,74
"26",85,89,89,91,91
"27",48,52,52,54,55
"28",72,77,77,80,80
"29",71,75,75,78,77
"30",60,63,64,66,66
"31",58,62,62,64,64
"32",86,91,91,94,95
"33",39,42,42,44,44
"34",49,52,52,54,54
"35",61,65,65,68,67
"36",79,84,85,88,90
"37",73,78,78,80,81
"38",56,59,59,62,61
"39",72,76,76,79,80
"40",56,60,59,62,61
"41",68,72,72,75,75
"42",60,64,64,66,66
"43",48,51,51,53,53
"44",62,66,67,69,70
"45",53,56,56,58,59
"46",49,52,52,54,54
"47",58,61,61,64,62
"48",66,70,68,71,70
"49",69,73,73,76,76
"50",81,86,86,90,90
"51",54,58,58,60,60
"52",65,69,69,72,71
"53",56,60,59,62,61
"54",73,77,77,80,80
"55",55,59,59,62,63
"56",67,71,72,74,75
"57",67,71,71,74,74
"58",43,46,47,48,49
"59",57,61,61,64,65
"60",63,68,68,70,70
"61",76,81,81,84,84
"62",60,64,64,66,67
"63",68,72,71,74,73
"64",56,59,59,61,60
"65",86,91,91,94,95
"66",56,59,58,61,60
"67",47,50,50,52,52
"68",49,52,51,54,53
"69",51,54,54,56,56
"70",72,76,77,80,80
"71",58,62,62,65,65
"72",71,75,75,78,78
"73",65,70,69,72,71
"74",51,55,55,58,59
"75",78,83,83,86,86
"76",64,68,68,71,72
"77",51,54,54,56,57
"78",61,65,65,67,67
"79",77,81,82,84,85
"80",55,58,58,61,60
"81",52,55,55,57,56
"82",47,50,51,53,54
"83",57,61,60,62,61
"84",58,62,63,65,66
"85",53,56,57,59,59
"86",68,73,73,76,76
"87",64,68,68,71,70
"88",67,71,72,74,75
"89",73,77,77,80,81
"90",85,89,89,92,92
"91",47,50,50,52,51
"92",58,61,61,64,63
"93",46,49,49,51,51
"94",83,87,87,90,89
"95",72,77,76,80,79
"96",53,57,57,59,59
"97",55,58,58,60,61
"98",64,68,68,71,71
"99",61,64,64,66,65
"100",62,66,66,68,69
"101",47,50,50,52,52
"102",69,73,72,75,75
"103",50,53,53,55,56
"104",85,89,88,91,90
"105",50,53,53,56,56
"106",57,61,61,63,65
"107",67,70,70,73,72
"108",64,68,67,70,70
"109",51,54,54,56,56
"110",116,122,121,125,123
"111",50,53,53,55,56
"112",53,56,56,59,59
"113",34,36,36,38,37
"114",62,66,65,68,67
"115",39,41,41,43,43
"116",76,81,81,85,85
"117",55,58,58,60,61
"118",46,49,49,51,51
"119",62,66,65,67,66
"120",40,43,43,45,45
"121",77,82,81,84,83
"122",48,51,51,53,53
"123",57,61,60,63,62
"124",59,63,63,66,66
"125",73,77,76,79,78
"126",87,92,92,96,96
"127",46,49,50,52,54
"128",68,72,72,75,77
"129",57,60,60,63,63
"130",59,63,62,65,64
"131",59,63,63,65,65
"132",72,76,76,79,78
"133",46,49,49,51,52
"134",95,101,101,105,106
"135",47,50,50,52,52
"136",81,86,85,88,88
"137",65,68,68,71,70
"138",51,54,54,56,54
"139",59,63,63,65,65
"140",78,83,82,85,85
