"","age1.R","age2_no_comorbid.R","age2_comorbid.R","age3_no_comorbid.R","age3_comorbid.R"
"1",744,797,88,27,27
"2",745,780,80,29,19
"3",2,1,0,0,0
"4",732,792,89,20,24
"5",0,1,0,0,0
"6",747,792,86,25,20
"7",747,807,86,24,22
"8",0,1,0,0,0
"9",742,801,92,27,30
"10",0,1,0,0,0
"11",0,1,0,0,0
"12",737,819,88,28,22
"13",0,1,0,0,0
"14",749,827,88,28,24
"15",757,792,81,30,37
"16",0,1,0,0,0
"17",0,1,0,0,0
"18",755,791,78,25,26
"19",757,804,89,21,20
"20",746,799,87,28,25
"21",0,1,0,0,0
"22",1,1,0,0,0
"23",759,802,68,30,26
"24",0,1,0,0,0
"25",733,793,86,29,23
"26",741,808,81,32,25
"27",736,808,92,32,27
"28",735,809,79,29,32
"29",747,800,84,25,22
"30",0,1,0,0,0
"31",0,1,0,0,0
"32",750,792,84,30,26
"33",757,791,89,31,32
"34",0,3,0,0,0
"35",738,790,84,31,30
"36",741,785,88,35,24
"37",747,817,80,30,32
"38",760,812,99,24,29
"39",738,795,76,24,28
"40",762,796,87,30,30
"41",748,804,86,28,26
"42",0,1,0,0,0
"43",751,810,88,30,30
"44",0,1,0,0,0
"45",758,792,81,31,27
"46",0,0,0,0,0
"47",736,780,78,27,28
"48",0,1,0,0,0
"49",755,799,81,34,26
"50",740,799,87,23,32
"51",1,1,0,0,0
"52",734,800,82,29,24
"53",744,793,88,29,20
"54",751,825,97,29,32
"55",0,1,0,0,0
"56",738,796,86,30,20
"57",748,823,87,32,28
"58",750,795,86,29,28
"59",739,823,81,29,28
"60",742,790,82,27,24
"61",0,1,0,1,0
"62",748,810,84,24,34
"63",749,814,79,31,24
"64",741,798,80,25,32
"65",0,1,0,0,0
"66",760,805,90,31,25
"67",1,1,0,0,0
"68",748,826,88,28,27
"69",745,797,86,28,26
"70",744,795,85,24,21
"71",753,786,83,27,22
"72",0,1,0,0,0
"73",751,801,86,28,21
"74",756,793,89,26,29
"75",771,793,80,31,25
"76",0,1,0,0,0
"77",748,794,86,27,25
"78",750,804,96,26,21
"79",745,816,89,31,20
"80",0,1,0,0,0
"81",749,810,85,30,28
"82",747,807,85,31,34
"83",752,815,79,31,22
"84",740,807,80,27,20
"85",0,1,1,0,0
"86",751,796,81,21,33
"87",0,1,0,0,0
"88",743,790,92,30,26
"89",0,1,0,0,0
"90",755,782,94,32,23
"91",2,1,0,0,0
"92",747,802,91,29,29
"93",0,1,0,0,0
"94",742,813,83,26,35
"95",739,803,88,21,22
"96",725,808,86,26,27
"97",751,807,81,29,17
"98",747,802,86,28,14
"99",0,0,0,0,0
"100",754,812,90,28,33
"101",755,803,83,30,23
"102",745,824,89,31,25
"103",747,812,86,28,35
"104",0,1,0,0,0
"105",734,813,91,32,35
"106",0,1,0,0,0
"107",749,785,77,29,28
"108",750,815,94,27,26
"109",750,821,86,24,23
"110",0,1,0,0,0
"111",745,814,81,28,22
"112",745,795,85,31,27
"113",738,794,81,30,24
"114",746,792,75,27,24
"115",755,794,87,26,27
"116",741,801,80,32,25
"117",756,817,94,31,26
"118",744,812,75,29,31
"119",0,1,0,0,0
"120",739,794,82,24,27
"121",1,1,0,0,0
"122",760,799,70,30,28
"123",752,782,78,27,31
"124",736,797,85,26,22
"125",766,804,90,30,26
"126",1,4,1,0,0
"127",741,817,91,28,24
"128",0,1,0,0,0
"129",741,803,79,30,25
"130",0,1,0,0,0
"131",0,0,0,0,0
"132",743,806,91,30,32
"133",0,1,0,0,0
"134",0,1,0,0,0
"135",746,795,85,23,24
"136",733,792,80,24,27
"137",728,808,80,32,28
"138",739,787,93,30,27
"139",758,807,84,27,25
"140",749,799,94,32,19
"141",746,812,88,32,24
"142",738,785,84,23,36
"143",744,809,87,33,32
"144",741,817,85,26,32
"145",0,1,0,0,0
