"","age1_orange.A","age1_green.A","age2_no_comorbid_orange.A","age2_no_comorbid_green.A","age2_comorbid_green.A","age3_no_comorbid_green.A","age3_comorbid_green.A"
"1",62,138,66,142,142,145,145
"2",74,167,78,172,172,176,176
"3",84,206,88,212,212,216,216
"4",72,165,75,170,170,173,173
"5",64,143,67,147,147,150,150
"6",46,93,49,96,96,99,99
"7",42,84,45,87,87,89,89
"8",61,141,64,145,145,148,148
"9",50,100,53,104,104,107,107
"10",66,164,69,169,169,172,172
"11",68,148,72,154,154,157,157
"12",63,143,67,147,147,151,151
"13",70,162,74,167,167,170,170
"14",43,93,45,96,96,98,98
"15",46,96,49,100,100,103,103
"16",42,83,45,87,87,89,89
"17",55,110,58,115,115,118,118
"18",51,108,54,112,112,115,115
"19",35,70,37,72,72,74,74
"20",62,137,65,141,141,144,144
"21",57,131,60,136,136,138,138
"22",57,122,61,126,126,129,129
"23",52,116,55,120,120,122,122
"24",42,86,45,90,90,92,92
"25",58,123,62,128,128,131,131
"26",52,108,55,112,112,115,115
"27",56,133,59,137,137,140,140
"28",70,148,74,153,153,157,157
"29",64,133,68,138,138,141,141
"30",51,108,54,112,112,115,115
"31",63,137,66,142,142,145,145
"32",55,111,59,115,115,118,118
"33",42,85,44,88,88,91,91
"34",44,88,46,91,91,94,94
"35",43,86,45,89,89,91,91
"36",51,99,54,103,103,106,106
"37",48,103,51,107,107,110,110
"38",42,83,44,86,86,89,89
"39",65,149,68,153,153,157,157
"40",101,290,106,297,297,300,300
"41",62,131,65,135,135,139,139
"42",37,76,40,79,79,81,81
"43",62,139,66,144,144,147,147
"44",43,86,45,89,89,91,91
"45",48,101,51,104,104,107,107
"46",73,160,78,166,166,170,170
"47",34,68,36,71,71,73,73
"48",50,102,54,106,106,109,109
"49",68,149,72,155,155,158,158
"50",47,89,50,93,93,96,96
