"","age1_orange.P","age1_green.P","age2_no_comorbid_orange.P","age2_no_comorbid_green.P","age2_comorbid_green.P","age3_no_comorbid_green.P","age3_comorbid_green.P"
"1",57,132,60,136,136,139,139
"2",68,160,72,166,166,169,169
"3",78,200,82,206,206,210,210
"4",66,159,70,164,164,167,167
"5",58,137,61,141,141,144,144
"6",41,88,44,91,91,93,93
"7",37,79,40,82,82,84,84
"8",56,135,59,139,139,142,142
"9",44,95,47,99,99,101,101
"10",60,158,64,163,163,166,166
"11",63,143,66,148,148,151,151
"12",58,137,61,141,141,144,144
"13",64,155,68,160,160,164,164
"14",38,88,40,91,91,93,93
"15",41,91,44,94,94,97,97
"16",37,78,39,81,81,83,83
"17",49,105,52,109,109,112,112
"18",46,103,49,106,106,109,109
"19",30,65,32,67,67,69,69
"20",56,131,59,135,135,138,138
"21",52,126,55,130,130,132,132
"22",52,116,55,120,120,123,123
"23",47,110,49,114,114,116,116
"24",38,81,40,84,84,86,86
"25",53,118,56,122,122,125,125
"26",47,103,49,107,107,109,109
"27",50,127,53,131,131,134,134
"28",64,142,68,147,147,150,150
"29",59,127,62,132,132,135,135
"30",46,103,49,107,107,109,109
"31",57,131,60,136,136,139,139
"32",50,105,53,109,109,112,112
"33",37,80,39,83,83,85,85
"34",39,83,41,86,86,88,88
"35",38,81,40,84,84,86,86
"36",46,94,48,98,98,100,100
"37",43,98,45,101,101,104,104
"38",37,78,39,81,81,83,83
"39",59,143,62,147,147,150,150
"40",95,284,99,290,290,294,294
"41",56,125,59,129,129,132,132
"42",33,72,35,74,74,76,76
"43",57,133,60,138,138,140,140
"44",38,81,40,84,84,86,86
"45",43,95,45,99,99,101,101
"46",68,154,72,159,159,163,163
"47",30,63,32,66,66,68,68
"48",45,97,48,100,100,103,103
"49",62,143,66,148,148,152,152
"50",42,84,44,88,88,90,90
