"","age1_orange.H","age1_green.H","age2_no_comorbid_orange.H","age2_no_comorbid_green.H","age2_comorbid_green.H","age3_no_comorbid_green.H","age3_comorbid_green.H"
"1",69,145,73,150,150,153,153
"2",84,177,88,183,183,187,188
"3",88,211,93,217,217,221,221
"4",76,169,80,174,174,177,177
"5",68,147,72,152,152,155,156
"6",52,98,55,102,103,106,107
"7",51,93,54,97,96,99,98
"8",64,144,68,149,148,151,151
"9",57,108,60,112,112,115,114
"10",75,175,79,180,179,182,181
"11",78,158,82,164,164,168,167
"12",68,147,72,152,152,155,155
"13",75,167,79,172,172,176,176
"14",47,97,50,101,101,103,103
"15",51,101,54,105,105,108,108
"16",49,90,52,94,94,96,97
"17",60,116,64,120,121,124,124
"18",56,113,59,117,117,120,120
"19",43,77,45,81,80,83,82
"20",67,142,71,147,147,150,150
"21",61,135,64,139,139,142,142
"22",67,132,71,137,137,140,140
"23",61,125,64,129,129,132,132
"24",52,96,55,100,100,103,103
"25",66,131,70,136,136,140,140
"26",63,120,67,125,125,129,130
"27",58,135,61,139,138,141,139
"28",76,154,81,160,160,164,165
"29",76,145,80,150,151,155,155
"30",58,115,61,119,119,122,123
"31",70,144,73,149,149,153,153
"32",62,117,66,122,122,125,126
"33",49,93,53,97,98,100,101
"34",52,96,55,100,100,103,103
"35",51,94,54,98,98,101,101
"36",59,107,62,112,112,115,115
"37",51,107,54,111,111,113,114
"38",49,90,52,94,94,97,97
"39",71,155,74,160,159,163,162
"40",104,294,109,300,298,302,301
"41",68,137,72,142,141,145,144
"42",45,84,47,87,87,90,90
"43",70,147,74,153,152,155,154
"44",51,94,54,98,99,101,103
"45",55,108,58,112,112,115,116
"46",85,172,90,179,177,182,181
"47",43,77,45,80,80,82,82
"48",62,114,66,119,119,122,123
"49",74,155,78,161,160,164,164
"50",56,99,60,103,103,106,106
