"time" "age1_orange.S" "age1_green.S" "age2_no_comorbid_orange.S" "age2_no_comorbid_green.S" "age2_comorbid_green.S" "age3_no_comorbid_green.S" "age3_comorbid_green.S" "age1_orange.E" "age1_green.E" "age2_no_comorbid_orange.E" "age2_no_comorbid_green.E" "age2_comorbid_green.E" "age3_no_comorbid_green.E" "age3_comorbid_green.E" "age1_orange.P" "age1_green.P" "age2_no_comorbid_orange.P" "age2_no_comorbid_green.P" "age2_comorbid_green.P" "age3_no_comorbid_green.P" "age3_comorbid_green.P" "age1_orange.A" "age1_green.A" "age2_no_comorbid_orange.A" "age2_no_comorbid_green.A" "age2_comorbid_green.A" "age3_no_comorbid_green.A" "age3_comorbid_green.A" "age1_orange.I" "age1_green.I" "age2_no_comorbid_orange.I" "age2_no_comorbid_green.I" "age2_comorbid_green.I" "age3_no_comorbid_green.I" "age3_comorbid_green.I" "age1_orange.H" "age1_green.H" "age2_no_comorbid_orange.H" "age2_no_comorbid_green.H" "age2_comorbid_green.H" "age3_no_comorbid_green.H" "age3_comorbid_green.H" "age1_orange.R" "age1_green.R" "age2_no_comorbid_orange.R" "age2_no_comorbid_green.R" "age2_comorbid_green.R" "age3_no_comorbid_green.R" "age3_comorbid_green.R" "age1_orange.D" "age1_green.D" "age2_no_comorbid_orange.D" "age2_no_comorbid_green.D" "age2_comorbid_green.D" "age3_no_comorbid_green.D" "age3_comorbid_green.D"
0 752 62.4 847 93.8 125.2 44 74.6 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 751.974806730523 62.3999960375587 846.982983601131 93.799994067681 125.199992081809 43.9999972228882 74.5999952915332 0.0234427332951885 3.67520266821185e-06 0.821433422134172 5.50157800345741e-06 7.34325763361266e-06 2.57530182591691e-06 4.36630718666821e-06 0.00146486652378647 2.39182368051578e-07 0.136737890147222 3.58621404923025e-07 4.78671640686169e-07 1.68007773516278e-07 2.84849543279872e-07 3.23623586639879e-05 5.44098703294045e-09 0.00652562155145731 8.16534884427438e-09 1.08987385426775e-08 3.82704469395508e-09 6.48858032202385e-09 0.000245108380504605 4.1209600070872e-08 0.0494478629601294 6.18526873147013e-08 8.26635322435359e-08 2.90161706123754e-08 4.93263424049698e-08 3.96119555513215e-07 6.78959910002943e-11 0.000144610765253091 1.06733416591678e-10 4.23582465245316e-10 1.36771746444609e-10 5.65124268884045e-10 7.76431871304664e-06 1.33113351363868e-09 0.00268883371623367 1.96777356814074e-09 2.11061760138121e-09 7.8264732034626e-10 6.97459728912576e-10 3.8480808086638e-08 6.61297673457934e-12 3.81575951950286e-05 2.70189960617381e-11 1.65460702588477e-10 3.95718595249772e-11 2.32597478742012e-10
2 751.905527566701 62.3999869814198 846.936188899072 93.7999807485545 125.199974304041 43.9999910440909 74.5999848156632 0.0818356858763741 1.1166205368869e-05 0.704266067543561 1.6494177944496e-05 2.20156831412675e-05 7.66890838499048e-06 1.30022855800066e-05 0.00895223080110763 1.29210300164448e-06 0.180373442317236 1.92084080969249e-06 2.56385148585821e-06 8.960019675653e-07 1.5191306086448e-06 0.000404715700984496 6.14122390166471e-08 0.0187790803284002 9.1669688699552e-08 1.22356556771683e-07 4.28493093434972e-08 7.26490562960202e-08 0.00306628451483126 4.65293735012117e-07 0.142422473617761 6.94750448738341e-07 9.29767579571537e-07 3.25356163420519e-07 5.54664683744086e-07 1.0138737132784e-05 1.59250364467775e-09 0.000880394918188166 2.49457152161740e-09 9.91079176372935e-09 3.19321279047245e-09 1.32240999109311e-08 0.000202198175116845 3.17865459174639e-08 0.0168262194918855 4.68237079682107e-08 5.0268025375179e-08 1.86013698097313e-08 1.66009998163791e-08 1.17949306811373e-06 1.86780610334695e-10 0.00026342271113837 6.88265557414742e-10 4.12157367287017e-09 9.9872032966998e-10 5.7818117499513e-09
3 751.79900508654 62.3999744870007 846.864234782272 93.7999630047294 125.199950620385 43.9999829641803 74.5999711165422 0.162287421228115 2.02852963070801e-05 0.632446312281608 2.93089108435583e-05 3.91202093562207e-05 1.34706072898117e-05 2.28388023595444e-05 0.0234834363999372 3.09173759893388e-06 0.18739484624143 4.52649776537061e-06 6.04176460793604e-06 2.0949200915978e-06 3.55184179166355e-06 0.00161926308907285 2.26260556480293e-07 0.0311526756573174 3.34553540600982e-07 4.46546943318155e-07 1.55628795791768e-07 2.63861549228771e-07 0.0122723451700607 1.714896375985e-06 0.236483274202479 2.53686358506438e-06 3.39983784265731e-06 1.18351378871838e-06 2.02366118519074e-06 6.2138166698721e-05 9.06915548005178e-09 0.00229731632059219 1.41176688203456e-08 5.61522197401098e-08 1.8027684442444e-08 7.4835531431071e-08 0.00126181397061087 1.84481547304499e-07 0.0452142810660559 2.70084845934373e-07 2.90221136926521e-07 1.07026325699197e-07 9.56616665387108e-08 8.49543506806735e-06 1.25775333862465e-09 0.000776511958954304 4.24228236584077e-09 2.48827180487038e-08 6.09568820070755e-09 3.47938017197121e-08
4 751.658780692672 62.3999584177664 846.769509374478 93.7999411664386 125.199921471622 43.9999732636539 74.5999546697406 0.257374343646914 3.08565721278714e-05 0.595044322486886 4.33210024166202e-05 5.78229158055528e-05 1.9602809096035e-05 3.32356717855502e-05 0.0440641571559712 5.46840650563591e-06 0.182833078411052 7.83447442412838e-06 1.0457102323037e-05 3.58456614460368e-06 6.07746896335078e-06 0.00409307850337195 5.37743119350144e-07 0.0418614075834815 7.84379126725196e-07 1.04695380240932e-06 3.62319633631447e-07 6.14296469747863e-07 0.0310319828570601 4.07719167676515e-06 0.318076126917516 5.95098906731154e-06 7.98684469275116e-06 2.75967046376638e-06 4.73309381539949e-06 0.000213098763050537 2.93224720232295e-08 0.00427486773239216 4.52346310594705e-08 1.80125005445083e-07 5.7539352407457e-08 2.3943280356193e-07 0.00440893422678221 6.0826924721873e-07 0.0867758957678507 8.82708084812007e-07 9.49406416462392e-07 3.48431263099054e-07 3.11912271063972e-07 3.37121744696837e-05 4.72843562338147e-09 0.00162492662285558 1.47736603473759e-08 8.50302982412125e-08 2.10101220599384e-08 1.18383374052547e-07
5 751.485653088432 62.399937893962 846.652547189066 93.7999144613619 125.199885826892 43.9999617092583 74.5999350797879 0.363572416671112 4.33964374933411e-05 0.584915154182446 5.90033263090261e-05 7.87549728559708e-05 2.62161736085405e-05 4.44483307090255e-05 0.0694363541248114 8.38326681725249e-06 0.177339414396362 1.16950526402034e-05 1.56100276178407e-05 5.27328934510049e-06 8.94062238964765e-06 0.0080903750640553 1.02002830940701e-06 0.0506975987366089 1.46228762046522e-06 1.95179541665507e-06 6.69276371250906e-07 1.13472766580267e-06 0.0613588730783984 7.73662798649442e-06 0.385580808237739 1.1100047913507e-05 1.49186462566596e-05 5.10564474305698e-06 8.78337452992138e-06 0.00053381724974396 7.02422723961387e-08 0.00665212479935923 1.07101144555226e-07 4.26968590569874e-07 1.35511469145163e-07 5.65264913388834e-07 0.0112586170100296 1.4864623855342e-06 0.139438820672652 2.13291608788908e-06 2.29621320324803e-06 8.37516073813002e-07 7.5089110701102e-07 9.6458369234996e-05 1.29727865761626e-08 0.00282888990916918 3.79063931104947e-08 2.14483641319251e-07 5.33301462904133e-08 2.97000846269564e-07
6 751.278259065209 62.3999116934897 846.512420967073 93.7998816305271 125.199842005778 43.9999478460172 74.5999115752927 0.479978509559046 5.86252885561595e-05 0.597611776910516 7.71687918728519e-05 0.000103001415165043 3.36286980361059e-05 5.7015928943034e-05 0.09869731823436 1.19174304658211e-05 0.175161166305356 1.61433466285619e-05 2.15474093592319e-05 7.15719975488532e-06 1.21347068571465e-05 0.0137520092141611 1.69618180044099e-06 0.0580370388940769 2.38262795968038e-06 3.18022409970132e-06 1.07846314673257e-06 1.82848524423295e-06 0.104333167530134 1.28693664140192e-05 0.441803345230248 1.80954221451331e-05 2.43539647107836e-05 8.23970232534302e-06 1.42171696888174e-05 0.00109983096043279 1.4028787070178e-07 0.00929111075086358 2.10918015254097e-07 8.41795873382829e-07 2.65083261724794e-07 1.10842796528156e-06 0.0236556068461898 3.02868557924307e-06 0.201278908367847 4.28776332504153e-06 4.62023406448502e-06 1.6726962342043e-06 1.50196806803406e-06 0.000224492445816264 2.92695790938413e-08 0.00439568646879589 8.06029128086571e-08 4.49178496970221e-07 1.12140103528484e-07 6.18020541278871e-07
7 751.033510429508 62.399878371521 846.34703609691 93.7998411403669 125.199787961343 43.9999311042697 74.5998831904209 0.607410603646968 7.73230973134872e-05 0.630597596037309 9.87176218793553e-05 0.000131763819395472 4.21988110756246e-05 7.15461660509453e-05 0.131433665812119 1.62256858212099e-05 0.177823567675827 2.13294395138882e-05 2.84695717178977e-05 9.2873267221973e-06 1.57462403062709e-05 0.0211477805020585 2.59599665337093e-06 0.064418064293838 3.56581003972586e-06 4.75948205728867e-06 1.59373690109748e-06 2.70210847322437e-06 0.160496334046246 1.97025949339145e-05 0.490793357280683 2.7094293655152e-05 3.65123774686296e-05 1.21941280013871e-05 2.11000148249589e-05 0.0019854656168246 2.48623262198562e-07 0.012094893138817 3.6785890442657e-07 1.46977669766858e-06 4.586587304922e-07 1.92239225375476e-06 0.0435623350951245 5.47460497622956e-06 0.270908449523029 7.63345138479338e-06 8.2325653494264e-06 2.95516894155823e-06 2.65747284573389e-06 0.000453385772306276 5.78760433442766e-08 0.0063279751407853 1.51157632532164e-07 8.31064593320115e-07 2.07899940251472e-07 1.13518436603426e-06
8 750.746866022142 62.3998362624677 846.153313411536 93.7997912215347 125.199721331942 43.9999108262868 74.5998488100227 0.747831179130065 0.000100317226441654 0.682712442530477 0.000124587227810729 0.000166293400020291 5.22943999257477e-05 8.86627780559269e-05 0.167676310198798 2.1505228927891e-05 0.185791484913946 2.74660211230123e-05 3.66604034605665e-05 1.17437997705965e-05 1.9911078701966e-05 0.0303238541206143 3.75957703572086e-06 0.0703790482278773 5.04436891030269e-06 6.73299560309058e-06 2.22385080497061e-06 3.77043795570018e-06 0.230209790109819 2.85417490174758e-05 0.536612992153977 3.83457256812698e-05 5.17364167969364e-05 1.703817701322e-05 2.95598894155933e-05 0.00326132743346419 4.05553341927181e-07 0.0150077975490132 5.89643060035014e-07 2.35839312461546e-06 7.28561629006666e-07 3.06063384926144e-06 0.0730054785427341 9.10403981481932e-06 0.347553945394118 1.24861209615376e-05 1.34773720107469e-05 4.79235857360243e-06 4.31573561495579e-06 0.000826038321885892 1.04157753369048e-07 0.00862887769534768 2.59357708170181e-07 1.40907708538545e-06 3.52565493819921e-07 1.90942380518538e-06
9 750.412463261523 62.3997834352338 845.927276803556 93.7997298369382 125.199639398557 43.9998862595559 74.5998071582471 0.904008308634343 0.000128513858518629 0.753827411365326 0.000155774359915415 0.000207920574215458 6.42973147169487e-05 0.000109013174497372 0.207812407112238 2.79832556755018e-05 0.199202104355026 3.48028910087896e-05 4.64533257388108e-05 1.46222828358458e-05 2.47914158989568e-05 0.0413379309602996 5.23874990765841e-06 0.0764074086704001 6.86516463185309e-06 9.1633114275907e-06 2.98350441990963e-06 5.05839613011951e-06 0.313921285413664 3.97813012098839e-05 0.582948724258808 5.22075256690696e-05 7.05148193765961e-05 2.28862991029082e-05 3.98020413500148e-05 0.00499437625829642 6.23051774897664e-07 0.0180097959675576 8.89285438859172e-07 3.56041551403458e-06 1.08794273222414e-06 4.58035466158003e-06 0.114070150836208 1.42497712001841e-05 0.431022435586388 1.92070677490586e-05 2.07482622499876e-05 7.30322344194334e-06 6.58581848226368e-06 0.00139227926196375 1.7477793350323e-07 0.0113053162412873 4.16767342469802e-07 2.2407342471433e-06 5.59876871907754e-07 3.01055196782714e-06
