"time" "age1_orange.S" "age1_green.S" "age2_no_comorbid_orange.S" "age2_no_comorbid_green.S" "age2_comorbid_green.S" "age3_no_comorbid_green.S" "age3_comorbid_green.S" "age1_orange.E" "age1_green.E" "age2_no_comorbid_orange.E" "age2_no_comorbid_green.E" "age2_comorbid_green.E" "age3_no_comorbid_green.E" "age3_comorbid_green.E" "age1_orange.P" "age1_green.P" "age2_no_comorbid_orange.P" "age2_no_comorbid_green.P" "age2_comorbid_green.P" "age3_no_comorbid_green.P" "age3_comorbid_green.P" "age1_orange.A" "age1_green.A" "age2_no_comorbid_orange.A" "age2_no_comorbid_green.A" "age2_comorbid_green.A" "age3_no_comorbid_green.A" "age3_comorbid_green.A" "age1_orange.I" "age1_green.I" "age2_no_comorbid_orange.I" "age2_no_comorbid_green.I" "age2_comorbid_green.I" "age3_no_comorbid_green.I" "age3_comorbid_green.I" "age1_orange.H" "age1_green.H" "age2_no_comorbid_orange.H" "age2_no_comorbid_green.H" "age2_comorbid_green.H" "age3_no_comorbid_green.H" "age3_comorbid_green.H" "age1_orange.R" "age1_green.R" "age2_no_comorbid_orange.R" "age2_no_comorbid_green.R" "age2_comorbid_green.R" "age3_no_comorbid_green.R" "age3_comorbid_green.R" "age1_orange.D" "age1_green.D" "age2_no_comorbid_orange.D" "age2_no_comorbid_green.D" "age2_comorbid_green.D" "age3_no_comorbid_green.D" "age3_comorbid_green.D"
0 752 62.4 847 93.8 125.2 44 74.6 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 751.966353037619 62.3999947146873 846.977273635651 93.7999920983212 125.199989453196 43.9999963035949 74.5999937329132 0.0307299395487979 4.80753643311215e-06 0.782208475572835 7.18582088549349e-06 9.59130890046679e-06 3.36115653727006e-06 5.69868812909879e-06 0.00242955279157816 3.95910835148949e-07 0.166379157964346 5.93071149839821e-07 7.91604562472767e-07 2.77715581448244e-07 4.70854144909978e-07 5.52173369132045e-05 9.26776870527296e-09 0.00821918595819857 1.39000848398719e-08 1.8553204924861e-08 6.51296093439427e-09 1.10424292205866e-08 0.000417819057214647 7.01265958391216e-08 0.0621741144830882 1.05186613393092e-07 1.40289826038578e-07 4.92431231068117e-08 8.33700178383922e-08 1.06766983016612e-06 1.827457112753e-10 0.000288193908190947 2.87146024501535e-10 1.1376422442108e-09 3.67345965259097e-10 1.51271686880396e-09 1.32897334157562e-05 2.27524541833868e-09 0.00340312237181036 3.36190510722189e-09 3.60092128771475e-09 1.335234146595e-09 1.1874028373242e-09 7.62431418821634e-08 1.30957250890889e-11 5.41140906287786e-05 5.10254865000504e-11 3.0864229961149e-10 7.43281723845344e-11 4.32006586669591e-10
2 751.875042990468 62.3999826882766 846.915597505129 93.7999745383648 125.19996601496 43.999988188056 74.5999799733859 0.104352803073111 1.42890440936472e-05 0.650295147315788 2.09777526986245e-05 2.80001560540276e-05 9.72266164355363e-06 1.64843308774796e-05 0.0144526268281698 2.0876815912978e-06 0.212748420183215 3.09139142232733e-06 4.12624953172049e-06 1.43913787889617e-06 2.43999285831032e-06 0.000675393948687892 1.02440959709139e-07 0.0231741823834778 1.52537198394408e-07 2.03599757345201e-07 7.12119405391079e-08 1.20736608277669e-07 0.00510734325422061 7.74627750815881e-07 0.175125477469573 1.15363206334782e-06 1.53735338525607e-06 5.37606853581047e-07 9.08789329465634e-07 2.68123884927935e-05 4.20747234872998e-09 0.00172579848167672 6.57897885625527e-09 2.60479070853539e-08 8.38931678064893e-09 3.45044135643427e-08 0.000339612192353575 5.33382493644112e-08 0.0209519678436894 7.84327231879527e-08 8.3963518877537e-08 3.10550205433023e-08 2.759713586924e-08 2.41784694444034e-06 3.8330746195092e-10 0.000381501193686728 1.31004984634009e-09 7.66949227617281e-09 1.88134788817378e-09 1.06629255092067e-08
3 751.735310206934 62.3999657674858 846.821208028205 93.7999509013272 125.199934465311 43.9999775221151 74.599961889768 0.202678819616244 2.57904737383434e-05 0.578403379902989 3.67780022792892e-05 4.90896149825907e-05 1.67851168137943e-05 2.8458402597933e-05 0.0370643590812678 4.92666627902987e-06 0.21610356978067 7.14843851675846e-06 9.54141260445799e-06 3.29285247004486e-06 5.5828816878488e-06 0.00265091409172427 3.72106800191604e-07 0.0378046660345247 5.47117486278439e-07 7.30267689574207e-07 2.53773895372619e-07 4.30262104427213e-07 0.020033255119409 2.81183389431132e-06 0.285382178701968 4.13533009856046e-06 5.50608086893173e-06 1.91281724776529e-06 3.22831953811392e-06 0.000161492427875303 2.36182187924502e-08 0.00443888392214551 3.66186764038194e-08 1.44883440515786e-07 4.6456731269809e-08 1.90828692549323e-07 0.00208316028253334 3.05169601307617e-07 0.0555150981056531 4.450249313071e-07 4.76142173846346e-07 1.75344395980407e-07 1.55706788809436e-07 1.77924460969643e-05 2.6457106433211e-09 0.00114419534681199 8.14075425108103e-09 4.62872316039223e-08 1.15232955528854e-08 6.38306310819083e-08
4 751.550541198676 62.3999432285875 846.696385801249 93.7999209935602 125.199894545776 43.999964424677 74.5999396836571 0.316952369661802 3.94936177204688e-05 0.550287537451549 5.432164604139e-05 7.25060776586571e-05 2.42980217632797e-05 4.11961914441061e-05 0.0683294124706227 8.68907876341248e-06 0.208828401324666 1.2259044454175e-05 1.63628183972571e-05 5.56230962353102e-06 9.43064313444124e-06 0.00659353371933417 8.77795364804338e-07 0.050182549953646 1.26784567745741e-06 1.69226310040157e-06 5.82608441595203e-07 9.87786130522777e-07 0.0497953558636454 6.62856125178071e-06 0.3784066301424 9.57704346859929e-06 1.2740502860468e-05 4.38436078809186e-06 7.38760333606842e-06 0.000545506423743285 7.56285220799832e-08 0.00816133873493585 1.15855293043721e-07 4.58068521232863e-07 1.4595133761917e-07 5.98745566449822e-07 0.00717100505411645 9.96594796902793e-07 0.105318306964097 1.43639952891947e-06 1.53598022588251e-06 5.6216832342361e-07 4.98843065835385e-07 7.16181304646218e-05 1.01360351997687e-08 0.00242943418016672 2.8605268163631e-08 1.5851369681441e-07 3.99026629796164e-08 2.16530308094644e-07
5 751.319657965128 62.3999133152615 846.540393459743 93.7998831089963 125.199843979172 43.9999483145261 74.5999123696284 0.444389354046151 5.64238248256232e-05 0.556202167709976 7.47048825769596e-05 9.97127004118907e-05 3.26711876435522e-05 5.53925135956591e-05 0.106348688619632 1.34119960313248e-05 0.203797942216579 1.83072875544938e-05 2.44357398914992e-05 8.15287194642877e-06 1.38228238000815e-05 0.012865864756565 1.66356302870032e-06 0.0603599851293474 2.35010000590788e-06 3.13680725735253e-06 1.06707588229482e-06 1.80917865498168e-06 0.0971013210159524 1.25539591910588e-05 0.454659928012596 1.77416016854242e-05 2.35819376648448e-05 8.0174656407099e-06 1.34877515331123e-05 0.00134896838642265 1.8024567906191e-07 0.0125814716879118 2.71935901616927e-07 1.07443916226942e-06 3.39554005956838e-07 1.39118248256736e-06 0.0180808955119132 2.42290019143295e-06 0.16772194309542 3.44107870748212e-06 3.67761766021763e-06 1.33545150024205e-06 1.1841631032453e-06 0.000206942534443145 2.82495983387512e-08 0.00428310240476481 7.41172625262985e-08 4.01585910776974e-07 1.01867312221348e-07 5.42758541327511e-07
6 751.038164609314 62.3998737396196 846.350181282029 93.7998348354617 125.19977954584 43.9999283010247 74.5998784376465 0.585845166799589 7.78227472118847e-05 0.590739595708128 9.93724257236298e-05 0.000132637821968001 4.24833886003957e-05 7.20286543088528e-05 0.150115516426802 1.93367947937783e-05 0.205701314950931 2.54937655249611e-05 3.40279258392871e-05 1.11205841386979e-05 1.88544449260651e-05 0.0216620135731023 2.77986344626924e-06 0.0690440559263211 3.82932207907702e-06 5.1112060159962e-06 1.71432565839007e-06 2.9065612299068e-06 0.163382503869334 2.09652484406672e-05 0.519544692442071 2.88923914301568e-05 3.83726342766513e-05 1.28610682123493e-05 2.16031052368386e-05 0.00274986927877736 3.59683320277527e-07 0.0174592968324311 5.32997892191763e-07 2.10450098973711e-06 6.5857067147997e-07 2.69482182052452e-06 0.0375952230209622 4.93139699845021e-06 0.240598729481525 6.88434687537704e-06 7.35366649743881e-06 2.64536522339942e-06 2.34403436529372e-06 0.000485097717302428 6.46462384607512e-08 0.00673103262979349 1.59288703954155e-07 8.46404181698463e-07 2.1567282608826e-07 1.13073174155777e-06
7 750.698772587311 62.399821764494 846.120807556454 93.7997732572438 125.199697354018 43.999903297633 74.5998360455324 0.744406981892367 0.000105029662319845 0.651432417022979 0.000129864317594149 0.00017333702092524 5.43460546820801e-05 9.21412654382541e-05 0.199576180458763 2.68252239139177e-05 0.216044300570995 3.42006860468639e-05 4.56495297768375e-05 1.46068372174941e-05 2.4765228555115e-05 0.0331085587911771 4.29569458901655e-06 0.0770767849905473 5.76104686283208e-06 7.68958493844964e-06 2.53910732901317e-06 4.30494106237233e-06 0.249560987423236 3.23794599144744e-05 0.579463978002779 4.34447909077752e-05 5.76574722435637e-05 1.90218724179351e-05 3.1906393643161e-05 0.00492295162117718 6.39344456838151e-07 0.02265228947156 9.28697135191803e-07 3.6645315548586e-06 1.1339330426637e-06 4.63433823069611e-06 0.0686665045989122 8.93655186960409e-06 0.322729639228227 1.22410303991749e-05 1.30689093438605e-05 4.65152144350653e-06 4.11890537400021e-06 0.000985247903394734 1.29568965320568e-07 0.00979303425926053 3.02187262495859e-07 1.57893285154085e-06 4.03040863301483e-07 2.08339537597339e-06
8 750.291672094074 62.3997541242213 845.845619160755 93.7996949176337 125.199592789848 43.9998720234824 74.5997830216316 0.924630068093859 0.000139529347788269 0.737898337293911 0.000167828739149187 0.000224010214727913 6.88954065191203e-05 0.000116809030143781 0.255462589576689 3.63183616278125e-05 0.235297687253664 4.49133454924851e-05 5.9948303365236e-05 1.87975891711262e-05 3.18704580037731e-05 0.0473450746326379 6.30395911434552e-06 0.0852590105961873 8.22936648619949e-06 1.0984186397358e-05 3.56783603510085e-06 6.04910382314826e-06 0.356659492170486 4.74936463091518e-05 0.640490151767165 6.20298142694765e-05 8.22680730167071e-05 2.66946247851038e-05 4.47191812829125e-05 0.00803786200983506 1.04945256963816e-06 0.0281087728799341 1.49241040005784e-06 5.88531053233027e-06 1.79879252130745e-06 7.34313685102073e-06 0.11438902024033 1.49446745907839e-05 0.413834347862937 2.00637183949995e-05 2.14104789048949e-05 7.53253864644559e-06 6.66581963082655e-06 0.00180379920142901 2.36336731357313e-07 0.0134925315914118 5.24972086236369e-07 2.70358506074194e-06 6.89729905319957e-07 3.52163871296725e-06
9 749.804538369851 62.3996668820686 845.516251996265 93.7995956868079 125.199460341027 43.9998329606799 74.5997167924257 1.13218640656553 0.000183042964157952 0.851345303657168 0.000215113013096387 0.00028712312622247 8.68244449463668e-05 0.000147206899840886 0.319114639227104 4.833198859224e-05 0.263786829534695 5.81954904858883e-05 7.76767101154927e-05 2.39076599769306e-05 4.05343507790688e-05 0.0645790571245605 8.92440025778031e-06 0.0943137633815926 1.13502536350907e-05 1.51498054916136e-05 4.8398958225392e-06 8.20582337185056e-06 0.486216036829019 6.7206707372932e-05 0.708091374919636 8.55187971714958e-05 0.000113354842349734 3.61714314804901e-05 6.0526717433882e-05 0.0122634703307863 1.62687044831427e-06 0.0338531059455861 2.26373357747653e-06 8.92199006802224e-06 2.69148097082763e-06 1.09755231201698e-05 0.178047726391488 2.35829756291549e-05 0.514494046929977 3.101705997062e-05 3.30844618958238e-05 1.1497909531354e-05 1.0168941614704e-05 0.00305429368023911 4.02024972273419e-07 0.0178635793659425 8.54844146803229e-07 4.34803665947694e-06 1.10649730986025e-06 5.5893182681281e-06
