"","age1_orange.E","age1_green.E","age2_no_comorbid_orange.E","age2_no_comorbid_green.E","age2_comorbid_green.E","age3_no_comorbid_green.E","age3_comorbid_green.E"
"1",55,130,58,134,134,137,137
"2",67,159,70,165,165,168,168
"3",77,200,82,206,206,209,209
"4",63,156,67,161,161,164,164
"5",57,135,60,140,140,143,143
"6",39,85,41,88,88,91,91
"7",36,77,38,80,80,82,82
"8",53,132,56,136,136,139,139
"9",42,93,45,96,96,99,99
"10",59,156,62,161,161,164,164
"11",62,141,65,146,146,150,150
"12",56,135,60,140,140,143,143
"13",62,153,66,158,158,161,161
"14",36,86,38,89,89,91,91
"15",39,89,41,92,92,94,94
"16",35,76,37,79,79,81,81
"17",48,103,51,107,107,110,110
"18",44,101,46,104,104,107,107
"19",28,62,30,65,65,66,66
"20",55,129,58,134,134,136,136
"21",50,124,53,128,128,131,131
"22",50,114,53,118,118,121,121
"23",45,108,47,112,112,114,114
"24",35,79,37,81,81,83,83
"25",51,116,55,120,120,123,123
"26",45,101,48,105,105,108,108
"27",48,125,51,129,129,131,131
"28",63,140,66,145,145,149,149
"29",57,126,61,130,130,134,134
"30",44,101,47,104,104,107,107
"31",55,129,58,134,134,136,136
"32",48,103,51,107,107,110,110
"33",35,78,37,81,81,83,83
"34",37,80,39,83,83,86,86
"35",36,78,38,81,81,83,83
"36",43,92,46,95,95,98,98
"37",40,95,43,99,99,101,101
"38",34,75,37,78,78,80,80
"39",58,141,61,146,146,149,149
"40",94,283,98,289,289,293,293
"41",54,123,57,127,127,130,130
"42",32,70,34,73,73,75,75
"43",55,132,58,136,136,139,139
"44",36,78,38,81,81,83,83
"45",41,93,43,97,97,99,99
"46",67,153,71,158,158,162,162
"47",27,61,29,63,63,65,65
"48",44,95,46,99,99,101,101
"49",61,142,65,147,147,150,150
"50",39,82,42,85,85,87,87
