"","age1_orange.I","age1_green.I","age2_no_comorbid_orange.I","age2_no_comorbid_green.I","age2_comorbid_green.I","age3_no_comorbid_green.I","age3_comorbid_green.I"
"1",62,138,66,142,142,146,146
"2",74,167,78,172,172,176,176
"3",84,206,88,212,212,216,216
"4",72,165,75,170,170,173,172
"5",64,143,67,147,148,151,152
"6",47,93,49,96,97,99,100
"7",42,84,45,87,86,89,88
"8",61,141,64,145,145,148,147
"9",49,100,52,104,104,106,106
"10",66,164,69,169,168,171,169
"11",68,148,72,154,153,157,156
"12",63,143,67,147,147,150,150
"13",70,162,74,167,167,170,170
"14",43,93,45,96,96,98,98
"15",46,96,49,100,100,103,103
"16",42,83,45,87,87,89,89
"17",55,110,58,115,115,118,119
"18",51,108,54,112,112,115,115
"19",35,70,37,72,72,74,74
"20",62,136,65,141,141,144,144
"21",57,131,60,136,135,138,138
"22",57,122,61,126,126,129,129
"23",52,116,55,120,119,122,122
"24",43,86,45,90,90,92,92
"25",58,123,62,128,128,131,132
"26",52,108,55,112,113,116,116
"27",56,133,59,137,135,138,137
"28",70,148,74,153,154,157,159
"29",64,133,68,138,138,141,142
"30",51,108,54,112,113,115,116
"31",62,137,66,142,142,145,145
"32",55,111,59,115,115,118,118
"33",42,85,44,89,89,91,92
"34",44,88,46,91,91,94,94
"35",43,86,45,89,89,92,92
"36",51,99,54,103,103,106,106
"37",48,103,51,107,107,110,110
"38",42,83,44,86,86,89,89
"39",64,148,68,153,153,156,155
"40",99,288,104,295,293,296,295
"41",61,130,65,135,134,137,136
"42",37,76,40,79,79,82,82
"43",62,138,65,143,142,146,145
"44",43,86,45,89,89,92,93
"45",48,101,51,105,105,107,108
"46",73,159,77,165,163,167,166
"47",34,68,36,71,71,73,72
"48",50,102,54,106,106,109,109
"49",68,149,72,154,154,158,157
"50",47,89,50,93,93,96,96
