"","age1_orange.S","age1_green.S","age2_no_comorbid_orange.S","age2_no_comorbid_green.S","age2_comorbid_green.S","age3_no_comorbid_green.S","age3_comorbid_green.S"
"1",108,169,119,186,190,180,187
"2",137,209,151,233,238,223,234
"3",149,255,161,273,278,262,272
"4",125,206,135,221,225,211,220
"5",111,175,122,192,197,185,193
"6",72,105,86,122,125,121,127
"7",62,93,84,110,113,111,118
"8",108,176,117,190,194,181,189
"9",78,115,95,133,136,132,138
"10",124,212,137,230,235,217,227
"11",123,180,140,205,210,199,208
"12",108,173,120,189,193,183,190
"13",123,201,133,217,222,208,217
"14",75,112,86,126,129,123,128
"15",78,114,90,130,133,127,133
"16",64,93,80,109,112,109,115
"17",83,124,99,142,145,142,148
"18",85,128,97,144,147,140,146
"19",54,78,71,93,96,93,99
"20",106,166,117,183,187,177,184
"21",99,161,109,175,179,169,175
"22",104,147,122,171,176,167,176
"23",91,141,105,159,163,153,161
"24",70,99,88,118,122,117,125
"25",96,144,111,164,168,162,169
"26",90,127,115,152,157,151,161
"27",94,163,104,175,179,168,175
"28",115,174,130,195,200,191,199
"29",114,156,138,185,190,183,193
"30",86,129,98,146,149,142,149
"31",109,168,120,186,190,180,187
"32",86,126,101,144,148,143,149
"33",69,98,85,117,120,116,123
"34",71,100,88,118,122,118,125
"35",66,96,83,114,117,114,120
"36",75,110,93,128,131,129,135
"37",84,126,94,140,144,136,142
"38",65,94,82,110,113,110,116
"39",115,184,125,200,205,193,200
"40",186,351,193,356,358,345,352
"41",102,156,116,174,178,169,176
"42",58,86,75,101,104,102,108
"43",117,173,131,194,199,187,196
"44",69,97,86,116,119,116,123
"45",80,119,94,136,140,134,140
"46",158,197,188,234,241,230,243
"47",55,77,75,93,97,94,101
"48",86,116,118,142,147,144,154
"49",114,178,127,197,201,192,199
"50",68,97,91,115,118,118,125
