"","age1_orange.A","age1_green.A","age2_no_comorbid_orange.A","age2_no_comorbid_green.A","age2_comorbid_green.A","age3_no_comorbid_green.A","age3_comorbid_green.A"
"1",44,7,34,3,7,2,4
"2",51,0,53,0,0,0,0
"3",56,4,39,6,5,2,7
"4",53,6,45,3,6,1,5
"5",44,6,42,3,7,4,6
"6",46,3,45,4,6,2,7
"7",50,4,47,6,10,2,5
"8",55,5,53,4,9,3,5
"9",38,3,40,6,7,1,5
"10",53,5,36,7,6,2,3
"11",51,4,42,4,9,3,2
"12",55,4,43,5,8,2,4
"13",43,4,43,4,5,2,4
"14",42,4,48,3,8,5,1
"15",42,3,47,4,6,4,2
"16",44,7,58,7,6,5,4
"17",46,5,47,3,9,2,5
"18",48,9,47,5,4,3,5
"19",38,7,47,5,4,3,4
"20",51,1,48,0,0,0,0
"21",41,4,44,6,9,4,5
"22",42,7,43,4,7,3,4
"23",46,5,51,4,9,2,2
"24",40,3,39,6,10,2,6
"25",53,3,50,10,8,5,3
"26",0,0,0,0,0,0,0
"27",41,3,46,6,8,5,4
"28",40,6,38,11,8,3,3
"29",35,6,46,5,5,3,4
"30",45,4,51,8,9,4,6
"31",56,4,49,7,7,3,2
"32",44,5,41,3,10,4,5
"33",53,2,53,4,6,1,2
"34",70,3,50,6,9,2,4
"35",37,5,37,4,7,3,5
"36",50,5,48,6,5,3,4
"37",0,0,0,0,0,0,0
"38",0,0,0,0,0,0,0
"39",38,4,40,6,7,2,7
"40",37,3,42,5,11,3,6
"41",52,3,36,4,8,3,7
"42",0,0,0,0,0,0,0
"43",44,7,48,5,10,2,2
"44",42,4,36,5,6,4,4
"45",36,4,47,4,8,2,2
"46",39,4,57,5,6,3,7
"47",49,4,43,5,7,5,5
"48",58,8,48,6,6,2,5
"49",0,0,1,0,0,0,0
"50",0,0,0,0,0,0,0
"51",45,6,42,8,10,2,3
"52",56,8,53,9,6,1,5
"53",35,2,36,6,9,2,1
"54",39,2,47,7,7,2,2
"55",48,4,45,6,8,5,4
"56",50,3,42,6,9,3,2
"57",54,6,46,4,10,3,4
"58",40,7,35,4,6,3,5
"59",0,0,0,0,0,0,0
"60",42,4,50,4,6,1,4
"61",58,0,35,0,0,0,0
"62",42,4,43,8,9,2,6
"63",42,4,35,6,7,1,6
"64",39,6,43,7,8,2,5
"65",37,4,40,4,7,3,3
"66",40,5,50,7,5,3,7
"67",37,10,45,6,10,4,2
"68",45,5,46,5,5,4,2
"69",33,6,36,4,3,3,7
"70",44,5,46,7,8,3,5
"71",50,6,45,8,6,1,2
"72",32,3,33,7,10,3,4
"73",48,5,37,8,8,2,3
"74",46,0,41,0,0,0,0
"75",44,6,40,4,6,3,4
"76",0,0,0,0,0,0,0
"77",0,0,1,0,0,0,0
"78",42,8,41,8,7,3,5
"79",58,5,40,7,6,2,4
"80",35,5,56,6,7,2,4
"81",36,4,41,5,6,2,5
"82",46,4,41,7,7,2,4
"83",35,5,43,7,11,2,3
"84",51,4,40,6,7,5,5
"85",47,5,42,2,10,2,3
"86",49,7,50,8,10,1,4
"87",48,6,43,5,8,3,6
"88",46,3,39,8,8,5,3
"89",41,3,48,6,6,4,3
"90",39,6,46,6,12,5,6
"91",56,5,45,5,8,2,5
"92",45,5,51,6,7,3,4
"93",36,5,38,6,7,2,7
"94",54,4,38,5,8,3,4
"95",41,3,35,5,4,5,6
"96",46,5,54,5,5,2,2
"97",0,0,1,0,0,0,0
"98",44,5,48,6,7,1,5
"99",42,3,48,6,10,3,6
"100",47,5,55,7,8,3,2
"101",46,4,49,4,7,3,4
"102",46,4,43,2,5,2,2
"103",43,4,43,8,8,5,6
"104",0,0,1,0,0,0,0
"105",41,5,44,5,6,2,2
"106",48,5,55,5,11,4,5
