"","Model","Time_to_steady_state"
"291","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000",116
"292","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000",90
"293","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000",104
"294","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000",133
"295","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000",98
"296","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000",174
"297","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000",101
"298","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000",154
"299","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000",100
"300","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000",106
"301","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000",106
"302","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000",90
"303","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000",110
"304","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000",112
"305","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000",127
"306","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000",109
"307","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000",236
"308","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000",124
"309","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000",95
"310","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000",128
"311","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000",137
"312","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000",112
"313","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000",122
"314","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000",133
"315","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000",165
"316","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000",127
"317","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000",109
"318","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000",96
"319","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000",107
"320","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000",99
"321","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000",95
"322","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000",93
"323","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000",130
"324","null_model_mixed/IsolateNO_Limit0_FateD_TcheckNO_PopSize2000",106
