"","age1_orange.S","age1_green.S","age2_no_comorbid_orange.S","age2_no_comorbid_green.S","age2_comorbid_green.S","age3_no_comorbid_green.S","age3_comorbid_green.S"
"106",17.686170212766,99.3589743589744,31.1320754716981,100.213219616205,99.8402555910543,100,100.536193029491
"107",14.4946808510638,99.3589743589744,32.6650943396226,99.1471215351812,99.0415335463259,100,100.536193029491
"108",16.3563829787234,17.6282051282051,30.188679245283,30.9168443496802,35.9424920127796,61.3636363636364,52.2788203753351
"109",100,99.3589743589744,99.8820754716981,100.213219616205,99.8402555910543,100,100.536193029491
"110",17.8191489361702,24.0384615384615,38.4433962264151,38.3795309168444,38.3386581469649,72.7272727272727,60.3217158176944
"111",15.5585106382979,28.8461538461539,30.5424528301887,51.1727078891258,46.3258785942492,63.6363636363636,56.3002680965147
"112",100,99.3589743589744,99.7641509433962,100.213219616205,99.8402555910543,100,100.536193029491
"113",17.2872340425532,99.3589743589744,30.3066037735849,100.213219616205,99.8402555910543,100,100.536193029491
"114",12.5,17.6282051282051,30.188679245283,38.3795309168444,37.5399361022364,61.3636363636364,54.9597855227882
"115",99.468085106383,99.3589743589744,99.6462264150943,100.213219616205,99.8402555910543,100,100.536193029491
"116",99.8670212765958,99.3589743589744,99.6462264150943,100.213219616205,99.8402555910543,100,100.536193029491
"117",16.6223404255319,99.3589743589744,35.377358490566,100.213219616205,99.8402555910543,100,100.536193029491
"118",18.4840425531915,99.3589743589744,37.8537735849057,100.213219616205,99.8402555910543,100,100.536193029491
"119",16.7553191489362,20.8333333333333,33.7264150943396,55.4371002132196,42.332268370607,45.4545454545455,48.2573726541555
"120",13.031914893617,99.3589743589744,32.1933962264151,100.213219616205,99.8402555910543,100,100.536193029491
"121",100,99.3589743589744,99.8820754716981,100.213219616205,99.8402555910543,100,100.536193029491
"122",13.4308510638298,27.2435897435897,29.8349056603774,47.9744136460554,51.1182108626198,70.4545454545455,71.0455764075067
"123",17.5531914893617,17.6282051282051,38.0896226415094,27.7185501066098,33.5463258785942,63.6363636363636,52.2788203753351
"124",19.0159574468085,27.2435897435897,34.1981132075472,53.3049040511727,55.9105431309904,52.2727272727273,77.7479892761394
"125",13.9627659574468,99.3589743589744,28.7735849056604,99.1471215351812,99.8402555910543,100,100.536193029491
"126",100,99.3589743589744,99.8820754716981,100.213219616205,99.8402555910543,100,100.536193029491
"127",100,99.3589743589744,99.8820754716981,100.213219616205,99.8402555910543,100,100.536193029491
"128",100,99.3589743589744,99.8820754716981,100.213219616205,99.8402555910543,100,100.536193029491
"129",12.8989361702128,99.3589743589744,27.0047169811321,99.1471215351812,99.0415335463259,100,99.1957104557641
"130",100,99.3589743589744,99.8820754716981,100.213219616205,99.8402555910543,100,100.536193029491
"131",15.1595744680851,19.2307692307692,29.9528301886792,34.1151385927505,43.9297124600639,47.7272727272727,61.6621983914209
"132",100,99.3589743589744,99.8820754716981,100.213219616205,99.8402555910543,100,100.536193029491
"133",16.2234042553191,91.3461538461538,33.8443396226415,97.0149253731343,96.6453674121406,93.1818181818182,97.8552278820375
"134",100,99.3589743589744,99.8820754716981,100.213219616205,99.8402555910543,100,100.536193029491
"135",16.8882978723404,30.448717948718,32.311320754717,53.3049040511727,42.332268370607,77.2727272727273,71.0455764075067
"136",100,99.3589743589744,99.7641509433962,100.213219616205,99.8402555910543,100,100.536193029491
"137",14.0957446808511,97.7564102564102,32.4292452830189,100.213219616205,99.8402555910543,97.7272727272727,100.536193029491
"138",17.4202127659574,11.2179487179487,34.1981132075472,29.8507462686567,28.7539936102236,50,49.597855227882
"139",99.6010638297872,99.3589743589744,99.8820754716981,100.213219616205,99.8402555910543,100,100.536193029491
"140",100,99.3589743589744,99.8820754716981,100.213219616205,99.8402555910543,100,100.536193029491
"141",15.6914893617021,92.948717948718,33.1367924528302,97.0149253731343,95.8466453674121,95.4545454545455,96.514745308311
"142",16.8882978723404,99.3589743589744,35.7311320754717,100.213219616205,99.8402555910543,100,100.536193029491
"143",14.4946808510638,14.4230769230769,27.5943396226415,24.5202558635394,27.1565495207668,47.7272727272727,45.5764075067024
"144",14.6276595744681,99.3589743589744,32.1933962264151,100.213219616205,99.8402555910543,100,100.536193029491
"145",13.031914893617,99.3589743589744,32.9009433962264,100.213219616205,99.8402555910543,100,100.536193029491
"146",15.1595744680851,99.3589743589744,30.3066037735849,98.0810234541578,99.8402555910543,97.7272727272727,100.536193029491
"147",12.7659574468085,99.3589743589744,26.8867924528302,100.213219616205,99.8402555910543,100,100.536193029491
"148",18.218085106383,97.7564102564102,35.0235849056604,100.213219616205,98.2428115015974,97.7272727272727,99.1957104557641
"149",13.2978723404255,99.3589743589744,29.4811320754717,100.213219616205,99.8402555910543,100,99.1957104557641
"150",9.97340425531915,27.2435897435897,27.8301886792453,31.9829424307036,44.7284345047923,52.2727272727273,48.2573726541555
"151",100,99.3589743589744,99.8820754716981,100.213219616205,99.8402555910543,100,100.536193029491
"152",16.6223404255319,99.3589743589744,33.2547169811321,100.213219616205,99.0415335463259,100,100.536193029491
"153",17.8191489361702,99.3589743589744,35.1415094339623,100.213219616205,99.8402555910543,100,100.536193029491
"154",15.5585106382979,19.2307692307692,36.3207547169811,38.3795309168444,36.741214057508,61.3636363636364,45.5764075067024
"155",99.2021276595745,99.3589743589744,99.6462264150943,100.213219616205,99.8402555910543,100,100.536193029491
"156",99.7340425531915,99.3589743589744,99.8820754716981,100.213219616205,99.8402555910543,100,100.536193029491
"157",14.7606382978723,99.3589743589744,31.4858490566038,98.0810234541578,99.8402555910543,100,100.536193029491
"158",15.5585106382979,24.0384615384615,32.6650943396226,47.9744136460554,43.9297124600639,52.2727272727273,61.6621983914209
"159",16.7553191489362,99.3589743589744,33.2547169811321,100.213219616205,99.8402555910543,100,100.536193029491
"160",12.1010638297872,99.3589743589744,30.3066037735849,100.213219616205,99.8402555910543,100,100.536193029491
"161",14.8936170212766,96.1538461538462,34.6698113207547,98.0810234541578,97.444089456869,100,99.1957104557641
"162",15.4255319148936,12.8205128205128,34.0801886792453,38.3795309168444,35.1437699680511,50,50.9383378016086
"163",12.1010638297872,99.3589743589744,26.4150943396226,100.213219616205,99.8402555910543,100,100.536193029491
"164",100,99.3589743589744,99.8820754716981,100.213219616205,99.8402555910543,100,100.536193029491
