"","age1_orange.H","age1_green.H","age2_no_comorbid_orange.H","age2_no_comorbid_green.H","age2_comorbid_green.H","age3_no_comorbid_green.H","age3_comorbid_green.H"
"1",9,0,10,0,0,0,0
"2",8,0,6,0,0,1,0
"3",10,0,8,0,0,0,0
"4",0,0,0,0,0,0,0
"5",5,0,7,0,0,0,0
"6",8,1,7,1,2,1,1
"7",0,0,0,0,0,0,0
"8",9,0,7,0,0,0,0
"9",0,0,0,0,0,0,0
"10",0,0,0,0,0,0,0
"11",0,0,0,0,0,0,0
"12",0,0,0,0,0,0,0
"13",6,1,7,2,5,1,3
"14",6,0,9,0,0,0,0
"15",9,0,11,0,0,0,0
"16",8,0,11,0,0,0,0
"17",10,0,5,0,0,0,0
"18",10,1,9,2,3,2,3
"19",4,0,7,0,0,0,0
"20",8,0,9,0,0,0,0
"21",0,0,0,0,0,0,0
"22",8,1,8,2,2,2,2
"23",0,0,0,0,0,0,0
"24",7,0,8,0,0,0,0
"25",0,0,0,0,0,0,0
"26",8,0,7,0,0,0,0
"27",0,0,0,0,0,0,0
"28",9,1,10,1,4,1,3
"29",6,0,11,0,0,0,0
"30",7,0,7,0,0,0,0
"31",7,0,6,0,0,0,0
"32",12,0,6,0,0,0,0
"33",0,0,0,0,0,0,0
"34",7,0,6,0,1,1,2
"35",8,0,8,0,0,0,0
"36",0,0,0,0,0,0,0
"37",0,0,0,0,0,0,0
"38",0,0,0,0,0,0,0
"39",8,0,6,0,0,0,0
"40",10,1,7,2,5,1,3
"41",5,0,9,0,0,0,0
"42",0,0,0,0,0,0,0
"43",0,0,0,0,0,0,0
"44",0,0,0,0,0,0,0
"45",0,0,0,0,0,0,0
"46",9,0,9,0,0,0,0
"47",6,0,5,0,0,0,0
"48",6,0,6,0,0,0,0
"49",8,2,12,2,2,1,2
"50",10,0,7,0,0,0,1
"51",0,0,0,0,0,0,0
"52",0,0,0,0,0,0,0
"53",0,0,0,0,0,0,0
"54",0,0,0,0,0,0,0
"55",7,0,8,0,0,0,0
"56",7,0,8,0,0,0,0
"57",7,0,8,0,0,0,0
"58",0,0,0,0,0,0,0
"59",7,0,7,0,0,0,0
"60",10,0,7,0,0,0,0
"61",9,0,6,0,0,0,0
