"","age1_orange.I","age1_green.I","age2_no_comorbid_orange.I","age2_no_comorbid_green.I","age2_comorbid_green.I","age3_no_comorbid_green.I","age3_comorbid_green.I"
"1",27.9255319148936,0,20.1650943396226,0,0,0,0
"2",25.7978723404255,25.6410256410256,22.0518867924528,15.9914712153518,15.1757188498403,22.7272727272727,20.1072386058981
"3",23.8031914893617,28.8461538461539,19.4575471698113,21.3219616204691,22.3642172523962,22.7272727272727,13.4048257372654
"4",0,0,0.117924528301887,0,0,0,0
"5",0,0,0.117924528301887,0,0,0,0
"6",26.1968085106383,14.4230769230769,24.4103773584906,18.1236673773987,10.3833865814696,18.1818181818182,13.4048257372654
"7",0,0,0.117924528301887,0,0,0,0
"8",0,0,0.117924528301887,0,0,0,0
"9",0,0,0,0,0,0,0
"10",0,0,0.117924528301887,0,0,0,0
"11",23.2712765957447,0,22.7594339622642,0,0,0,0
"12",23.2712765957447,20.8333333333333,18.0424528301887,14.9253731343284,13.5782747603834,15.9090909090909,12.0643431635389
"13",25.2659574468085,1.6025641025641,22.2877358490566,0,0,0,0
"14",22.8723404255319,33.6538461538462,19.4575471698113,20.2558635394456,19.1693290734824,27.2727272727273,17.426273458445
"15",21.6755319148936,24.0384615384615,19.4575471698113,18.1236673773987,19.9680511182109,20.4545454545455,13.4048257372654
"16",0,0,0.117924528301887,0,0,0,0
"17",23.4042553191489,1.6025641025641,23.8207547169811,1.06609808102345,0.798722044728434,0,1.34048257372654
"18",0,0,0.117924528301887,0,0,0,0
"19",21.6755319148936,1.6025641025641,19.811320754717,1.06609808102345,0,0,0
"20",0.132978723404255,0,0.117924528301887,0,0,0,0
"21",24.3351063829787,0,21.1084905660377,0,0,0,0
"22",24.7340425531915,0,20.7547169811321,0,0,0,0
"23",25.2659574468085,27.2435897435897,20.5188679245283,21.3219616204691,23.961661341853,15.9090909090909,18.7667560321716
"24",24.3351063829787,24.0384615384615,19.9292452830189,18.1236673773987,20.7667731629393,22.7272727272727,18.7667560321716
"25",23.0053191489362,28.8461538461539,20.5188679245283,18.1236673773987,16.7731629392971,11.3636363636364,17.426273458445
"26",20.0797872340426,25.6410256410256,18.5141509433962,17.0575692963753,19.1693290734824,13.6363636363636,17.426273458445
"27",23.6702127659574,24.0384615384615,21.6981132075472,19.1897654584222,19.1693290734824,25,17.426273458445
"28",0,0,0.117924528301887,0,0,0,0
"29",27.3936170212766,0,22.5235849056604,2.13219616204691,0,0,0
"30",24.2021276595745,1.6025641025641,18.8679245283019,0,0,0,0
"31",27.6595744680851,22.4358974358974,21.6981132075472,26.6524520255864,18.370607028754,15.9090909090909,14.745308310992
"32",26.8617021276596,24.0384615384615,21.8160377358491,15.9914712153518,19.1693290734824,11.3636363636364,14.745308310992
"33",0,0,0,0,0,0,0
"34",0.132978723404255,0,0.117924528301887,0,0,0,0
"35",24.0691489361702,35.2564102564103,20.6367924528302,25.5863539445629,20.7667731629393,18.1818181818182,17.426273458445
"36",25.9308510638298,30.448717948718,23.938679245283,24.5202558635394,19.1693290734824,27.2727272727273,21.4477211796247
"37",26.5957446808511,0,18.2783018867925,0,0,0,0
"38",28.3244680851064,33.6538461538462,20.9905660377358,22.3880597014925,22.3642172523962,29.5454545454545,18.7667560321716
"39",23.1382978723404,30.448717948718,21.9339622641509,21.3219616204691,21.5654952076677,25,17.426273458445
"40",0,0,0.117924528301887,0,0,0,0
"41",0,0,0,0,0,0,0
