"","age1_orange.D","age1_green.D","age2_no_comorbid_orange.D","age2_no_comorbid_green.D","age2_comorbid_green.D","age3_no_comorbid_green.D","age3_comorbid_green.D"
"1",10,0,18,0,0,0,0
"2",10,0,17,0,0,0,0
"3",12,0,9,1,5,1,7
"4",12,0,15,0,0,0,0
"5",18,0,14,0,0,0,0
"6",0,0,0,0,0,0,0
"7",11,0,17,0,0,0,0
"8",0,0,0,0,0,0,0
"9",12,0,21,0,0,0,0
"10",0,0,0,0,0,0,0
"11",16,0,16,0,0,0,0
"12",7,0,14,0,0,0,0
"13",11,0,19,0,0,0,0
"14",8,0,14,0,0,0,0
"15",11,0,16,0,1,0,2
"16",0,0,0,0,0,0,0
"17",16,0,21,0,0,0,0
"18",15,1,18,2,9,2,11
"19",0,0,0,0,0,0,0
"20",0,0,0,0,0,0,0
"21",13,0,28,0,0,0,0
"22",10,0,12,1,7,2,7
"23",0,0,0,0,0,0,0
"24",12,0,23,0,0,0,0
"25",0,0,0,0,0,0,0
"26",10,0,17,0,0,0,0
"27",11,0,21,0,0,0,0
"28",14,0,16,0,0,0,0
"29",11,0,13,0,0,0,0
"30",11,0,7,0,0,0,1
"31",13,0,17,0,0,0,0
"32",12,0,12,0,0,0,0
"33",24,0,9,0,0,0,0
"34",19,0,7,0,0,0,0
"35",0,0,0,0,0,0,0
"36",0,0,0,0,0,0,0
"37",15,1,13,3,9,1,10
"38",17,3,21,3,4,1,10
"39",14,1,26,2,9,1,14
"40",0,0,0,0,0,0,0
"41",12,0,16,0,0,0,0
"42",10,0,11,0,0,0,0
"43",11,0,14,0,0,0,0
"44",9,0,17,1,12,4,6
"45",0,0,0,0,0,0,0
"46",12,0,9,0,0,0,0
"47",18,0,13,0,0,0,0
"48",9,0,15,0,0,0,0
"49",19,0,18,0,0,0,0
"50",0,0,0,0,0,0,0
"51",0,0,0,0,0,0,0
"52",19,0,18,0,0,0,0
"53",14,0,15,0,0,0,0
"54",18,0,18,0,0,0,0
"55",0,0,0,0,0,0,0
"56",9,0,19,0,0,0,0
"57",0,0,0,0,0,0,0
"58",11,0,18,0,0,0,0
"59",0,0,0,0,0,0,0
"60",0,0,0,0,0,0,0
"61",15,0,17,0,0,0,0
"62",8,0,18,0,0,0,0
"63",14,0,20,0,0,0,0
"64",15,0,17,0,0,0,0
"65",9,0,12,0,0,0,0
"66",0,0,0,0,0,0,0
"67",12,0,13,0,0,0,0
"68",13,0,17,0,0,0,0
"69",6,0,13,0,0,0,0
"70",11,1,19,1,6,1,12
"71",13,0,10,0,0,0,0
"72",15,0,21,2,7,5,10
"73",10,0,12,0,0,0,0
"74",0,0,0,0,0,0,0
"75",11,0,13,0,0,0,0
"76",0,0,0,0,0,0,0
"77",12,0,15,0,0,0,0
"78",14,0,15,0,0,0,0
"79",18,0,16,0,0,0,0
"80",18,0,16,0,0,0,0
"81",10,0,19,0,0,0,0
"82",13,0,19,0,0,0,0
"83",0,0,0,0,0,0,0
"84",13,0,20,1,9,1,11
"85",14,2,16,3,7,3,8
"86",13,0,18,0,0,0,0
"87",13,0,10,0,0,0,0
"88",13,0,20,0,0,0,0
"89",8,0,12,0,0,0,0
"90",8,0,12,0,0,0,0
"91",16,1,20,1,6,2,11
"92",14,0,13,0,0,0,0
"93",11,0,15,0,0,0,0
"94",19,0,25,0,0,0,0
"95",8,0,16,0,0,0,0
"96",8,0,15,0,0,0,0
"97",10,0,20,0,0,0,0
"98",14,1,13,1,9,1,9
"99",8,0,26,0,0,0,0
"100",9,0,19,0,0,0,0
"101",0,0,0,0,0,0,0
"102",11,3,21,3,5,1,10
"103",12,0,23,0,0,0,0
"104",14,0,13,0,0,0,0
"105",9,0,16,0,0,0,0
"106",14,0,14,0,0,0,0
"107",14,0,20,0,0,0,0
"108",0,0,0,0,0,0,0
"109",9,0,15,0,0,0,0
"110",13,0,25,0,0,0,0
"111",11,0,22,0,0,0,0
"112",12,0,20,0,0,0,0
"113",13,0,15,0,0,0,0
"114",17,0,12,0,0,0,0
"115",0,0,0,0,0,0,0
"116",0,0,0,0,0,0,0
"117",18,2,18,0,4,2,9
"118",15,0,18,0,0,0,0
"119",13,0,10,0,0,0,0
"120",21,0,19,0,0,0,0
"121",15,0,25,0,0,0,0
"122",12,0,14,0,0,0,0
"123",0,0,0,0,0,0,0
"124",7,0,13,0,0,0,0
"125",15,1,12,1,6,1,9
"126",0,0,0,0,0,0,0
"127",12,0,14,0,0,0,0
"128",8,2,13,1,9,3,13
"129",14,0,13,0,0,0,0
"130",14,0,15,0,0,0,0
"131",11,0,23,0,8,3,15
"132",0,0,0,0,0,0,0
"133",14,0,19,0,0,0,0
"134",11,0,8,0,0,0,0
"135",12,0,17,0,0,0,0
"136",0,0,0,0,0,0,0
"137",14,0,21,0,0,0,0
"138",8,3,12,3,5,0,4
"139",15,0,25,0,0,0,0
"140",20,0,19,0,0,0,0
"141",0,0,0,0,0,0,0
"142",17,3,22,0,10,4,10
"143",16,0,14,0,0,0,0
"144",8,0,18,0,0,0,0
"145",16,0,29,0,0,0,0
"146",0,0,0,0,0,0,0
"147",10,0,20,0,0,0,0
"148",18,0,19,0,0,0,0
"149",10,1,24,1,5,2,9
"150",16,0,27,0,0,0,0
"151",11,0,17,0,0,0,0
"152",9,0,22,0,0,0,0
"153",18,0,12,0,0,0,0
"154",13,0,16,0,0,0,0
"155",0,0,0,0,0,0,0
"156",15,0,14,0,0,0,0
"157",10,0,11,0,0,0,0
"158",17,0,19,0,10,1,9
"159",13,0,20,0,0,0,0
"160",13,0,14,0,0,0,0
"161",0,0,0,0,0,0,0
"162",11,0,14,0,0,0,0
"163",11,2,18,1,5,0,6
"164",0,0,0,0,0,0,0
"165",11,0,19,0,0,0,0
"166",13,2,15,0,8,2,10
"167",12,0,20,0,0,0,0
"168",13,1,7,0,10,1,8
"169",0,0,0,0,0,0,0
"170",10,0,19,0,0,0,0
"171",16,0,19,0,0,0,0
"172",8,0,11,0,0,0,0
"173",17,0,15,0,0,0,0
"174",0,0,0,0,0,0,0
"175",0,0,0,0,0,0,0
"176",0,0,0,0,0,0,0
"177",20,0,13,0,0,0,0
"178",12,0,10,0,0,0,0
"179",0,0,0,0,0,0,0
"180",9,0,17,0,0,0,0
"181",24,1,16,0,0,0,1
"182",13,0,19,0,0,0,0
"183",7,0,17,0,0,0,0
"184",0,0,0,0,0,0,0
"185",9,0,14,0,0,0,0
"186",15,0,12,0,0,0,0
"187",12,0,13,0,0,0,0
"188",0,0,0,0,0,0,0
"189",22,0,18,0,0,0,0
"190",12,0,17,0,0,0,0
"191",8,0,12,0,0,0,0
"192",0,0,0,0,0,0,0
"193",0,0,0,0,0,0,0
"194",0,0,1,0,0,0,0
"195",13,0,20,0,0,0,0
"196",21,1,18,2,10,3,4
"197",21,0,14,0,0,0,0
"198",0,0,0,0,0,0,0
"199",0,0,0,0,0,0,0
"200",13,0,16,0,0,0,1
"201",0,0,0,0,0,0,0
"202",9,0,11,4,6,3,8
"203",8,2,23,1,9,2,6
"204",13,0,17,0,0,0,0
"205",17,0,16,0,0,0,0
"206",11,0,10,0,0,0,0
"207",13,2,12,3,6,4,8
"208",12,2,12,1,8,0,7
"209",7,0,8,0,0,0,0
"210",18,0,10,0,0,0,0
"211",0,0,0,0,0,0,0
"212",13,0,19,2,9,4,7
"213",15,0,19,0,0,0,0
"214",12,0,17,0,0,0,0
"215",16,0,21,4,12,3,11
"216",0,0,0,0,0,0,0
"217",11,0,12,0,0,0,0
"218",17,0,21,2,7,3,10
"219",17,0,19,0,0,0,0
"220",11,0,14,0,0,0,0
"221",11,0,22,0,0,0,0
"222",13,0,16,0,0,0,0
"223",14,0,18,1,7,4,9
"224",14,0,15,0,0,0,0
"225",20,0,12,0,0,0,0
"226",14,1,19,4,6,3,10
"227",14,0,20,0,0,0,0
"228",19,0,16,0,0,0,0
"229",17,0,16,0,0,0,0
"230",0,0,0,0,0,0,0
"231",0,0,0,0,0,0,0
"232",19,3,17,1,12,2,11
"233",6,0,12,0,0,0,0
"234",15,0,21,0,0,0,0
"235",8,0,16,0,0,0,0
"236",10,1,13,2,5,4,11
"237",11,0,16,0,0,0,0
"238",0,0,0,0,0,0,0
"239",18,0,20,0,0,0,1
"240",12,4,10,3,5,4,6
"241",14,0,16,0,0,0,0
"242",12,0,19,0,0,0,0
"243",0,0,0,0,0,0,0
"244",0,0,0,0,0,0,0
"245",12,0,10,0,0,0,0
"246",14,3,14,1,7,2,12
"247",8,0,12,0,0,0,0
"248",13,0,12,0,0,0,0
"249",10,0,16,0,0,0,0
"250",15,2,15,0,9,4,12
"251",16,0,17,0,0,0,0
"252",18,0,17,0,0,0,0
"253",11,0,17,0,0,0,0
"254",9,0,12,0,0,0,0
"255",15,0,12,0,0,0,0
"256",13,0,14,0,0,0,0
"257",9,3,14,1,7,3,11
"258",0,0,0,0,0,0,0
"259",5,2,14,1,7,3,12
"260",13,0,23,0,0,0,0
"261",11,0,20,0,0,0,0
"262",0,0,0,0,0,0,0
"263",11,0,21,0,0,0,0
"264",13,0,11,0,0,0,0
"265",10,0,16,0,0,0,0
"266",16,0,14,0,0,0,0
"267",12,0,13,2,8,3,10
"268",0,0,1,0,0,0,0
"269",15,0,12,0,0,0,0
"270",0,0,0,0,0,0,0
"271",0,0,0,0,0,0,0
"272",18,0,24,0,0,0,0
"273",3,0,20,0,0,0,0
"274",16,4,15,5,6,4,13
"275",11,0,22,0,0,0,0
"276",13,0,13,0,0,0,0
"277",12,0,21,0,0,0,0
"278",16,0,19,0,0,0,0
"279",10,0,17,0,0,0,0
"280",14,0,15,0,0,0,0
"281",17,0,20,0,0,0,0
"282",12,1,20,1,6,1,7
"283",10,0,15,1,4,3,10
"284",13,0,17,0,0,0,0
"285",16,0,20,4,9,2,5
"286",14,1,14,0,14,3,10
"287",10,1,18,1,9,4,7
"288",10,1,12,3,5,1,8
"289",8,0,17,0,0,0,0
"290",0,0,0,0,0,0,0
"291",19,0,24,0,0,0,0
"292",15,2,19,0,7,4,8
"293",18,0,17,0,0,0,0
"294",14,0,13,0,0,0,0
"295",11,0,13,0,0,0,0
"296",0,0,0,0,0,0,0
"297",0,0,0,0,0,0,0
"298",15,0,16,0,8,2,7
"299",16,0,15,0,0,0,0
"300",8,2,22,0,10,1,8
"301",0,0,0,0,0,0,0
"302",13,0,23,0,0,0,0
"303",13,0,32,0,0,0,0
"304",16,0,16,0,0,0,0
"305",17,0,20,0,0,0,0
"306",10,0,14,0,0,0,0
"307",16,0,22,0,0,0,0
"308",11,1,21,2,10,1,5
"309",18,0,17,0,0,0,0
"310",13,3,25,1,11,2,8
"311",12,0,17,0,0,0,0
"312",11,0,14,0,0,0,0
"313",11,0,17,0,0,0,0
"314",15,0,17,0,0,0,0
"315",10,0,18,0,0,0,0
"316",18,0,17,0,0,0,0
"317",0,0,0,0,0,0,0
"318",18,0,13,0,0,0,0
"319",10,0,14,0,0,0,0
"320",11,0,18,0,0,0,0
"321",19,0,13,0,0,0,0
"322",19,0,22,0,0,0,0
"323",14,0,12,0,0,0,0
"324",8,0,18,0,0,0,0
"325",6,0,18,0,0,0,0
"326",14,0,18,0,0,0,0
"327",0,0,0,0,0,0,0
"328",12,0,12,0,0,0,0
"329",12,0,23,0,0,0,0
"330",18,0,17,0,0,0,0
"331",14,2,10,1,5,1,9
"332",12,0,21,0,0,0,0
"333",12,0,12,0,0,0,0
"334",0,0,0,0,0,0,0
"335",9,0,20,0,0,0,0
"336",15,0,18,0,0,0,0
"337",14,2,18,2,4,0,13
"338",13,1,11,1,6,0,3
"339",18,0,11,0,0,0,0
"340",0,0,0,0,0,0,0
"341",15,0,12,1,5,2,10
"342",10,0,10,1,7,2,8
"343",15,0,15,0,0,0,0
"344",13,0,17,0,0,0,0
"345",10,0,14,0,0,0,0
"346",9,1,24,7,7,3,7
"347",14,0,15,0,0,0,0
"348",14,0,19,0,0,0,0
"349",12,0,24,0,0,0,0
"350",14,0,11,0,0,0,0
"351",0,0,0,0,0,0,0
"352",0,0,0,0,0,0,0
"353",20,0,13,0,0,0,0
"354",14,0,16,0,0,0,0
"355",13,0,14,0,0,0,0
"356",8,0,24,0,0,0,0
"357",13,0,22,0,0,0,0
"358",19,0,18,0,0,0,0
"359",12,0,15,0,0,0,0
"360",11,0,13,0,0,0,0
"361",0,0,0,0,0,0,0
"362",22,0,12,0,0,0,0
"363",0,0,0,0,0,0,0
"364",14,0,21,0,0,0,0
"365",14,0,13,0,0,0,0
"366",12,0,15,0,0,0,0
"367",11,0,13,0,0,0,0
"368",0,0,0,0,0,0,0
"369",17,0,18,0,0,0,0
"370",8,0,22,0,0,0,0
"371",0,0,0,0,0,0,0
"372",16,0,20,0,0,0,0
"373",17,0,18,0,0,0,0
"374",13,0,16,0,0,0,0
"375",17,0,13,0,0,0,0
"376",15,5,15,3,8,3,5
"377",0,0,0,0,0,0,0
"378",19,0,18,0,0,0,0
"379",19,0,14,0,0,0,0
"380",9,0,15,0,0,0,0
"381",19,0,16,0,0,0,0
"382",15,0,16,1,11,2,7
"383",15,0,14,0,0,0,0
"384",7,0,17,0,0,0,0
"385",11,0,14,0,0,0,0
"386",10,1,13,1,5,3,8
"387",16,0,10,0,0,0,0
"388",13,0,12,0,0,0,0
"389",9,0,18,0,0,0,0
"390",6,0,19,0,0,0,0
"391",13,2,16,1,5,0,9
"392",16,0,25,0,0,0,0
"393",15,0,11,0,0,0,0
"394",15,0,26,0,0,0,0
"395",16,0,14,0,0,0,0
"396",18,0,15,0,0,0,0
"397",11,0,14,0,0,0,0
"398",10,0,14,1,5,4,8
"399",11,0,14,0,0,0,0
"400",14,0,19,0,0,0,0
"401",11,0,23,0,0,0,0
"402",13,1,19,2,3,2,6
"403",17,1,8,1,9,4,9
"404",9,0,15,0,0,0,0
"405",10,0,19,0,0,0,0
"406",10,0,17,0,0,0,0
"407",19,0,17,0,0,0,0
"408",11,0,13,0,0,0,0
"409",15,0,14,0,0,0,0
"410",11,0,31,0,0,0,0
"411",14,0,24,0,0,0,0
"412",13,3,19,0,10,3,10
"413",15,0,15,0,0,0,0
"414",16,0,17,0,0,0,0
"415",0,0,0,0,0,0,0
"416",16,0,11,0,0,0,0
"417",0,0,0,0,0,0,0
"418",0,0,0,0,0,0,0
"419",20,0,8,0,0,0,0
"420",11,0,9,0,0,0,0
"421",9,0,20,0,0,1,0
"422",13,1,17,1,5,2,9
"423",16,0,13,0,0,0,0
"424",15,0,19,0,0,0,0
"425",18,1,12,1,6,4,8
"426",16,0,23,0,0,0,0
"427",6,0,22,0,0,0,0
"428",0,0,0,0,0,0,0
"429",0,0,0,0,0,0,0
"430",10,0,15,0,0,0,0
"431",10,0,19,0,0,0,0
"432",12,0,14,0,6,5,10
"433",12,0,17,0,0,0,0
"434",13,0,22,1,9,2,9
"435",10,0,17,0,0,0,0
"436",18,0,18,0,0,0,0
"437",18,0,17,0,0,0,0
"438",0,0,0,0,0,0,0
"439",9,0,19,0,0,0,0
"440",12,0,16,0,0,0,0
"441",9,0,15,0,0,0,0
"442",15,0,12,0,0,0,0
"443",11,0,18,0,0,0,0
"444",13,0,14,0,0,0,0
"445",0,0,0,0,0,0,0
"446",0,0,0,0,0,0,0
"447",0,0,0,0,0,0,0
"448",0,0,0,0,0,0,0
"449",13,0,15,0,0,0,0
"450",12,2,14,2,11,1,14
"451",18,0,16,0,0,0,0
"452",19,0,20,0,0,0,0
"453",14,0,16,0,0,0,0
"454",13,0,23,0,0,0,0
