"","age1_orange.H","age1_green.H","age2_no_comorbid_orange.H","age2_no_comorbid_green.H","age2_comorbid_green.H","age3_no_comorbid_green.H","age3_comorbid_green.H"
"1",8,0,6,0,0,0,0
"2",7,3,11,2,5,2,3
"3",7,0,8,1,3,1,2
"4",10,1,10,0,6,1,8
"5",8,2,7,1,4,2,6
"6",7,0,8,2,3,1,5
"7",7,1,6,1,6,2,7
"8",8,1,6,1,3,1,5
"9",8,0,7,0,0,0,0
"10",5,1,8,1,3,1,5
"11",11,2,10,1,5,2,6
"12",12,0,8,0,0,0,0
"13",8,0,7,0,0,0,0
"14",8,0,6,0,0,0,0
"15",7,0,5,0,0,0,0
"16",6,1,9,1,7,3,4
"17",7,0,9,0,0,0,0
"18",7,0,11,2,4,1,8
"19",0,0,0,0,0,0,0
"20",7,1,9,2,5,1,4
"21",7,0,9,0,0,0,0
"22",14,1,10,0,6,2,5
"23",0,0,0,0,0,0,0
"24",9,2,8,1,7,2,6
"25",7,0,9,0,0,0,0
"26",6,0,8,0,0,0,0
"27",14,0,7,0,0,0,0
"28",0,0,0,0,0,0,0
"29",11,0,11,0,0,0,0
"30",0,0,0,0,0,0,0
"31",11,0,10,0,0,0,0
"32",0,0,0,0,0,0,0
"33",8,0,8,0,0,0,0
"34",7,0,9,0,0,0,0
"35",0,0,0,0,0,0,0
"36",7,0,10,0,0,0,0
"37",8,0,7,3,7,3,8
"38",7,0,7,0,0,0,0
"39",0,0,0,0,0,0,0
"40",6,2,15,2,5,2,5
"41",0,0,0,0,0,0,0
"42",7,0,11,0,0,0,0
"43",10,1,6,2,7,2,7
"44",6,1,8,2,4,3,4
"45",6,2,8,2,4,1,9
"46",11,1,5,2,5,3,6
"47",7,0,12,0,0,0,0
"48",9,0,5,0,0,0,0
"49",6,0,5,0,0,0,0
"50",12,0,6,0,0,0,0
"51",7,0,7,0,0,0,0
"52",10,1,10,1,8,1,5
"53",0,0,0,0,0,0,0
"54",0,0,0,0,0,0,0
"55",7,1,7,3,4,1,6
"56",9,2,11,1,7,2,8
"57",13,0,8,0,0,0,0
"58",7,0,6,0,0,0,0
"59",5,0,8,0,0,0,0
"60",8,0,9,0,0,0,0
"61",0,0,0,0,0,0,0
"62",7,0,7,0,0,0,0
"63",0,0,0,0,0,0,0
"64",8,0,6,0,0,0,0
"65",0,0,0,0,0,0,0
"66",14,0,6,0,0,0,0
"67",7,0,10,1,3,1,6
"68",0,0,0,0,0,0,0
"69",0,0,0,0,0,0,0
"70",9,0,6,0,0,0,0
"71",5,1,8,1,4,2,4
"72",8,0,15,0,0,0,0
"73",8,1,7,2,6,2,7
"74",6,2,12,1,8,2,4
"75",12,0,7,1,6,3,6
"76",8,1,9,1,4,2,10
"77",0,0,0,0,0,0,0
"78",10,2,6,4,7,3,8
"79",9,0,7,0,0,0,0
"80",7,1,7,2,7,3,9
"81",11,1,7,2,6,2,7
"82",7,0,5,0,0,0,0
"83",4,1,8,3,7,4,8
"84",6,0,7,0,0,0,0
"85",7,0,9,0,0,0,0
"86",10,1,7,2,5,2,5
"87",5,1,4,1,6,1,7
"88",4,1,9,1,4,1,5
"89",5,1,9,1,4,2,4
"90",11,0,12,0,0,0,0
"91",5,1,5,2,3,3,4
"92",9,1,9,1,7,1,5
"93",10,2,9,3,5,1,5
"94",8,0,6,0,0,0,0
"95",11,1,9,2,9,2,11
"96",0,0,0,0,0,0,0
"97",0,0,0,0,0,0,0
"98",11,2,6,0,4,4,6
"99",0,0,0,0,0,0,0
"100",8,1,7,1,8,2,4
"101",7,0,6,0,0,0,0
"102",5,2,7,1,6,3,7
"103",8,0,10,0,0,0,0
"104",8,1,7,1,6,3,8
"105",13,0,7,0,0,0,0
"106",8,0,12,2,3,2,4
"107",8,0,7,0,6,3,5
"108",0,0,0,0,0,0,0
"109",11,0,9,0,1,0,0
"110",10,1,7,1,4,1,5
"111",10,0,6,0,0,0,0
"112",0,0,0,0,0,0,0
"113",10,1,11,2,7,5,8
"114",6,0,8,0,0,0,0
"115",0,0,0,0,0,0,0
"116",10,0,11,0,0,0,0
"117",0,0,0,0,0,0,0
"118",9,1,12,2,8,1,5
"119",12,0,10,0,0,0,0
"120",6,0,8,0,0,0,0
"121",7,0,8,0,0,0,0
"122",7,0,10,0,0,0,1
"123",0,0,0,0,0,0,0
"124",10,0,10,0,0,0,0
"125",0,0,0,0,0,0,0
"126",7,0,8,0,0,0,0
"127",9,0,6,0,0,0,0
"128",7,0,8,0,0,0,0
"129",0,0,0,0,0,0,0
"130",0,0,0,0,0,0,0
"131",9,0,8,0,0,0,0
"132",11,2,9,1,5,4,7
"133",11,0,6,0,0,0,0
"134",10,3,8,1,3,3,6
"135",10,0,7,0,0,0,0
"136",4,2,6,0,4,1,5
"137",7,0,9,0,0,0,0
"138",10,0,6,0,0,0,0
"139",7,0,9,0,0,0,0
"140",0,0,0,0,0,0,0
"141",7,0,10,0,0,0,0
"142",8,0,14,0,0,0,0
"143",8,0,6,0,0,0,0
"144",3,2,9,1,6,1,7
"145",6,0,9,0,0,0,0
"146",6,2,8,2,7,1,7
"147",6,0,8,0,0,0,0
"148",7,1,10,2,4,2,5
"149",14,0,12,0,0,0,0
"150",9,2,7,4,5,1,5
"151",8,0,4,0,0,0,0
"152",8,1,7,2,5,1,8
"153",4,2,6,1,5,1,4
"154",1,0,0,0,0,0,0
"155",8,1,6,1,3,2,1
"156",5,0,10,0,0,0,0
"157",7,0,6,0,0,0,0
"158",6,0,5,0,0,0,0
"159",10,1,5,2,6,1,5
"160",7,0,6,0,0,0,0
"161",7,1,10,1,7,2,5
"162",0,0,0,0,0,0,0
"163",0,0,0,0,0,0,0
"164",0,0,0,0,0,0,0
"165",9,0,8,0,0,0,0
"166",8,0,6,0,0,0,0
"167",10,0,9,0,0,0,0
"168",9,1,10,0,5,1,3
"169",12,2,10,2,5,2,8
"170",4,0,9,0,0,0,0
"171",0,0,1,0,0,0,0
"172",0,0,0,0,0,0,0
"173",6,2,5,1,8,2,5
"174",9,1,12,0,3,2,6
"175",9,2,7,1,5,2,6
"176",0,0,0,0,0,0,0
"177",7,0,6,0,4,2,8
"178",5,0,10,0,0,0,0
"179",9,0,13,0,0,0,0
"180",7,0,6,0,0,0,0
"181",7,0,9,0,0,0,0
"182",0,0,0,0,0,0,0
"183",0,0,0,0,0,0,0
"184",0,0,0,0,0,0,0
"185",0,0,0,0,0,0,0
"186",15,0,5,0,0,0,0
