"","age1.H","age2_no_comorbid.H","age2_comorbid.H","age3_no_comorbid.H","age3_comorbid.H"
"1",11,9,4,1,4
"2",0,0,0,0,0
"3",17,13,7,1,5
"4",21,22,7,3,9
"5",100,104,30,7,18
"6",0,1,0,0,0
"7",19,19,8,4,11
"8",19,19,4,2,8
"9",0,0,0,0,0
"10",6,5,2,0,3
"11",0,0,0,0,0
"12",22,15,13,2,8
"13",15,20,6,3,12
"14",54,69,31,11,23
"15",9,9,3,2,5
"16",47,43,23,4,20
"17",0,0,0,0,0
"18",0,0,0,0,0
"19",25,29,8,5,11
"20",12,12,7,2,5
"21",21,33,7,4,7
"22",75,93,27,7,16
"23",15,11,7,1,8
"24",10,14,8,2,8
"25",21,22,10,4,9
"26",12,14,10,3,6
"27",7,8,4,1,5
"28",0,0,0,0,0
"29",0,0,0,0,0
"30",23,18,8,3,5
"31",12,17,8,3,6
"32",8,9,2,1,3
"33",14,15,7,3,6
"34",6,5,2,2,3
"35",19,22,12,3,9
"36",32,27,11,7,13
"37",18,11,6,4,9
"38",14,10,7,0,5
"39",6,9,3,2,5
"40",21,19,12,4,12
"41",9,8,6,3,7
"42",46,43,12,8,11
"43",0,0,0,0,0
"44",21,26,13,5,9
"45",4,4,3,2,3
"46",6,6,5,2,5
"47",16,12,5,0,9
"48",11,13,3,3,3
"49",16,22,7,2,9
"50",11,11,4,3,5
"51",16,28,7,1,13
"52",6,12,7,3,5
"53",71,59,20,4,21
"54",19,11,8,1,7
"55",39,46,13,4,17
"56",5,6,3,2,3
"57",0,0,0,0,0
"58",14,14,6,3,6
"59",11,22,8,3,12
"60",10,21,14,1,12
"61",17,22,7,3,11
"62",7,12,9,2,7
"63",4,5,2,1,2
"64",14,19,6,2,9
"65",16,17,9,4,5
"66",5,6,4,1,3
"67",0,0,0,0,0
"68",17,14,9,3,13
"69",8,7,4,2,5
"70",22,22,11,4,8
"71",14,17,5,6,10
"72",8,10,7,1,8
"73",22,21,10,3,10
"74",18,7,11,2,11
"75",9,7,5,2,7
"76",16,18,11,1,7
"77",26,21,11,4,11
"78",28,30,13,4,12
"79",17,25,5,4,9
"80",9,10,5,2,7
"81",9,12,5,3,9
"82",17,25,7,3,17
"83",6,9,6,3,4
"84",10,10,4,2,4
"85",10,12,6,2,7
"86",16,22,8,4,7
"87",0,0,0,0,0
"88",5,4,2,1,3
"89",11,10,9,3,8
"90",14,13,5,2,6
"91",0,0,0,0,0
"92",0,0,0,0,0
"93",0,0,0,0,0
"94",4,6,4,1,6
"95",7,9,2,2,4
"96",29,33,16,4,17
"97",0,0,0,0,0
"98",9,7,4,0,6
"99",10,11,10,3,6
"100",28,28,12,3,11
