"","age1.I","age2_no_comorbid.I","age2_comorbid.I","age3_no_comorbid.I","age3_comorbid.I"
"1",183,190,34,10,23
"2",0,1,0,0,0
"3",120,121,25,8,9
"4",151,150,20,10,11
"5",190,195,24,9,7
"6",1,1,0,0,0
"7",169,179,23,10,16
"8",81,59,9,4,5
"9",0,0,0,0,0
"10",123,99,20,4,15
"11",0,1,0,0,0
"12",168,188,27,15,15
"13",153,137,22,6,10
"14",168,203,22,9,10
"15",147,156,27,7,18
"16",158,158,20,7,12
"17",0,1,0,0,0
"18",0,0,0,0,0
"19",163,143,18,8,11
"20",152,140,25,5,12
"21",186,171,24,9,8
"22",129,128,14,6,8
"23",178,159,27,12,23
"24",149,154,24,9,16
"25",154,147,22,8,17
"26",117,102,14,9,8
"27",170,172,25,7,11
"28",0,1,0,1,0
"29",0,1,0,0,0
"30",147,133,20,9,11
"31",163,161,31,7,12
"32",141,156,29,7,9
"33",229,229,31,10,17
"34",146,148,24,7,12
"35",168,173,26,8,12
"36",165,155,24,6,13
"37",159,152,22,9,10
"38",154,180,27,9,17
"39",214,208,36,12,17
"40",122,124,20,8,15
"41",164,161,19,9,14
"42",170,171,27,9,9
"43",0,1,0,0,0
"44",187,186,28,9,17
"45",161,163,30,11,16
"46",177,178,32,9,13
"47",241,246,36,10,28
"48",144,154,23,6,8
"49",207,210,33,12,15
"50",121,138,20,9,8
"51",188,185,27,13,14
"52",121,123,20,8,15
"53",159,149,24,8,12
"54",138,123,27,10,9
"55",162,169,25,7,13
"56",152,170,30,11,15
"57",0,1,0,0,0
"58",134,141,18,8,16
"59",203,199,28,8,19
"60",256,280,45,13,23
"61",162,164,26,9,16
"62",171,166,31,10,14
"63",120,120,16,6,8
"64",178,161,26,7,12
"65",180,182,29,8,11
"66",129,129,23,6,11
"67",0,1,0,0,0
"68",146,154,20,9,14
"69",172,171,28,10,16
"70",151,136,23,8,11
"71",164,189,27,11,15
"72",195,189,34,10,22
"73",182,172,25,9,16
"74",173,158,29,8,15
"75",187,207,31,11,15
"76",141,137,23,10,17
"77",195,179,30,12,15
"78",160,160,23,12,9
"79",181,196,25,12,12
"80",174,176,26,8,17
"81",174,141,24,12,13
"82",231,236,28,11,25
"83",176,186,29,12,18
"84",132,126,28,7,10
"85",154,136,22,11,11
"86",179,171,25,8,11
"87",0,1,0,0,0
"88",121,131,14,5,8
"89",169,167,30,9,20
"90",156,180,30,10,13
"91",1,0,0,0,0
"92",0,1,0,0,0
"93",1,1,1,0,0
"94",162,196,31,10,17
"95",100,84,16,6,7
"96",168,143,17,7,14
"97",1,1,1,0,0
"98",177,190,29,8,15
"99",179,176,28,9,17
"100",171,180,23,9,16
