"","age1_orange.R","age1_green.R","age2_no_comorbid_orange.R","age2_no_comorbid_green.R","age2_comorbid_green.R","age3_no_comorbid_green.R","age3_comorbid_green.R"
"1",686,55,680,62,47,19,15
"2",4,0,3,0,0,0,0
"3",689,45,649,49,52,18,15
"4",670,0,657,0,0,0,0
"5",655,55,663,65,70,17,20
"6",1,0,4,0,0,0,0
"7",2,0,3,0,0,0,0
"8",665,0,638,0,0,0,0
"9",667,0,644,0,0,0,0
"10",1,0,1,0,0,0,0
"11",672,0,635,0,0,0,0
"12",686,37,686,56,45,15,9
"13",0,0,1,0,0,0,0
"14",0,0,1,0,0,0,0
"15",0,0,1,0,0,0,0
"16",2,0,1,0,0,0,0
"17",3,0,2,0,0,0,0
"18",1,0,1,0,0,0,0
"19",637,0,635,0,0,0,0
"20",0,0,1,0,0,0,0
"21",671,0,634,0,0,0,0
"22",677,0,692,0,0,0,0
"23",0,0,1,0,0,0,0
"24",662,0,637,1,0,0,0
"25",2,0,2,0,0,0,0
"26",0,0,1,0,0,0,0
"27",672,0,662,1,0,0,0
"28",683,38,659,31,33,13,18
"29",8,0,6,0,0,0,0
"30",0,0,1,0,0,0,0
"31",679,0,652,0,0,0,0
"32",668,0,672,0,0,0,0
"33",1,0,1,0,0,0,0
"34",1,0,3,0,0,0,0
"35",663,40,678,49,47,18,16
"36",666,0,690,0,0,0,0
"37",677,42,686,50,40,13,12
"38",0,0,1,0,0,0,0
"39",1,0,2,0,0,0,0
"40",1,0,4,0,0,0,0
"41",0,0,1,0,0,0,0
"42",0,0,0,0,0,0,0
"43",1,0,2,0,0,0,0
"44",0,0,1,0,0,0,0
"45",0,0,1,0,0,0,0
"46",2,0,0,0,0,0,0
"47",677,40,648,50,49,16,12
"48",0,0,1,0,0,0,0
"49",0,0,1,0,0,0,0
"50",0,0,1,0,0,0,0
"51",667,54,677,62,60,17,16
"52",673,0,683,0,1,0,0
"53",0,0,2,0,0,0,0
"54",0,0,1,0,0,0,0
"55",653,0,644,0,0,0,0
"56",673,52,676,67,73,18,25
"57",0,0,1,0,0,0,0
"58",683,0,673,0,0,0,0
"59",7,0,5,0,0,0,0
"60",2,0,1,0,0,0,0
"61",667,47,679,54,47,15,14
"62",682,49,657,54,60,16,15
"63",663,45,688,50,66,22,11
"64",0,0,2,0,0,0,0
"65",0,0,1,0,0,0,0
"66",0,0,1,0,0,0,0
"67",5,0,0,0,0,0,0
"68",0,0,1,0,0,0,0
