"","age1.A","age2_no_comorbid.A","age2_comorbid.A","age3_no_comorbid.A","age3_comorbid.A"
"1",86,89,89,91,91
"2",58,10,59,60,60
"3",143,147,147,150,150
"4",154,157,157,160,160
"5",66,69,69,71,71
"6",226,230,230,232,232
"7",127,130,130,133,133
"8",193,196,196,199,199
"9",29,11,29,29,29
"10",79,82,82,84,84
"11",251,254,254,257,257
"12",78,81,81,83,83
"13",332,336,336,338,338
"14",16,7,16,16,16
"15",186,189,189,191,191
"16",123,126,126,129,129
"17",318,322,322,325,325
"18",188,192,192,194,194
"19",88,91,91,93,93
"20",80,83,83,85,85
"21",135,138,138,140,140
"22",356,360,360,363,363
"23",259,262,262,264,264
"24",40,10,40,40,40
"25",39,10,39,39,39
"26",21,9,21,21,21
"27",69,72,72,74,74
"28",366,366,366,366,366
"29",202,206,206,209,209
"30",246,10,250,252,252
"31",91,94,94,96,96
"32",27,10,27,27,27
"33",52,54,54,56,56
"34",115,118,118,121,121
"35",31,9,32,32,32
"36",28,10,28,28,28
"37",19,8,19,19,19
"38",247,250,250,252,252
"39",23,8,23,23,23
"40",89,92,92,95,95
"41",134,137,137,140,140
"42",25,8,25,25,25
"43",112,115,115,117,117
"44",297,301,301,303,303
"45",83,86,86,88,88
"46",66,69,69,71,71
"47",239,243,243,244,244
"48",274,10,278,281,281
"49",328,332,332,335,335
"50",27,9,27,27,27
"51",143,146,146,148,148
"52",133,138,138,140,140
"53",93,96,96,99,99
"54",26,10,26,26,26
"55",156,160,160,162,162
"56",316,320,320,322,322
"57",274,278,278,281,281
"58",61,63,63,65,65
"59",192,196,196,198,198
"60",23,8,23,23,23
"61",28,10,28,28,28
"62",106,109,109,112,112
"63",250,254,254,257,257
"64",133,137,137,139,139
"65",28,10,28,28,28
"66",238,241,241,243,243
"67",78,81,81,83,83
"68",81,84,84,86,86
"69",84,86,86,88,88
"70",280,284,284,286,286
"71",190,194,194,196,196
"72",167,10,172,174,174
"73",324,328,328,330,330
"74",107,110,110,112,112
"75",24,9,24,24,24
"76",151,155,155,157,157
"77",78,81,81,83,83
"78",136,139,139,142,142
"79",22,9,22,22,22
"80",83,86,86,89,89
"81",84,87,87,90,90
"82",69,72,72,74,74
"83",228,231,231,234,234
"84",89,92,92,94,94
"85",99,102,102,104,104
"86",21,7,21,21,21
"87",264,267,267,270,270
"88",26,10,26,26,26
"89",20,7,20,20,20
"90",23,9,23,23,23
"91",95,98,98,100,100
"92",113,116,116,118,118
"93",61,63,63,65,65
"94",25,9,25,25,25
"95",303,11,308,310,310
"96",118,121,121,123,123
"97",144,148,148,150,150
"98",36,10,36,36,36
"99",23,9,23,23,23
"100",299,303,303,304,304
"101",66,69,69,71,71
"102",35,11,35,35,35
"103",21,8,21,21,21
"104",17,7,17,17,17
"105",68,71,71,73,73
"106",146,149,149,152,152
"107",22,9,22,22,22
"108",212,216,216,218,218
"109",84,86,86,88,88
"110",25,10,25,25,25
"111",130,133,133,135,135
"112",89,92,92,94,94
"113",46,48,48,50,50
"114",140,144,144,146,146
"115",47,49,49,51,51
"116",26,9,26,26,26
"117",151,155,155,157,157
"118",110,113,113,115,115
"119",300,304,304,306,306
"120",52,54,54,56,56
"121",28,9,28,28,28
"122",118,121,121,123,123
"123",109,113,113,115,115
"124",110,113,113,115,115
"125",19,7,19,19,19
"126",24,8,24,24,24
"127",64,67,67,69,69
"128",21,8,21,21,21
"129",255,258,258,260,260
"130",265,268,268,270,270
"131",275,278,278,281,281
"132",25,10,25,25,25
"133",110,113,113,115,115
"134",27,11,27,27,27
"135",121,124,124,126,126
"136",22,7,22,22,22
"137",21,9,21,21,21
"138",152,155,155,157,157
"139",274,9,279,281,281
"140",30,10,30,30,30
"141",67,70,70,72,72
"142",25,9,25,25,25
"143",21,8,21,21,21
"144",77,80,80,81,81
"145",129,132,132,134,134
"146",81,84,84,86,86
"147",111,115,115,118,118
"148",339,344,344,346,346
"149",109,112,112,115,115
"150",29,10,29,29,29
"151",162,166,166,168,168
"152",23,8,23,23,23
"153",78,81,81,83,83
"154",83,87,87,89,89
"155",56,58,58,60,60
"156",31,10,32,32,32
"157",170,173,173,176,176
"158",237,241,241,243,243
"159",82,84,84,86,86
"160",23,8,23,23,23
"161",108,112,112,114,114
"162",24,9,24,24,24
"163",24,9,24,24,24
"164",27,10,27,27,27
"165",26,9,26,26,26
"166",131,134,134,136,136
"167",271,275,275,277,277
"168",22,8,22,22,22
"169",104,107,107,109,109
"170",99,102,102,104,104
"171",276,280,280,281,281
"172",111,114,114,116,116
"173",103,106,106,108,108
"174",149,152,152,155,155
"175",71,74,74,76,76
"176",93,97,97,99,99
"177",196,199,199,201,201
"178",32,10,32,32,32
"179",213,217,217,219,219
"180",33,10,33,33,33
"181",18,9,18,18,18
"182",119,122,122,124,124
"183",95,98,98,100,100
"184",103,106,106,109,109
"185",62,65,65,67,67
"186",75,78,78,80,80
"187",22,9,22,22,22
"188",19,8,19,19,19
"189",195,198,198,200,200
"190",218,223,223,225,225
"191",183,9,186,187,187
"192",71,73,73,75,75
"193",163,166,166,168,168
"194",75,78,78,79,79
"195",22,9,22,22,22
"196",213,217,217,219,219
"197",173,177,177,180,180
"198",175,178,178,181,181
"199",92,96,96,98,98
"200",126,130,130,132,132
"201",111,114,114,116,116
"202",26,10,26,26,26
"203",314,318,318,320,320
"204",24,9,24,24,24
"205",123,127,127,129,129
"206",70,72,72,75,75
"207",26,10,26,26,26
"208",95,98,98,101,101
"209",60,62,62,64,64
"210",137,140,140,142,142
"211",72,75,75,77,77
"212",25,9,25,25,25
"213",225,228,228,231,231
"214",62,64,64,66,66
"215",32,10,32,32,32
"216",23,9,23,23,23
"217",32,11,32,32,32
"218",37,9,37,37,37
"219",288,292,292,294,294
"220",325,329,329,332,332
"221",124,128,128,130,130
"222",119,122,122,124,124
"223",197,200,200,203,203
"224",109,112,112,115,115
"225",27,9,27,27,27
"226",109,112,112,114,114
"227",110,113,113,115,115
"228",49,51,51,53,53
"229",21,9,21,21,21
"230",76,79,79,81,81
"231",123,9,126,128,128
"232",79,82,82,84,84
"233",91,95,95,97,97
"234",28,9,28,28,28
"235",27,9,27,27,27
"236",41,9,41,41,41
"237",24,9,24,24,24
"238",74,78,78,80,80
"239",198,202,202,204,204
"240",27,8,27,27,27
"241",27,9,27,27,27
"242",199,203,203,205,205
"243",129,132,132,135,135
"244",99,102,102,105,105
"245",65,67,67,69,69
"246",21,8,21,21,21
"247",102,105,105,107,107
"248",28,10,28,28,28
"249",253,256,256,258,258
"250",132,135,135,138,138
"251",235,238,238,241,241
"252",130,133,133,135,135
"253",127,130,130,132,132
"254",366,366,366,366,366
"255",97,100,100,102,102
"256",197,200,200,203,203
"257",81,84,84,85,85
"258",229,233,233,235,235
"259",44,9,44,44,44
"260",92,95,95,98,98
"261",114,117,117,119,119
"262",30,10,30,30,30
"263",124,127,127,130,130
"264",28,10,28,28,28
"265",83,86,86,88,88
"266",32,10,32,32,32
"267",137,140,140,142,142
"268",20,7,20,20,20
"269",53,56,56,57,57
"270",26,9,26,26,26
"271",20,7,20,20,20
"272",23,8,23,23,23
"273",102,105,105,107,107
"274",66,69,69,71,71
"275",77,80,80,82,82
"276",79,81,81,83,83
"277",24,9,24,24,24
"278",27,10,27,27,27
"279",124,128,128,130,130
"280",90,93,93,95,95
"281",33,9,33,33,33
"282",19,8,19,19,19
"283",136,140,140,142,142
"284",158,161,161,164,164
"285",103,106,106,108,108
"286",37,9,37,37,37
"287",215,218,218,220,220
"288",98,102,102,104,104
"289",285,290,290,292,292
"290",188,192,192,194,194
"291",277,281,281,283,283
"292",77,80,80,82,82
"293",124,127,127,129,129
"294",19,8,19,19,19
"295",162,165,165,168,168
"296",22,8,22,22,22
"297",124,128,128,130,130
"298",29,10,29,29,29
"299",90,93,93,95,95
"300",102,106,106,108,108
"301",85,88,88,90,90
"302",123,125,125,127,127
"303",77,81,81,83,83
"304",138,141,141,144,144
"305",362,366,366,366,366
"306",156,159,159,161,161
"307",22,9,22,22,22
"308",34,10,34,34,34
"309",218,221,221,223,223
"310",105,108,108,110,110
"311",319,323,323,325,325
"312",46,9,46,47,47
"313",170,173,173,176,176
