"","age1.R","age2_no_comorbid.R","age2_comorbid.R","age3_no_comorbid.R","age3_comorbid.R"
"1",737,787,76,29,25
"2",0,1,0,0,0
"3",0,2,0,0,0
"4",726,807,78,23,31
"5",737,815,85,30,21
"6",749,804,81,22,25
"7",741,780,82,26,26
"8",741,797,82,25,26
"9",736,789,82,30,21
"10",758,800,85,31,30
"11",742,785,82,29,20
"12",742,795,87,26,18
"13",760,792,82,26,22
"14",0,1,0,0,0
"15",0,2,0,0,0
"16",734,809,89,25,32
"17",0,1,0,0,0
"18",0,1,0,0,0
"19",740,788,86,24,20
"20",0,0,0,0,0
"21",740,810,85,25,17
"22",737,801,81,28,29
"23",733,795,77,24,29
"24",11,3,0,0,0
"25",754,805,83,29,21
"26",743,796,85,25,31
"27",0,1,0,0,0
"28",1,1,0,0,0
"29",743,804,88,29,24
"30",727,796,81,29,19
"31",0,1,0,0,0
"32",747,780,81,27,24
"33",0,1,0,0,0
"34",738,794,90,30,16
"35",746,821,86,36,23
"36",743,800,80,33,24
"37",740,804,82,31,16
"38",0,0,0,0,0
"39",748,787,86,21,26
"40",725,802,83,23,29
"41",756,800,87,24,21
"42",724,800,78,31,20
"43",736,799,82,29,25
"44",1,1,1,0,0
"45",0,1,0,0,0
"46",756,805,73,29,21
"47",0,1,0,0,0
"48",732,806,86,22,27
"49",0,1,0,0,0
"50",738,794,77,31,30
"51",0,1,0,0,0
"52",747,811,76,32,26
"53",748,788,73,30,24
"54",735,793,77,33,27
"55",1,2,0,0,0
"56",744,796,77,27,22
"57",742,812,86,31,27
"58",749,785,93,28,26
"59",747,753,87,29,21
"60",1,1,0,0,0
"61",720,798,79,25,27
"62",0,1,0,0,0
"63",739,794,86,23,24
"64",1,1,0,0,0
"65",746,777,82,31,22
"66",738,775,82,20,20
"67",741,826,86,28,21
"68",734,780,85,32,26
"69",0,1,0,0,0
"70",734,802,82,26,31
"71",740,800,81,25,22
"72",742,816,79,28,23
"73",731,771,74,25,29
"74",758,809,75,28,28
"75",750,803,78,25,20
"76",0,1,0,0,0
"77",0,1,0,0,0
"78",753,796,81,27,15
"79",0,2,0,0,0
"80",0,1,0,0,0
"81",0,1,0,0,0
"82",737,787,78,22,27
"83",749,785,92,28,32
"84",0,2,0,0,0
"85",0,1,0,0,0
"86",0,1,0,0,0
"87",742,797,84,24,25
"88",746,797,78,28,26
"89",735,798,77,25,18
"90",750,816,77,30,23
"91",746,784,88,33,20
"92",736,794,79,31,22
"93",739,781,89,27,28
"94",734,792,83,25,21
"95",0,1,0,0,0
"96",749,790,80,23,24
"97",739,793,90,30,28
"98",747,810,88,27,25
"99",755,793,75,25,26
"100",739,809,79,26,24
"101",755,801,78,22,26
"102",0,1,0,0,0
"103",723,797,73,29,26
"104",0,0,0,0,0
"105",1,2,0,0,0
"106",731,802,90,23,25
"107",729,804,82,25,30
"108",757,807,75,30,26
"109",0,1,0,0,0
"110",725,791,80,28,20
"111",742,806,82,31,19
"112",732,791,81,29,23
"113",0,1,0,0,0
"114",746,802,91,27,26
"115",0,1,0,0,0
"116",741,779,79,29,24
"117",0,1,0,0,0
"118",730,816,85,30,26
"119",736,803,73,28,24
"120",758,789,85,29,30
"121",746,785,77,31,28
"122",740,801,75,32,26
"123",742,799,94,23,24
"124",2,1,0,0,0
"125",1,2,0,0,0
"126",0,1,0,0,0
"127",746,794,78,23,14
"128",739,782,84,30,25
"129",753,776,80,26,23
"130",753,793,82,27,18
"131",744,793,72,32,20
"132",751,786,86,23,32
"133",746,804,81,23,20
"134",0,1,0,0,0
"135",740,788,76,21,30
"136",0,1,0,0,0
"137",751,798,83,25,21
"138",743,797,89,34,24
"139",735,805,78,24,31
"140",0,1,0,0,0
"141",745,792,75,32,18
"142",738,793,84,29,26
"143",0,1,0,0,0
"144",751,797,81,28,26
"145",0,1,0,0,0
"146",0,1,0,0,0
"147",741,804,75,27,26
"148",744,816,92,32,18
"149",0,1,0,0,0
"150",0,1,0,0,0
"151",0,1,0,0,0
"152",0,1,0,0,0
"153",0,1,0,0,0
"154",743,784,76,30,23
"155",0,1,0,0,0
"156",748,769,76,27,33
"157",734,806,87,28,21
"158",733,803,81,32,30
"159",731,794,81,23,24
"160",0,1,0,0,0
"161",751,789,90,25,24
"162",0,1,0,0,0
"163",0,1,0,0,0
"164",0,1,0,0,0
"165",735,799,89,27,26
"166",742,778,76,19,26
"167",3,5,0,0,0
"168",744,775,89,19,26
"169",754,783,75,30,24
"170",745,802,78,26,24
"171",0,1,0,0,0
"172",731,788,86,27,22
"173",1,1,0,0,0
"174",746,799,81,25,25
"175",0,1,0,0,0
"176",748,787,80,26,32
"177",723,794,90,34,26
"178",750,804,83,26,22
"179",739,780,89,26,25
"180",748,802,78,24,21
"181",731,810,75,32,23
"182",754,796,84,26,26
"183",741,793,84,27,26
"184",747,795,80,23,25
"185",0,1,0,0,0
"186",751,786,77,27,26
"187",0,1,0,0,0
"188",0,1,0,0,0
"189",1,1,0,0,0
"190",749,787,81,28,27
"191",0,1,0,0,0
"192",741,800,76,30,24
"193",754,774,89,25,30
"194",1,3,0,0,0
"195",752,809,80,28,27
"196",743,816,84,27,21
"197",731,787,83,25,16
"198",728,790,81,23,32
"199",736,800,83,22,25
"200",747,798,84,23,34
"201",742,799,90,24,26
"202",737,792,74,28,25
"203",0,1,0,0,0
"204",0,1,0,0,0
"205",0,4,0,0,0
"206",0,1,0,0,0
"207",0,1,0,0,0
"208",751,808,86,25,26
"209",745,805,82,29,19
"210",0,1,0,0,0
"211",736,798,83,27,26
"212",740,802,78,31,28
"213",1,2,0,0,0
"214",745,793,77,27,19
"215",0,1,0,0,0
"216",747,810,89,23,18
"217",751,797,83,30,22
"218",744,802,86,26,29
"219",751,795,82,29,26
"220",0,1,0,0,0
"221",727,781,80,21,23
"222",1,1,0,0,0
"223",744,799,78,30,31
"224",745,774,87,23,17
"225",734,808,74,23,27
"226",1,1,0,0,0
"227",0,1,0,0,0
"228",746,785,81,24,25
"229",731,810,91,23,21
"230",1,1,0,0,0
"231",746,783,79,28,25
"232",736,790,87,28,25
"233",0,1,0,0,0
"234",745,805,85,34,22
"235",0,1,0,0,0
"236",0,2,0,0,0
"237",0,1,0,0,0
"238",749,781,92,27,23
"239",0,1,0,0,0
"240",742,788,85,35,25
"241",0,1,0,0,0
"242",0,1,0,0,0
"243",2,1,0,0,0
"244",738,791,83,28,23
"245",0,0,0,0,0
"246",0,1,0,0,0
"247",735,793,79,26,18
"248",0,1,0,0,0
"249",0,1,0,0,0
"250",742,806,77,29,22
"251",735,805,86,29,25
"252",0,1,0,0,0
"253",0,0,0,0,0
"254",743,796,77,27,27
"255",0,1,0,0,0
"256",0,1,0,0,0
"257",749,782,76,26,29
"258",755,807,80,23,33
"259",0,1,0,0,0
"260",0,2,0,0,0
"261",746,795,82,30,21
"262",734,803,78,22,29
"263",0,1,0,0,0
"264",0,1,0,0,0
"265",733,794,78,27,23
"266",739,802,85,27,27
"267",741,795,90,25,24
"268",743,800,79,30,23
"269",749,791,75,29,32
"270",736,792,78,28,21
"271",723,779,74,28,25
"272",742,785,81,25,24
"273",744,781,87,27,27
"274",752,785,85,29,25
"275",733,794,78,30,22
"276",736,766,86,29,27
"277",742,784,83,29,23
"278",738,791,81,27,24
"279",745,790,83,21,21
"280",0,0,0,0,0
"281",0,1,0,0,0
"282",744,791,80,24,32
"283",748,776,90,27,36
"284",743,787,89,26,18
"285",737,808,91,32,33
"286",745,819,86,28,24
"287",750,792,76,37,25
"288",744,806,84,26,25
"289",753,800,81,31,26
"290",737,800,81,26,28
"291",747,795,94,22,17
"292",743,779,71,33,29
"293",0,1,0,0,0
"294",0,1,0,0,0
"295",728,793,88,28,26
"296",738,823,81,25,26
"297",0,1,0,0,0
"298",732,784,77,25,23
"299",746,786,71,31,26
"300",0,2,0,0,0
"301",728,812,80,30,22
"302",739,807,81,29,25
"303",744,803,78,26,26
"304",1,1,0,0,0
"305",765,801,85,26,24
"306",746,807,80,29,33
"307",753,792,79,28,26
"308",742,789,79,30,24
"309",0,1,0,0,0
"310",0,2,0,0,0
"311",743,781,86,32,24
"312",0,1,0,0,0
"313",724,791,78,28,23
"314",0,2,0,0,0
"315",731,799,79,26,22
"316",727,779,82,26,25
"317",0,1,0,0,0
"318",0,1,0,0,0
"319",740,774,85,27,25
"320",741,791,86,22,26
"321",735,782,77,26,28
"322",749,817,79,26,19
"323",0,1,0,0,0
"324",742,813,75,26,26
"325",729,805,87,24,18
"326",744,802,78,29,23
"327",738,797,75,27,29
"328",0,1,0,0,0
"329",754,789,84,25,30
"330",736,795,80,28,24
"331",744,803,83,22,22
"332",730,809,72,28,15
"333",0,1,0,0,0
"334",724,786,84,29,23
"335",750,821,88,24,19
"336",746,812,88,23,26
"337",739,794,78,28,30
"338",1,1,0,0,0
"339",743,794,85,32,26
"340",752,795,85,26,23
"341",750,781,75,27,28
"342",0,1,0,0,0
"343",6,2,0,0,0
"344",740,792,76,26,14
"345",0,1,0,0,0
"346",741,805,76,27,26
"347",0,1,0,0,0
"348",742,781,87,25,26
"349",748,794,77,29,27
"350",736,790,70,30,23
"351",738,788,77,27,25
"352",745,806,79,27,16
"353",742,782,86,24,21
"354",753,799,76,27,25
"355",753,803,78,25,26
"356",750,797,84,28,26
"357",0,1,0,0,0
"358",758,820,83,32,26
"359",735,810,82,29,22
"360",747,795,88,22,25
"361",738,803,78,24,23
"362",743,804,69,31,27
"363",742,785,82,25,28
"364",755,785,87,25,18
"365",737,797,78,31,26
"366",754,781,84,30,24
"367",0,1,0,0,0
"368",1,1,1,0,0
"369",736,768,84,21,20
"370",742,784,79,30,27
"371",741,780,79,24,18
"372",751,801,92,26,26
"373",0,1,0,0,0
"374",739,805,77,27,23
"375",745,793,76,23,26
"376",744,813,84,33,29
"377",732,792,76,32,23
"378",0,1,0,0,0
"379",741,799,83,27,31
"380",730,803,78,21,27
"381",0,1,0,0,0
"382",0,2,0,0,0
"383",732,787,78,30,27
"384",752,805,72,31,26
"385",2,2,0,0,0
"386",746,784,77,29,23
"387",0,1,0,0,0
"388",0,1,0,0,0
"389",0,1,0,0,0
"390",0,1,0,0,0
"391",756,773,77,24,20
"392",742,801,91,29,29
"393",733,767,82,34,23
"394",726,810,78,25,28
"395",755,795,75,26,26
"396",0,1,0,0,0
"397",758,794,83,24,24
"398",0,0,0,0,0
"399",745,795,75,28,28
"400",0,1,0,0,0
"401",732,803,86,29,25
"402",745,810,76,21,23
"403",762,817,85,25,27
"404",737,780,85,25,28
"405",0,1,0,0,0
"406",1,1,0,0,0
"407",0,2,0,0,0
"408",735,818,79,26,28
"409",1,2,0,0,0
"410",745,806,84,27,31
"411",1,2,0,0,0
"412",0,1,1,0,0
"413",746,788,78,25,22
"414",727,784,88,27,23
"415",740,803,85,33,16
"416",729,790,84,25,25
"417",736,778,82,26,26
"418",2,1,0,0,0
"419",0,1,0,0,0
"420",734,778,81,25,22
"421",0,1,0,0,0
"422",725,802,87,25,28
"423",743,797,77,33,20
"424",749,790,81,30,21
"425",747,777,71,27,23
"426",0,1,0,0,0
"427",734,817,87,25,31
"428",732,792,91,32,24
"429",0,1,0,0,0
"430",758,800,83,27,23
"431",747,778,88,24,23
"432",746,795,81,28,17
"433",728,783,76,30,26
"434",740,775,76,30,27
"435",734,794,75,29,24
"436",757,789,84,20,26
"437",0,1,0,0,0
"438",730,796,95,30,22
"439",0,1,0,0,0
"440",0,1,0,0,0
"441",743,789,72,38,21
"442",740,791,86,24,26
"443",742,784,84,27,21
"444",740,796,80,30,33
"445",1,1,0,0,0
"446",747,815,76,32,18
"447",727,778,85,24,25
"448",749,796,81,33,26
"449",0,1,0,0,0
"450",732,790,79,25,26
"451",1,1,0,0,0
"452",728,786,75,21,27
"453",740,782,81,30,26
"454",0,1,0,0,0
"455",749,781,77,26,31
"456",4,2,0,0,0
"457",0,1,0,0,0
"458",736,789,85,25,18
"459",730,799,86,30,22
"460",739,809,85,28,22
"461",0,1,0,0,0
"462",735,790,76,27,25
"463",0,1,0,0,0
"464",740,812,87,28,24
"465",737,784,80,30,21
"466",0,1,0,0,0
"467",738,799,83,24,29
"468",728,768,87,26,22
"469",0,2,0,0,0
"470",729,797,87,21,25
"471",0,1,0,0,0
"472",738,792,84,25,20
"473",1,3,0,0,0
"474",737,802,78,24,28
"475",735,798,78,25,22
"476",736,810,77,30,24
"477",748,803,83,32,15
"478",744,786,81,25,25
"479",743,786,82,29,21
"480",0,0,0,0,0
"481",748,820,76,27,26
"482",0,1,0,0,0
"483",740,781,87,27,26
"484",0,1,0,0,0
"485",741,798,79,23,21
"486",1,3,0,0,0
"487",0,1,0,0,0
"488",2,1,0,0,0
"489",751,793,90,31,24
"490",747,803,82,30,25
"491",721,792,85,36,28
"492",748,793,77,31,20
"493",1,1,0,0,0
"494",0,1,0,0,0
"495",758,784,85,23,27
"496",743,792,83,33,33
"497",745,808,79,32,21
"498",738,778,82,24,22
"499",737,782,85,30,18
"500",0,1,0,0,0
"501",0,1,0,0,0
"502",732,784,76,26,22
"503",0,1,0,0,0
"504",0,1,0,0,0
"505",748,812,72,27,27
"506",746,793,84,21,21
"507",0,1,0,0,0
"508",746,782,77,30,24
"509",1,1,0,0,0
"510",740,772,82,31,25
"511",738,812,77,28,28
"512",0,1,0,0,0
"513",0,1,0,0,0
"514",0,1,0,0,0
"515",0,1,0,0,0
"516",740,796,87,25,20
"517",750,825,83,23,25
"518",741,806,83,29,26
"519",734,798,84,28,21
"520",751,770,80,16,19
"521",750,799,80,30,29
"522",754,799,81,26,30
"523",726,800,81,30,19
"524",740,785,87,32,24
"525",744,794,84,26,30
"526",744,788,71,28,19
"527",738,798,72,32,22
"528",755,788,79,32,14
"529",758,781,77,30,19
"530",0,1,0,0,0
"531",0,1,0,0,0
"532",1,1,0,0,0
"533",761,791,91,27,24
"534",739,801,84,26,25
"535",1,1,0,0,0
"536",729,803,88,20,25
"537",732,777,90,28,24
"538",753,771,73,26,17
"539",753,795,79,26,33
"540",741,783,83,28,25
"541",737,807,82,25,29
"542",1,1,0,0,0
"543",729,766,89,27,21
"544",735,768,78,28,32
"545",754,781,76,24,30
"546",730,802,80,25,28
"547",740,795,79,29,35
"548",737,775,76,31,27
"549",736,799,85,30,26
"550",753,783,81,27,25
"551",736,795,78,26,22
"552",739,795,87,27,27
"553",739,779,92,30,27
"554",0,1,0,0,0
"555",742,791,74,25,26
"556",0,1,0,0,0
"557",747,794,84,31,20
"558",0,1,0,0,0
"559",744,798,85,30,15
"560",748,792,86,23,21
"561",755,780,85,25,25
"562",744,783,86,27,21
"563",751,788,71,27,26
"564",1,1,0,0,0
"565",0,1,0,0,0
"566",0,1,0,0,0
"567",743,804,76,28,19
"568",0,1,0,0,0
"569",0,1,0,0,0
"570",744,791,85,26,26
"571",727,792,88,27,16
"572",745,780,85,29,23
"573",738,789,79,23,28
"574",0,0,0,0,0
"575",733,810,91,25,23
"576",742,781,85,27,20
"577",741,811,82,27,38
"578",739,797,71,20,29
"579",1,3,0,0,0
"580",745,781,80,23,19
"581",748,793,80,22,25
"582",3,2,0,0,0
"583",741,796,81,28,23
"584",732,787,86,24,21
"585",1,2,0,0,0
"586",727,772,78,32,29
"587",737,798,76,28,30
"588",0,1,0,0,0
"589",737,800,74,34,29
"590",745,779,77,26,28
"591",0,1,0,0,0
"592",0,1,0,0,0
"593",741,799,73,31,23
"594",741,805,81,31,27
"595",0,0,0,0,0
"596",0,1,0,0,0
"597",745,797,83,33,20
"598",0,1,0,0,0
"599",0,1,0,0,0
"600",0,0,0,0,0
"601",0,1,0,0,0
"602",1,1,0,0,0
"603",0,2,0,0,0
"604",0,0,0,0,0
"605",734,805,85,32,26
"606",0,2,0,0,0
"607",0,1,0,0,0
"608",737,793,85,31,18
"609",0,1,0,0,0
"610",1,1,0,0,0
"611",737,792,82,24,20
"612",742,792,77,26,28
"613",2,1,0,0,0
"614",755,784,81,35,33
"615",723,791,86,26,14
"616",0,1,0,0,0
"617",0,1,0,0,0
"618",742,784,77,25,21
"619",749,778,83,27,29
"620",734,785,77,25,26
"621",0,1,0,0,0
"622",740,803,80,31,24
"623",0,1,0,0,0
"624",751,807,87,29,20
"625",743,791,82,25,21
"626",744,784,87,29,30
"627",731,801,84,26,25
"628",749,815,87,30,22
"629",750,784,83,25,29
"630",1,3,0,0,0
"631",740,809,86,29,25
"632",0,1,0,0,0
"633",757,810,87,28,23
"634",745,793,89,27,25
"635",1,1,0,0,0
"636",4,0,0,0,0
"637",730,798,81,30,23
"638",734,820,86,27,27
"639",737,782,82,30,19
"640",0,1,0,0,0
"641",730,812,76,27,32
"642",0,1,0,0,0
"643",0,1,0,0,0
"644",0,2,0,0,0
"645",0,1,0,0,0
"646",0,1,0,0,0
"647",747,770,85,30,23
"648",0,1,0,0,0
"649",1,1,0,0,0
"650",754,808,80,31,25
"651",0,1,0,0,0
"652",753,784,84,27,28
"653",0,1,0,0,0
"654",744,800,77,24,32
"655",0,1,0,0,0
"656",743,794,80,34,25
"657",746,806,78,29,29
"658",0,0,0,0,0
"659",0,0,0,0,0
"660",0,1,0,0,0
"661",747,787,75,26,18
"662",744,798,77,28,23
"663",742,767,80,30,20
"664",751,803,78,27,25
"665",749,787,75,26,28
"666",734,792,81,24,23
"667",738,794,78,31,23
"668",743,817,87,31,25
"669",746,774,83,29,19
"670",741,812,81,31,17
"671",745,809,80,29,27
"672",739,807,82,29,32
"673",1,1,0,0,0
"674",1,2,0,0,0
"675",749,790,80,22,28
"676",0,1,0,0,0
"677",735,810,81,27,23
"678",755,784,88,27,23
"679",734,778,87,25,22
"680",738,797,84,31,27
"681",741,812,86,26,22
"682",735,786,84,30,21
"683",738,797,75,24,24
"684",0,1,0,0,0
"685",733,788,86,32,29
"686",733,798,82,24,21
"687",0,2,0,0,0
"688",0,1,0,0,0
"689",745,808,80,22,21
"690",0,1,0,0,0
"691",734,803,87,34,28
"692",0,1,0,0,0
"693",735,807,79,29,24
"694",2,2,1,0,0
"695",0,1,0,0,0
"696",746,799,92,29,26
"697",752,780,78,30,30
"698",1,1,0,0,0
"699",0,1,0,0,0
"700",0,1,0,0,0
"701",760,809,77,28,24
"702",752,797,84,22,25
"703",735,764,79,28,28
"704",1,1,0,0,0
"705",743,805,74,20,24
"706",747,782,74,24,26
"707",0,1,0,0,0
"708",0,1,0,0,0
"709",745,786,83,27,22
"710",734,779,71,24,19
"711",750,768,80,30,28
"712",748,795,86,27,28
"713",0,1,0,0,0
"714",0,1,0,0,0
"715",754,786,79,29,24
"716",0,1,0,0,0
"717",0,1,0,0,0
"718",0,1,0,0,0
"719",744,800,79,28,25
"720",750,790,84,25,26
"721",0,1,0,0,0
"722",0,2,0,0,0
"723",763,779,79,31,25
"724",739,789,75,24,16
"725",732,804,77,22,19
"726",743,814,77,29,24
"727",1,1,0,1,0
"728",735,792,83,26,22
"729",0,1,0,0,0
"730",740,805,79,23,21
"731",0,1,0,0,0
"732",743,794,84,28,22
"733",741,774,84,24,24
"734",750,820,90,32,28
"735",739,783,85,27,31
"736",0,1,0,0,0
"737",742,789,80,33,24
"738",1,2,1,0,0
"739",4,2,0,0,0
"740",749,814,77,30,25
"741",739,798,85,25,21
"742",739,802,77,28,28
"743",744,771,84,31,30
"744",0,1,0,0,0
"745",755,793,81,25,19
"746",0,1,0,0,0
"747",755,790,80,29,25
"748",748,793,85,31,24
"749",3,3,1,0,0
"750",739,798,77,30,20
"751",0,1,0,0,0
"752",0,1,0,0,0
"753",731,783,91,25,23
"754",743,799,74,31,22
"755",750,793,86,32,28
"756",742,801,81,30,27
"757",0,1,0,0,0
"758",729,785,84,28,25
"759",735,799,83,27,22
"760",738,812,86,30,34
"761",0,1,0,0,0
"762",739,809,75,24,33
"763",0,1,0,0,0
"764",0,1,0,0,0
"765",0,1,0,0,0
"766",0,1,0,0,0
"767",0,1,0,0,0
"768",0,1,0,0,0
"769",0,1,0,0,0
"770",738,773,79,24,27
