"","age1.O","age2_no_comorbid.O","age2_comorbid.O","age3_no_comorbid.O","age3_comorbid.O"
"1",27,29,7,3,3
"2",0,1,0,0,0
"3",0,1,0,0,0
"4",32,29,7,4,4
"5",27,36,9,3,4
"6",27,28,6,2,6
"7",25,29,5,3,5
"8",31,27,7,4,5
"9",29,24,7,3,4
"10",29,27,6,4,5
"11",29,25,7,3,3
"12",29,33,8,3,4
"13",28,25,6,3,5
"14",0,1,0,0,0
"15",0,2,0,0,0
"16",26,28,7,3,4
"17",0,1,0,0,0
"18",0,1,0,0,0
"19",31,31,7,3,3
"20",0,1,0,0,0
"21",24,30,7,4,4
"22",29,26,6,3,4
"23",27,25,6,2,6
"24",2,1,0,0,0
"25",28,29,7,4,5
"26",24,31,9,4,4
"27",0,1,0,0,0
"28",1,1,0,0,0
"29",28,25,7,2,4
"30",25,27,6,3,6
"31",0,1,0,0,0
"32",30,26,6,3,4
"33",0,1,0,0,0
"34",30,22,7,4,3
"35",30,29,8,4,6
"36",27,29,6,4,5
"37",27,28,7,3,4
"38",0,1,0,0,0
"39",27,30,7,4,4
"40",26,27,6,3,4
"41",32,27,7,3,3
"42",28,27,6,4,5
"43",28,31,5,3,4
"44",0,1,1,0,0
"45",0,1,0,0,0
"46",29,31,7,3,5
"47",0,1,0,0,0
"48",29,28,6,3,3
"49",0,1,0,0,0
"50",31,30,6,2,4
"51",0,1,0,0,0
"52",31,28,7,3,5
"53",27,26,5,3,4
"54",21,25,8,3,4
"55",1,1,0,0,0
"56",32,27,6,4,4
"57",28,29,9,3,6
"58",26,25,6,4,4
"59",27,28,6,3,4
"60",1,1,0,0,0
"61",25,27,7,4,5
"62",0,1,0,0,0
"63",28,25,7,2,4
"64",1,1,0,0,0
"65",26,28,7,2,3
"66",27,25,7,2,4
"67",34,35,8,3,5
"68",26,23,6,3,3
"69",0,1,0,0,0
"70",33,26,8,3,3
"71",26,37,7,4,4
"72",28,24,7,3,4
"73",28,23,8,3,4
"74",29,26,9,3,4
"75",29,25,7,4,3
"76",0,1,0,0,0
"77",0,1,0,0,0
"78",28,33,8,4,6
"79",0,1,0,0,0
"80",0,1,0,0,0
"81",0,1,0,0,0
"82",28,28,7,3,4
"83",23,26,6,3,4
"84",0,1,0,0,0
"85",0,1,0,0,0
"86",0,1,0,0,0
"87",25,27,6,2,4
"88",28,31,7,2,2
"89",28,34,6,3,4
"90",25,30,6,4,4
"91",30,24,5,4,4
"92",24,23,5,4,5
"93",24,26,7,3,5
"94",31,31,8,3,8
"95",0,1,0,0,0
"96",32,25,8,3,4
"97",29,32,7,3,3
"98",26,26,7,5,5
"99",26,34,5,3,3
"100",30,26,5,3,4
"101",31,32,8,2,5
"102",0,1,0,0,0
"103",28,26,8,3,4
"104",0,1,0,0,0
"105",1,1,0,0,0
"106",25,24,5,3,5
"107",25,27,6,3,4
"108",28,31,9,2,4
"109",0,1,0,0,0
"110",31,29,7,6,4
