"","age1.S","age2_no_comorbid.S","age2_comorbid.S","age3_no_comorbid.S","age3_comorbid.S"
"1",6,44,5,8,9
"2",7,58,9,10,10
"3",3,42,9,8,8
"4",3,32,11,6,14
"5",814,941,125,44,75
"6",3,28,9,9,9
"7",12,42,7,7,11
"8",19,58,6,5,11
"9",814,941,125,44,75
"10",5,54,9,5,9
"11",814,941,125,44,75
"12",6,44,5,8,10
"13",9,63,3,4,11
"14",814,941,125,44,75
"15",7,67,9,10,17
"16",9,52,4,7,11
"17",13,59,5,5,14
"18",10,53,8,8,7
"19",3,56,7,4,9
"20",3,42,7,6,9
"21",2,35,8,3,5
"22",7,45,5,3,13
"23",2,40,8,4,12
"24",814,941,125,44,75
"25",814,941,125,44,75
"26",5,52,8,4,14
"27",4,47,6,4,12
"28",5,51,5,9,8
"29",7,47,8,10,11
"30",7,55,4,7,13
"31",5,55,3,5,9
"32",6,54,11,11,4
"33",7,54,7,8,3
"34",3,44,5,7,13
"35",9,63,5,7,9
"36",2,51,7,5,10
"37",7,50,3,6,5
"38",814,941,125,44,75
"39",6,46,8,5,10
"40",4,48,5,5,12
"41",6,37,5,8,9
"42",7,40,8,5,9
"43",7,44,5,4,13
"44",8,53,4,3,8
"45",2,56,7,5,7
"46",3,45,3,2,6
"47",7,59,5,8,11
"48",5,59,7,8,7
"49",3,42,3,9,8
"50",6,49,5,1,12
