"","age1.R","age2_no_comorbid.R","age2_comorbid.R","age3_no_comorbid.R","age3_comorbid.R"
"1",758,816,91,30,28
"2",755,815,90,25,33
"3",759,837,80,29,31
"4",754,838,86,34,34
"5",0,1,0,0,0
"6",778,846,82,29,28
"7",759,825,87,31,34
"8",757,830,90,33,31
"9",0,1,0,0,0
"10",753,837,93,31,30
"11",0,1,0,0,0
"12",746,824,91,29,29
"13",758,807,93,29,26
"14",0,1,0,0,0
"15",762,813,90,27,22
"16",759,828,88,30,31
"17",754,824,89,31,31
"18",757,831,91,33,32
"19",765,814,89,33,28
"20",751,833,96,34,32
"21",780,834,90,34,28
"22",745,847,88,31,22
"23",774,838,102,29,25
"24",0,1,0,0,0
"25",0,1,0,0,0
"26",755,830,88,32,31
"27",763,830,91,32,32
"28",767,832,86,25,29
"29",768,828,90,32,30
"30",754,826,96,28,28
"31",762,819,86,31,28
"32",764,834,90,29,35
"33",764,822,84,29,37
"34",765,845,89,30,30
"35",760,815,87,35,30
"36",757,830,93,27,32
"37",748,823,85,34,40
"38",0,1,0,0,0
"39",763,832,88,32,24
"40",763,832,98,25,30
"41",761,838,92,30,30
"42",758,836,87,30,28
"43",755,812,95,27,28
"44",755,828,92,31,30
"45",767,819,80,23,32
"46",762,820,97,33,32
"47",758,822,82,29,25
"48",769,822,87,29,33
"49",750,839,95,26,36
"50",755,827,94,36,36
