"","age1.H","age2_no_comorbid.H","age2_comorbid.H","age3_no_comorbid.H","age3_comorbid.H"
"1",13,22,6,2,9
"2",15,19,5,3,7
"3",13,22,13,2,12
"4",21,18,8,2,8
"5",0,0,0,0,0
"6",11,24,7,3,9
"7",15,20,5,3,8
"8",13,15,7,2,6
"9",0,0,0,0,0
"10",17,19,7,6,6
"11",0,0,0,0,0
"12",20,18,9,3,6
"13",17,16,7,3,11
"14",0,0,0,0,0
"15",15,19,7,2,9
"16",16,20,7,2,11
"17",15,16,8,3,5
"18",17,19,8,2,7
"19",14,21,6,4,10
"20",17,16,7,2,7
"21",11,18,11,2,17
"22",18,12,7,3,10
"23",13,19,4,4,8
"24",0,0,0,0,0
"25",0,0,0,0,0
"26",19,20,3,3,6
"27",15,14,5,3,8
"28",12,22,8,3,10
"29",16,17,5,1,8
"30",18,18,6,3,8
"31",15,15,9,2,10
"32",16,14,5,2,11
"33",18,12,6,3,10
"34",15,11,8,2,8
"35",16,19,10,1,10
"36",18,14,7,5,8
"37",17,18,12,2,8
"38",0,0,0,0,0
"39",18,22,9,2,11
"40",17,17,8,5,6
"41",18,14,8,3,12
"42",20,20,8,3,10
"43",19,28,4,5,11
"44",13,14,9,3,9
"45",17,20,10,6,14
"46",15,20,6,3,8
"47",27,12,12,2,7
"48",16,12,8,3,7
"49",26,15,7,2,7
"50",19,13,6,3,7
