"","age1.E","age2_no_comorbid.E","age2_comorbid.E","age3_no_comorbid.E","age3_comorbid.E"
"1",166,149,27,7,14
"2",145,155,18,6,17
"3",160,147,23,11,14
"4",148,161,33,7,14
"5",0,1,0,0,0
"6",168,187,28,10,14
"7",156,139,22,10,13
"8",143,145,19,9,10
"9",0,1,0,0,0
"10",155,148,18,8,11
"11",0,1,0,0,0
"12",151,155,25,9,12
"13",159,155,20,9,21
"14",0,1,0,0,0
"15",136,151,27,7,13
"16",156,146,25,10,13
"17",170,141,23,7,14
"18",137,148,26,10,13
"19",167,136,24,9,13
"20",167,158,21,8,17
"21",135,146,22,8,15
"22",158,184,23,8,13
"23",151,151,22,8,11
"24",0,1,0,0,0
"25",0,1,0,0,0
"26",149,155,24,9,13
"27",133,143,21,7,14
"28",144,165,31,5,15
"29",152,145,22,7,10
"30",155,140,23,9,14
"31",156,151,26,9,11
"32",155,163,31,8,13
"33",138,141,20,8,18
"34",161,150,19,10,14
"35",143,145,20,9,11
"36",147,141,23,10,18
"37",167,152,19,14,14
"38",0,1,0,0,0
"39",152,147,27,6,12
"40",160,151,23,13,13
"41",147,134,25,7,12
"42",166,164,24,7,11
"43",146,187,27,8,12
"44",162,141,22,12,17
"45",150,185,29,9,15
"46",167,166,35,9,14
"47",153,163,28,14,14
"48",162,156,22,10,13
"49",154,168,29,9,15
"50",151,152,26,7,10
