"","age1.I","age2_no_comorbid.I","age2_comorbid.I","age3_no_comorbid.I","age3_comorbid.I"
"1",188,220,25,9,16
"2",208,195,23,5,18
"3",204,198,28,12,16
"4",201,204,33,11,16
"5",0,1,0,0,0
"6",238,241,33,11,18
"7",193,194,28,12,14
"8",190,214,28,11,12
"9",0,1,0,0,0
"10",184,172,30,9,20
"11",0,1,0,0,0
"12",195,210,29,13,20
"13",212,223,33,16,18
"14",0,1,0,0,0
"15",221,211,27,12,17
"16",206,216,31,10,17
"17",219,193,31,9,17
"18",201,214,35,11,17
"19",189,196,29,12,20
"20",206,192,40,13,17
"21",205,217,34,10,18
"22",199,214,30,12,20
"23",198,206,28,8,19
"24",0,1,0,0,0
"25",0,1,0,0,0
"26",206,234,35,15,16
"27",215,229,28,13,16
"28",190,205,33,9,20
"29",193,176,27,10,13
"30",199,172,31,12,16
"31",206,226,38,11,19
"32",208,195,33,9,21
"33",213,215,35,8,18
"34",202,216,36,9,19
"35",188,188,32,9,16
"36",184,206,28,11,20
"37",205,210,36,12,18
"38",0,1,0,0,0
"39",210,200,35,9,18
"40",228,210,29,10,18
"41",183,233,28,10,19
"42",209,229,32,9,15
"43",184,211,28,11,19
"44",204,169,30,12,21
"45",184,224,29,14,26
"46",217,211,26,12,17
"47",195,196,37,12,16
"48",200,203,27,9,16
"49",242,233,29,7,21
"50",197,196,33,8,10
