"time" "age1.S" "age2_no_comorbid.S" "age2_comorbid.S" "age3_no_comorbid.S" "age3_comorbid.S" "age1.E" "age2_no_comorbid.E" "age2_comorbid.E" "age3_no_comorbid.E" "age3_comorbid.E" "age1.P" "age2_no_comorbid.P" "age2_comorbid.P" "age3_no_comorbid.P" "age3_comorbid.P" "age1.A" "age2_no_comorbid.A" "age2_comorbid.A" "age3_no_comorbid.A" "age3_comorbid.A" "age1.I" "age2_no_comorbid.I" "age2_comorbid.I" "age3_no_comorbid.I" "age3_comorbid.I" "age1.R" "age2_no_comorbid.R" "age2_comorbid.R" "age3_no_comorbid.R" "age3_comorbid.R" "age1.H" "age2_no_comorbid.H" "age2_comorbid.H" "age3_no_comorbid.H" "age3_comorbid.H" "age1.V" "age2_no_comorbid.V" "age2_comorbid.V" "age3_no_comorbid.V" "age3_comorbid.V" "age1.D" "age2_no_comorbid.D" "age2_comorbid.D" "age3_no_comorbid.D" "age3_comorbid.D"
23.5277027686504 806 936 124 44 75 3 1 0 0 0 2 2 0 0 0 0 0 0 0 0 0 2 0 0 0 3 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
23.8030454383392 805 936 124 44 75 4 1 0 0 0 2 2 0 0 0 0 0 0 0 0 0 2 0 0 0 3 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
23.9615309008427 805 936 124 44 75 4 1 0 0 0 2 1 0 0 0 0 0 0 0 0 0 3 0 0 0 3 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
24.2048332306327 804 936 124 44 75 5 1 0 0 0 2 1 0 0 0 0 0 0 0 0 0 3 0 0 0 3 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
24.2435429286934 803 936 124 44 75 6 1 0 0 0 2 1 0 0 0 0 0 0 0 0 0 3 0 0 0 3 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
24.4184275697509 802 936 124 44 75 7 1 0 0 0 2 1 0 0 0 0 0 0 0 0 0 3 0 0 0 3 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
24.4845548481008 802 936 124 44 75 6 1 0 0 0 3 1 0 0 0 0 0 0 0 0 0 3 0 0 0 3 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
24.5423008632488 802 936 124 44 75 5 1 0 0 0 4 1 0 0 0 0 0 0 0 0 0 3 0 0 0 3 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
24.5943440400034 802 936 124 44 75 5 1 0 0 0 3 1 0 0 0 0 0 0 0 0 1 3 0 0 0 3 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
24.6939243025389 802 936 124 44 75 4 1 0 0 0 4 1 0 0 0 0 0 0 0 0 1 3 0 0 0 3 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
24.7168090271656 802 936 124 44 75 4 0 0 0 0 4 2 0 0 0 0 0 0 0 0 1 3 0 0 0 3 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
24.7395969021734 802 936 124 44 75 4 0 0 0 0 4 1 0 0 0 0 1 0 0 0 1 3 0 0 0 3 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
24.8108109444638 802 936 123 44 75 4 0 1 0 0 4 1 0 0 0 0 1 0 0 0 1 3 0 0 0 3 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
25.2328498646453 802 936 123 44 75 3 0 1 0 0 5 1 0 0 0 0 1 0 0 0 1 3 0 0 0 3 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
25.5226518041429 801 936 123 44 75 4 0 1 0 0 5 1 0 0 0 0 1 0 0 0 1 3 0 0 0 3 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
25.6067214193972 801 936 123 44 75 4 0 0 0 0 5 1 1 0 0 0 1 0 0 0 1 3 0 0 0 3 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
25.7300560816913 800 936 123 44 75 5 0 0 0 0 5 1 1 0 0 0 1 0 0 0 1 3 0 0 0 3 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
25.7875150803983 799 936 123 44 75 6 0 0 0 0 5 1 1 0 0 0 1 0 0 0 1 3 0 0 0 3 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
25.8139031291935 799 936 123 44 75 6 0 0 0 0 4 1 1 0 0 0 1 0 0 0 2 3 0 0 0 3 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
25.8396998477552 799 936 123 44 75 6 0 0 0 0 4 1 1 0 0 0 0 0 0 0 2 3 0 0 0 3 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
26.1140979261188 799 935 123 44 75 6 1 0 0 0 4 1 1 0 0 0 0 0 0 0 2 3 0 0 0 3 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
26.1166756441271 799 935 123 44 75 5 1 0 0 0 5 1 1 0 0 0 0 0 0 0 2 3 0 0 0 3 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
26.120911787195 798 935 123 44 75 6 1 0 0 0 5 1 1 0 0 0 0 0 0 0 2 3 0 0 0 3 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
26.1760222799176 798 934 123 44 75 6 2 0 0 0 5 1 1 0 0 0 0 0 0 0 2 3 0 0 0 3 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
26.1785317926432 797 934 123 44 75 7 2 0 0 0 5 1 1 0 0 0 0 0 0 0 2 3 0 0 0 3 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
26.1848903288298 797 934 123 44 75 7 2 0 0 0 5 1 0 0 0 0 0 0 0 0 2 3 1 0 0 3 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
26.3809106843565 797 933 123 44 75 7 3 0 0 0 5 1 0 0 0 0 0 0 0 0 2 3 1 0 0 3 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
26.3866445987234 797 933 123 44 75 7 3 0 0 0 4 1 0 0 0 0 0 0 0 0 3 3 1 0 0 3 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
26.4708981192549 797 932 123 44 75 7 4 0 0 0 4 1 0 0 0 0 0 0 0 0 3 3 1 0 0 3 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
26.4819497807293 797 932 123 44 75 7 4 0 0 0 3 1 0 0 0 1 0 0 0 0 3 3 1 0 0 3 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
26.4853258986622 796 932 123 44 75 8 4 0 0 0 3 1 0 0 0 1 0 0 0 0 3 3 1 0 0 3 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
26.4869897819108 796 932 123 44 75 8 4 0 0 0 3 1 0 0 0 0 0 0 0 0 3 3 1 0 0 4 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
26.5311978462709 796 932 123 44 75 8 4 0 0 0 2 1 0 0 0 0 0 0 0 0 4 3 1 0 0 4 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
26.5922784291169 796 931 123 44 75 8 5 0 0 0 2 1 0 0 0 0 0 0 0 0 4 3 1 0 0 4 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
26.7359388697225 796 931 123 44 75 7 5 0 0 0 3 1 0 0 0 0 0 0 0 0 4 3 1 0 0 4 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
26.7763802895839 796 931 123 44 75 7 4 0 0 0 3 2 0 0 0 0 0 0 0 0 4 3 1 0 0 4 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
26.8729380548502 796 931 123 44 75 7 4 0 0 0 2 2 0 0 0 1 0 0 0 0 4 3 1 0 0 4 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
26.8752203588458 796 931 123 44 75 7 4 0 0 0 1 2 0 0 0 1 0 0 0 0 5 3 1 0 0 4 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
26.8827524140985 796 931 123 44 75 7 4 0 0 0 0 2 0 0 0 1 0 0 0 0 6 3 1 0 0 4 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
26.8828637295508 796 931 123 44 75 7 4 0 0 0 0 2 0 0 0 0 0 0 0 0 6 3 1 0 0 5 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
26.9140115932246 796 930 123 44 75 7 5 0 0 0 0 2 0 0 0 0 0 0 0 0 6 3 1 0 0 5 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
26.9621813370585 796 930 123 44 75 7 4 0 0 0 0 3 0 0 0 0 0 0 0 0 6 3 1 0 0 5 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
26.9863791029673 796 930 123 44 75 6 4 0 0 0 1 3 0 0 0 0 0 0 0 0 6 3 1 0 0 5 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
27.3002692042784 796 929 123 44 75 6 5 0 0 0 1 3 0 0 0 0 0 0 0 0 6 3 1 0 0 5 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
27.3095218355829 796 929 123 44 74 6 5 0 0 1 1 3 0 0 0 0 0 0 0 0 6 3 1 0 0 5 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
27.3526882084651 795 929 123 44 74 7 5 0 0 1 1 3 0 0 0 0 0 0 0 0 6 3 1 0 0 5 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
27.400094899401 795 929 123 44 74 7 4 0 0 1 1 4 0 0 0 0 0 0 0 0 6 3 1 0 0 5 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
27.4381545329753 795 929 123 44 74 7 3 0 0 1 1 5 0 0 0 0 0 0 0 0 6 3 1 0 0 5 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
27.4584460351614 794 929 123 44 74 8 3 0 0 1 1 5 0 0 0 0 0 0 0 0 6 3 1 0 0 5 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
27.525721307067 794 929 123 44 74 7 3 0 0 1 2 5 0 0 0 0 0 0 0 0 6 3 1 0 0 5 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
27.6096159911316 794 929 123 44 74 6 3 0 0 1 3 5 0 0 0 0 0 0 0 0 6 3 1 0 0 5 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
27.6105415076342 794 928 123 44 74 6 4 0 0 1 3 5 0 0 0 0 0 0 0 0 6 3 1 0 0 5 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
27.6552900521385 793 928 123 44 74 7 4 0 0 1 3 5 0 0 0 0 0 0 0 0 6 3 1 0 0 5 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
27.8469488761011 793 927 123 44 74 7 5 0 0 1 3 5 0 0 0 0 0 0 0 0 6 3 1 0 0 5 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
27.9166730188441 793 927 123 44 73 7 5 0 0 2 3 5 0 0 0 0 0 0 0 0 6 3 1 0 0 5 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
27.9823850987559 793 927 123 44 73 7 5 0 0 2 3 4 0 0 0 0 0 0 0 0 6 4 1 0 0 5 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
28.1237385691442 793 926 123 44 73 7 6 0 0 2 3 4 0 0 0 0 0 0 0 0 6 4 1 0 0 5 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
28.1641261712637 793 926 123 44 73 6 6 0 0 2 4 4 0 0 0 0 0 0 0 0 6 4 1 0 0 5 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
28.1721514305322 793 926 123 44 73 6 5 0 0 2 4 5 0 0 0 0 0 0 0 0 6 4 1 0 0 5 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
28.194373018254 792 926 123 44 73 7 5 0 0 2 4 5 0 0 0 0 0 0 0 0 6 4 1 0 0 5 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
28.2459358550341 792 926 123 44 73 6 5 0 0 2 5 5 0 0 0 0 0 0 0 0 6 4 1 0 0 5 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
28.2854825923186 791 926 123 44 73 7 5 0 0 2 5 5 0 0 0 0 0 0 0 0 6 4 1 0 0 5 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
28.2899394776445 791 926 123 44 73 7 5 0 0 2 5 4 0 0 0 0 0 0 0 0 6 5 1 0 0 5 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
28.3013110706097 791 925 123 44 73 7 6 0 0 2 5 4 0 0 0 0 0 0 0 0 6 5 1 0 0 5 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
28.3085281995671 791 925 123 44 73 7 6 0 0 2 5 4 0 0 0 0 0 0 0 0 6 4 1 0 0 5 3 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
28.3171769248086 791 925 123 44 73 7 6 0 0 2 5 4 0 0 0 0 0 0 0 0 6 3 1 0 0 5 4 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
28.337801780804 791 925 123 44 73 7 6 0 0 2 4 4 0 0 0 0 0 0 0 0 7 3 1 0 0 5 4 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
28.3993848501875 790 925 123 44 73 8 6 0 0 2 4 4 0 0 0 0 0 0 0 0 7 3 1 0 0 5 4 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
28.4383968643966 789 925 123 44 73 9 6 0 0 2 4 4 0 0 0 0 0 0 0 0 7 3 1 0 0 5 4 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
28.4805322066395 789 925 123 44 73 9 5 0 0 2 4 5 0 0 0 0 0 0 0 0 7 3 1 0 0 5 4 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
28.4905229093269 789 924 123 44 73 9 6 0 0 2 4 5 0 0 0 0 0 0 0 0 7 3 1 0 0 5 4 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
28.5177720961 789 924 123 44 73 9 6 0 0 2 3 5 0 0 0 0 0 0 0 0 8 3 1 0 0 5 4 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
28.536113202133 789 923 123 44 73 9 7 0 0 2 3 5 0 0 0 0 0 0 0 0 8 3 1 0 0 5 4 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
28.7227269169042 789 923 123 44 73 9 7 0 0 1 3 5 0 0 1 0 0 0 0 0 8 3 1 0 0 5 4 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
28.7464535504406 789 922 123 44 73 9 8 0 0 1 3 5 0 0 1 0 0 0 0 0 8 3 1 0 0 5 4 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
28.7544585994659 789 921 123 44 73 9 9 0 0 1 3 5 0 0 1 0 0 0 0 0 8 3 1 0 0 5 4 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
28.8749355056211 789 921 123 44 73 9 9 0 0 1 3 4 0 0 1 0 0 0 0 0 8 4 1 0 0 5 4 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
28.9803448877958 789 921 123 44 73 9 9 0 0 1 2 4 0 0 1 0 0 0 0 0 9 4 1 0 0 5 4 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
28.9950874043251 789 920 123 44 73 9 10 0 0 1 2 4 0 0 1 0 0 0 0 0 9 4 1 0 0 5 4 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
29.0319425896257 789 920 123 44 73 9 10 0 0 1 2 3 0 0 1 0 0 0 0 0 9 5 1 0 0 5 4 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
29.0365477730381 789 920 123 44 73 9 10 0 0 1 2 3 0 0 1 0 0 0 0 0 8 5 1 0 0 6 4 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
29.0954278562257 788 920 123 44 73 10 10 0 0 1 2 3 0 0 1 0 0 0 0 0 8 5 1 0 0 6 4 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
29.2869912635459 788 919 123 44 73 10 11 0 0 1 2 3 0 0 1 0 0 0 0 0 8 5 1 0 0 6 4 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
29.3360148771086 787 919 123 44 73 11 11 0 0 1 2 3 0 0 1 0 0 0 0 0 8 5 1 0 0 6 4 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
29.3641239614275 787 919 123 44 73 10 11 0 0 1 3 3 0 0 1 0 0 0 0 0 8 5 1 0 0 6 4 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
29.375395063133 787 919 123 44 73 9 11 0 0 1 4 3 0 0 1 0 0 0 0 0 8 5 1 0 0 6 4 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
29.4787896543094 787 919 123 44 73 9 11 0 0 1 4 3 0 0 1 0 0 0 0 0 7 5 1 0 0 7 4 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
29.5030974774927 786 919 123 44 73 10 11 0 0 1 4 3 0 0 1 0 0 0 0 0 7 5 1 0 0 7 4 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
29.6560295505279 785 919 123 44 73 11 11 0 0 1 4 3 0 0 1 0 0 0 0 0 7 5 1 0 0 7 4 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
29.6584527999255 785 919 123 44 73 10 11 0 0 1 5 3 0 0 1 0 0 0 0 0 7 5 1 0 0 7 4 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
29.6840295770099 785 919 123 44 73 10 10 0 0 1 5 4 0 0 1 0 0 0 0 0 7 5 1 0 0 7 4 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
29.7850883744604 785 919 123 44 73 10 9 0 0 1 5 5 0 0 1 0 0 0 0 0 7 5 1 0 0 7 4 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
29.7872799318282 785 919 123 44 73 10 8 0 0 1 5 6 0 0 1 0 0 0 0 0 7 5 1 0 0 7 4 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
29.7918516222564 785 919 123 44 73 10 8 0 0 1 5 5 0 0 1 0 0 0 0 0 7 6 1 0 0 7 4 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
29.8031340910686 785 919 123 44 73 9 8 0 0 1 6 5 0 0 1 0 0 0 0 0 7 6 1 0 0 7 4 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
29.8198076213041 784 919 123 44 73 10 8 0 0 1 6 5 0 0 1 0 0 0 0 0 7 6 1 0 0 7 4 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
