"","age1.D","age2_no_comorbid.D","age2_comorbid.D","age3_no_comorbid.D","age3_comorbid.D"
"1",0,0,0,0,0
"2",0,0,0,0,0
"3",0,0,0,0,0
"4",0.122850122850123,0.106157112526539,0,0,1.34048257372654
"5",0.122850122850123,0,0,0,0
"6",0,0,0,0,0
"7",0,0.106157112526539,0,0,0
"8",0,0,0,0,0
"9",0,0,0,0,0
"10",0,0,0,0,0
"11",0,0,0,0,0
"12",0,0,0,0,2.68096514745308
"13",0,0,0,0,0
"14",0,0,0,0,0
"15",0,0,0,0,0
"16",0,0,0,0,0
"17",0,0.212314225053079,0,0,0
"18",0,0,0,0,0
"19",0,0.106157112526539,0,0,0
"20",4.66830466830467,7.74946921443737,22.3642172523962,15.9090909090909,38.8739946380697
"21",0,0,0,0,0
"22",0,0,0,0,0
"23",0,0,0,0,0
"24",0,0,0,0,0
"25",0,0,0,0,0
"26",0,0,0,0,0
"27",0,0,0,0,0
"28",0,0,0,0,0
"29",0.122850122850123,0.212314225053079,0,0,0
"30",0.491400491400491,0,0.798722044728434,0,5.36193029490617
"31",0,0,0,0,0
"32",0,0,0,0,0
"33",0.122850122850123,0.106157112526539,0,0,0
"34",0,0,0,0,0
"35",6.75675675675676,7.74946921443737,23.961661341853,31.8181818181818,52.2788203753351
"36",0,0,0,0,0
"37",0,0.106157112526539,0,0,0
"38",0,0,0,0,0
"39",0,0,0,0,0
"40",0.122850122850123,0,0,0,0
"41",0,0,0,0,0
"42",0,0,0,0,0
"43",0,0,0,0,0
"44",7.73955773955774,7.53715498938429,27.1565495207668,20.4545454545455,57.6407506702413
"45",0.245700245700246,0.106157112526539,0,0,0
"46",0,0,0,0,0
"47",0,0,0,0,0
"48",0,0.106157112526539,0.798722044728434,0,0
"49",0,0,0,0,1.34048257372654
"50",0,0.106157112526539,0,0,0
"51",0.122850122850123,0.106157112526539,0.798722044728434,0,0
"52",0,0.106157112526539,0,0,0
"53",0,0,0,0,0
"54",0,0,0,0,0
"55",0,0,0,0,0
"56",6.01965601965602,7.53715498938429,27.1565495207668,15.9090909090909,48.2573726541555
"57",0,0,0.798722044728434,0,1.34048257372654
"58",0,0,0,0,0
"59",0,0,0,0,0
"60",0,0,0,0,0
"61",0,0,0,0,0
"62",0,0,0,0,0
"63",0,0.106157112526539,0,0,0
"64",5.65110565110565,8.70488322717622,19.9680511182109,11.3636363636364,52.2788203753351
"65",0,0.106157112526539,0,0,0
"66",0,0,0,0,0
"67",0,0,0,0,0
"68",0,0,0,0,0
"69",0,0,0,0,0
"70",0.122850122850123,0,0,0,0
"71",0,0,0,0,0
"72",0.122850122850123,0,0,0,0
"73",0.122850122850123,0.212314225053079,0,0,0
"74",0.122850122850123,0,0,0,0
"75",0,0,0,0,0
"76",0,0,0,0,0
"77",5.77395577395577,7.11252653927813,23.1629392971246,15.9090909090909,46.916890080429
"78",0,0.106157112526539,0,0,0
"79",0,0,0.798722044728434,0,0
"80",0,0,0,0,0
"81",0,0,0,0,0
"82",0,0,0,0,0
"83",0,0,0,0,0
"84",0,0,0,0,0
"85",0,0,0,0,0
"86",0,0,0,0,0
"87",0,0,0,0,0
"88",0,0,0,0,0
"89",0,0,0,0,0
"90",6.63390663390663,6.68789808917197,24.7603833865815,34.0909090909091,54.9597855227882
"91",0.122850122850123,0,0,0,0
"92",0,0.106157112526539,0,0,0
"93",0,0,0,0,1.34048257372654
"94",0.245700245700246,0.106157112526539,0,0,0
"95",7.002457002457,7.32484076433121,23.1629392971246,6.81818181818182,52.2788203753351
"96",0,0.106157112526539,0,0,0
"97",0,0,0,0,0
"98",0,0,0,0,0
"99",0,0,0,0,0
"100",0,0,0,0,0
"101",0.122850122850123,0,0,0,0
"102",0.122850122850123,0,0,0,0
"103",0,0,0,0,0
"104",0.122850122850123,0.106157112526539,0.798722044728434,2.27272727272727,0
"105",0.245700245700246,0,0,2.27272727272727,0
"106",0,0,0,0,0
"107",0,0,0,0,0
"108",0,0,0,0,0
"109",0,0,0,0,0
"110",0,0.106157112526539,0,0,0
"111",0.245700245700246,0.424628450106157,0,0,0
"112",0,0,0,0,0
"113",6.75675675675676,7.43099787685775,23.1629392971246,20.4545454545455,45.5764075067024
"114",0,0,0,0,0
"115",0,0,0,0,0
"116",0,0,0,0,0
"117",0,0,0,0,0
"118",0,0,0,0,0
"119",0,0,0,0,0
"120",0,0,0,0,0
"121",0,0,0,0,1.34048257372654
"122",0,0.106157112526539,0,0,0
"123",0,0,0,0,0
"124",0,0,0,0,0
"125",0,0,0,0,0
"126",0,0,0,0,0
"127",0,0,0,0,0
"128",0,0,0,0,0
"129",0,0,0,0,0
"130",0,0,0,0,0
"131",0,0,0,0,0
"132",0,0,0,0,0
"133",0,0,0,0,0
"134",0,0,0,0,0
"135",0,0.106157112526539,0,0,0
"136",0,0,0,0,0
"137",0.122850122850123,0.106157112526539,0,0,0
"138",0.122850122850123,0,0,0,0
"139",0,0,0,0,0
"140",0,0,0,0,0
"141",0,0.106157112526539,0,0,0
"142",0,0,0,0,0
"143",0,0,0,0,0
"144",6.01965601965602,8.17409766454352,30.3514376996805,20.4545454545455,45.5764075067024
"145",0.122850122850123,0.106157112526539,0.798722044728434,0,0
"146",0,0,0,0,0
"147",0,0,0,0,0
"148",0.122850122850123,0.424628450106157,1.59744408945687,0,0
"149",0,0,0,0,0
"150",0,0,0,0,0
"151",0,0,0,0,0
"152",6.63390663390663,9.12951167728238,23.1629392971246,18.1818181818182,53.6193029490617
"153",0,0,0,0,0
"154",0,0,0,0,0
"155",6.51105651105651,6.15711252653928,26.3578274760383,20.4545454545455,41.5549597855228
"156",0,0,0,0,0
"157",0,0.106157112526539,0,0,0
"158",0,0,0,0,0
"159",0,0,0,0,0
"160",0,0,0,0,0
"161",0,0,0,0,0
"162",0,0,0,0,0
"163",0,0,0,0,0
"164",0,0,0,0,0
"165",0,0,0,0,0
"166",0,0.106157112526539,0,0,0
"167",0,0,0,0,0
"168",0,0,0,0,0
"169",0,0,0,0,0
"170",0.122850122850123,0.318471337579618,0,0,0
"171",0,0.106157112526539,0,0,0
"172",0.245700245700246,0,0,0,2.68096514745308
"173",0,0,0,0,0
"174",0,0,0,0,0
"175",0,0.212314225053079,0,0,0
"176",0,0,0,0,0
"177",0,0,0,0,0
"178",0,0.106157112526539,0,0,0
"179",0,0,0,0,0
"180",0,0.106157112526539,0,0,0
"181",0,0,0,0,0
"182",0,0,0,0,0
"183",0,0,0,0,0
"184",0.245700245700246,0.424628450106157,0.798722044728434,0,1.34048257372654
"185",0,0,0,0,0
"186",0,0.318471337579618,0.798722044728434,0,0
"187",0,0,0,0,0
"188",0,0,0,0,0
"189",0,0,0,0,0
"190",5.8968058968059,8.06794055201699,22.3642172523962,18.1818181818182,42.8954423592493
"191",0,0,0,0,0
"192",0,0,0,0,0
"193",0,0,0,0,0
"194",0.122850122850123,0.212314225053079,0,0,0
"195",7.12530712530713,7.64331210191083,28.7539936102236,25,48.2573726541555
"196",0,0,0,0,0
"197",0,0,0,0,0
"198",0,0,0,0,0
"199",0,0.106157112526539,0,0,0
"200",6.14250614250614,7.64331210191083,21.5654952076677,11.3636363636364,41.5549597855228
"201",0,0,0,0,0
"202",0,0,0,0,0
"203",0,0,0,0,0
"204",0,0,0,0,0
"205",0,0,0,0,0
"206",0,0,0,0,0
"207",6.01965601965602,8.28025477707006,24.7603833865815,22.7272727272727,49.597855227882
"208",0,0,0,0,0
"209",0.122850122850123,0,0,0,0
"210",0,0,0,0,0
"211",0,0.106157112526539,0,0,0
"212",0.122850122850123,0,0,0,0
"213",6.63390663390663,6.68789808917197,24.7603833865815,25,41.5549597855228
"214",0,0,0,0,0
"215",0.245700245700246,0.318471337579618,2.3961661341853,0,1.34048257372654
"216",7.002457002457,8.17409766454352,25.5591054313099,15.9090909090909,42.8954423592493
"217",0,0,0,0,0
"218",0,0.106157112526539,0,0,0
"219",0,0,0,0,0
"220",8.72235872235872,7.21868365180467,25.5591054313099,25,45.5764075067024
"221",0,0,0,0,0
"222",0,0,0,0,0
"223",0,0,0,0,0
"224",0,0,0,0,0
"225",0,0,0,0,0
"226",0,0.106157112526539,0,0,0
"227",0,0,0,0,0
"228",0,0,0,0,0
"229",0,0,0,0,0
"230",0,0,0,0,1.34048257372654
"231",0,0,0,0,0
"232",0,0,0,0,0
"233",0,0,0,0,0
"234",0,0.106157112526539,0,0,0
"235",0,0,0,0,0
"236",0,0,0,0,0
"237",0.614250614250614,0.212314225053079,1.59744408945687,0,1.34048257372654
"238",7.002457002457,7.11252653927813,22.3642172523962,22.7272727272727,49.597855227882
"239",0,0,0,0,0
"240",0,0,0,0,1.34048257372654
"241",0,0,0,0,0
"242",0,0.106157112526539,0,0,0
"243",8.10810810810811,7.21868365180467,23.961661341853,13.6363636363636,44.2359249329759
"244",0,0,0,0,0
"245",0,0,0,0,0
"246",0,0.106157112526539,0,0,0
"247",0,0,0,0,0
"248",7.61670761670762,8.3864118895966,22.3642172523962,22.7272727272727,34.8525469168901
"249",0,0,0,0,0
"250",0,0,0,0,0
"251",0,0,0,0,0
"252",0,0,0,0,0
"253",0,0,0,0,0
"254",0,0,0,0,0
"255",0,0,0,0,0
"256",0,0,0,0,0
"257",0,0,0,0,0
"258",0,0.106157112526539,0,0,0
"259",0,0,0,0,0
"260",0,0.106157112526539,0,0,0
"261",0,0,0,0,0
"262",0,0.106157112526539,0,0,0
"263",0,0,0,0,0
"264",0,0,0,0,0
"265",0,0,0,0,0
"266",0,0,0,0,0
"267",0,0,0,0,0
"268",0,0,0,0,0
"269",0,0,0,0,0
"270",0,0,0,0,0
"271",0,0.106157112526539,0,0,0
"272",0.245700245700246,0,0,0,1.34048257372654
"273",0,0.106157112526539,0,0,0
"274",0,0,0,0,0
"275",7.86240786240786,6.68789808917197,31.1501597444089,15.9090909090909,38.8739946380697
"276",0,0,0,0,0
"277",7.24815724815725,7.11252653927813,25.5591054313099,22.7272727272727,44.2359249329759
"278",0,0,0,0,0
"279",7.73955773955774,8.9171974522293,34.3450479233227,20.4545454545455,52.2788203753351
"280",0,0,0,0,0
"281",6.01965601965602,8.06794055201699,23.1629392971246,22.7272727272727,33.5120643431635
"282",0,0,0,0,0
"283",0,0.106157112526539,0,0,1.34048257372654
"284",0,0,0,0,0
"285",0,0,0,0,0
"286",0,0,0,0,2.68096514745308
"287",5.40540540540541,7.11252653927813,23.961661341853,13.6363636363636,46.916890080429
"288",0,0,0,0,0
"289",0,0,0,0,0
"290",0,0,0,0,0
"291",0,0,0,0,0
"292",0,0,0,0,0
"293",0,0,0,0,0
"294",0,0,0,0,0
"295",0,0,0,0,0
"296",8.5995085995086,7.43099787685775,18.370607028754,27.2727272727273,42.8954423592493
"297",6.63390663390663,6.36942675159236,34.3450479233227,22.7272727272727,46.916890080429
"298",0,0,0,0,0
"299",0,0,0,0,0
"300",6.26535626535627,8.3864118895966,26.3578274760383,34.0909090909091,42.8954423592493
"301",0,0,0,0,0
"302",0,0,0,0,0
"303",0,0,0,0,0
"304",0,0,0,0,0
"305",0,0,0,0,0
"306",5.15970515970516,7.32484076433121,24.7603833865815,15.9090909090909,54.9597855227882
"307",0,0,0,0,0
"308",0,0,0,0,0
"309",0,0,0,0,0
"310",0,0,0,0,0
"311",6.87960687960688,7.53715498938429,34.3450479233227,15.9090909090909,49.597855227882
"312",0,0,0,0,0
"313",0.122850122850123,0,0,0,0
"314",0,0,0,0,0
"315",0,0,0,0,0
"316",0,0,0,0,0
"317",0,0,0,0,0
"318",0,0,0,0,0
"319",0,0,0,0,0
"320",0,0,0,0,0
"321",0,0,0,0,0
"322",0,0,0,0,0
"323",0,0,0,0,0
"324",0,0,0,0,0
"325",0.122850122850123,0,0,0,0
"326",0,0,0,0,0
"327",0,0,0,0,0
"328",0,0,0,0,0
"329",0,0,0,0,0
"330",6.51105651105651,7.74946921443737,27.1565495207668,11.3636363636364,50.9383378016086
"331",0,0,0,0,0
"332",0,0,0,0,0
"333",0,0,0,0,0
"334",0,0,0,0,0
"335",0,0,0,0,0
"336",0,0,0,0,0
"337",0,0,0,0,0
"338",0,0,0,0,0
"339",0,0,0,0,0
"340",0,0,0,0,0
"341",7.61670761670762,8.06794055201699,23.1629392971246,36.3636363636364,41.5549597855228
"342",0,0.106157112526539,0,0,0
"343",0,0,0,0,0
"344",0,0.106157112526539,0.798722044728434,0,0
"345",0,0,0,0,0
"346",0,0,0,0,0
"347",0,0,0,0,0
"348",0,0,0,0,0
"349",0,0,0,0,0
"350",0,0,0,0,0
"351",0,0,0,0,0
"352",0,0,0,0,0
"353",0,0,0,0,0
"354",0,0,0,0,0
"355",6.26535626535627,7.74946921443737,21.5654952076677,13.6363636363636,45.5764075067024
"356",0,0,0,0,0
"357",0,0,0,0,0
"358",0,0,0,0,0
"359",0,0,0,0,0
"360",0,0,0,0,0
"361",7.12530712530713,9.12951167728238,29.5527156549521,13.6363636363636,32.171581769437
"362",0,0,0,0,0
"363",0,0,0,0,0
"364",0,0.106157112526539,0,0,0
"365",0,0,0,0,0
"366",0.122850122850123,0,1.59744408945687,0,0
"367",0,0,0,0,0
"368",0,0,0,0,0
"369",0,0,0,0,0
"370",0,0,0,0,0
"371",0,0,0,0,0
"372",0.122850122850123,0,0,0,0
"373",0,0,0,0,0
"374",0,0,0,0,0
"375",0,0,0,0,0
"376",0,0,0,0,0
"377",0.122850122850123,0.212314225053079,0.798722044728434,0,1.34048257372654
"378",0,0,0,0,0
"379",7.73955773955774,8.28025477707006,23.1629392971246,11.3636363636364,45.5764075067024
"380",0,0,0,0,0
"381",0,0,0,0,0
"382",0,0,0,0,0
"383",0,0,0,0,0
"384",0.368550368550369,0.318471337579618,0,0,0
"385",0,0,0,0,0
"386",0.122850122850123,0,0,2.27272727272727,0
"387",0,0,0,0,0
"388",0,0,0,0,0
"389",7.002457002457,7.11252653927813,21.5654952076677,13.6363636363636,46.916890080429
"390",0,0,0,0,0
"391",0,0,0,0,0
"392",0,0,0,0,0
"393",0,0,0,0,0
"394",0,0,0,0,0
"395",0,0.106157112526539,0,0,0
"396",0,0.106157112526539,0,0,0
"397",0,0,0,0,0
"398",0,0.212314225053079,0,0,4.02144772117963
"399",0.122850122850123,0,0,0,0
"400",0,0,0,0,0
"401",0,0,0,0,0
"402",0,0,0,0,1.34048257372654
"403",0.122850122850123,0,0,0,1.34048257372654
"404",0,0,0,0,0
"405",0,0,0,0,0
"406",0,0,0,0,0
"407",0,0,0,0,0
"408",0,0,0,0,0
"409",0,0,0,0,0
