"","age1.A","age2_no_comorbid.A","age2_comorbid.A","age3_no_comorbid.A","age3_comorbid.A"
"1",0,0,0,0,0
"2",0,1,0,0,0
"3",0,0,0,0,0
"4",0,1,0,0,0
"5",0,0,0,0,0
"6",0,0,0,0,0
"7",0,0,0,0,0
"8",0,0,0,0,0
"9",0,0,0,0,0
"10",0,0,0,0,0
"11",0,0,0,0,0
"12",0,1,0,0,0
"13",0,1,0,0,0
"14",0,0,0,0,0
"15",0,1,1,0,0
"16",2,1,0,0,0
"17",1,1,0,0,0
"18",0,0,0,0,0
"19",0,0,0,0,0
"20",36,28,7,3,2
"21",1,1,0,0,0
"22",0,0,0,0,0
"23",0,0,0,0,0
"24",0,0,0,0,0
"25",0,0,0,0,0
"26",0,0,0,0,0
"27",0,0,0,0,0
"28",0,0,0,0,0
"29",0,0,1,0,0
"30",1,1,1,0,0
"31",0,0,0,0,0
"32",1,0,0,0,0
"33",1,0,0,0,0
"34",0,0,0,0,0
"35",25,47,8,1,6
"36",0,0,0,0,0
"37",0,0,0,0,0
"38",0,0,0,0,0
"39",0,0,0,0,0
"40",1,1,0,0,0
"41",0,0,0,0,0
"42",0,0,0,0,0
"43",0,0,0,0,0
"44",37,32,7,2,5
"45",1,1,0,0,0
"46",0,0,0,0,0
"47",0,0,0,0,0
"48",0,0,0,0,0
"49",0,0,0,0,0
"50",0,0,0,0,0
"51",2,1,0,0,0
"52",2,1,0,0,0
"53",0,0,0,0,0
"54",0,0,0,0,0
"55",0,0,0,0,0
"56",35,39,5,5,3
"57",0,1,0,0,0
"58",0,0,0,0,0
"59",0,0,0,0,0
"60",0,0,0,0,0
"61",0,0,0,0,0
"62",0,0,0,0,0
"63",0,0,0,0,0
"64",27,28,8,3,2
"65",0,0,0,0,0
"66",0,0,0,0,0
"67",0,0,0,0,0
"68",0,0,0,0,0
"69",0,0,0,0,0
"70",1,0,0,0,1
"71",0,0,0,0,0
"72",0,1,0,0,0
"73",2,1,0,0,0
"74",0,1,0,0,0
"75",0,0,0,0,0
"76",0,0,0,0,0
"77",43,37,5,1,5
"78",1,1,0,0,0
"79",0,0,0,0,0
"80",0,0,0,0,0
"81",0,0,0,0,0
"82",0,0,0,0,0
"83",0,0,0,0,0
"84",0,0,0,0,0
"85",0,0,0,0,0
"86",0,0,0,0,0
"87",0,0,0,0,0
