"","age1.E","age2_no_comorbid.E","age2_comorbid.E","age3_no_comorbid.E","age3_comorbid.E"
"1",7.17080767297355,0,0,0,0
"2",2.93451819545314,0,0,0,0
"3",0,2.09410572693024,0,0,0
"4",31.4987500436478,13.5228503665372,0,0,17.0514442971779
"5",0.086683539443289,0,4.69744720804193,0,0
"6",0,0,0,0,0
"7",0,5.36452957764061,0,0,0
"8",0,0,0,0,0
"9",0,0,0,0,0
"10",0,0,0,0,0
"11",0,0,0,0,0
"12",3.34286712003425,19.8481498491675,10.9936654592199,0,20.9635139256969
"13",8.86182389233786,0,0,0,0
"14",0,0,0,0,0
"15",3.14534157879007,0,1.44159816755841,0,0
"16",35.1644860774982,0,0,13.6420160794676,0
"17",28.0636629545238,26.7054508204223,0,0,0
"18",0,0,0,0,0
"19",0,0,0,0,0
"20",55.6708866011676,61.1467907655984,56.8772201575776,60.8740922195777,48.0694305752673
"21",2.8574569866021,0,0,0,0
"22",0,0,0,0,0
"23",0,0,0,0,0
"24",0,0,0,0,0
"25",0,0,0,0,0
"26",1.95618574380987,0,0,0,0
"27",0,0,0,0,0
"28",0,0,0,0,0
"29",7.32400276218479,0,12.2949559811522,0,22.3507315873083
"30",32.2722142369444,18.5881561749581,75.3757177454059,0,1.32049102520835
"31",0,0,0,0,0
"32",3.60077128225079,0,0,0,0
"33",17.7342425061755,0,29.6610443467268,0,0
"34",0,0,0,0,0
"35",63.1138176070121,64.1263993517712,62.3694684100663,62.5575549348033,70.0851295484473
"36",0,0,0,0,0
"37",0,0,0,0,0
"38",0,0,0,0,0
"39",0,0,0,0,0
"40",20.2129275293046,0,0,0,0
"41",0,0,0,0,0
"42",0,0,0,0,0
"43",2.65999327675154,0,0,0,0
"44",57.0714240933812,58.7002650958882,55.7801468563242,51.8403096854231,64.0366168048062
"45",1.67985118157911,7.21046546062919,11.3332936426653,8.09211725061771,0
"46",14.082692028395,6.90278054253195,16.6274367195895,0,0
"47",0,0,0,0,0
"48",7.09037316935345,0,9.74034109993792,0,0
"49",0,0,0,0,1.75849056389031
"50",0,0,0,0,0
"51",18.7275298542675,27.6242558324219,14.3139320235436,0,0
"52",28.2564601359449,1.24314937061417,32.2242707641391,0,0
"53",0,0,0,0,0
"54",0,0,0,0,0
"55",0,0,0,0,0
"56",106.80118548861,109.391087984162,112.607474834906,115.365761599765,112.323619283941
"57",6.25242150948651,0,4.92963047747827,0,33.0320999671251
"58",0,0,0,0,0
"59",0,0,4.49479016304215,0,0
"60",0,0,0,0,0
"61",1.07146244764114,0,0,0,0
"62",0,0,0,0,0
"63",6.56112128400185,0,0,0,0
"64",106.969555525296,114.037521460095,108.4458963238,107.866073707624,116.99292216264
"65",0,0,0,0,0
"66",0,0,0,0,0
"67",0,0,0,0,0
"68",0,0,0,0,0
"69",0,0,0,0,0
