"","age1_orange.E","age1_green.E","age2_no_comorbid_orange.E","age2_no_comorbid_green.E","age2_comorbid_green.E","age3_no_comorbid_green.E","age3_comorbid_green.E"
"1",1,0,3,0,0,0,0
"2",145,0,137,0,0,0,0
"3",1,0,1,0,0,0,0
"4",0,0,1,0,0,0,0
"5",138,0,124,0,0,0,0
"6",2,0,1,0,0,0,0
"7",0,0,1,0,0,0,0
"8",135,0,123,0,0,0,0
"9",116,8,118,10,19,7,8
"10",0,0,1,0,0,0,0
"11",0,0,1,0,0,0,0
"12",129,8,118,13,10,4,6
"13",127,0,129,0,0,0,0
"14",125,8,122,12,15,5,10
"15",150,7,122,11,13,3,9
"16",123,11,107,18,16,8,12
"17",0,0,1,0,0,0,0
"18",0,0,1,0,0,0,0
"19",132,10,120,10,15,8,10
"20",0,0,1,0,0,0,0
"21",129,7,117,9,12,7,7
"22",129,0,136,0,0,0,0
"23",119,0,123,0,0,0,0
"24",123,10,119,12,21,6,9
"25",128,9,150,13,12,9,8
"26",131,12,128,11,18,7,10
"27",132,0,140,0,0,0,0
"28",0,0,1,0,0,0,0
"29",0,0,1,0,0,0,0
"30",0,0,1,0,0,0,0
"31",1,0,1,0,0,0,0
"32",127,12,131,13,17,5,8
"33",146,9,123,8,12,6,8
"34",0,0,1,0,0,0,0
"35",133,0,135,0,0,0,0
"36",0,0,1,0,0,0,0
"37",0,0,1,0,0,0,0
"38",122,11,137,16,15,5,7
"39",122,0,119,0,0,0,0
"40",129,0,126,0,0,0,0
"41",0,0,1,0,0,0,0
"42",114,8,125,9,12,3,6
"43",145,7,135,9,9,3,8
"44",1,0,1,0,0,0,0
"45",121,2,108,2,3,1,1
"46",152,0,111,0,0,0,0
"47",130,9,120,13,15,10,7
"48",121,0,136,0,0,0,0
"49",0,0,1,0,0,0,0
"50",0,0,1,0,0,0,0
"51",0,0,1,0,0,0,0
"52",0,0,1,0,0,0,0
"53",0,0,1,0,0,0,0
