"","age1_orange.O","age1_green.O","age2_no_comorbid_orange.O","age2_no_comorbid_green.O","age2_comorbid_green.O","age3_no_comorbid_green.O","age3_comorbid_green.O"
"1",27,5,25,6,6,3,3
"2",25,3,30,4,6,3,3
"3",0,0,1,0,0,0,0
"4",27,0,31,0,0,0,0
"5",1,0,1,0,0,0,0
"6",29,4,24,4,5,3,4
"7",25,6,26,4,7,5,3
"8",22,5,25,7,6,3,3
"9",32,5,20,4,5,3,3
"10",1,0,1,0,0,0,0
"11",0,0,1,0,0,0,0
"12",29,5,27,5,8,3,4
"13",33,4,25,3,6,2,2
"14",27,4,23,4,5,3,3
"15",0,0,1,0,0,0,0
"16",27,4,29,5,7,2,3
"17",32,3,33,7,6,2,3
"18",30,4,22,5,6,3,5
"19",25,6,26,5,7,3,3
"20",30,5,29,5,5,5,5
"21",32,0,24,1,0,0,0
"22",30,5,29,7,5,3,5
"23",29,5,21,6,9,4,4
"24",31,3,26,4,5,2,5
"25",29,3,25,7,6,2,3
"26",28,0,27,0,0,0,0
"27",29,4,28,4,7,4,3
"28",0,0,1,0,0,0,0
"29",1,0,1,0,0,0,0
"30",24,5,30,5,5,2,6
"31",28,5,29,6,7,3,4
"32",0,0,1,0,0,0,0
"33",29,4,30,6,6,3,3
"34",23,5,26,6,6,2,3
"35",0,0,1,0,0,0,0
"36",0,0,1,0,0,0,0
"37",0,0,1,0,0,0,0
"38",26,4,25,6,5,3,4
"39",28,4,22,5,4,2,3
"40",0,0,1,0,0,0,0
"41",25,4,21,5,6,3,3
"42",22,4,32,8,5,3,4
"43",0,0,1,0,0,0,0
"44",0,0,1,0,0,0,0
"45",34,5,31,5,6,2,3
"46",30,4,28,4,6,3,5
"47",24,6,27,7,6,3,5
"48",26,0,27,1,1,0,1
"49",25,4,23,6,9,3,4
"50",23,6,22,5,7,2,4
"51",1,0,1,0,0,0,0
"52",24,4,25,4,6,2,4
"53",0,0,1,0,0,0,0
"54",24,0,24,1,0,0,0
"55",30,0,28,1,0,0,0
"56",1,0,1,0,0,0,0
"57",28,4,35,6,7,2,3
"58",0,0,1,0,0,0,0
"59",2,0,1,0,0,0,0
"60",27,5,27,4,6,4,5
"61",22,4,29,7,5,3,4
"62",28,4,32,4,5,3,3
"63",0,0,1,0,0,0,0
"64",29,5,29,4,9,4,5
"65",25,5,29,5,7,2,5
"66",22,6,21,4,4,2,3
"67",0,0,1,0,0,0,0
"68",27,3,24,6,4,3,2
"69",25,5,23,6,7,3,4
"70",0,0,1,0,0,0,0
"71",28,4,27,6,8,3,4
"72",26,0,24,0,0,0,0
"73",26,5,30,6,8,3,8
"74",0,0,1,0,0,0,0
"75",0,0,1,0,0,0,0
"76",0,0,1,0,0,0,0
"77",23,3,33,4,5,1,4
"78",27,3,30,6,4,3,5
"79",30,5,25,7,7,3,3
"80",29,4,27,5,6,2,3
"81",26,5,22,5,7,3,4
"82",27,4,29,4,5,3,4
"83",0,0,1,0,0,0,0
"84",24,4,23,6,7,2,4
"85",1,0,1,0,0,0,0
"86",1,0,0,0,0,0,0
"87",29,3,29,5,6,5,4
"88",0,0,1,0,0,0,0
"89",27,0,29,1,1,0,0
"90",0,0,1,0,0,0,0
"91",26,1,23,1,1,0,1
"92",0,0,1,0,0,0,0
"93",0,0,1,0,0,0,0
"94",0,0,1,0,0,0,0
"95",29,4,25,5,5,4,4
"96",1,0,1,0,0,0,0
"97",31,4,25,5,4,3,3
"98",26,5,24,6,7,2,3
"99",26,4,26,4,5,2,2
"100",0,0,1,0,0,0,0
