"","age1_orange.H","age1_green.H","age2_no_comorbid_orange.H","age2_no_comorbid_green.H","age2_comorbid_green.H","age3_no_comorbid_green.H","age3_comorbid_green.H"
"1",51.9049590877848,0,54.6677924505688,0,0,0,0
"2",53.7279119062205,60.1153937723689,59.1157456333646,0,63.7925358331947,77.9011177516434,73.5698350690305
"3",0,0,0,0,0,0,0
"4",46.6347172518658,53.1652960831133,43.7264647933414,75.6258061337424,76.5307991546708,79.026729726966,79.1517987387016
"5",47.3005820750099,72.4517996585504,48.3147670450209,0,77.0482658449932,83.8884566854438,80.2493367631248
"6",51.6863951450051,69.0178023320268,47.7245923461533,88.6997155148625,89.8816619835488,78.0612044732504,87.7271407466951
"7",49.58812736585,62.719326723988,41.9285529118641,54.285770345443,65.9612969381039,61.9861568255815,64.8910722957696
"8",0,0,0,0,0,0,0
"9",47.0023257264319,41.1587205574593,46.5773369299836,69.9960609202296,45.4690059740623,42.8094542868043,49.7401163139957
"10",0,0,0,0,0,0,0
"11",0,0,0,0,0,0,0
"12",42.8458482389866,64.0693955640943,45.3077436272623,53.119233275551,59.8347052110738,47.4706330969807,75.2072907065825
"13",0,0,0,0,0,0,0
"14",46.8063514310159,77.3074765658495,42.0477587672301,41.3161689939039,79.2641580150416,74.9460101646944,69.8121125377865
"15",0,0,0,0,0,0,0
"16",47.5005708869228,56.2179376395902,43.838900640505,56.1484773870961,63.6394560371477,75.1977970974309,82.9316406111783
"17",73.2298789111287,117.20682948962,70.9216047997018,89.0342906490416,94.6390590075706,84.580835416737,91.0105856017188
"18",39.7217648801401,50.2563696941277,39.4421351895811,98.9608029610682,66.720844151766,63.3795727411789,67.0974018807424
"19",48.9440399036368,59.8263235581563,53.994573955163,91.3043603175817,85.3948980717495,79.3232912600464,77.3023529247607
"20",34.1897540295966,81.0777272475003,47.5033974745431,59.6735978595502,70.0977747327176,50.836516082931,67.5296071535626
"21",40.4302036018523,70.8252138044046,55.1157043365571,68.8043695415031,72.3117999488366,81.2141782945099,76.8710579514315
"22",45.7464009779578,67.0606494753903,40.9914684667258,43.4284021060679,54.557062353406,56.2755291932898,54.7165036503087
"23",48.788451413766,66.4470699097782,50.4326905161659,0,62.5518748183033,63.6595579057409,74.2810844565949
"24",37.1820854060782,66.252601806105,37.2814893010913,98.6126902374487,95.5283521445767,88.7558672306548,86.9506259718288
"25",40.6511305723609,0,42.8497878962982,46.0937942278298,60.1985688788536,76.0919999924734,59.4288263391583
"26",46.9832471845696,0,41.3974345998931,0,0,0,0
"27",52.4892335730301,98.5196508898043,59.3983106028286,75.429649785869,87.6861299713536,85.0869428281762,97.8788921483987
"28",41.7609764455518,68.8937359729088,38.3522668296264,52.5752897328534,81.3458008372633,93.372385557746,80.7714059303631
"29",47.1727157213565,65.3653334534548,41.0842712515202,84.6124375166129,73.3363148694487,57.9619424447759,54.8847012093501
"30",75.2737547081163,109.847043482844,86.8587731172936,95.7250316008452,112.285124954053,112.783577414257,97.3352871700276
"31",0,0,0,0,0,0,0
