"","age1_orange.D","age1_green.D","age2_no_comorbid_orange.D","age2_no_comorbid_green.D","age2_comorbid_green.D","age3_no_comorbid_green.D","age3_comorbid_green.D"
"1",58,0,59,0,0,0,0
"2",46,0,67,0,0,0,0
"3",55,0,63,0,0,0,0
"4",54,0,78,0,0,0,0
"5",50,0,69,0,0,0,0
"6",0,0,0,0,0,0,0
"7",56,0,69,0,0,0,0
"8",67,0,62,0,0,0,0
"9",39,0,58,0,0,0,0
"10",58,0,73,0,0,0,0
"11",52,0,54,0,0,0,0
"12",71,0,67,0,0,0,0
"13",0,0,0,0,0,0,0
"14",64,0,88,0,0,0,0
"15",61,0,82,0,0,0,0
"16",0,0,0,0,0,0,0
"17",47,5,56,8,23,4,34
"18",54,0,68,0,0,0,0
"19",0,0,0,0,0,0,0
"20",38,0,73,0,0,0,0
"21",50,0,70,0,0,0,0
"22",50,0,67,0,0,0,0
"23",57,0,73,0,0,0,0
"24",0,0,0,0,0,0,0
"25",53,0,65,0,0,0,0
"26",51,0,76,0,0,0,0
"27",40,0,70,0,0,0,0
"28",64,0,68,0,0,0,0
"29",59,0,66,0,0,0,0
"30",69,0,66,0,0,0,0
"31",0,0,0,0,0,0,0
"32",61,0,64,0,0,0,0
"33",45,0,73,0,0,0,0
"34",56,0,57,0,0,0,0
"35",61,0,61,0,0,0,0
"36",50,0,55,0,0,0,0
"37",56,0,62,0,0,0,0
"38",0,0,0,0,0,0,0
"39",47,0,78,0,0,0,0
"40",47,3,63,5,35,8,35
"41",39,0,77,0,0,0,0
"42",48,4,67,4,39,4,32
"43",50,0,68,0,0,0,0
"44",62,0,75,0,0,0,0
"45",57,0,65,0,0,0,0
"46",49,5,67,11,20,4,26
"47",59,0,71,0,0,0,0
"48",0,0,0,0,0,0,0
"49",41,0,71,0,0,0,0
"50",61,0,56,0,0,0,0
"51",57,0,70,0,0,0,0
"52",74,0,66,0,0,0,0
"53",59,0,72,0,0,0,0
"54",53,0,63,0,0,0,0
"55",62,0,70,0,0,0,0
"56",51,0,60,0,0,0,0
"57",49,0,63,0,0,0,0
"58",52,0,66,0,0,0,0
"59",50,0,64,0,0,0,0
"60",49,0,77,0,0,0,0
"61",0,0,0,0,0,0,0
"62",45,0,66,0,0,0,0
"63",56,0,63,0,0,0,0
"64",0,0,0,0,0,0,0
"65",0,0,0,0,0,0,0
"66",49,0,69,0,0,0,0
"67",48,0,63,0,0,0,0
"68",0,0,0,0,0,0,0
"69",57,0,66,0,0,0,0
"70",47,0,60,0,0,0,0
"71",49,0,65,0,0,0,0
"72",55,0,60,0,0,0,0
"73",66,0,66,0,0,0,0
"74",52,0,76,0,0,0,0
"75",55,0,66,0,0,0,0
"76",0,0,0,0,0,0,0
"77",59,0,59,0,0,0,0
"78",59,0,64,0,0,0,0
"79",43,0,72,0,0,0,0
"80",55,0,55,0,0,0,0
"81",0,0,0,0,0,0,0
"82",54,0,64,0,0,0,0
"83",45,0,50,0,0,0,0
"84",53,0,75,0,0,0,0
"85",41,0,86,0,0,0,0
"86",53,0,66,0,0,0,0
"87",48,0,81,0,0,0,0
"88",51,0,56,0,0,0,0
"89",0,0,0,0,0,0,0
"90",54,0,55,0,0,0,0
