"","age1_orange.R","age1_green.R","age2_no_comorbid_orange.R","age2_no_comorbid_green.R","age2_comorbid_green.R","age3_no_comorbid_green.R","age3_comorbid_green.R"
"1",687,0,720,0,0,0,0
"2",686,0,725,0,0,0,0
"3",686,0,724,0,0,0,0
"4",684,0,736,0,0,0,0
"5",698,0,737,0,0,0,0
"6",0,0,2,0,0,0,0
"7",683,0,719,0,0,0,0
"8",679,0,732,0,0,0,0
"9",707,0,730,0,0,0,0
"10",686,0,723,0,0,0,0
"11",691,0,740,0,0,0,0
"12",670,0,723,0,0,0,0
"13",0,0,1,0,0,0,0
"14",685,0,697,0,0,0,0
"15",685,0,710,0,0,0,0
"16",0,0,1,0,0,0,0
"17",694,57,721,78,94,33,27
"18",686,0,724,0,0,0,0
"19",0,0,1,0,0,0,0
"20",703,0,717,0,0,0,0
"21",696,0,713,0,0,0,0
"22",699,0,710,0,0,0,0
"23",688,0,725,0,0,0,0
"24",0,0,1,0,0,0,0
"25",690,0,712,0,0,0,0
"26",694,0,703,0,0,0,0
"27",696,0,719,0,0,0,0
"28",679,0,716,0,0,0,0
"29",682,0,731,0,0,0,0
"30",675,0,705,0,0,0,0
"31",1,0,3,0,0,0,0
"32",680,0,719,0,0,0,0
"33",695,0,710,0,0,0,0
"34",685,0,720,0,0,0,0
"35",684,0,724,0,0,0,0
"36",698,0,733,0,0,0,0
"37",684,0,716,0,0,0,0
"38",0,0,1,0,0,0,0
"39",698,0,712,0,0,0,0
"40",692,58,716,86,82,21,28
"41",705,0,707,0,0,0,0
"42",701,56,715,79,82,34,20
"43",689,0,708,0,0,0,0
"44",683,0,714,0,0,0,0
"45",685,0,738,0,0,0,0
"46",697,55,726,71,95,34,31
"47",683,0,717,0,0,0,0
"48",0,0,1,0,0,0,0
"49",697,0,728,0,0,0,0
"50",685,0,726,0,0,0,0
"51",685,0,711,0,0,0,0
"52",671,0,712,0,0,0,0
"53",683,0,715,0,0,0,0
"54",684,0,728,0,0,0,0
"55",678,0,713,0,0,0,0
"56",691,0,717,0,0,0,0
"57",692,0,717,0,0,1,0
"58",697,0,725,0,0,0,0
"59",697,0,720,0,0,0,0
"60",698,0,730,0,0,0,0
"61",0,0,1,0,0,0,0
"62",698,0,720,0,0,0,0
"63",686,0,713,0,0,0,0
"64",0,0,1,0,0,0,0
"65",0,0,1,0,0,0,0
"66",691,0,722,0,0,0,0
"67",696,0,728,0,0,0,0
"68",0,0,1,0,0,0,0
"69",687,0,727,0,0,0,0
"70",694,0,726,0,0,0,0
"71",695,0,711,0,0,0,0
"72",685,0,732,0,0,0,0
"73",682,0,733,0,0,0,0
"74",687,0,699,0,0,0,0
"75",689,0,734,0,0,0,0
"76",0,0,1,0,0,0,0
"77",690,0,737,0,0,0,0
"78",684,0,735,0,0,0,0
"79",702,0,711,0,0,0,0
"80",686,0,739,0,0,0,0
"81",0,0,1,0,0,0,0
"82",685,0,719,0,0,0,0
"83",698,0,713,0,0,0,0
"84",686,0,713,0,0,0,0
"85",704,0,714,0,0,0,0
"86",688,0,723,0,0,0,0
"87",697,0,707,0,0,0,0
"88",694,0,729,0,0,0,0
"89",0,0,1,0,0,0,0
"90",687,0,712,0,0,0,0
"91",690,0,728,0,0,0,0
"92",695,0,717,0,0,0,0
"93",686,0,704,0,1,0,0
"94",0,0,1,0,0,0,0
"95",690,0,717,0,0,0,0
"96",703,0,731,0,0,0,0
"97",691,0,714,0,0,0,0
"98",689,0,724,0,0,0,0
"99",693,0,733,0,0,0,0
"100",0,0,1,0,0,0,0
"101",1,0,1,0,0,0,0
"102",691,0,714,0,0,0,0
"103",0,0,1,0,0,0,0
"104",690,0,742,0,0,0,0
"105",676,0,740,0,0,0,0
"106",0,0,1,0,0,0,0
"107",693,0,729,1,0,0,0
"108",0,0,1,0,0,0,0
"109",0,0,1,0,0,0,0
"110",695,0,714,0,0,0,0
"111",678,0,729,0,0,0,0
"112",0,0,1,0,0,0,0
"113",676,0,709,0,0,0,0
"114",687,0,709,0,0,0,0
"115",695,0,718,0,0,0,0
"116",672,0,717,0,0,0,0
"117",0,0,2,0,0,0,0
"118",0,0,1,0,0,0,0
"119",701,0,713,0,0,0,1
"120",702,0,734,0,0,0,0
"121",689,0,724,0,0,0,0
"122",673,0,711,0,0,0,0
"123",696,0,719,0,0,0,0
"124",687,0,721,0,0,0,0
"125",694,0,728,0,0,0,0
"126",691,0,718,0,0,0,0
"127",692,0,716,0,0,0,0
"128",679,0,736,0,0,0,0
"129",698,54,742,72,91,30,24
"130",692,0,714,0,0,0,0
"131",686,0,718,0,0,0,0
"132",0,0,1,0,0,0,0
"133",698,0,705,0,0,0,0
"134",0,0,1,0,0,0,0
"135",689,0,715,0,0,0,0
"136",686,0,726,0,0,0,0
"137",0,0,2,0,0,0,0
"138",691,0,730,0,0,0,0
"139",695,0,726,0,0,0,0
"140",0,0,2,0,0,0,0
"141",670,0,707,0,0,0,0
"142",0,0,1,0,0,0,0
"143",692,0,727,0,0,0,0
"144",681,0,717,0,0,0,0
"145",0,0,1,0,0,0,0
"146",694,0,720,0,0,0,0
"147",0,0,1,0,0,0,0
"148",698,0,738,0,0,0,0
"149",694,0,720,0,0,0,0
"150",691,0,710,0,0,0,0
"151",684,0,736,0,0,0,0
"152",2,0,1,0,0,0,0
"153",686,0,719,0,0,0,0
"154",680,0,705,0,0,0,0
"155",688,0,705,0,0,0,0
"156",0,0,1,0,0,0,0
"157",694,0,703,0,0,0,0
"158",686,0,723,0,0,0,0
"159",0,0,1,0,0,0,0
"160",693,0,707,0,0,0,0
"161",692,0,730,0,0,0,0
"162",693,0,721,0,0,0,0
"163",698,0,711,0,0,0,0
"164",0,0,1,0,0,0,0
"165",692,0,708,0,0,0,0
"166",693,0,722,0,0,0,0
"167",679,0,724,0,0,0,0
"168",704,0,716,0,0,0,0
"169",684,57,726,78,88,27,24
"170",687,0,711,0,0,0,0
"171",692,0,733,0,0,0,0
"172",684,0,722,0,0,0,0
"173",694,0,707,0,0,0,0
"174",692,0,736,0,0,0,0
"175",688,0,718,0,0,0,0
"176",677,0,719,0,0,0,0
"177",676,0,706,0,0,0,0
"178",689,0,741,0,0,0,0
"179",705,0,733,0,0,0,0
"180",0,0,1,0,0,0,0
"181",695,0,732,0,0,0,0
"182",694,0,727,0,0,0,0
