"","age1_orange.S","age1_green.S","age2_no_comorbid_orange.S","age2_no_comorbid_green.S","age2_comorbid_green.S","age3_no_comorbid_green.S","age3_comorbid_green.S"
"1",7,62,69,94,125,44,75
"2",20,62,56,94,125,44,75
"3",11,62,61,94,125,44,75
"4",14,62,34,94,125,44,75
"5",4,62,42,94,125,44,75
"6",752,62,846,94,125,44,75
"7",13,62,60,94,125,44,75
"8",6,62,54,94,125,44,75
"9",6,62,60,94,125,44,75
"10",8,62,52,94,125,44,75
"11",9,62,54,94,125,44,75
"12",11,62,58,94,125,44,75
"13",752,62,847,94,125,44,75
"14",3,62,63,94,125,44,75
"15",6,62,56,94,125,44,75
"16",752,62,847,94,125,44,75
"17",11,0,71,8,8,7,14
"18",12,62,56,94,125,44,75
"19",752,62,847,94,125,44,75
"20",11,62,58,94,125,44,75
"21",6,62,65,94,125,44,75
"22",3,62,71,94,125,44,75
"23",7,62,50,94,125,44,75
"24",752,62,847,94,125,44,75
"25",9,62,71,94,125,44,75
"26",7,62,69,94,125,44,75
"27",16,62,59,94,125,44,75
"28",9,62,64,94,125,44,75
"29",11,62,51,94,125,44,75
"30",8,62,77,94,125,44,75
"31",751,62,845,94,125,44,75
"32",11,62,65,94,125,44,75
"33",12,62,65,94,125,44,75
"34",11,62,71,94,125,44,75
"35",7,62,63,94,125,44,75
"36",4,62,60,94,125,44,75
"37",12,62,70,94,125,44,75
"38",752,62,847,94,125,44,75
"39",7,62,58,94,125,44,75
"40",13,1,69,3,8,15,12
"41",8,62,64,94,125,44,75
"42",3,2,66,11,4,6,23
"43",13,62,72,94,125,44,75
"44",7,62,59,94,125,44,75
"45",10,62,45,94,125,44,75
"46",6,2,55,12,10,6,18
"47",10,62,60,94,125,44,75
"48",752,62,847,94,125,44,75
"49",14,62,49,94,125,44,75
"50",6,62,66,94,125,44,75
"51",10,62,67,94,125,44,75
"52",7,62,70,94,125,44,75
"53",10,62,61,94,125,44,75
"54",15,62,57,94,125,44,75
"55",12,62,65,94,125,44,75
"56",10,62,71,94,125,44,75
"57",11,62,68,94,125,43,75
"58",3,62,57,94,125,44,75
"59",5,62,64,94,125,44,75
"60",5,62,41,94,125,44,75
"61",752,62,847,94,125,44,75
"62",9,62,62,94,125,44,75
"63",10,62,72,94,125,44,75
"64",752,62,847,94,125,44,75
"65",752,62,847,94,125,44,75
"66",12,62,57,94,125,44,75
"67",8,62,57,94,125,44,75
"68",752,62,847,94,125,44,75
"69",8,62,55,94,125,44,75
"70",11,62,62,94,125,44,75
"71",8,62,72,94,125,44,75
"72",12,62,56,94,125,44,75
"73",4,62,49,94,125,44,75
"74",13,62,73,94,125,44,75
"75",8,62,48,94,125,44,75
"76",752,62,847,94,125,44,75
"77",3,62,52,94,125,44,75
"78",9,62,49,94,125,44,75
"79",7,62,65,94,125,44,75
"80",11,62,54,94,125,44,75
"81",752,62,847,94,125,44,75
"82",13,62,65,94,125,44,75
"83",9,62,85,94,125,44,75
"84",13,62,60,94,125,44,75
"85",7,62,48,94,125,44,75
"86",11,62,59,94,125,44,75
"87",7,62,60,94,125,44,75
"88",7,62,63,94,125,44,75
"89",752,62,847,94,125,44,75
"90",11,62,81,94,125,44,75
"91",9,62,65,94,125,44,75
"92",5,62,56,94,125,44,75
"93",7,62,85,94,124,44,75
"94",752,62,847,94,125,44,75
"95",6,62,56,94,125,44,75
"96",14,62,47,94,125,44,75
"97",15,62,66,94,125,44,75
"98",12,62,69,94,125,44,75
"99",9,62,42,94,125,44,75
"100",752,62,847,94,125,44,75
"101",751,62,847,94,125,44,75
"102",9,62,75,94,125,44,75
"103",752,62,847,94,125,44,75
"104",15,62,45,94,125,44,75
"105",9,62,51,94,125,44,75
"106",752,62,847,94,125,44,75
"107",12,62,69,93,125,44,75
"108",752,62,847,94,125,44,75
"109",752,62,847,94,125,44,75
"110",12,62,70,94,125,44,75
"111",11,62,62,94,125,44,75
"112",752,62,847,94,125,44,75
"113",13,62,68,94,125,44,75
