"","age1.R","age2_no_comorbid.R","age2_comorbid.R","age3_no_comorbid.R","age3_comorbid.R"
"1",3,8,0,0,0
"2",0,1,0,0,0
"3",548,460,37,12,14
"4",4,3,0,0,0
"5",1,1,0,0,0
"6",0,2,0,0,0
"7",528,453,49,13,10
"8",511,436,33,11,14
"9",0,1,0,0,0
"10",498,412,50,16,12
"11",467,408,47,11,8
"12",1,0,0,0,0
"13",0,1,0,0,0
"14",0,1,0,0,0
"15",514,441,50,12,17
"16",531,443,54,18,8
"17",495,420,38,16,7
"18",0,1,0,0,0
"19",0,1,0,0,0
"20",0,1,0,0,0
"21",0,1,0,0,0
"22",7,2,0,0,0
"23",513,405,49,12,13
"24",0,1,0,0,0
"25",0,1,0,0,0
"26",503,469,50,12,11
"27",555,458,47,12,8
"28",0,1,0,0,0
"29",487,372,41,11,12
"30",518,462,33,15,10
"31",0,1,0,0,0
"32",537,431,42,12,8
"33",0,1,0,0,0
"34",0,2,0,0,0
"35",1,1,1,0,0
"36",0,2,0,0,0
"37",496,389,51,11,15
"38",506,444,52,12,9
"39",0,1,0,0,0
"40",2,4,0,0,0
"41",463,396,46,18,9
"42",7,4,0,0,0
"43",538,433,52,14,13
"44",445,373,37,18,12
"45",545,434,41,13,5
"46",1,2,0,0,0
"47",1,2,0,0,0
"48",533,424,50,13,18
"49",0,1,0,0,0
"50",458,388,45,11,11
"51",0,1,0,0,0
"52",0,1,0,0,0
"53",510,404,39,6,10
"54",470,350,37,8,10
"55",0,1,0,0,0
"56",0,1,0,0,0
"57",540,412,47,11,11
"58",3,2,0,0,0
"59",0,1,0,0,0
"60",1,1,0,0,0
"61",0,0,0,0,0
"62",4,5,1,0,0
"63",1,0,0,0,0
"64",513,408,48,17,16
"65",1,3,1,0,0
"66",3,5,1,0,0
"67",0,1,0,0,0
"68",494,398,48,9,16
"69",468,378,46,12,17
"70",0,1,0,0,0
"71",545,469,43,8,7
"72",556,441,47,6,17
"73",564,475,49,11,12
"74",538,462,47,14,12
"75",0,1,0,0,0
"76",508,410,47,9,8
"77",0,2,0,0,0
"78",542,418,39,11,7
"79",1,2,0,0,0
"80",576,505,50,10,10
"81",0,1,0,0,0
"82",519,420,36,10,15
"83",4,3,1,0,0
"84",0,1,0,0,0
"85",487,378,39,7,6
"86",0,1,0,0,0
"87",0,1,0,0,0
"88",0,0,0,0,0
"89",0,1,0,0,0
"90",545,499,49,11,13
"91",0,2,0,0,1
"92",0,2,0,0,0
"93",542,454,46,16,17
"94",0,1,0,0,0
"95",511,438,39,9,7
"96",530,440,46,11,10
"97",0,1,0,0,0
"98",512,425,48,15,8
"99",1,1,0,0,0
"100",502,427,43,11,11
"101",536,478,48,10,18
"102",530,452,49,13,12
"103",415,334,42,7,5
"104",0,1,0,0,0
"105",1,1,1,0,0
"106",3,2,0,0,0
"107",3,1,0,0,0
"108",0,1,0,0,0
"109",464,397,45,16,8
"110",0,1,0,0,0
"111",0,1,0,0,0
"112",2,2,0,0,0
"113",0,0,0,0,0
"114",549,445,43,16,20
"115",446,359,47,5,13
"116",476,383,33,10,9
"117",0,1,0,0,0
"118",0,1,0,0,0
"119",0,1,0,0,0
"120",0,1,0,0,0
"121",538,482,48,15,11
"122",534,448,48,13,11
"123",454,348,30,10,8
"124",483,389,41,12,9
"125",0,1,0,0,0
"126",1,4,0,0,0
"127",1,2,1,0,0
"128",0,1,0,0,0
"129",490,381,38,3,8
"130",0,4,0,0,0
"131",0,0,0,0,0
"132",0,1,0,0,0
"133",509,400,47,15,9
"134",1,1,0,0,0
"135",535,462,49,17,7
"136",0,0,0,0,0
"137",511,417,42,17,14
"138",0,1,0,0,0
"139",2,1,0,0,0
"140",14,10,1,0,0
"141",492,403,40,15,8
"142",491,433,36,15,20
"143",0,2,0,0,0
"144",516,441,47,13,4
"145",0,1,0,0,0
"146",560,436,59,15,10
"147",0,1,0,0,0
"148",3,3,0,0,0
"149",508,416,44,11,14
"150",1,1,0,0,0
"151",477,393,48,10,9
"152",0,1,0,0,0
"153",550,441,46,15,9
"154",0,1,0,0,0
"155",476,387,40,11,9
"156",556,480,52,15,8
"157",3,4,0,0,0
"158",528,473,33,10,3
"159",0,1,0,0,0
"160",0,1,0,0,0
"161",538,447,52,13,15
"162",481,373,47,9,15
"163",509,421,42,13,10
"164",0,1,0,0,0
"165",453,376,40,11,11
"166",3,2,0,0,0
"167",552,472,54,17,15
"168",490,399,45,14,12
"169",487,396,40,6,11
"170",514,421,43,12,15
"171",555,451,46,16,8
"172",554,460,49,15,15
"173",0,2,0,0,0
"174",510,447,41,14,13
"175",534,456,56,15,9
"176",512,412,43,10,5
"177",2,2,1,1,0
"178",0,3,0,0,0
"179",0,1,0,0,0
"180",0,1,0,0,0
"181",1,1,0,0,0
"182",0,1,0,0,0
"183",585,528,52,10,15
"184",0,1,0,0,0
"185",512,455,50,13,13
"186",487,400,35,12,9
"187",2,1,0,0,0
"188",533,449,48,10,14
"189",0,1,0,0,0
"190",0,2,0,0,0
"191",0,1,0,0,0
"192",0,1,0,0,0
"193",4,3,0,0,0
"194",0,1,0,0,0
"195",0,1,0,0,0
"196",0,1,0,0,0
"197",0,1,0,0,0
"198",497,440,49,11,8
"199",0,1,0,0,0
"200",0,1,0,0,0
"201",540,464,54,15,11
"202",518,436,35,15,6
"203",0,0,0,0,0
"204",0,1,0,0,0
"205",10,3,0,0,0
"206",548,484,45,11,12
"207",2,1,0,0,0
"208",500,417,40,12,9
"209",468,393,52,7,9
"210",0,2,0,0,0
"211",0,1,0,0,0
"212",483,406,34,11,7
"213",563,450,51,16,12
"214",1,1,0,0,0
"215",1,1,0,0,0
"216",0,2,0,0,0
"217",0,1,0,0,0
"218",0,1,0,0,0
"219",1,0,1,0,0
"220",0,1,0,0,0
"221",0,1,0,0,0
"222",0,1,0,0,0
"223",0,1,0,0,0
"224",0,1,0,0,0
"225",0,1,0,0,0
"226",1,1,0,0,0
"227",500,459,45,18,11
"228",0,1,0,0,0
"229",0,0,0,0,0
"230",484,390,38,10,12
"231",494,408,36,9,10
"232",0,1,0,0,0
"233",533,415,52,10,19
"234",0,1,0,0,0
"235",577,494,56,16,15
"236",0,1,0,0,0
"237",494,418,47,11,10
"238",510,425,54,10,13
"239",502,413,47,13,11
"240",534,412,49,16,8
"241",520,403,44,7,11
"242",0,1,0,0,0
"243",0,1,0,0,0
"244",511,413,45,15,11
"245",529,430,53,11,11
"246",0,1,0,0,0
"247",0,0,0,0,0
"248",1,0,0,0,0
"249",0,2,2,0,0
"250",0,2,0,0,0
"251",511,403,31,10,8
"252",560,453,55,15,9
"253",0,2,0,0,0
"254",0,1,0,0,0
"255",490,411,45,15,12
"256",594,511,61,11,13
"257",531,480,45,15,13
"258",3,2,0,0,0
"259",0,1,0,0,0
"260",543,455,39,9,6
"261",0,1,0,0,0
"262",540,415,48,18,12
"263",0,1,0,0,0
"264",1,1,0,0,0
"265",544,479,51,10,11
"266",0,1,0,0,0
"267",500,417,42,16,11
"268",0,2,0,0,0
"269",0,2,0,0,0
"270",522,426,50,16,7
"271",1,1,0,0,0
"272",0,1,0,0,0
"273",516,417,45,13,8
"274",0,1,0,0,0
"275",503,404,36,9,10
"276",0,1,0,0,0
"277",489,395,42,16,9
"278",0,1,0,0,0
"279",0,1,0,0,0
"280",475,380,45,9,16
"281",486,422,41,6,9
"282",0,1,0,0,0
"283",546,449,44,11,9
"284",0,1,0,0,0
"285",486,410,44,14,15
"286",503,394,55,10,13
"287",475,383,43,13,9
"288",0,1,0,0,0
"289",0,1,0,0,0
"290",0,1,0,0,0
"291",0,1,0,0,0
"292",540,442,51,13,23
"293",509,430,41,8,10
"294",539,416,43,13,11
"295",0,1,0,0,0
"296",0,1,0,0,0
"297",0,1,0,0,0
"298",0,2,0,0,0
"299",0,1,0,0,0
"300",0,1,0,0,0
"301",0,1,0,0,0
"302",518,437,44,9,10
"303",1,1,0,0,0
"304",522,429,46,11,11
"305",0,1,1,0,0
"306",0,1,0,0,0
"307",2,1,0,0,0
"308",582,467,57,14,13
"309",0,1,0,0,0
"310",0,1,0,0,0
"311",7,5,0,1,0
"312",444,347,30,5,11
"313",518,451,49,10,10
"314",494,409,52,11,13
"315",506,438,46,6,14
"316",3,3,1,0,0
"317",535,480,51,15,10
"318",0,1,0,0,0
"319",0,1,0,0,0
"320",551,475,49,10,10
"321",534,452,47,20,10
