"","age1.H","age2_no_comorbid.H","age2_comorbid.H","age3_no_comorbid.H","age3_comorbid.H"
"1",0,0,1,0,0
"2",0,1,0,0,0
"3",6,7,3,2,4
"4",1,0,1,0,0
"5",0,0,0,0,0
"6",0,0,0,0,0
"7",6,8,3,1,4
"8",8,8,3,1,3
"9",0,0,0,0,0
"10",8,5,3,0,2
"11",7,6,3,2,4
"12",0,1,0,0,0
"13",0,0,0,0,0
"14",0,0,0,0,0
"15",13,6,3,1,2
"16",6,5,2,2,3
"17",6,6,5,2,6
"18",0,0,0,0,0
"19",0,0,0,0,0
"20",0,0,0,0,0
"21",0,0,0,0,0
"22",0,0,0,0,0
"23",6,4,4,1,5
"24",0,0,0,0,0
"25",0,0,0,0,0
"26",8,11,2,1,3
"27",8,7,3,2,3
"28",0,0,0,0,0
"29",7,5,4,1,3
"30",6,5,4,1,2
"31",0,0,0,0,0
"32",5,9,4,2,5
"33",0,0,0,0,0
"34",0,0,0,0,0
"35",0,0,0,0,0
"36",0,0,0,0,0
"37",6,7,3,1,3
"38",9,8,1,1,3
"39",0,0,0,0,0
"40",0,1,0,0,0
"41",4,4,4,1,2
"42",0,0,0,0,0
"43",14,9,5,2,4
"44",6,4,1,0,2
"45",7,7,3,1,2
"46",0,0,0,0,0
"47",0,0,0,0,0
"48",8,7,5,2,3
"49",0,0,0,0,0
"50",5,5,3,1,2
"51",0,0,0,0,0
"52",0,0,0,0,0
"53",6,8,3,1,3
"54",7,7,5,0,2
"55",0,0,0,0,0
"56",0,0,0,0,0
"57",7,5,2,1,4
"58",0,0,0,0,0
"59",0,0,0,0,0
"60",0,0,0,0,0
"61",0,0,0,0,0
"62",2,0,0,0,1
"63",0,0,0,0,0
"64",6,7,4,1,2
"65",0,0,0,0,0
"66",0,1,0,0,1
"67",0,0,0,0,0
"68",8,9,4,1,5
"69",7,6,2,1,4
"70",0,0,0,0,0
"71",7,5,6,2,5
"72",6,13,3,2,3
"73",9,6,4,0,3
"74",9,6,5,2,3
"75",0,0,0,0,0
"76",5,6,2,2,4
"77",0,0,0,0,0
"78",8,7,3,1,4
"79",0,0,0,0,0
"80",7,4,3,2,2
"81",0,0,0,0,0
"82",6,8,4,2,3
"83",0,0,0,0,0
"84",0,0,0,0,0
"85",7,7,3,2,5
"86",0,0,0,0,0
"87",0,0,0,0,0
"88",0,0,0,0,0
"89",0,0,0,0,0
"90",6,6,2,2,3
"91",0,0,1,0,0
"92",0,1,0,0,0
"93",6,5,2,1,3
"94",0,0,0,0,0
"95",4,5,3,1,2
"96",7,11,4,2,4
"97",0,0,0,0,0
"98",6,6,2,1,2
"99",0,1,0,0,0
"100",8,5,3,3,4
"101",6,10,3,1,5
"102",11,8,4,2,1
"103",6,5,3,2,3
"104",0,0,0,0,0
"105",0,0,0,0,0
"106",0,0,1,0,0
"107",1,0,0,0,0
"108",0,0,0,0,0
"109",6,4,3,1,2
"110",0,0,0,0,0
"111",0,0,0,0,0
"112",0,0,0,0,0
"113",0,1,0,0,0
"114",10,10,6,1,5
"115",6,3,2,1,2
"116",8,5,4,1,2
"117",0,0,0,0,0
"118",0,0,0,0,0
"119",0,0,0,0,0
"120",0,0,0,0,0
"121",10,7,4,1,3
"122",9,9,4,1,3
"123",6,5,3,1,3
"124",7,5,4,3,3
"125",0,0,0,0,0
"126",0,0,0,0,0
"127",1,0,0,0,0
"128",0,0,0,0,0
"129",4,9,3,1,2
"130",0,0,0,0,0
"131",0,1,0,0,0
"132",0,0,0,0,0
"133",5,7,2,1,3
"134",0,0,0,0,0
"135",7,9,4,1,3
"136",0,1,0,0,0
"137",5,6,4,1,3
"138",0,0,0,0,0
