"","age1.I","age2_no_comorbid.I","age2_comorbid.I","age3_no_comorbid.I","age3_comorbid.I"
"1",1,1,0,0,0
"2",160,193,27,6,12
"3",0,1,0,0,0
"4",194,187,25,7,13
"5",0,0,0,0,0
"6",0,1,0,0,0
"7",168,177,23,9,11
"8",0,1,0,0,0
"9",157,165,20,6,12
"10",177,189,24,6,13
"11",0,1,0,0,0
"12",166,188,34,6,12
"13",170,172,33,8,13
"14",148,181,24,10,11
"15",155,164,21,8,17
"16",0,0,0,0,0
"17",144,166,15,12,13
"18",165,180,24,11,10
"19",153,155,19,8,13
"20",169,176,24,9,12
"21",2,1,0,0,0
"22",177,168,23,10,9
"23",139,171,28,7,13
"24",160,167,26,11,12
"25",169,173,22,9,14
"26",166,151,24,9,15
"27",157,166,22,9,11
"28",178,176,20,8,13
"29",160,165,24,6,10
"30",150,175,22,9,13
"31",162,168,20,9,10
"32",0,0,0,0,0
"33",0,0,0,0,0
"34",182,167,25,10,14
"35",170,152,17,11,16
"36",187,201,29,9,13
"37",180,164,22,9,17
"38",168,161,29,9,13
"39",0,2,0,0,0
"40",0,0,0,0,0
"41",158,173,27,6,13
"42",0,1,0,0,0
"43",0,1,0,0,0
"44",156,178,24,13,16
"45",163,185,32,7,8
"46",164,160,26,10,14
"47",138,178,24,9,13
"48",150,156,22,6,11
"49",192,171,26,6,19
"50",176,184,26,7,15
"51",0,1,0,0,0
"52",179,168,24,9,11
"53",169,166,26,7,11
"54",151,161,22,8,11
"55",150,169,24,7,12
"56",0,1,0,0,0
"57",148,171,22,7,17
"58",148,173,23,9,10
"59",175,161,29,10,14
"60",177,183,27,9,18
"61",162,163,21,8,12
"62",142,168,22,8,10
"63",167,176,24,7,8
"64",177,160,19,9,13
"65",185,189,25,6,17
"66",0,0,0,0,0
"67",158,173,31,7,15
"68",177,175,27,7,9
"69",186,177,32,7,14
"70",0,1,0,0,0
"71",0,0,0,0,0
"72",171,173,22,10,11
"73",166,173,22,9,14
"74",179,181,19,8,20
"75",161,181,21,6,13
"76",157,154,18,12,10
"77",153,163,22,8,12
"78",160,178,21,8,13
"79",165,186,22,12,13
"80",168,190,29,8,11
"81",160,188,21,10,11
"82",157,162,22,7,11
"83",145,158,21,7,11
"84",156,168,25,12,13
"85",163,155,23,9,20
"86",0,1,0,0,0
"87",179,158,26,8,12
"88",0,1,0,0,0
"89",0,1,0,0,0
"90",164,164,21,8,13
"91",155,162,24,10,12
"92",151,171,26,9,15
"93",159,161,22,6,12
"94",160,164,27,10,8
"95",165,154,28,6,14
"96",176,174,18,7,13
"97",167,161,20,10,14
"98",158,156,28,10,15
"99",153,136,23,7,16
"100",139,174,25,6,15
"101",177,176,27,9,16
"102",0,0,0,0,0
"103",174,202,24,9,12
"104",155,155,23,11,10
"105",153,144,20,10,11
"106",0,0,0,0,0
"107",157,162,23,12,13
"108",0,1,0,0,0
"109",0,1,0,0,0
"110",149,164,18,10,10
"111",157,168,20,14,12
"112",178,182,22,7,12
"113",169,169,26,5,13
"114",159,177,25,7,14
"115",0,1,0,0,0
"116",162,167,21,9,12
"117",148,171,27,8,14
"118",155,147,26,8,11
"119",161,174,30,12,11
"120",173,179,20,7,17
"121",175,170,24,7,11
"122",185,172,26,9,17
"123",188,181,23,8,15
"124",181,178,23,9,10
"125",0,1,0,0,0
"126",171,177,21,10,12
"127",0,1,0,0,0
"128",162,167,24,10,11
"129",147,166,23,6,11
"130",174,160,23,9,12
"131",163,167,23,10,16
"132",169,164,25,7,16
"133",1,1,0,0,0
"134",0,1,0,0,0
"135",161,147,24,5,12
"136",173,154,20,11,13
"137",178,200,30,10,16
"138",177,170,21,11,10
"139",171,162,26,9,12
"140",172,157,25,10,15
"141",156,181,20,6,9
"142",157,190,28,8,11
"143",178,178,26,9,13
"144",173,183,26,11,15
"145",154,154,27,10,13
"146",160,167,24,11,12
"147",154,172,23,7,11
"148",0,1,0,0,0
"149",155,161,29,9,13
"150",172,185,27,12,17
"151",182,152,21,10,12
"152",1,0,0,0,0
"153",183,178,27,9,14
"154",157,165,21,9,11
"155",164,174,27,10,10
"156",0,1,0,0,0
"157",152,155,23,8,9
"158",0,1,0,0,0
"159",165,182,21,9,11
"160",0,1,1,0,0
"161",180,166,22,8,8
"162",176,187,24,8,12
"163",0,1,0,0,0
"164",175,193,28,8,13
"165",201,182,29,12,11
"166",170,178,23,8,13
"167",152,162,25,9,9
"168",151,177,21,7,17
"169",156,176,18,9,13
"170",165,163,22,8,10
"171",0,1,0,0,0
"172",0,1,0,0,0
"173",179,185,30,12,10
"174",178,176,24,10,10
"175",142,171,17,7,10
"176",0,0,0,0,0
"177",146,152,20,8,8
"178",181,175,29,8,11
"179",0,1,0,0,0
"180",172,184,21,8,12
"181",164,178,26,11,10
"182",0,1,0,0,0
"183",0,1,0,0,0
"184",177,176,21,8,10
"185",163,174,21,12,13
"186",0,0,0,0,0
"187",0,2,0,0,0
"188",161,167,23,9,13
"189",160,176,21,6,13
"190",2,1,0,0,0
"191",163,171,25,8,10
"192",180,175,28,11,13
"193",148,175,24,6,8
"194",0,1,0,0,0
"195",161,153,26,8,12
"196",137,146,26,9,12
"197",152,172,26,9,12
"198",193,187,27,6,13
"199",0,1,1,0,0
"200",162,176,26,6,12
"201",156,160,29,6,11
"202",1,1,0,0,0
"203",177,174,22,12,9
"204",177,144,21,9,10
"205",157,147,22,9,10
"206",181,193,30,7,12
"207",0,1,0,0,0
"208",189,172,24,9,15
"209",0,1,0,0,0
"210",163,166,23,12,12
"211",173,157,24,9,11
"212",0,1,0,0,0
"213",162,168,31,9,11
"214",148,153,20,8,10
"215",0,1,0,0,0
"216",165,189,26,9,17
"217",169,170,26,7,13
"218",155,160,25,8,12
"219",0,1,0,0,0
"220",158,155,22,7,9
"221",0,1,0,0,0
"222",163,176,22,9,19
"223",157,175,26,10,15
"224",166,190,25,9,10
"225",158,167,27,8,10
"226",157,171,27,9,19
"227",138,164,25,9,12
"228",162,177,31,11,10
"229",162,156,24,9,13
"230",163,160,25,7,11
"231",1,1,0,0,0
"232",151,176,23,8,15
"233",1,1,0,0,0
"234",177,177,26,9,12
"235",0,1,0,0,0
"236",0,1,0,0,0
"237",1,1,0,0,0
"238",153,171,27,10,11
"239",147,153,25,7,10
"240",157,177,22,10,10
"241",0,1,0,0,0
"242",152,156,18,10,15
"243",171,174,26,7,10
"244",182,184,23,8,13
"245",0,0,0,0,0
"246",157,177,33,7,13
"247",0,1,0,0,0
"248",165,169,23,8,10
"249",159,184,28,9,12
"250",168,179,19,13,14
"251",160,180,25,8,14
"252",0,1,0,0,0
"253",0,1,0,0,0
"254",174,174,28,9,13
"255",163,176,24,13,15
"256",165,163,24,10,14
"257",164,180,25,9,12
"258",179,168,21,8,15
"259",0,0,0,0,0
"260",158,164,23,7,14
"261",162,173,20,8,13
"262",163,175,19,7,12
