"","age1.H","age2_no_comorbid.H","age2_comorbid.H","age3_no_comorbid.H","age3_comorbid.H"
"1",22,25,8,3,11
"2",22,19,9,2,8
"3",0,0,0,0,0
"4",0,0,0,0,0
"5",0,0,0,0,0
"6",22,23,8,5,9
"7",28,18,7,2,11
"8",24,22,10,4,11
"9",31,29,12,4,12
"10",19,22,11,6,11
"11",0,0,0,0,0
"12",0,0,0,0,0
"13",0,0,0,0,0
"14",0,0,0,0,0
"15",17,27,8,3,11
"16",16,32,16,4,12
"17",27,26,11,2,10
"18",21,28,9,4,12
"19",18,24,14,5,11
"20",0,0,0,0,0
"21",20,21,15,3,10
"22",0,0,0,0,0
"23",0,1,0,0,0
"24",0,0,0,0,0
"25",22,20,9,5,7
"26",0,0,0,0,0
"27",1,0,0,0,0
"28",21,24,11,2,10
"29",31,24,10,5,10
"30",27,21,10,2,9
"31",0,0,0,0,0
"32",0,0,0,0,0
"33",20,27,9,3,10
"34",19,22,12,3,9
"35",0,0,0,0,0
"36",24,28,8,6,12
"37",21,28,11,4,9
"38",19,23,12,6,13
"39",25,24,8,4,6
"40",0,0,0,0,0
"41",0,0,0,0,0
"42",24,25,13,7,11
"43",25,26,12,4,10
"44",0,0,0,0,0
"45",15,25,10,4,11
"46",32,27,7,5,9
"47",28,20,8,4,13
"48",0,0,0,0,0
"49",20,30,9,3,15
"50",22,30,13,3,9
"51",24,20,15,2,10
"52",0,0,0,0,0
"53",0,0,0,0,0
"54",21,25,7,4,11
"55",17,21,9,4,10
"56",18,33,10,4,14
"57",0,0,0,0,0
"58",0,0,0,0,0
"59",0,0,0,0,0
"60",21,27,11,1,10
"61",18,20,10,3,10
"62",26,24,17,9,7
"63",0,0,0,0,0
"64",0,0,0,0,0
"65",29,18,14,3,10
"66",24,26,5,3,8
"67",19,26,8,4,16
"68",26,20,9,5,9
"69",24,21,7,3,10
"70",0,0,0,0,0
"71",24,14,10,3,11
"72",0,0,0,0,0
"73",18,31,11,3,12
"74",21,27,11,5,11
"75",18,24,10,5,10
"76",20,24,8,3,12
"77",24,33,8,5,7
"78",29,24,13,2,14
"79",1,0,0,0,0
"80",0,0,0,0,0
"81",0,0,0,0,0
"82",0,1,0,0,0
"83",0,0,0,0,0
"84",0,0,0,0,0
"85",17,30,12,3,8
"86",0,0,0,0,0
"87",18,24,8,3,13
"88",0,0,0,0,0
"89",18,26,14,3,14
"90",0,0,0,0,0
"91",21,25,8,4,12
"92",0,0,0,0,0
"93",27,23,6,3,16
"94",25,24,10,5,9
"95",28,35,10,3,12
"96",0,0,0,0,0
"97",25,32,16,3,8
"98",27,26,14,3,9
"99",0,0,0,0,0
"100",27,24,8,3,14
"101",30,24,12,4,8
"102",24,19,9,3,14
"103",23,23,9,5,9
"104",17,29,7,5,17
"105",28,22,11,5,11
"106",0,0,0,0,0
