"","age1.R","age2_no_comorbid.R","age2_comorbid.R","age3_no_comorbid.R","age3_comorbid.R"
"1",747,784,84,28,22
"2",735,801,77,26,19
"3",0,1,0,0,0
"4",0,1,0,0,0
"5",0,1,0,0,0
"6",737,802,84,32,25
"7",735,803,84,26,21
"8",743,810,82,27,24
"9",734,814,78,31,20
"10",742,823,78,27,27
"11",0,1,0,0,0
"12",0,1,0,0,0
"13",1,3,0,0,0
"14",0,1,0,0,0
"15",749,801,76,24,21
"16",749,779,82,30,24
"17",714,811,79,32,26
"18",738,816,90,33,31
"19",752,809,77,32,28
"20",0,1,0,0,0
"21",751,790,73,28,22
"22",1,2,0,0,0
"23",0,1,0,0,0
"24",0,2,0,0,0
"25",731,804,91,25,29
"26",0,1,0,0,0
"27",0,1,0,0,0
"28",753,817,87,29,32
"29",731,819,79,26,24
"30",728,818,82,35,24
"31",0,1,0,0,0
"32",1,2,0,0,0
"33",741,808,83,27,20
"34",739,810,75,28,19
"35",0,1,0,0,0
"36",732,809,82,24,20
"37",729,803,67,32,24
"38",751,824,75,26,19
"39",732,808,83,22,24
"40",0,1,0,0,0
"41",0,1,0,0,0
"42",744,820,84,26,25
"43",732,789,82,29,21
"44",0,0,0,0,0
"45",751,787,90,27,21
"46",727,822,93,29,26
"47",726,817,78,29,25
"48",0,1,0,0,0
"49",748,805,79,31,21
"50",749,805,76,32,23
"51",735,812,81,31,19
"52",0,1,0,0,0
"53",0,1,0,0,0
"54",743,820,89,29,22
"55",736,814,78,25,28
"56",750,798,85,27,19
"57",0,1,0,0,0
"58",0,1,0,0,0
"59",0,1,0,0,0
"60",747,784,85,33,26
"61",742,825,86,31,29
"62",726,811,79,24,31
"63",1,1,0,0,0
"64",1,2,0,0,0
"65",731,825,78,25,26
"66",733,817,82,33,24
"67",749,813,83,27,21
"68",727,792,80,31,32
"69",736,815,89,34,24
"70",0,1,0,0,0
"71",738,823,78,28,22
"72",0,1,0,0,0
"73",747,796,78,27,26
"74",738,791,79,30,22
"75",752,821,84,25,22
"76",744,813,89,34,25
"77",733,792,76,29,25
"78",739,817,82,31,27
"79",3,1,0,0,0
"80",0,1,0,0,0
"81",0,1,0,0,0
"82",0,0,0,0,0
"83",0,1,0,0,0
"84",0,1,0,0,0
"85",746,788,88,27,29
"86",0,1,0,0,0
"87",738,808,86,28,17
"88",0,1,0,0,0
"89",738,814,71,29,26
"90",1,2,0,0,0
"91",743,802,74,26,21
"92",0,1,0,0,0
"93",741,813,87,29,24
"94",740,801,84,26,24
"95",726,815,84,29,20
"96",0,1,0,0,0
"97",741,786,82,32,26
"98",740,812,78,24,22
"99",1,1,0,0,0
"100",729,808,85,30,18
"101",728,799,79,26,36
"102",737,793,77,25,24
"103",745,814,79,26,31
"104",754,778,99,24,26
"105",739,818,77,27,18
"106",0,1,0,0,0
"107",729,784,81,30,20
"108",0,2,0,0,0
"109",720,799,77,29,28
"110",748,803,81,32,19
"111",744,812,75,28,22
"112",734,786,83,28,27
"113",0,1,0,0,0
"114",748,785,79,32,22
"115",743,806,87,31,16
"116",0,1,0,0,0
"117",747,812,86,31,28
"118",734,810,78,26,27
"119",0,1,0,0,0
"120",6,4,0,0,0
"121",1,1,0,0,0
"122",750,837,76,23,22
"123",2,1,0,0,0
"124",0,2,0,0,0
"125",2,0,0,0,0
"126",729,814,83,28,28
"127",0,1,0,0,0
"128",735,800,78,27,22
"129",745,822,78,28,30
"130",742,783,86,32,24
"131",736,803,72,30,22
"132",747,813,79,24,27
"133",735,800,89,26,21
"134",726,823,73,33,29
"135",0,1,0,0,0
"136",739,787,83,33,20
"137",0,1,0,0,0
"138",729,807,75,21,25
"139",747,813,71,24,19
"140",739,792,80,30,29
"141",748,804,81,26,30
"142",738,810,85,29,25
"143",740,812,87,26,28
"144",733,814,83,30,25
"145",736,810,76,27,32
"146",758,812,77,28,25
"147",752,794,93,24,23
"148",745,801,79,27,27
"149",749,800,89,31,23
"150",0,1,0,0,0
"151",0,2,0,0,0
"152",734,787,73,28,18
"153",734,813,81,25,28
"154",743,805,78,27,21
"155",751,789,83,25,33
"156",0,1,0,0,0
"157",0,1,0,0,0
"158",749,813,86,27,18
"159",3,1,0,0,1
"160",736,793,93,23,18
"161",756,801,84,32,24
"162",734,801,71,27,30
"163",0,1,0,0,0
"164",728,823,86,33,33
"165",743,807,87,30,27
"166",754,784,74,28,34
"167",0,0,0,0,0
"168",3,2,0,0,0
"169",0,1,0,0,0
"170",741,802,79,31,23
"171",738,789,87,29,22
"172",0,1,0,0,0
"173",0,1,0,0,0
"174",736,806,81,28,25
"175",0,1,0,0,0
"176",745,813,83,28,25
"177",746,806,79,30,29
"178",742,826,80,23,22
"179",737,786,81,27,26
"180",748,795,85,25,30
"181",731,808,89,27,23
"182",736,821,85,26,28
"183",737,792,89,22,28
"184",729,807,87,32,29
"185",738,802,75,25,21
"186",733,801,82,22,23
"187",734,807,76,26,22
"188",732,809,84,27,30
"189",739,805,89,28,20
"190",737,799,85,29,21
"191",740,783,82,33,29
"192",737,818,71,25,20
"193",0,1,0,0,0
"194",736,803,90,25,22
"195",0,0,0,0,0
"196",735,799,80,20,30
"197",0,1,0,0,0
"198",738,776,84,26,28
"199",727,821,86,28,26
"200",0,1,0,0,0
"201",744,822,78,30,20
"202",738,808,79,27,25
"203",731,797,85,24,26
"204",747,814,85,28,21
"205",0,1,0,0,0
"206",0,1,0,0,0
"207",740,793,73,29,24
"208",0,1,0,0,0
"209",0,1,0,0,0
"210",734,804,75,26,24
"211",0,1,0,0,0
"212",739,809,81,27,22
"213",726,815,83,28,24
"214",736,802,80,26,23
"215",734,811,88,24,24
"216",742,798,95,21,27
"217",740,794,89,24,16
"218",726,816,79,24,16
"219",0,1,0,0,0
"220",0,1,0,0,0
"221",728,784,78,31,16
"222",748,781,78,30,20
"223",0,1,0,0,0
"224",745,797,87,23,21
"225",0,1,0,0,0
"226",736,800,87,31,22
"227",728,778,81,27,28
"228",0,1,0,0,0
"229",0,1,0,0,0
"230",728,818,79,30,30
"231",0,1,0,0,0
"232",734,811,84,26,26
"233",1,1,1,0,0
"234",4,1,0,0,0
"235",0,1,0,0,0
"236",746,817,83,27,21
"237",0,1,0,0,0
"238",0,1,0,0,0
"239",0,1,0,0,0
"240",0,1,0,0,0
"241",739,818,79,32,28
"242",731,792,76,32,25
"243",748,816,85,25,20
"244",2,1,0,0,0
"245",0,1,0,0,0
"246",0,1,0,0,0
"247",735,801,81,26,24
"248",0,3,0,0,1
"249",751,796,75,31,27
"250",750,812,76,30,19
"251",753,801,72,26,24
"252",731,802,78,24,25
"253",740,819,89,32,35
"254",0,1,0,0,0
"255",744,799,80,23,25
"256",756,777,83,35,27
"257",737,796,79,29,24
"258",731,806,81,35,22
"259",741,799,84,33,18
"260",743,786,89,26,25
"261",0,1,0,0,0
"262",746,807,81,30,29
"263",735,793,80,30,24
"264",736,811,79,27,24
"265",758,806,91,26,24
"266",731,820,90,29,25
"267",740,797,73,26,24
"268",743,806,85,31,31
"269",735,814,79,32,19
"270",0,1,0,0,0
"271",0,1,0,0,0
"272",725,815,75,32,20
"273",741,820,79,30,21
"274",743,785,90,22,27
"275",0,1,0,0,0
"276",734,807,79,33,21
"277",739,802,87,24,19
"278",735,810,82,22,27
"279",0,1,0,0,0
"280",744,794,84,27,33
"281",741,819,78,25,22
"282",0,1,0,0,0
"283",746,799,76,33,24
"284",740,819,80,32,21
"285",0,1,0,0,0
"286",734,804,82,32,29
"287",737,812,88,29,22
"288",746,797,83,34,20
"289",1,2,0,0,0
"290",746,788,82,29,22
"291",750,805,76,22,23
"292",1,1,0,0,0
"293",729,816,79,25,30
"294",728,804,92,24,27
"295",0,1,0,0,0
"296",741,795,79,26,23
"297",745,803,75,35,25
"298",723,804,81,33,29
"299",736,816,81,32,26
"300",735,814,90,29,28
"301",751,826,71,27,23
"302",738,810,77,29,23
"303",731,806,77,29,18
"304",0,1,0,0,0
"305",0,1,0,0,0
"306",0,1,0,0,0
"307",0,1,0,0,0
"308",0,1,0,0,0
"309",0,1,0,0,0
"310",732,814,82,24,32
"311",0,1,0,0,0
"312",752,822,84,30,31
"313",0,1,0,0,0
"314",733,806,75,30,26
"315",0,1,0,0,0
