"","age1_orange.P","age1_green.P","age2_no_comorbid_orange.P","age2_no_comorbid_green.P","age2_comorbid_green.P","age3_no_comorbid_green.P","age3_comorbid_green.P"
"1",125,11,111,10,15,6,8
"2",99,0,113,0,1,0,0
"3",112,11,106,9,22,5,9
"4",98,12,100,15,17,8,10
"5",0,0,1,0,0,0,0
"6",92,7,110,9,9,5,8
"7",105,0,100,0,1,0,0
"8",91,12,109,12,13,5,6
"9",94,7,97,12,14,7,11
"10",103,12,107,16,15,8,11
"11",106,9,97,11,18,5,15
"12",132,10,130,18,15,5,17
"13",112,12,107,12,18,7,9
"14",115,8,105,14,18,5,8
"15",150,12,125,14,12,5,9
"16",113,15,104,12,19,6,11
"17",110,9,115,14,20,6,6
"18",131,9,131,12,16,7,8
"19",90,7,79,14,13,8,11
"20",105,12,102,11,11,6,10
"21",145,9,135,16,15,7,9
"22",127,7,123,9,16,5,7
"23",101,13,94,13,16,5,10
"24",107,9,108,9,15,9,9
"25",125,10,120,15,15,5,9
"26",110,0,116,1,1,0,0
"27",84,11,116,10,15,5,7
"28",112,9,108,12,16,5,8
"29",112,8,99,10,16,5,7
"30",116,11,123,11,13,7,11
"31",108,13,116,13,16,5,8
"32",112,9,105,9,20,8,7
"33",119,10,119,10,21,5,9
"34",115,9,105,12,16,7,9
"35",110,11,100,14,17,5,11
"36",119,12,123,14,20,10,9
"37",102,0,106,1,0,0,0
"38",127,14,118,13,19,7,10
"39",124,9,93,15,15,6,9
"40",107,10,114,11,16,5,9
"41",114,7,114,11,17,6,13
"42",121,8,106,10,10,5,8
"43",109,10,104,9,18,5,12
"44",114,9,132,13,16,9,8
"45",0,0,1,0,0,0,0
"46",120,10,116,9,16,4,7
"47",123,8,98,9,15,5,9
"48",104,11,109,9,18,6,10
"49",95,10,92,12,15,5,8
"50",107,0,99,0,0,0,0
"51",103,12,101,12,15,7,8
"52",91,0,107,0,1,0,0
"53",116,8,99,12,11,8,6
"54",110,9,110,14,13,5,10
"55",110,12,114,11,15,7,10
"56",110,15,100,12,20,8,9
"57",129,12,131,10,14,6,11
"58",0,0,1,0,0,0,0
"59",0,0,1,0,0,0,0
"60",125,12,117,12,17,7,8
"61",118,14,122,14,21,5,12
"62",93,11,92,16,15,7,11
"63",108,9,112,10,11,5,8
"64",117,10,112,10,15,6,9
"65",107,10,90,12,14,8,12
"66",92,11,114,13,14,6,7
"67",90,14,97,17,18,9,8
"68",129,9,139,10,16,6,10
"69",95,10,99,9,14,7,7
"70",112,15,100,10,14,9,10
"71",0,0,1,0,0,0,0
"72",105,11,100,11,18,6,8
"73",106,12,104,15,16,7,8
"74",131,0,116,0,1,0,0
"75",100,10,106,12,15,5,10
"76",113,10,108,11,15,5,10
"77",108,9,102,15,14,8,7
"78",111,11,113,13,15,7,7
"79",118,11,114,13,16,7,9
"80",115,9,116,11,13,7,8
"81",142,11,130,14,16,7,15
"82",122,0,114,0,1,0,1
"83",103,11,151,12,15,8,11
"84",139,9,140,10,12,6,7
"85",0,0,1,0,0,0,0
"86",92,10,92,12,17,10,8
"87",105,8,112,9,13,5,6
"88",124,11,111,12,15,7,14
"89",129,12,95,12,11,5,10
"90",103,13,108,15,15,7,9
"91",97,11,106,16,20,6,11
"92",90,0,88,0,0,1,0
"93",0,0,1,0,0,0,0
"94",108,10,98,12,17,5,12
"95",0,0,1,0,0,0,0
"96",102,10,94,12,14,6,12
"97",0,0,1,0,0,0,0
"98",0,0,1,0,0,0,0
"99",108,8,120,11,16,7,10
"100",140,0,141,0,0,0,0
"101",96,10,95,11,19,5,10
"102",128,8,130,13,17,7,8
"103",100,9,127,15,12,6,9
"104",0,0,1,0,0,0,0
"105",118,11,111,11,11,6,10
"106",125,10,129,17,12,6,10
"107",106,13,109,12,15,8,9
"108",0,0,1,0,0,0,0
"109",104,10,106,10,12,5,8
"110",127,8,131,10,13,5,9
"111",0,0,1,0,0,0,0
"112",118,11,104,18,16,6,10
"113",132,11,136,15,18,8,11
"114",119,10,120,12,15,6,7
"115",115,12,114,13,15,8,10
"116",88,0,104,0,0,0,0
"117",119,11,106,9,13,6,6
"118",123,10,105,13,15,4,12
"119",117,17,124,15,16,8,11
"120",120,9,116,9,14,6,10
"121",103,10,95,12,18,6,9
"122",0,0,1,0,0,0,0
"123",110,1,124,1,0,0,0
"124",0,0,1,0,0,0,0
"125",83,8,105,10,17,7,7
"126",111,7,126,12,22,9,9
"127",112,8,113,9,17,5,8
"128",96,15,111,15,16,7,8
"129",108,9,108,12,17,7,9
"130",108,8,123,15,17,9,10
"131",118,0,135,0,0,0,0
"132",97,10,97,14,15,5,8
"133",108,0,141,0,0,0,0
"134",113,9,104,12,18,5,7
"135",108,11,112,13,17,8,9
"136",110,12,136,14,16,8,10
