"time" "S" "E" "IR" "ID" "R" "D"
0 0 1000 0 0 0 0
0.000721183474874122 0 999 1 0 0 0
0.00227464653712991 0 998 1 1 0 0
0.00239469344090416 0 997 1 2 0 0
0.00393261294265115 0 996 2 2 0 0
0.00621077213303611 0 995 3 2 0 0
0.00652882856314594 0 994 3 3 0 0
0.00850920703866162 0 993 4 3 0 0
0.0101562778818933 0 992 5 3 0 0
0.0136770640726407 0 991 6 3 0 0
0.014220348400224 0 990 7 3 0 0
0.0159341040365674 0 989 7 4 0 0
0.0170722768430692 0 988 7 5 0 0
0.0171202064981177 0 987 7 6 0 0
0.0174838909195583 0 986 8 6 0 0
0.01856159472989 0 985 8 7 0 0
0.0194475335589644 0 984 9 7 0 0
0.0195274279364724 0 983 10 7 0 0
0.0197905591871099 0 982 11 7 0 0
0.0202689507611979 0 981 11 8 0 0
0.0214533106836796 0 980 11 9 0 0
0.0218016512267078 0 979 12 9 0 0
0.021916628847253 0 978 12 10 0 0
0.0226375070020093 0 977 13 10 0 0
0.0227012195050411 0 976 13 11 0 0
0.0228683377431102 0 975 13 12 0 0
0.023135105711951 0 974 14 12 0 0
0.0265065589536375 0 973 14 13 0 0
0.0266631465468757 0 972 14 14 0 0
0.0281207326829109 0 971 14 15 0 0
0.0282435840459991 0 970 15 15 0 0
0.0290286833778725 0 969 16 15 0 0
0.0290309480786594 0 968 16 16 0 0
0.0296427585265576 0 967 17 16 0 0
0.0299811247676048 0 966 17 17 0 0
0.0301390565275773 0 965 18 17 0 0
0.0303016465491055 0 964 19 17 0 0
0.0310545299225567 0 963 20 17 0 0
0.0326652080156893 0 962 20 18 0 0
0.0345886490932846 0 961 20 19 0 0
0.0387945079524221 0 960 21 19 0 0
0.0395387958240058 0 959 21 20 0 0
0.0416336572629701 0 958 21 21 0 0
0.0427007878799751 0 957 21 22 0 0
0.04270161843365 0 956 21 23 0 0
0.0429127681642831 0 955 22 23 0 0
0.0430661025416261 0 954 22 24 0 0
0.0439653614745832 0 953 22 25 0 0
0.0445835197775089 0 952 22 26 0 0
0.0468754444716402 0 951 23 26 0 0
0.0513440221755565 0 950 23 27 0 0
0.0540384110185799 0 949 24 27 0 0
0.0546435786661812 0 948 25 27 0 0
0.0547333810533942 0 947 25 28 0 0
0.0552263377023715 0 946 25 29 0 0
0.0559403105336523 0 945 25 30 0 0
0.056203715113097 0 944 25 31 0 0
0.0565003988410019 0 943 25 32 0 0
0.0569442750959352 0 942 25 33 0 0
0.0577130479847634 0 941 25 34 0 0
0.0590565071869901 0 940 25 35 0 0
0.0599299352453351 0 939 26 35 0 0
0.0607736018690575 0 938 27 35 0 0
0.0614672693729267 0 937 28 35 0 0
0.0635938870860026 0 936 29 35 0 0
0.0645792990669924 0 935 29 36 0 0
0.0652401168420213 0 934 29 37 0 0
0.0668557588814224 0 933 30 37 0 0
0.0697699046718638 0 932 30 38 0 0
0.0699434325975926 0 931 31 38 0 0
0.0709248622379351 0 930 32 38 0 0
0.071802833978852 0 929 33 38 0 0
0.0735812140882939 0 928 33 39 0 0
0.0736841031963216 0 927 34 39 0 0
0.0743263837720316 0 926 34 40 0 0
0.0748882305389131 0 925 35 40 0 0
0.0754358685324597 0 924 36 40 0 0
0.0762503639371566 0 923 37 40 0 0
0.0763209751057511 0 922 38 40 0 0
0.0773304572355047 0 921 38 41 0 0
0.077826669844943 0 920 38 42 0 0
0.0783709563707749 0 919 38 43 0 0
0.0789824949551924 0 918 39 43 0 0
0.080068025261821 0 917 39 44 0 0
0.0811737173729523 0 916 39 45 0 0
0.0812874250153356 0 915 39 46 0 0
0.0816083844068155 0 914 39 47 0 0
0.0816935881516371 0 913 40 47 0 0
0.0818551504773398 0 913 39 47 1 0
0.082362399597921 0 912 39 48 1 0
0.0833845785501875 0 911 39 49 1 0
0.0835678328385912 0 910 39 50 1 0
0.0849756491865437 0 909 40 50 1 0
0.0850457832741393 0 908 40 51 1 0
0.0865025207969534 0 907 40 52 1 0
0.0870187788414082 0 906 41 52 1 0
0.0903255352841895 0 905 42 52 1 0
0.0911902037808603 0 904 42 53 1 0
0.0922144690681313 0 903 42 54 1 0
0.094295467294361 0 902 43 54 1 0
0.0955454342455478 0 901 43 55 1 0
0.0956185755950406 0 900 44 55 1 0
0.0968450691054911 0 899 45 55 1 0
0.0975460931131579 0 898 45 56 1 0
0.0996818447167096 0 897 45 57 1 0
0.100732416524037 0 896 45 58 1 0
0.10117431812178 0 895 45 59 1 0
0.101483615041258 0 894 46 59 1 0
0.102379208105509 0 893 47 59 1 0
0.103739850039447 0 892 48 59 1 0
0.103896590177914 0 891 48 60 1 0
0.104005325892062 0 890 48 61 1 0
0.108078884869927 0 889 49 61 1 0
0.108467449921101 0 888 50 61 1 0
0.111286613968356 0 887 50 62 1 0
0.111334123128416 0 886 50 63 1 0
0.111937373861074 0 885 51 63 1 0
0.112924188993621 0 884 51 64 1 0
0.113386779080236 0 883 51 65 1 0
0.114604758720674 0 882 52 65 1 0
0.114962038919843 0 881 52 66 1 0
0.116564870590629 0 880 53 66 1 0
0.116850904475006 0 879 54 66 1 0
0.121508576402738 0 878 55 66 1 0
0.121545110194621 0 877 56 66 1 0
0.123003174114212 0 876 56 67 1 0
0.123703769601893 0 875 56 68 1 0
0.12457639254123 0 874 56 69 1 0
0.125917318496254 0 873 57 69 1 0
0.126722881616508 0 872 58 69 1 0
0.128266150996036 0 871 59 69 1 0
0.128882088267234 0 870 60 69 1 0
0.130215111074703 0 869 61 69 1 0
0.130564542340827 0 868 62 69 1 0
0.131871237392883 0 867 63 69 1 0
0.131969561328529 0 866 63 70 1 0
0.133698701490022 0 865 63 71 1 0
0.134002055161224 0 864 64 71 1 0
0.134500159635805 0 863 64 72 1 0
0.134712757809529 0 862 64 73 1 0
0.135351473328263 0 861 65 73 1 0
0.140240228386128 0 860 65 74 1 0
0.141609611965122 0 859 66 74 1 0
0.142878553103622 0 858 67 74 1 0
0.144651487205695 0 857 67 75 1 0
0.145097948653095 0 856 67 76 1 0
0.1460500620081 0 855 67 77 1 0
0.14799798805824 0 854 68 77 1 0
0.149236531542422 0 853 68 78 1 0
0.149642883031527 0 852 68 79 1 0
0.150651203342942 0 851 69 79 1 0
0.152725401169046 0 850 70 79 1 0
0.153294408201356 0 849 71 79 1 0
0.15354142201922 0 848 71 80 1 0
0.156466811698931 0 847 72 80 1 0
0.157519085329519 0 846 72 81 1 0
0.157995656601569 0 845 73 81 1 0
0.160088500495898 0 844 74 81 1 0
0.160626630167501 0 843 75 81 1 0
0.160841721573779 0 842 75 82 1 0
0.161261963601395 0 841 76 82 1 0
0.162621135643597 0 840 76 83 1 0
0.162642457138583 0 839 76 84 1 0
0.163207349328262 0 838 76 85 1 0
0.163248873894439 0 837 77 85 1 0
0.163412312854951 0 836 77 86 1 0
0.164262798183129 0 835 77 87 1 0
0.166372044231487 0 834 78 87 1 0
0.171754775181113 0 833 78 88 1 0
0.172138921325867 0 832 78 89 1 0
0.17239876585057 0 831 79 89 1 0
0.172626488931804 0 830 80 89 1 0
0.175701152736895 0 829 81 89 1 0
0.176319057747079 0 828 82 89 1 0
0.176587557170647 0 827 82 90 1 0
0.178102714394188 0 826 82 91 1 0
0.179059401136922 0 825 82 92 1 0
0.179333304740713 0 824 82 93 1 0
0.181346659318038 0 823 82 94 1 0
0.181554088392942 0 822 83 94 1 0
0.181891190555454 0 822 83 93 1 1
0.183125625739296 0 821 83 94 1 1
0.183632651268438 0 820 83 95 1 1
0.184431412812245 0 819 84 95 1 1
0.185031854579486 0 818 85 95 1 1
0.185751652214591 0 817 85 96 1 1
0.18577261633703 0 816 86 96 1 1
0.186092241209194 0 815 86 97 1 1
0.186527870981689 0 814 86 98 1 1
0.189232862989514 0 813 87 98 1 1
0.191675320232479 0 812 87 99 1 1
0.192525073143015 0 811 87 100 1 1
0.193936548506275 0 810 87 101 1 1
0.197144166293056 0 809 87 102 1 1
0.197320716959671 0 808 88 102 1 1
0.19746869869586 0 807 89 102 1 1
0.19768571442624 0 806 89 103 1 1
0.198990003727687 0 805 89 104 1 1
0.199081625017353 0 804 89 105 1 1
