"time" "S" "E" "I" "R" "D"
0 0 1000 0 0 0
1.11674447543919e-05 0 999 1 0 0
0.000208936208614806 0 998 2 0 0
0.00079467855836147 0 997 3 0 0
0.00445121902088084 0 996 4 0 0
0.00571329468923799 0 995 5 0 0
0.00900917633651108 0 994 6 0 0
0.00905311430554864 0 993 7 0 0
0.0101939651287573 0 992 8 0 0
0.0112427834153133 0 991 9 0 0
0.0131925999100761 0 990 10 0 0
0.014905751873502 0 989 11 0 0
0.0153255127482611 0 988 12 0 0
0.0161324333995288 0 987 13 0 0
0.0164222929046297 0 986 14 0 0
0.0168531957521975 0 985 15 0 0
0.0177990934069871 0 984 16 0 0
0.0187395473577159 0 983 17 0 0
0.0189321203770944 0 982 18 0 0
0.0194097708815044 0 981 19 0 0
0.019543784125948 0 980 20 0 0
0.0220216305831693 0 979 21 0 0
0.0235455200638168 0 978 22 0 0
0.0246449482832888 0 977 23 0 0
0.0247820773210279 0 976 24 0 0
0.0331860026588838 0 975 25 0 0
0.0334033469478914 0 974 26 0 0
0.0334962368382925 0 973 27 0 0
0.0382013438617967 0 972 28 0 0
0.0382678190004457 0 971 29 0 0
0.038960584289382 0 970 30 0 0
0.039024666304639 0 969 31 0 0
0.0391250900055024 0 968 32 0 0
0.0391504172867393 0 967 33 0 0
0.0408650727425189 0 966 34 0 0
0.0426395121259145 0 965 35 0 0
0.0426419767781591 0 964 36 0 0
0.0427821006962701 0 963 37 0 0
0.0452107050557448 0 962 38 0 0
0.0453674174223883 0 961 39 0 0
0.047110392522553 0 960 40 0 0
0.04743030298465 0 959 41 0 0
0.0475475223441754 0 958 42 0 0
0.048015745959333 0 957 43 0 0
0.0486970465386099 0 956 44 0 0
0.0496122631098751 0 955 45 0 0
0.0499534384526077 0 954 46 0 0
0.0506615313242314 0 953 47 0 0
0.0520859847682816 0 952 48 0 0
0.0541810716749866 0 951 49 0 0
0.0550922355471288 0 950 50 0 0
0.0572664930851071 0 949 51 0 0
0.0584006896487407 0 948 52 0 0
0.0590766472823427 0 947 53 0 0
0.0599127098110963 0 946 54 0 0
0.0600752620571749 0 945 55 0 0
0.060586200509961 0 944 56 0 0
0.0608510073438822 0 943 57 0 0
0.0643185541656954 0 942 58 0 0
0.0656188702342203 0 941 59 0 0
