"time" "S" "E" "I" "R" "D"
0 0 1000 0 0 0
0.000340446285384993 0 999 1 0 0
0.000409613772275671 0 998 2 0 0
0.00169313777922395 0 997 3 0 0
0.00187961493755511 0 996 4 0 0
0.00227494353432522 0 995 5 0 0
0.00270026588673498 0 994 6 0 0
0.00328359492328559 0 993 7 0 0
0.00394048834967672 0 992 8 0 0
0.00408788068239482 0 991 9 0 0
0.0050311824384041 0 990 10 0 0
0.00605365989051138 0 989 11 0 0
0.00610331195193011 0 988 12 0 0
0.00698948722701601 0 987 13 0 0
0.00716674472421785 0 986 14 0 0
0.00731218354193183 0 985 15 0 0
0.00954687099832999 0 984 16 0 0
0.0111854712439899 0 983 17 0 0
0.0120284231341592 0 982 18 0 0
0.0125525637116294 0 981 19 0 0
0.0132338079659638 0 980 20 0 0
0.015520732771896 0 979 21 0 0
0.0156054939826409 0 978 22 0 0
0.0157376976282254 0 977 23 0 0
0.0164263175967534 0 976 24 0 0
0.0171510626085834 0 975 25 0 0
0.0172320632191611 0 974 26 0 0
0.0173903477516096 0 973 27 0 0
0.0174847105467299 0 972 28 0 0
0.0179924613625169 0 971 29 0 0
0.0183870386547496 0 970 30 0 0
0.0227869592928375 0 969 31 0 0
0.023951614556191 0 968 32 0 0
0.0269132250579128 0 967 33 0 0
0.0270414372790457 0 966 34 0 0
0.0273879613125369 0 965 35 0 0
0.0293704322617538 0 964 36 0 0
0.0296135810542817 0 963 37 0 0
0.029673205964481 0 962 38 0 0
0.0300671326983623 0 961 39 0 0
0.0330458983936265 0 960 40 0 0
0.0339921246758837 0 959 41 0 0
0.0351919950400068 0 958 42 0 0
0.0368189991475077 0 957 43 0 0
0.0388336965383313 0 956 44 0 0
0.0394409137191707 0 955 45 0 0
0.0402464384755413 0 954 46 0 0
0.0409755070891268 0 953 47 0 0
0.041891917410822 0 952 48 0 0
0.0424810005153993 0 951 49 0 0
0.0432734734262008 0 950 50 0 0
0.044165371539093 0 949 51 0 0
0.0441833627798478 0 948 52 0 0
0.0443928443004131 0 947 53 0 0
0.0454625911043884 0 946 54 0 0
0.0456248678173808 0 945 55 0 0
0.0471055266413724 0 944 56 0 0
0.0473931676564462 0 943 57 0 0
0.0477080271089031 0 942 58 0 0
0.0507004372021084 0 941 59 0 0
0.0507953753658174 0 940 60 0 0
0.0514570749428844 0 939 61 0 0
0.0531656133100875 0 938 62 0 0
0.0574206614081718 0 937 63 0 0
0.0586274991157203 0 936 64 0 0
0.0586838846070536 0 935 65 0 0
0.0591748864955943 0 934 66 0 0
0.0595192288417698 0 933 67 0 0
0.0628723870701095 0 932 68 0 0
0.0630503686434612 0 931 69 0 0
0.0632319843139883 0 930 70 0 0
0.0659465219745638 0 929 71 0 0
0.0659783570284982 0 928 72 0 0
0.0661857226432037 0 927 73 0 0
0.0695010301543768 0 926 74 0 0
0.070388422870458 0 925 75 0 0
0.071203234342911 0 924 76 0 0
0.0715557989408819 0 923 77 0 0
0.0730803019654179 0 922 78 0 0
0.0743028484287309 0 921 79 0 0
0.0747922654128841 0 920 80 0 0
0.0760713241380946 0 919 81 0 0
0.0773985838949049 0 918 82 0 0
0.0785853179460946 0 917 83 0 0
0.0789288814347433 0 916 84 0 0
0.0809608241882364 0 915 85 0 0
0.0825920535058594 0 914 86 0 0
0.0848008366119413 0 913 87 0 0
0.0858504365807833 0 912 88 0 0
0.0861439277482007 0 911 89 0 0
0.0867372979095778 0 910 90 0 0
0.0873360187830694 0 909 91 0 0
0.0882137430974133 0 908 92 0 0
0.0891958150263295 0 907 93 0 0
0.0892475916127664 0 906 94 0 0
0.0908986581921238 0 905 95 0 0
0.0911033998950836 0 904 96 0 0
0.095948012148937 0 903 97 0 0
0.0963351879797969 0 902 98 0 0
0.0965005415088022 0 901 99 0 0
0.101016386744722 0 900 100 0 0
0.101026945169465 0 899 101 0 0
0.101350015509479 0 898 102 0 0
0.101909102997282 0 897 103 0 0
0.102611580771178 0 896 104 0 0
0.103863064561686 0 895 105 0 0
0.106220075446798 0 894 106 0 0
0.106671219660697 0 893 107 0 0
0.106836068395663 0 892 108 0 0
0.109805950362588 0 891 109 0 0
0.110241017883891 0 890 110 0 0
0.110777411014071 0 889 111 0 0
0.111350497786734 0 888 112 0 0
0.111636876976428 0 887 113 0 0
0.113489859570456 0 886 114 0 0
0.113564630986049 0 885 115 0 0
0.113914407907147 0 884 116 0 0
0.114148137122551 0 883 117 0 0
0.115076312578289 0 882 118 0 0
0.115927462388525 0 881 119 0 0
0.117148383916688 0 880 120 0 0
0.117562100439237 0 879 121 0 0
0.118327316564304 0 878 122 0 0
0.118416966854062 0 877 123 0 0
0.11858729372845 0 876 124 0 0
0.119428785407077 0 875 125 0 0
0.119644308641309 0 874 126 0 0
0.120499978549823 0 873 127 0 0
0.122155684599489 0 872 128 0 0
0.122673500682317 0 871 129 0 0
0.123283641723464 0 870 130 0 0
0.123765300022753 0 869 131 0 0
0.124566147598637 0 868 132 0 0
0.124828950833296 0 867 133 0 0
0.126042177522788 0 866 134 0 0
0.128532012825819 0 865 135 0 0
0.128809570450232 0 864 136 0 0
0.130982197298646 0 863 137 0 0
0.131939048245721 0 862 138 0 0
0.134612456833752 0 861 139 0 0
0.134870967122947 0 860 140 0 0
0.136465224129416 0 859 141 0 0
0.137188123703967 0 858 142 0 0
0.138305050296001 0 857 143 0 0
0.140798017972131 0 856 144 0 0
0.141609601061763 0 855 145 0 0
0.143092289542276 0 854 146 0 0
0.143956612059004 0 853 147 0 0
0.145410910698304 0 853 146 0 1
0.1465952770659 0 852 147 0 1
0.147208355607084 0 851 148 0 1
0.148414061720818 0 850 149 0 1
0.148550096722086 0 849 150 0 1
0.149482362549648 0 848 151 0 1
0.151483823953592 0 847 152 0 1
0.153493678712952 0 846 153 0 1
0.154685396268065 0 845 154 0 1
0.158339019168888 0 844 155 0 1
0.159756921895223 0 843 156 0 1
0.160034380309582 0 842 157 0 1
0.161913232845111 0 841 158 0 1
0.166287834447685 0 840 159 0 1
0.168184985911577 0 839 160 0 1
0.168265068913518 0 838 161 0 1
