"time" "S" "E" "I" "R" "D"
0 0 1000 0 0 0
0.000107974892947823 0 999 1 0 0
0.000340928725975565 0 998 2 0 0
0.000674604047200784 0 997 3 0 0
0.00165028860756872 0 996 4 0 0
0.00179153962266721 0 995 5 0 0
0.0025019666864608 0 994 6 0 0
0.00293435248694209 0 993 7 0 0
0.00400175141609542 0 992 8 0 0
0.00406424774535632 0 991 9 0 0
0.00642149520268793 0 990 10 0 0
0.00689916983809057 0 989 11 0 0
0.00739542106389122 0 988 12 0 0
0.00879578641038603 0 987 13 0 0
0.0108883361599935 0 986 14 0 0
0.0118885133880024 0 985 15 0 0
0.0122290938784452 0 984 16 0 0
0.0123189910269172 0 983 17 0 0
0.0174215495499706 0 982 18 0 0
0.0179440235900867 0 981 19 0 0
0.0186110654894342 0 980 20 0 0
0.0201959985649635 0 979 21 0 0
0.0202413358357843 0 978 22 0 0
0.0210052990911197 0 977 23 0 0
0.0233306109001629 0 976 24 0 0
0.0244824423254828 0 975 25 0 0
0.0262624824603984 0 974 26 0 0
0.0282479581113823 0 973 27 0 0
0.0320977143085474 0 972 28 0 0
0.0324806855765343 0 971 29 0 0
0.0325833421883024 0 970 30 0 0
0.0328346185615461 0 969 31 0 0
0.0335748964997643 0 968 32 0 0
0.034062298190085 0 967 33 0 0
0.0362568533964068 0 966 34 0 0
0.0364188808162922 0 965 35 0 0
0.0365493958734889 0 964 36 0 0
0.0371475437533303 0 963 37 0 0
0.0371647402902404 0 962 38 0 0
0.0390650354413236 0 961 39 0 0
0.0395314218277506 0 960 40 0 0
0.0399276454654324 0 959 41 0 0
0.0408191318223879 0 958 42 0 0
0.0432821580759599 0 957 43 0 0
0.0512062555203479 0 956 44 0 0
0.0515107899164799 0 955 45 0 0
0.0523214149687473 0 954 46 0 0
0.0531251294819691 0 953 47 0 0
0.0531280316634307 0 952 48 0 0
0.0537500916636676 0 951 49 0 0
0.0540841165514417 0 950 50 0 0
0.0542805763802438 0 949 51 0 0
0.0552095675979111 0 948 52 0 0
0.0556333077161482 0 947 53 0 0
0.0557501723107909 0 946 54 0 0
0.0572924892003041 0 945 55 0 0
0.0577428438288751 0 944 56 0 0
0.0578587572025315 0 943 57 0 0
0.0596368268767904 0 942 58 0 0
0.0626393640168339 0 941 59 0 0
0.0626820501387204 0 940 60 0 0
0.0632787609837048 0 939 61 0 0
0.0636197474000306 0 938 62 0 0
0.0645889934938927 0 937 63 0 0
0.0656979276194999 0 936 64 0 0
0.0669575708362344 0 935 65 0 0
0.0697949265695143 0 934 66 0 0
0.0705367898976018 0 934 65 0 1
0.0722123672748086 0 933 66 0 1
0.0737498399678002 0 932 67 0 1
0.0739414315994141 0 931 68 0 1
0.0745041497949829 0 930 69 0 1
0.0750259886535541 0 929 70 0 1
0.0754689141426002 0 928 71 0 1
0.0814672667827767 0 927 72 0 1
0.0822420149918491 0 926 73 0 1
0.0834825434634431 0 925 74 0 1
0.083917455377147 0 924 75 0 1
0.0850919417570997 0 923 76 0 1
0.0851501739058652 0 922 77 0 1
0.0851955933575965 0 921 78 0 1
0.0856847641066917 0 920 79 0 1
0.0859576199302745 0 919 80 0 1
0.0867677249455885 0 918 81 0 1
0.0876010733174453 0 917 82 0 1
0.0902137005505005 0 916 83 0 1
0.0902654554811518 0 915 84 0 1
0.0906856286783066 0 914 85 0 1
0.0935514322892252 0 913 86 0 1
0.0942913129032396 0 912 87 0 1
0.0948819264468543 0 911 88 0 1
0.0959923223566788 0 910 89 0 1
0.0965392031703 0 909 90 0 1
0.0970486551496752 0 908 91 0 1
0.097820434753622 0 907 92 0 1
0.0996943850521173 0 906 93 0 1
0.10038309595573 0 905 94 0 1
0.102729790686446 0 904 95 0 1
0.102897738758432 0 903 96 0 1
0.103070478517221 0 902 97 0 1
0.105798284663483 0 901 98 0 1
0.106296838545579 0 900 99 0 1
0.106383500081452 0 899 100 0 1
0.107291451449885 0 898 101 0 1
0.107548317230545 0 897 102 0 1
0.109420404004473 0 896 103 0 1
0.10965213198457 0 895 104 0 1
0.110449071685317 0 894 105 0 1
0.11120191446096 0 893 106 0 1
0.111861408878406 0 892 107 0 1
0.112145878003286 0 891 108 0 1
0.113270637789813 0 890 109 0 1
0.113448085154326 0 889 110 0 1
0.114065084973899 0 888 111 0 1
0.115990300545241 0 887 112 0 1
0.116139792133974 0 886 113 0 1
0.117920843069565 0 885 114 0 1
0.118647200993058 0 884 115 0 1
0.119924485603006 0 884 114 0 2
0.120179504139418 0 883 115 0 2
0.120951311066264 0 882 116 0 2
0.121500994287437 0 881 117 0 2
0.126281922625053 0 880 118 0 2
0.127574647543027 0 879 119 0 2
0.127768601201796 0 878 120 0 2
0.129526603676869 0 877 121 0 2
0.131271300954406 0 876 122 0 2
0.134860426071551 0 875 123 0 2
0.135099683984523 0 874 124 0 2
0.136537235630533 0 873 125 0 2
0.138365434962003 0 872 126 0 2
0.138387904310325 0 871 127 0 2
0.139072680743266 0 870 128 0 2
0.139509419623736 0 869 129 0 2
0.141380281782265 0 868 130 0 2
0.141505519376241 0 867 131 0 2
0.141695967057513 0 866 132 0 2
0.142521167713793 0 865 133 0 2
0.142939988546104 0 864 134 0 2
0.143369105847247 0 863 135 0 2
0.144811018971102 0 862 136 0 2
0.146538083722826 0 861 137 0 2
0.147946537940801 0 860 138 0 2
0.148021950931182 0 859 139 0 2
0.150003965475549 0 858 140 0 2
0.152105632555931 0 857 141 0 2
0.152980012325037 0 856 142 0 2
0.153212275510671 0 855 143 0 2
0.15324820035212 0 854 144 0 2
0.155038973317378 0 853 145 0 2
0.160164395778962 0 852 146 0 2
0.161127520004441 0 851 147 0 2
0.161574377306086 0 850 148 0 2
0.161936034703666 0 849 149 0 2
0.163784608053935 0 848 150 0 2
0.165445825795016 0 847 151 0 2
0.165719108009648 0 846 152 0 2
0.167804660676813 0 845 153 0 2
0.167930561797193 0 844 154 0 2
0.168338126430776 0 843 155 0 2
0.168399643105205 0 842 156 0 2
0.168976400648092 0 841 157 0 2
0.170016401104312 0 840 158 0 2
0.171093726885661 0 839 159 0 2
0.171235399791693 0 838 160 0 2
0.172889908417647 0 837 161 0 2
0.173440811189986 0 836 162 0 2
0.174857560454289 0 835 163 0 2
0.175373063711436 0 834 164 0 2
0.17571204144915 0 833 165 0 2
0.176049157848228 0 833 164 1 2
0.177573502986362 0 832 165 1 2
0.178532939793432 0 831 166 1 2
0.180168064808123 0 830 167 1 2
0.180414777608896 0 829 168 1 2
0.181663700640997 0 828 169 1 2
0.181729475283606 0 827 170 1 2
0.183639400074603 0 826 171 1 2
0.183833288477572 0 825 172 1 2
0.184238660640837 0 824 173 1 2
0.186747432725484 0 823 174 1 2
0.18722928408894 0 822 175 1 2
0.189918786230167 0 821 176 1 2
0.191250338033544 0 821 175 2 2
0.192848714663471 0 820 176 2 2
0.193366412198015 0 819 177 2 2
0.19473273605093 0 818 178 2 2
0.195643362299915 0 817 179 2 2
0.196085644344531 0 816 180 2 2
0.196243645619034 0 815 181 2 2
0.198702515955308 0 814 182 2 2
0.200089104726712 0 813 183 2 2
0.200603609364818 0 812 184 2 2
0.201029316473895 0 811 185 2 2
0.201537044179451 0 810 186 2 2
0.202068527604828 0 809 187 2 2
0.202872624769671 0 808 188 2 2
0.203103345245635 0 807 189 2 2
0.205695114079968 0 806 190 2 2
0.205949201933105 0 805 191 2 2
0.206605229953639 0 804 192 2 2
0.21882688456107 0 794 202 2 2
0.231867101103842 0 783 213 2 2
0.245834925955745 0 771 225 2 2
0.260848742781753 0 758 238 2 2
0.277037972674929 0 748 246 3 3
0.294020229144285 0 731 263 3 3
0.312655620783776 0 716 277 3 4
0.332748557595787 0 706 287 3 4
0.353903361085044 0 691 302 3 4
0.376716925531864 0 680 313 3 4
0.400800276489427 0 669 323 3 5
0.426119212584466 0 653 337 3 7
0.453274168127108 0 631 357 3 9
0.483194470805711 0 612 376 3 9
0.515847347340841 0 589 396 5 10
0.551793412671354 0 572 410 8 10
0.590292827516998 0 550 431 9 10
0.632676442176052 0 527 453 9 11
0.678397354872928 0 501 479 9 11
0.721636547882708 0 477 502 9 12
0.762894662328295 0 458 519 9 14
0.802801354913429 0 437 540 9 14
0.841156120564697 0 422 552 10 16
0.878677086962677 0 403 568 11 18
0.915141124729727 0 390 578 13 19
0.950974296791465 0 377 589 14 20
0.986138258509097 0 363 602 15 20
1.0205428655717 0 347 617 15 21
1.05411105593099 0 340 620 17 23
1.08751681956274 0 326 632 18 24
1.12028829654325 0 315 643 18 24
1.15249914172472 0 302 655 18 25
1.18411986455172 0 296 659 19 26
1.21554865582894 0 291 664 19 26
1.24674078452123 0 278 674 19 29
1.27747012198664 0 268 684 19 29
1.30775020013238 0 257 692 19 32
1.312484085713 0 256 693 19 32
1.31380168106698 0 255 694 19 32
1.32853592862292 0 255 693 19 33
1.33640596732879 0 254 694 19 33
1.34298159419264 0 254 693 20 33
1.3512016447593 0 254 692 21 33
1.35603588822508 0 253 693 21 33
1.36032545817142 0 252 694 21 33
1.36656412215357 0 251 695 21 33
1.36685194984741 0 250 696 21 33
1.36701665409618 0 249 697 21 33
1.36924859660393 0 248 698 21 33
1.37544859887021 0 248 697 21 34
1.37569399746051 0 247 698 21 34
1.37793733183639 0 246 699 21 34
1.39180894658985 0 245 700 21 34
1.39240370107383 0 245 699 21 35
1.39282462587172 0 244 700 21 35
1.3936585211017 0 243 701 21 35
1.39488401347126 0 243 700 21 36
1.4028412406831 0 243 699 21 37
1.40417478587943 0 243 698 21 38
1.41018829670164 0 243 697 22 38
1.41254004553343 0 242 698 22 38
1.41485273066095 0 241 699 22 38
1.41636817226152 0 240 700 22 38
1.42242618791575 0 239 701 22 38
1.42500777262127 0 238 702 22 38
1.43192362684078 0 238 701 22 39
1.43895503446131 0 237 702 22 39
1.4436914609771 0 237 701 23 39
1.44906713300634 0 237 700 23 40
1.45002326754555 0 236 701 23 40
1.45118350663238 0 235 702 23 40
1.45485123975731 0 235 701 23 41
1.45964921094046 0 234 702 23 41
1.47100708872439 0 233 703 23 41
1.47128269427106 0 232 704 23 41
1.472682646833 0 231 705 23 41
1.47368045060217 0 230 706 23 41
1.47953965622838 0 229 707 23 41
1.48110770516363 0 228 708 23 41
1.48160322435983 0 228 707 23 42
1.48208352371712 0 227 708 23 42
1.48638208134833 0 226 709 23 42
1.48912340601823 0 225 710 23 42
1.48927812072335 0 225 709 23 43
1.49180846687208 0 224 710 23 43
1.49269359737306 0 223 711 23 43
1.49751052757678 0 223 710 23 44
1.49832452133854 0 222 711 23 44
1.499646653739 0 221 712 23 44
1.49995771852901 0 220 713 23 44
1.50315575997471 0 219 714 23 44
1.50606525264622 0 218 715 23 44
1.50898272936996 0 217 716 23 44
1.51678028995344 0 217 715 23 45
1.51729659933758 0 216 716 23 45
1.51857612899675 0 216 715 24 45
1.52054677324108 0 215 716 24 45
1.52571625211622 0 214 717 24 45
1.53081435354583 0 213 718 24 45
1.53147507555219 0 212 719 24 45
1.53309915425319 0 211 720 24 45
1.5412209512404 0 210 721 24 45
1.54296446376006 0 209 722 24 45
1.54484788556466 0 208 723 24 45
1.54618791068352 0 208 722 24 46
1.54688207179384 0 208 721 25 46
1.54790080374129 0 207 722 25 46
1.554529713883 0 206 723 25 46
1.55626866928025 0 205 724 25 46
1.55836294308698 0 204 725 25 46
1.56013810821363 0 204 724 26 46
1.56208736417663 0 203 725 26 46
1.5642275203128 0 202 726 26 46
1.56461032838929 0 202 725 27 46
1.56495242949736 0 202 724 27 47
1.5667631055244 0 201 725 27 47
1.56719305633586 0 200 726 27 47
1.5674640756872 0 199 727 27 47
1.58043838987763 0 199 726 28 47
1.5835539424778 0 198 727 28 47
1.58436554448923 0 197 728 28 47
1.58696525345648 0 197 727 29 47
1.58810072746279 0 196 728 29 47
1.59212648005938 0 195 729 29 47
1.59517425823551 0 195 728 29 48
1.59559834844422 0 194 729 29 48
1.59692173392124 0 193 730 29 48
1.59813178230547 0 192 731 29 48
1.59859267997277 0 192 730 29 49
1.59994035576698 0 191 731 29 49
1.60245228613697 0 191 730 29 50
1.60305524572773 0 190 731 29 50
1.6033944518236 0 190 730 30 50
1.60621495288173 0 189 731 30 50
1.60645623050632 0 188 732 30 50
1.61891523866148 0 187 733 30 50
1.63505340885985 0 187 732 31 50
1.6789098826988 0 178 738 33 51
1.72521624610704 0 169 745 35 51
1.7738675931412 0 163 749 36 52
1.82364173494765 0 153 756 37 54
1.87364173494765 0 140 767 38 55
1.92364173494765 0 130 770 41 59
1.97364173494765 0 116 781 43 60
1.97519392636932 0 116 780 43 61
1.98582005553197 0 116 779 44 61
1.98851508216946 0 116 778 44 62
1.99278983236675 0 115 779 44 62
1.99616596457888 0 114 780 44 62
1.99743369448441 0 114 779 45 62
2.00104820028998 0 113 780 45 62
2.01744623847175 0 113 779 45 63
2.02031547788074 0 113 778 46 63
2.02045794334434 0 113 777 47 63
2.0255299593661 0 112 778 47 63
2.0282931252664 0 112 777 48 63
2.02927903207662 0 112 776 48 64
2.03365865802897 0 112 775 48 65
2.03393009188692 0 111 776 48 65
2.04595953694418 0 110 777 48 65
2.05667228948983 0 110 776 49 65
2.06446649728423 0 110 775 50 65
2.06717233159271 0 109 776 50 65
2.06801437218448 0 108 777 50 65
2.07488666001525 0 107 778 50 65
2.07656783200787 0 106 779 50 65
2.07700582109985 0 106 778 50 66
2.07785602557094 0 105 779 50 66
2.07883479252431 0 105 778 50 67
2.07972849417188 0 105 777 51 67
2.08257445921495 0 105 776 52 67
2.08918358591443 0 105 775 53 67
2.09003052826055 0 104 776 53 67
2.09184511792335 0 103 777 53 67
2.09258654557274 0 102 778 53 67
2.09570601827432 0 101 779 53 67
2.10943320831532 0 100 780 53 67
2.1151203737969 0 100 779 54 67
2.1177906638739 0 100 778 55 67
2.12168087111882 0 99 779 55 67
2.12340372997145 0 99 778 56 67
2.12434521230302 0 99 777 56 68
2.1273972235872 0 99 776 56 69
2.1320395161855 0 98 777 56 69
2.13916176436832 0 98 776 56 70
2.13925067046276 0 98 775 56 71
2.14367352828182 0 97 776 56 71
2.1464109233184 0 96 777 56 71
2.14693797166654 0 95 778 56 71
2.15017209738194 0 94 779 56 71
2.17992093479088 0 93 780 56 71
2.18990943606109 0 92 781 56 71
2.20413176138313 0 91 782 56 71
2.20557734078564 0 91 781 57 71
2.20559463455347 0 91 780 57 72
2.20884776308034 0 90 781 57 72
2.21021956340493 0 89 782 57 72
2.21942307114787 0 88 783 57 72
2.22367887147355 0 87 784 57 72
2.22576935064871 0 87 783 58 72
2.23172045155767 0 87 782 59 72
2.24160490568533 0 87 781 59 73
2.24444726259834 0 87 780 59 74
2.24768567618254 0 86 781 59 74
2.25592356926938 0 86 780 59 75
2.25844916242594 0 86 779 59 76
2.26244701460358 0 85 780 59 76
2.26861073881019 0 84 781 59 76
2.28661869659064 0 83 782 59 76
2.29472336326225 0 83 781 60 76
2.29663951169265 0 83 780 60 77
2.29840973584322 0 83 779 61 77
2.29902880267478 0 83 778 62 77
2.31277208389551 0 83 777 63 77
2.32453144954355 0 82 778 63 77
2.32556713632247 0 81 779 63 77
2.33078514884597 0 81 778 64 77
2.35081676140655 0 80 779 64 77
2.35579394239717 0 80 778 65 77
2.36711274175296 0 79 779 65 77
2.36999552867978 0 78 780 65 77
2.37200802265246 0 78 779 65 78
2.37296342825108 0 78 778 65 79
2.38514021884733 0 77 779 65 79
2.38813545344782 0 76 780 65 79
2.3951272813665 0 76 779 65 80
2.41076065019195 0 76 778 66 80
2.42655510474327 0 75 779 66 80
2.4293209332669 0 74 780 66 80
2.45743211066751 0 73 781 66 80
2.45838930520243 0 72 782 66 80
2.45863183262584 0 72 781 67 80
2.46157584722893 0 71 782 67 80
2.46994022662495 0 71 781 67 81
2.47063124110142 0 71 780 68 81
2.48494693675783 0 71 779 69 81
2.48530234227497 0 71 778 70 81
2.48857085652411 0 71 777 71 81
2.49038435829371 0 71 776 72 81
2.50083189400151 0 70 777 72 81
2.50339597500586 0 69 778 72 81
2.50507045675024 0 69 777 73 81
2.50521771488397 0 68 778 73 81
2.50603317812454 0 68 777 74 81
2.51333509414918 0 68 776 75 81
2.51373221961829 0 68 775 76 81
2.51817964458958 0 68 774 76 82
2.51830192635598 0 68 773 77 82
2.5244684657533 0 68 772 77 83
2.53095163362249 0 67 773 77 83
2.53184329349494 0 67 772 77 84
2.53635407380214 0 67 771 77 85
2.56475771099514 0 66 772 77 85
2.56826426265185 0 65 773 77 85
2.56984476840924 0 65 772 78 85
2.57112289719257 0 65 771 79 85
2.59064753014069 0 65 770 79 86
2.59351656999153 0 64 771 79 86
2.61787657911187 0 64 770 80 86
2.62518365550599 0 64 769 80 87
2.62830181101907 0 64 768 81 87
2.63489455211538 0 63 769 81 87
2.63692195105486 0 63 768 82 87
2.64193974625001 0 63 767 82 88
2.65951146936143 0 63 766 82 89
2.66022858133081 0 63 765 83 89
2.66603304086279 0 62 766 83 89
2.66691436870979 0 62 765 84 89
2.67196938138543 0 62 764 84 90
2.67713171444251 0 61 765 84 90
2.69715851002943 0 60 766 84 90
2.69824621927105 0 60 765 85 90
2.70899752551255 0 59 766 85 90
2.72501469028012 0 58 767 85 90
2.73401094546655 0 58 766 85 91
2.74644298494358 0 58 765 85 92
2.75713281234443 0 58 764 85 93
2.76079693557215 0 57 765 85 93
2.76108795998749 0 57 764 85 94
2.76511464369242 0 56 765 85 94
2.77257403177821 0 55 766 85 94
2.77348253050354 0 54 767 85 94
2.78712520952747 0 53 768 85 94
2.78783223874633 0 52 769 85 94
2.79466254909336 0 52 768 85 95
2.8009373554242 0 51 769 85 95
2.81536458460808 0 51 768 85 96
2.81717092043037 0 50 769 85 96
2.81900183004349 0 50 768 85 97
2.82244073741861 0 50 767 86 97
2.8269516745611 0 50 766 87 97
2.84043191146433 0 49 767 87 97
2.8549448520119 0 49 766 88 97
2.85506340136895 0 49 765 89 97
2.85680338397221 0 49 764 89 98
2.86039055731829 0 48 765 89 98
2.86714053692675 0 48 764 89 99
2.86986088899693 0 48 763 89 100
2.86986852194635 0 47 764 89 100
2.87034510125249 0 47 763 90 100
2.87075863343759 0 47 762 90 101
2.87574681868705 0 47 761 91 101
2.87635158732613 0 47 760 91 102
2.87638007536478 0 46 761 91 102
2.88083831525695 0 46 760 91 103
2.89155219163724 0 46 759 92 103
2.89527179414466 0 46 758 93 103
2.90541326631295 0 46 757 94 103
2.90917764648641 0 46 756 94 104
2.93106616524876 0 45 757 94 104
2.94034347985766 0 45 756 95 104
2.97512386772014 0 45 755 95 105
