"time" "S" "E" "I" "R" "D"
0 0 1000 0 0 0
0.000723537117200804 0 999 1 0 0
0.000942173104287865 0 998 2 0 0
0.00125180224858517 0 997 3 0 0
0.00318389627380978 0 996 4 0 0
0.00348353146522089 0 995 5 0 0
0.00417040552348427 0 994 6 0 0
0.00474922804013141 0 993 7 0 0
0.00540466069034007 0 992 8 0 0
0.00551182062839902 0 991 9 0 0
0.00626626588563306 0 990 10 0 0
0.00737167241754528 0 989 11 0 0
0.00817891057113463 0 988 12 0 0
0.00835434074160091 0 987 13 0 0
0.00859843274586303 0 986 14 0 0
0.00915096407374133 0 985 15 0 0
0.00950951948043705 0 984 16 0 0
0.0104479219766709 0 983 17 0 0
0.0108814039917958 0 982 18 0 0
0.0117924290805947 0 981 19 0 0
0.0128457089138291 0 980 20 0 0
0.0160203041402249 0 979 21 0 0
0.0169943778405672 0 978 22 0 0
0.0171456151780265 0 977 23 0 0
0.0177521990089295 0 976 24 0 0
0.0193419446365341 0 975 25 0 0
0.0200825640805323 0 974 26 0 0
0.0211523777305505 0 973 27 0 0
0.0217007690524915 0 972 28 0 0
0.0217075338838703 0 971 29 0 0
0.0221769451790688 0 970 30 0 0
0.0223663087533433 0 969 31 0 0
0.0287681083256398 0 968 32 0 0
0.0296391229471587 0 967 33 0 0
0.0320257246004184 0 966 34 0 0
0.0326856555178523 0 965 35 0 0
0.0343239502949098 0 964 36 0 0
0.0361495910484809 0 963 37 0 0
0.0371830097398238 0 962 38 0 0
0.0372473004794058 0 961 39 0 0
0.0376159145074254 0 960 40 0 0
0.0398430299581548 0 959 41 0 0
0.040471142786045 0 958 42 0 0
0.0411859987614905 0 957 43 0 0
0.0428228924798416 0 956 44 0 0
0.0442597106766204 0 955 45 0 0
0.0444543145221558 0 954 46 0 0
0.0473898287870667 0 953 47 0 0
0.0475510868534891 0 952 48 0 0
0.0477592218208714 0 951 49 0 0
0.0492239062685441 0 950 50 0 0
0.0513679592116955 0 949 51 0 0
0.0535832781944728 0 948 52 0 0
0.0544989666747548 0 947 53 0 0
0.055820613440966 0 946 54 0 0
0.0570310172865686 0 945 55 0 0
0.05833576126497 0 944 56 0 0
0.0589609803851605 0 943 57 0 0
0.0593797241391653 0 942 58 0 0
0.0609549356205757 0 941 59 0 0
0.0620770534194723 0 940 60 0 0
0.0642065681975542 0 939 61 0 0
0.0660610136769577 0 938 62 0 0
0.0665410607664385 0 937 63 0 0
0.0667315148237799 0 936 64 0 0
0.0674848152424399 0 935 65 0 0
0.0675657204605447 0 934 66 0 0
0.0678664812592149 0 933 67 0 0
0.0716960284409236 0 932 68 0 0
0.0726874363262404 0 931 69 0 0
0.0731190088992307 0 930 70 0 0
0.073388072125457 0 929 71 0 0
0.0760931305745646 0 928 72 0 0
0.0763864297114057 0 927 73 0 0
0.0770350141652784 0 926 74 0 0
0.0798930658370688 0 925 75 0 0
0.0801113422303525 0 924 76 0 0
0.080132879233073 0 923 77 0 0
0.0840349080790647 0 922 78 0 0
0.0843557574882789 0 921 79 0 0
0.0851489568371659 0 920 80 0 0
0.0862959763651266 0 919 81 0 0
0.0880019440154765 0 918 82 0 0
0.0880280802023019 0 917 83 0 0
0.089797719104595 0 916 84 0 0
0.0899913160495628 0 915 85 0 0
0.0916253748683452 0 914 86 0 0
0.0963484454258963 0 913 87 0 0
0.0974872200601163 0 912 88 0 0
0.0985167133680408 0 911 89 0 0
0.0991891108554285 0 910 90 0 0
0.100715852304134 0 909 91 0 0
0.102171311038959 0 908 92 0 0
0.102447406787077 0 907 93 0 0
