"time" "S" "E" "IR" "ID" "R" "D"
0 0 1000 0 0 0 0
0.000321786929387599 0 999 1 0 0 0
0.00041652485136624 0 998 1 1 0 0
0.004107523506882 0 997 1 2 0 0
0.0042461099870894 0 996 2 2 0 0
0.00536015542453782 0 995 2 3 0 0
0.00553117048389021 0 994 3 3 0 0
0.00592335799226559 0 993 4 3 0 0
0.00635314294317174 0 992 5 3 0 0
0.00642265597218003 0 991 5 4 0 0
0.00763827623473583 0 990 6 4 0 0
0.00805826399645279 0 989 6 5 0 0
0.00964182567887938 0 988 6 6 0 0
0.00995936001260805 0 987 7 6 0 0
0.0110413406365287 0 986 8 6 0 0
0.0116463834561911 0 985 8 7 0 0
0.0124447478402523 0 984 9 7 0 0
0.0147057906932517 0 983 10 7 0 0
0.0157794450451078 0 982 11 7 0 0
0.0162841565597291 0 981 11 8 0 0
0.0169772501880959 0 980 11 9 0 0
0.0177202952776476 0 979 12 9 0 0
0.0180204148580969 0 978 13 9 0 0
0.0180283136782229 0 977 13 10 0 0
0.0187722475573122 0 976 13 11 0 0
0.0205337951345882 0 975 13 12 0 0
0.0207505302899158 0 974 14 12 0 0
0.0210847148664148 0 973 15 12 0 0
0.0215685405635546 0 972 15 13 0 0
0.0226312807128326 0 971 15 14 0 0
0.0256359841474938 0 970 16 14 0 0
0.0262821671481844 0 969 17 14 0 0
0.026665609529998 0 968 17 15 0 0
0.0269107434291116 0 967 17 16 0 0
0.0277709213428 0 966 17 17 0 0
0.0280204100859563 0 965 17 18 0 0
0.0288280917500917 0 964 17 19 0 0
0.0326535305544681 0 963 18 19 0 0
0.032897295998923 0 962 18 20 0 0
0.034907146213087 0 961 18 21 0 0
0.0354236994864756 0 960 18 22 0 0
0.0382852363622534 0 959 18 23 0 0
0.0383852567533019 0 958 18 24 0 0
0.0402822432028861 0 957 19 24 0 0
0.0411604025159625 0 956 19 25 0 0
0.0427528271463878 0 955 20 25 0 0
0.0427961727980179 0 954 21 25 0 0
0.0428197830675937 0 953 21 26 0 0
0.0435127967188305 0 952 22 26 0 0
0.0451624472593668 0 951 23 26 0 0
0.0474145849129523 0 950 24 26 0 0
0.047887509912121 0 949 24 27 0 0
0.0490203838080602 0 948 25 27 0 0
0.0501546168212235 0 947 25 28 0 0
0.0507977665567424 0 946 25 29 0 0
0.0509332892784162 0 945 26 29 0 0
0.0539063961294598 0 944 27 29 0 0
0.0550800119401809 0 943 27 30 0 0
0.0568172663127579 0 942 28 30 0 0
0.0568209279695632 0 941 29 30 0 0
0.0570664505662956 0 940 29 31 0 0
0.0572944379154518 0 939 29 32 0 0
0.0613963406137766 0 938 29 33 0 0
0.0628969051610338 0 937 30 33 0 0
0.0634876962561747 0 936 31 33 0 0
0.0635081716986577 0 935 31 34 0 0
0.0637390370768239 0 934 32 34 0 0
0.0641114989094103 0 933 32 35 0 0
0.0641338302202454 0 932 33 35 0 0
0.0644860351615387 0 931 34 35 0 0
0.0652264636181679 0 930 35 35 0 0
0.0659754317645015 0 929 35 36 0 0
0.0681621280006457 0 928 35 37 0 0
0.0694918783003328 0 927 36 37 0 0
0.0728742011090086 0 926 37 37 0 0
0.0747955439430141 0 925 37 38 0 0
0.07621212266034 0 924 38 38 0 0
0.0800291017099006 0 923 39 38 0 0
0.0829240581972722 0 922 39 39 0 0
0.0835767822289683 0 921 40 39 0 0
0.0860576725734653 0 920 40 40 0 0
0.0865699321399589 0 919 41 40 0 0
0.0867854785159492 0 918 41 41 0 0
0.087051964822399 0 917 41 42 0 0
0.0888011712562354 0 916 41 43 0 0
0.0918562719411789 0 915 42 43 0 0
0.0926111692926696 0 914 43 43 0 0
0.0960169652701209 0 913 43 44 0 0
0.0971848129879655 0 912 43 45 0 0
0.0976198811452431 0 911 43 46 0 0
0.101631046402564 0 910 43 47 0 0
0.10441365257692 0 909 44 47 0 0
0.105546334285627 0 908 45 47 0 0
0.106222354306486 0 907 46 47 0 0
0.106971332478609 0 906 47 47 0 0
0.10872139904866 0 905 47 48 0 0
0.109738706263734 0 904 47 49 0 0
0.111235886536484 0 903 48 49 0 0
0.115583812514804 0 902 49 49 0 0
0.116656141476265 0 901 49 50 0 0
0.117242037129911 0 900 49 51 0 0
0.117449664122581 0 899 50 51 0 0
0.1179509606549 0 898 51 51 0 0
0.119061633248939 0 897 51 52 0 0
0.120288129402803 0 896 51 53 0 0
0.120983044049807 0 895 52 53 0 0
0.124488562063989 0 894 52 54 0 0
0.125069066975582 0 893 53 54 0 0
0.125667294090896 0 892 54 54 0 0
0.125954932384752 0 891 54 55 0 0
0.126665763797201 0 890 54 56 0 0
0.12822293019896 0 889 54 57 0 0
0.128230433988388 0 888 54 58 0 0
0.130603827005506 0 887 55 58 0 0
0.130955696766086 0 886 56 58 0 0
0.130975505896094 0 885 56 59 0 0
0.131886873659744 0 884 57 59 0 0
0.133004961303204 0 883 58 59 0 0
0.133714683116573 0 882 59 59 0 0
0.134596228113512 0 881 59 60 0 0
0.13775600869032 0 880 60 60 0 0
0.140903826337761 0 879 60 61 0 0
0.142905741200556 0 878 61 61 0 0
0.145381495521227 0 877 61 62 0 0
0.146065131953037 0 876 62 62 0 0
0.14623806796165 0 875 62 63 0 0
0.148000720401897 0 874 62 64 0 0
0.148548391633985 0 873 62 65 0 0
0.149025856647796 0 872 63 65 0 0
0.150880840974131 0 871 63 66 0 0
0.151167543831247 0 870 63 67 0 0
0.153721204930671 0 869 63 68 0 0
0.154726049973327 0 868 64 68 0 0
0.156672572302818 0 867 65 68 0 0
0.159059743685152 0 866 65 69 0 0
0.159161323464678 0 865 66 69 0 0
0.15943345557141 0 864 66 70 0 0
0.163215457148423 0 863 67 70 0 0
0.163450956445773 0 862 68 70 0 0
0.163871676473092 0 861 69 70 0 0
0.165890811627053 0 861 69 69 0 1
0.166192912828452 0 860 70 69 0 1
0.166880230693664 0 859 70 70 0 1
0.166933221204938 0 858 71 70 0 1
0.16703268846686 0 857 72 70 0 1
0.16703940147897 0 856 72 71 0 1
0.167455782543163 0 855 72 72 0 1
0.168169008285717 0 854 73 72 0 1
0.169100142853147 0 853 74 72 0 1
0.169559045200805 0 852 74 73 0 1
0.173726255366592 0 851 74 74 0 1
0.177603923201234 0 850 75 74 0 1
0.180582806740131 0 849 75 75 0 1
0.181793292632689 0 848 75 76 0 1
0.182937659844665 0 847 75 77 0 1
0.183410342913652 0 846 75 78 0 1
0.183829018086772 0 845 76 78 0 1
0.185519600996625 0 844 77 78 0 1
0.186170964087271 0 843 77 79 0 1
0.186346134385042 0 842 77 80 0 1
0.187371025604905 0 841 78 80 0 1
0.187490615670212 0 840 79 80 0 1
0.188331557845023 0 839 79 81 0 1
0.189073811396358 0 838 80 81 0 1
0.191761819649863 0 837 80 82 0 1
0.193044140992527 0 836 81 82 0 1
0.19384926739656 0 835 81 83 0 1
0.196698595182361 0 834 82 83 0 1
0.197810900448953 0 833 82 84 0 1
0.198840861842102 0 832 82 85 0 1
0.199147454441842 0 831 82 86 0 1
0.199360125796926 0 830 82 87 0 1
0.201592505952801 0 829 83 87 0 1
0.202461251030021 0 828 84 87 0 1
0.203047816906148 0 827 85 87 0 1
0.204907557359532 0 826 85 88 0 1
0.205048967648014 0 825 86 88 0 1
0.205331224701584 0 824 86 89 0 1
0.206335097887331 0 823 86 90 0 1
0.206398054582944 0 822 87 90 0 1
0.207832414731244 0 821 87 91 0 1
0.210786988745627 0 820 87 92 0 1
0.212195688446297 0 819 87 93 0 1
0.212626345980054 0 818 88 93 0 1
0.213930648937173 0 817 88 94 0 1
0.216430281188 0 816 89 94 0 1
0.216458465471432 0 815 90 94 0 1
0.217629298397999 0 814 90 95 0 1
0.219061847594683 0 813 90 96 0 1
0.219837489309316 0 812 90 97 0 1
0.222514025255145 0 811 91 97 0 1
0.223148919644888 0 810 92 97 0 1
0.225333516933882 0 809 93 97 0 1
0.226158627273436 0 808 93 98 0 1
0.227035683856745 0 807 94 98 0 1
0.227396310180269 0 806 94 99 0 1
0.22851542969554 0 805 95 99 0 1
0.228658703635531 0 804 95 100 0 1
0.22979346648509 0 803 95 101 0 1
0.230310194954071 0 802 96 101 0 1
0.230432443835259 0 801 97 101 0 1
0.242980123336135 0 792 100 105 1 2
0.256083601610839 0 780 106 111 1 2
0.270212372598593 0 766 113 118 1 2
0.285626593097164 0 749 125 123 1 2
0.302458159402698 0 737 131 128 2 2
0.320266978983333 0 720 141 135 2 2
0.339541282299782 0 710 147 138 2 3
0.359519108640527 0 697 152 145 3 3
0.380985550240356 0 679 161 154 3 3
0.404390029770666 0 663 170 161 3 3
0.429566452161301 0 645 179 168 4 4
0.456647541960541 0 632 182 177 4 5
0.485820426633851 0 606 195 189 4 6
0.518500046577746 0 588 203 198 5 6
