"time" "S" "E" "IR" "ID" "R" "D"
0 0 1000 0 0 0 0
0.00044533190689981 0 999 1 0 0 0
0.000722189820093857 0 998 2 0 0 0
0.00160278436833034 0 997 3 0 0 0
0.0033497488722961 0 996 4 0 0 0
0.00707494526290396 0 995 4 1 0 0
0.00896214045376193 0 994 4 2 0 0
0.00963654111587648 0 993 4 3 0 0
0.0103609259880141 0 992 5 3 0 0
0.0105774720094667 0 991 6 3 0 0
0.0123261956253028 0 990 6 4 0 0
0.0145342206519603 0 989 7 4 0 0
0.0150662806788245 0 988 7 5 0 0
0.0151071945024699 0 987 8 5 0 0
0.0161252051585209 0 986 8 6 0 0
0.0162773042387336 0 985 9 6 0 0
0.016289544512538 0 984 10 6 0 0
0.0168382437959311 0 983 11 6 0 0
0.0180043979881625 0 982 12 6 0 0
0.0180386990462022 0 981 13 6 0 0
0.0203867635819868 0 980 14 6 0 0
0.0228836596195465 0 979 15 6 0 0
0.0237270824528004 0 978 15 7 0 0
0.0262949813091417 0 977 16 7 0 0
0.0264656668685428 0 976 17 7 0 0
0.0270800103951812 0 975 18 7 0 0
0.0289042756108882 0 974 18 8 0 0
0.0300283872858348 0 973 19 8 0 0
0.0309378500686162 0 972 19 9 0 0
0.0333169748774232 0 971 20 9 0 0
0.0347124492792963 0 970 21 9 0 0
0.0355111412400166 0 969 22 9 0 0
0.0364567119928052 0 968 22 10 0 0
0.0379842731795338 0 967 22 11 0 0
0.0381049808104957 0 966 22 12 0 0
0.0384151320102425 0 965 23 12 0 0
0.0396514391989009 0 964 24 12 0 0
0.0402941841705844 0 963 25 12 0 0
0.0406678714333224 0 962 26 12 0 0
0.0416748127917063 0 961 27 12 0 0
0.0431003828134801 0 960 27 13 0 0
0.0435311702823594 0 959 28 13 0 0
0.0443073928510359 0 958 29 13 0 0
0.0471786355201515 0 957 30 13 0 0
0.0472921317804991 0 956 31 13 0 0
0.0475131722631624 0 955 31 14 0 0
0.0488780632576262 0 954 31 15 0 0
0.049983184729812 0 953 31 16 0 0
0.0508584514745851 0 952 32 16 0 0
0.0514204469821932 0 951 33 16 0 0
0.0521966783450514 0 950 34 16 0 0
0.0536159653700988 0 949 35 16 0 0
0.0570206087457027 0 948 35 17 0 0
0.058265381994917 0 947 36 17 0 0
0.0598418491511014 0 946 36 18 0 0
0.0600304690892655 0 945 37 18 0 0
0.0602167893706861 0 944 37 19 0 0
0.0607796330060626 0 943 38 19 0 0
0.0609303452813511 0 942 38 20 0 0
0.0615757163330482 0 941 39 20 0 0
0.0646745501106621 0 940 39 21 0 0
0.0647346753391883 0 939 39 22 0 0
0.0652971001479861 0 938 40 22 0 0
0.0655933829518784 0 937 40 23 0 0
0.0662319933473901 0 936 41 23 0 0
0.0679924895288426 0 935 42 23 0 0
0.0689648938217924 0 934 43 23 0 0
0.0693401043526514 0 933 44 23 0 0
0.0712348385338289 0 932 45 23 0 0
0.0717196541318709 0 931 46 23 0 0
0.0732102454065861 0 930 46 24 0 0
0.0750808345626186 0 929 47 24 0 0
0.0755277663706836 0 928 48 24 0 0
0.0767905840096782 0 927 48 25 0 0
0.0777513333336252 0 926 49 25 0 0
0.0785927724924709 0 925 50 25 0 0
0.0807255206841135 0 924 51 25 0 0
0.0814843228682366 0 923 51 26 0 0
0.0815947240501214 0 922 51 27 0 0
0.083457428782132 0 921 51 28 0 0
0.0843967190443043 0 920 51 29 0 0
0.0851012664585775 0 919 52 29 0 0
0.0879124129475625 0 918 53 29 0 0
0.0884318869110969 0 917 53 30 0 0
0.0886800193186708 0 916 53 31 0 0
0.089185272504529 0 915 54 31 0 0
0.0906395320753363 0 914 55 31 0 0
0.0906533608310594 0 913 55 32 0 0
0.0907324565281824 0 912 56 32 0 0
0.0915106764116708 0 911 56 33 0 0
0.0936580663816996 0 910 56 34 0 0
0.0957955478068611 0 909 57 34 0 0
0.0973225659425844 0 908 57 35 0 0
0.0992084205350148 0 907 58 35 0 0
0.104525049517134 0 906 58 36 0 0
0.105605258289943 0 905 58 37 0 0
0.106387023171987 0 904 58 38 0 0
0.10818826941659 0 903 59 38 0 0
0.108542516870932 0 902 60 38 0 0
0.108563568329273 0 901 60 39 0 0
0.109730275851764 0 900 60 40 0 0
0.116271384367297 0 899 60 41 0 0
0.11643254245948 0 898 60 42 0 0
0.118786093403207 0 897 61 42 0 0
0.122204021961303 0 896 62 42 0 0
0.12278368701088 0 895 62 43 0 0
0.123664495426563 0 894 62 44 0 0
0.125297021639904 0 893 63 44 0 0
0.12548836139166 0 892 63 45 0 0
0.125724168971655 0 891 64 45 0 0
0.12590740276882 0 890 65 45 0 0
0.126239583313828 0 889 65 46 0 0
0.127172327601098 0 888 65 47 0 0
0.128059421373798 0 887 66 47 0 0
0.129298422568307 0 886 67 47 0 0
0.129663521399526 0 885 68 47 0 0
0.13108316324718 0 884 68 48 0 0
0.132213358309238 0 883 68 49 0 0
0.132584124132375 0 882 68 50 0 0
0.133020976014585 0 881 69 50 0 0
0.134523213893804 0 880 69 51 0 0
0.135202277838053 0 879 69 52 0 0
0.135928280969371 0 878 69 53 0 0
0.140704464341563 0 877 69 54 0 0
0.141321078280179 0 876 70 54 0 0
0.141819419568131 0 875 70 55 0 0
0.143110856323299 0 874 71 55 0 0
0.144999800112853 0 873 71 56 0 0
0.149488584104065 0 872 71 57 0 0
0.150402447984262 0 871 72 57 0 0
0.151012757820697 0 870 73 57 0 0
0.151594678410705 0 869 74 57 0 0
0.152410734620709 0 868 75 57 0 0
0.153833904163296 0 867 75 58 0 0
0.154039166877105 0 866 75 59 0 0
0.15908158003907 0 865 76 59 0 0
0.160392980095728 0 864 77 59 0 0
0.160841155652141 0 863 78 59 0 0
0.161684750968763 0 862 78 60 0 0
0.162772797363643 0 861 79 60 0 0
0.163985643189307 0 860 79 61 0 0
0.163991688302627 0 859 80 61 0 0
0.164368377384248 0 858 81 61 0 0
0.16663721149498 0 857 81 62 0 0
0.167364578957607 0 856 82 62 0 0
0.168798702766117 0 855 82 63 0 0
0.17051052134309 0 854 82 64 0 0
0.173760711842752 0 853 82 65 0 0
0.173934721041321 0 852 82 66 0 0
0.174750689491939 0 851 82 67 0 0
0.175079839183598 0 850 82 68 0 0
0.175982879255913 0 849 82 69 0 0
0.177709785712824 0 848 82 70 0 0
0.178913896596732 0 847 82 71 0 0
0.180986651556691 0 846 83 71 0 0
0.182354341263478 0 845 84 71 0 0
0.183048102473781 0 844 84 72 0 0
0.183839208658433 0 843 84 73 0 0
0.184082585425211 0 842 85 73 0 0
0.185341507896625 0 841 86 73 0 0
0.186152208275228 0 840 86 74 0 0
0.186285835587991 0 839 87 74 0 0
0.186549060410137 0 838 87 75 0 0
0.18688861856004 0 837 87 76 0 0
0.188734118129973 0 836 87 77 0 0
0.18954856501477 0 835 88 77 0 0
0.189619726347149 0 834 89 77 0 0
0.193532750722424 0 833 90 77 0 0
0.1941514483553 0 832 90 78 0 0
0.194675964132957 0 831 90 79 0 0
0.194763791234522 0 830 90 80 0 0
0.194932217782195 0 829 91 80 0 0
0.195628185112475 0 828 92 80 0 0
0.197361705363645 0 827 93 80 0 0
0.198362006191354 0 826 93 81 0 0
0.19883271962806 0 825 93 82 0 0
0.198894713961186 0 824 93 83 0 0
0.200450132282858 0 823 93 84 0 0
0.200467641698637 0 822 94 84 0 0
0.203633393819115 0 821 94 85 0 0
0.207157231368543 0 820 94 86 0 0
0.207868920378699 0 819 95 86 0 0
0.208848215415321 0 818 96 86 0 0
0.211385451255195 0 817 97 86 0 0
0.212285741393894 0 816 98 86 0 0
