"time" "S" "E" "IR" "ID" "R" "D"
0 0 1000 0 0 0 0
0.000135226283222437 0 999 1 0 0 0
0.00228280025039258 0 998 2 0 0 0
0.00304402657633808 0 997 2 1 0 0
0.00349289461092879 0 996 3 1 0 0
0.00480634547475541 0 995 4 1 0 0
0.0052541990168785 0 994 4 2 0 0
0.00558445913086415 0 993 5 2 0 0
0.00601752133510941 0 992 6 2 0 0
0.00722868052421772 0 991 6 3 0 0
0.00749666211073742 0 990 7 3 0 0
0.00891315931702807 0 989 7 4 0 0
0.00955937766499173 0 988 8 4 0 0
0.0096703381141688 0 987 9 4 0 0
0.00970755092677066 0 986 9 5 0 0
0.0104294346197941 0 985 9 6 0 0
0.0112304820465196 0 984 9 7 0 0
0.0118737792741168 0 983 10 7 0 0
0.013946458965033 0 982 11 7 0 0
0.0173959787839746 0 981 11 8 0 0
0.0173977821765281 0 980 12 8 0 0
0.0175733473469659 0 979 12 9 0 0
0.0178945054312076 0 978 12 10 0 0
0.0180849264006853 0 977 13 10 0 0
0.0181872865496125 0 976 14 10 0 0
0.0185137664119374 0 975 15 10 0 0
0.0193244410967952 0 974 16 10 0 0
0.0206916128882702 0 973 16 11 0 0
0.0214603223314188 0 972 16 12 0 0
0.0215969699752543 0 971 16 13 0 0
0.0216339357287061 0 970 17 13 0 0
0.0217949099461465 0 969 18 13 0 0
0.0224364915057897 0 968 18 14 0 0
0.0238378299403715 0 967 19 14 0 0
0.0246033310278693 0 966 20 14 0 0
0.0248315066302072 0 965 21 14 0 0
0.0250659834691705 0 965 20 14 1 0
0.0259637875049442 0 964 20 15 1 0
0.0271699125880417 0 963 20 16 1 0
0.0276519710242442 0 962 20 17 1 0
0.0290320012491321 0 961 21 17 1 0
0.0297170233158462 0 960 22 17 1 0
0.0298391428909749 0 959 22 18 1 0
0.0320265589979375 0 958 23 18 1 0
0.0326315770922157 0 957 23 19 1 0
0.0330514818887612 0 956 24 19 1 0
0.0343485995940899 0 955 24 20 1 0
0.0351001852592268 0 954 24 21 1 0
0.036403183648876 0 953 24 22 1 0
0.0370740623899267 0 952 25 22 1 0
0.0387337308304202 0 951 25 23 1 0
