"time" "S" "E" "IR" "ID" "R" "D"
0 0 1000 0 0 0 0
8.37162161901171e-05 0 999 1 0 0 0
0.00197791458625984 0 998 2 0 0 0
0.00215062756790068 0 997 3 0 0 0
0.004532102732399 0 996 3 1 0 0
0.00535821300006818 0 995 3 2 0 0
0.00574873649020715 0 994 3 3 0 0
0.00609947726818222 0 993 3 4 0 0
0.00616513525706224 0 992 4 4 0 0
0.00633608440992234 0 991 5 4 0 0
0.00645261631666671 0 990 6 4 0 0
0.00966296713252949 0 989 7 4 0 0
0.0103458028167269 0 988 7 5 0 0
0.0103992075757571 0 987 8 5 0 0
0.0120730271506624 0 986 9 5 0 0
0.0121321064078135 0 985 9 6 0 0
0.0122728267476782 0 984 10 6 0 0
0.0127086359746064 0 983 11 6 0 0
0.0127406444013041 0 982 11 7 0 0
0.0137519318044327 0 981 11 8 0 0
0.0137589384588974 0 980 11 9 0 0
0.0145317374692384 0 979 11 10 0 0
0.0162331779689046 0 978 12 10 0 0
0.0177906622713568 0 977 12 11 0 0
0.0188767196919731 0 976 13 11 0 0
0.0193713198433717 0 975 13 12 0 0
0.020006237518441 0 974 14 12 0 0
0.0215899350392653 0 974 13 12 1 0
0.0229515080585562 0 973 14 12 1 0
0.0235629511270619 0 972 14 13 1 0
0.0236790242555373 0 971 14 14 1 0
0.024007186541411 0 970 14 15 1 0
0.0248698189139032 0 969 15 15 1 0
0.0252107457424894 0 968 16 15 1 0
0.0254968891252518 0 967 16 16 1 0
0.0255895171485546 0 966 16 17 1 0
0.0267685359754633 0 965 17 17 1 0
0.0268856912219207 0 964 18 17 1 0
0.0272141765241898 0 963 18 18 1 0
0.0287509454119654 0 962 19 18 1 0
0.0296132060133399 0 961 19 19 1 0
0.0302892581972642 0 960 20 19 1 0
0.0303902556940377 0 959 21 19 1 0
0.0304246438949775 0 958 22 19 1 0
0.0311804589667677 0 957 22 20 1 0
0.0313631460880788 0 956 22 21 1 0
0.0325441619365244 0 955 22 22 1 0
0.0339008556460846 0 954 23 22 1 0
0.0340143781512317 0 953 24 22 1 0
0.0370766210192375 0 952 25 22 1 0
0.0380857178464339 0 951 25 23 1 0
0.0393575832863042 0 950 25 24 1 0
0.0394847949871419 0 949 26 24 1 0
0.0402322672816949 0 948 27 24 1 0
0.0419250451189216 0 947 27 25 1 0
0.0424859231549114 0 946 27 26 1 0
0.042772333854749 0 946 27 25 1 1
0.0434842045546783 0 945 28 25 1 1
0.0440570714456717 0 944 28 26 1 1
0.0470695137202737 0 943 29 26 1 1
0.0478925159591714 0 942 29 27 1 1
0.0507445864106038 0 941 30 27 1 1
0.0527624834397448 0 940 30 28 1 1
0.0564681797623841 0 939 31 28 1 1
0.0581169303272089 0 938 31 29 1 1
0.0587407050622306 0 937 31 30 1 1
0.0589750674881275 0 936 32 30 1 1
0.0595428284874222 0 935 33 30 1 1
0.0602219901825484 0 934 34 30 1 1
0.0630258058609744 0 933 34 31 1 1
0.0634209072812376 0 932 35 31 1 1
0.0634619797131582 0 931 36 31 1 1
0.0652895418592076 0 930 37 31 1 1
0.0656506823734718 0 929 37 32 1 1
0.0670774799037502 0 928 37 33 1 1
0.0683838846643632 0 927 37 34 1 1
0.0687275645117717 0 926 37 35 1 1
0.0688638091106594 0 925 37 36 1 1
0.0696552017423569 0 924 38 36 1 1
0.0718179364728797 0 923 39 36 1 1
0.0726709340340226 0 922 40 36 1 1
0.0757117086628977 0 921 41 36 1 1
0.0763106591894592 0 920 42 36 1 1
0.0769728343422535 0 919 42 37 1 1
0.0772314018224215 0 918 43 37 1 1
0.0789479737338197 0 917 43 38 1 1
0.081086400176402 0 916 43 39 1 1
0.0812645607879513 0 915 43 40 1 1
0.0816746446939609 0 914 44 40 1 1
0.0836411235452766 0 913 45 40 1 1
0.0852013273457333 0 912 46 40 1 1
0.0855651047504953 0 912 46 39 1 2
0.0855718031267623 0 911 47 39 1 2
0.0863125147055878 0 910 48 39 1 2
0.0883703954699237 0 909 48 40 1 2
0.0886912766362183 0 908 49 40 1 2
0.0898966020960339 0 907 49 41 1 2
0.092295561880303 0 906 50 41 1 2
0.0939961299927514 0 905 51 41 1 2
0.0949057554432603 0 904 52 41 1 2
