"time" "S" "E" "IR" "ID" "R" "D"
0 0 1000 0 0 0 0
0.000183365011587739 0 999 1 0 0 0
0.000513363167901022 0 998 2 0 0 0
0.00110225905654219 0 997 3 0 0 0
0.00150707319738745 0 996 4 0 0 0
0.00328608374245351 0 995 5 0 0 0
0.00425036171575421 0 994 6 0 0 0
0.00450498854772252 0 993 6 1 0 0
0.00638979488458679 0 992 7 1 0 0
0.00693733807360961 0 991 7 2 0 0
0.00725327662902029 0 990 7 3 0 0
0.00745389048305884 0 989 8 3 0 0
0.00930261165835423 0 988 9 3 0 0
0.00965936649607518 0 987 10 3 0 0
0.0106467571952656 0 986 10 4 0 0
0.0112543800647969 0 985 11 4 0 0
0.0128007521131563 0 984 12 4 0 0
0.0147330843421119 0 983 12 5 0 0
0.015625068623941 0 982 13 5 0 0
0.0163572076768096 0 981 13 6 0 0
0.0183558626662703 0 980 14 6 0 0
0.020151079722443 0 979 14 7 0 0
0.0203764857809602 0 978 15 7 0 0
0.0205460037665618 0 977 16 7 0 0
0.0215074675455414 0 976 16 8 0 0
0.0224604676519465 0 975 16 9 0 0
0.022559781359654 0 974 16 10 0 0
0.0227111134058867 0 973 16 11 0 0
0.0235870461504216 0 972 17 11 0 0
0.0237503049406332 0 971 17 12 0 0
0.0245471077193124 0 970 17 13 0 0
0.0257818404548166 0 969 18 13 0 0
0.0261240977184203 0 968 19 13 0 0
0.0302206072101476 0 967 19 14 0 0
0.0303842273341816 0 966 19 15 0 0
0.0305531697008995 0 965 19 16 0 0
0.0306975465052571 0 964 20 16 0 0
0.0315718068175805 0 963 21 16 0 0
0.0331562045209198 0 962 21 17 0 0
0.0347700608896782 0 961 22 17 0 0
0.0348829850429219 0 960 22 18 0 0
0.035428089174395 0 959 23 18 0 0
0.0368283167430727 0 958 23 19 0 0
0.0368915526291567 0 957 24 19 0 0
0.0385016228199059 0 956 24 20 0 0
0.0396602914291848 0 955 24 21 0 0
0.041482064047844 0 954 25 21 0 0
0.0422114927549393 0 953 26 21 0 0
0.0427698577558689 0 952 26 22 0 0
0.0428240310960325 0 951 27 22 0 0
0.0439954777163062 0 950 28 22 0 0
0.0462110618477238 0 949 28 23 0 0
0.0481118054359294 0 948 28 24 0 0
0.0488570918841773 0 947 29 24 0 0
0.050182007260082 0 946 30 24 0 0
0.0507462554877183 0 945 30 25 0 0
0.051009909264121 0 944 31 25 0 0
0.0510809003363015 0 943 32 25 0 0
0.0533863660358212 0 942 33 25 0 0
0.0537510045261307 0 941 33 26 0 0
0.054711278033023 0 940 33 27 0 0
0.0571567874184726 0 939 34 27 0 0
0.0580222104727892 0 938 35 27 0 0
0.0581921640533452 0 937 35 28 0 0
0.0592608445776744 0 936 35 29 0 0
0.060385708370666 0 935 36 29 0 0
0.0604785966597232 0 934 37 29 0 0
0.0608499135244776 0 933 37 30 0 0
0.0610400744275653 0 932 38 30 0 0
0.0612539665556125 0 931 38 31 0 0
0.0616046473500346 0 930 39 31 0 0
0.0637107560701002 0 929 39 32 0 0
0.0639714716873506 0 928 40 32 0 0
0.0648553079466232 0 927 41 32 0 0
0.0651729849294794 0 926 41 33 0 0
0.0658390022489859 0 925 41 34 0 0
0.0667008464009383 0 924 41 35 0 0
0.0669383039997931 0 923 41 36 0 0
0.0673185877927162 0 922 41 37 0 0
0.0686515314066522 0 921 41 38 0 0
0.071794474718585 0 920 41 39 0 0
0.0718621787979256 0 919 42 39 0 0
0.0736844096142033 0 918 43 39 0 0
0.0737759997896293 0 917 44 39 0 0
0.0748318208278934 0 916 44 40 0 0
0.0757990368589523 0 915 44 41 0 0
0.0759431843291729 0 914 44 42 0 0
0.0777902357759563 0 913 44 43 0 0
0.0789592008009252 0 912 45 43 0 0
0.0794526209929602 0 911 45 44 0 0
0.0794782792800016 0 910 45 45 0 0
0.0795507265918804 0 909 46 45 0 0
0.079995462086967 0 908 47 45 0 0
0.0802935637633674 0 907 47 46 0 0
0.0807646967442993 0 906 48 46 0 0
0.0823376514568791 0 905 49 46 0 0
0.0826780847033348 0 904 50 46 0 0
0.0831154553651399 0 903 51 46 0 0
0.0852149201159772 0 902 51 47 0 0
0.0854154168613651 0 901 51 48 0 0
0.0865134462149335 0 900 52 48 0 0
0.0873919724274974 0 899 53 48 0 0
0.0877754456881736 0 898 54 48 0 0
0.0886206407588555 0 897 55 48 0 0
0.0895248338285344 0 896 55 49 0 0
0.089988311935732 0 895 56 49 0 0
0.0937242363946539 0 894 56 50 0 0
0.0941605395792746 0 893 56 51 0 0
0.0952574673716908 0 892 57 51 0 0
0.100319797025982 0 891 58 51 0 0
0.102532679223642 0 890 59 51 0 0
0.102812636155016 0 889 59 52 0 0
0.102830164630016 0 888 59 53 0 0
0.103103417118332 0 887 59 54 0 0
0.104121324529307 0 886 60 54 0 0
0.106019249143774 0 885 61 54 0 0
0.106442125521301 0 884 62 54 0 0
0.10648660125594 0 883 62 55 0 0
0.106883170409549 0 882 63 55 0 0
0.109106817310994 0 881 64 55 0 0
0.10997609826849 0 880 65 55 0 0
0.110784997646249 0 879 66 55 0 0
