"","age1.P","age2_no_comorbid.P","age2_comorbid.P","age3_no_comorbid.P","age3_comorbid.P"
"1",129,121,22,6,12
"2",127,132,25,8,8
"3",132,116,20,5,11
"4",0,1,0,0,0
"5",116,114,20,10,7
"6",104,126,21,5,9
"7",108,114,20,7,13
"8",164,131,18,8,9
"9",110,106,22,8,11
"10",106,95,14,4,11
"11",117,109,20,7,8
"12",112,113,18,8,17
"13",103,113,22,5,12
"14",124,118,19,4,13
"15",105,118,19,5,10
"16",116,114,18,5,10
"17",110,112,19,6,13
"18",110,96,19,5,9
"19",122,108,21,6,15
"20",104,111,26,7,9
"21",101,108,16,4,11
"22",104,109,24,6,11
"23",108,115,23,8,9
"24",134,134,16,8,13
"25",98,98,15,5,10
"26",125,116,20,7,10
"27",116,105,24,5,7
"28",118,111,16,5,9
"29",117,132,21,7,11
"30",112,113,16,6,10
"31",0,1,0,0,0
"32",116,105,16,8,11
"33",0,1,0,0,0
"34",1,1,0,0,0
"35",130,127,17,7,11
"36",122,106,21,5,10
"37",96,117,16,6,13
"38",123,120,19,6,10
"39",0,1,0,0,0
"40",109,110,18,7,10
"41",119,107,18,5,9
"42",128,132,24,7,10
"43",110,133,23,7,10
"44",108,121,18,4,12
"45",1,1,0,0,0
"46",137,120,19,6,8
"47",101,106,24,5,11
"48",104,113,16,10,12
"49",134,136,19,9,10
"50",110,92,17,6,11
"51",0,1,0,0,0
"52",109,107,19,5,13
"53",113,110,19,8,12
"54",91,112,22,9,10
"55",124,122,17,7,12
"56",126,99,20,6,10
"57",128,122,23,8,8
"58",123,102,16,7,12
"59",144,125,21,7,11
"60",122,107,16,4,7
"61",1,1,0,0,0
"62",0,1,0,0,0
"63",109,108,25,5,11
"64",106,97,12,8,11
"65",107,127,17,10,15
"66",122,113,19,8,13
"67",105,105,17,5,10
"68",97,104,19,6,10
"69",100,122,21,8,8
"70",119,131,17,6,12
"71",123,136,23,7,9
"72",115,121,15,6,12
"73",106,108,20,8,12
"74",101,99,17,10,8
"75",105,111,18,9,12
"76",130,123,17,8,10
"77",113,96,18,7,10
"78",0,1,0,0,0
"79",111,113,16,6,9
"80",0,1,0,0,0
"81",117,105,21,6,9
"82",0,1,0,0,0
"83",113,113,16,7,10
"84",112,115,14,6,13
"85",109,118,14,6,9
"86",117,120,17,7,9
"87",117,113,15,8,12
"88",0,1,0,0,0
"89",88,97,17,6,9
"90",105,100,22,6,12
"91",101,114,16,8,9
"92",121,105,16,7,8
"93",113,106,18,8,11
"94",120,94,18,6,10
"95",113,105,21,7,10
"96",108,105,20,9,11
"97",123,107,16,6,10
"98",111,102,24,7,11
"99",0,1,0,0,0
"100",0,1,0,0,0
"101",105,123,21,6,14
"102",119,117,24,7,11
"103",112,118,16,6,13
"104",102,100,19,6,11
"105",127,119,15,5,12
"106",89,93,17,7,9
"107",93,96,18,7,12
"108",0,1,0,0,0
"109",103,109,17,5,8
"110",129,138,22,9,9
"111",119,116,23,7,15
"112",106,109,16,7,13
"113",119,115,18,7,13
"114",110,118,18,7,10
"115",97,110,18,5,9
"116",115,127,23,5,7
"117",118,114,18,8,12
"118",125,134,21,7,12
"119",2,1,0,0,0
"120",119,114,18,5,8
"121",131,111,17,8,10
"122",123,113,19,5,16
"123",117,105,20,7,8
"124",130,118,19,8,11
"125",101,114,22,7,9
"126",120,109,14,7,10
"127",0,1,0,0,0
"128",131,103,16,5,9
"129",107,109,18,6,10
"130",99,107,16,8,11
"131",110,106,24,7,12
"132",96,109,18,5,12
"133",109,108,15,7,10
"134",102,117,15,5,9
"135",113,113,19,8,10
"136",0,1,0,0,0
"137",103,109,26,7,7
"138",112,124,21,8,14
"139",102,114,17,6,12
"140",88,102,18,6,11
"141",123,112,14,9,12
"142",117,110,15,5,9
"143",109,97,21,8,14
"144",125,125,18,7,9
"145",119,124,17,8,13
"146",100,117,21,8,8
"147",109,110,20,8,9
"148",140,128,21,6,14
"149",1,1,1,0,0
"150",109,120,21,7,10
"151",0,1,0,0,0
"152",110,113,17,6,9
"153",122,115,21,7,10
"154",133,126,18,6,10
"155",106,104,17,6,9
"156",119,112,20,8,9
"157",101,106,15,6,11
"158",109,117,18,10,11
"159",90,103,16,6,10
"160",102,100,18,6,10
"161",127,119,19,7,12
"162",106,105,18,7,11
"163",118,96,19,6,10
"164",129,105,19,7,12
"165",111,111,18,7,9
"166",116,120,20,8,12
"167",105,129,21,5,12
"168",108,125,16,9,9
"169",102,103,17,7,8
"170",110,108,17,5,12
"171",128,139,17,7,10
"172",145,121,19,9,10
"173",0,1,0,0,0
"174",100,106,19,6,11
"175",130,126,20,6,9
"176",115,112,16,8,10
"177",110,115,20,7,11
"178",105,110,20,5,8
"179",118,120,22,9,11
