"","age1.O","age2_no_comorbid.O","age2_comorbid.O","age3_no_comorbid.O","age3_comorbid.O"
"1",44,33,8,5,7
"2",0,1,0,0,0
"3",0,1,0,0,0
"4",46,46,10,4,5
"5",42,39,11,4,5
"6",47,37,8,3,6
"7",41,37,8,3,6
"8",44,44,9,3,5
"9",48,40,8,4,4
"10",45,47,9,4,5
"11",0,1,0,0,0
"12",0,1,0,0,0
"13",34,37,10,5,6
"14",0,1,0,0,0
"15",48,42,6,3,6
"16",34,46,10,4,4
"17",41,42,8,4,5
"18",39,37,12,3,5
"19",0,1,0,0,0
"20",52,40,6,4,5
"21",47,61,9,4,4
"22",41,39,8,3,5
"23",37,36,7,4,5
"24",35,35,9,3,5
"25",0,1,0,0,0
"26",34,35,8,4,4
"27",51,41,7,4,6
"28",0,1,0,0,0
"29",40,42,8,3,7
"30",38,37,7,3,5
"31",39,39,8,4,6
"32",0,0,0,0,0
"33",0,1,0,0,0
"34",0,1,0,0,0
"35",36,35,9,5,8
"36",39,37,8,4,8
"37",45,38,12,3,6
"38",46,45,9,3,5
"39",46,41,8,4,5
"40",41,34,7,3,5
"41",42,45,10,3,6
"42",1,1,0,0,0
"43",44,32,8,3,4
"44",43,42,11,4,5
"45",47,37,9,4,5
"46",33,38,9,5,5
"47",47,37,9,5,6
"48",0,1,0,0,0
"49",34,34,7,3,5
"50",39,38,10,4,6
"51",44,35,8,4,4
"52",43,42,8,5,3
"53",47,48,11,3,4
"54",37,43,9,3,6
"55",45,45,8,5,4
"56",44,46,8,3,5
"57",0,1,0,0,0
"58",52,43,7,4,8
"59",42,45,9,3,6
"60",49,38,7,3,5
"61",49,48,8,3,5
"62",0,1,0,0,0
"63",0,1,0,0,0
"64",0,1,0,0,0
"65",0,1,0,0,0
"66",45,47,11,5,6
"67",43,40,8,4,5
"68",45,46,9,4,5
"69",37,49,9,3,6
"70",0,1,0,0,0
"71",38,39,7,4,7
"72",48,47,7,4,6
"73",43,36,10,4,5
"74",0,1,0,0,0
"75",49,43,9,2,5
"76",0,1,0,0,0
"77",1,1,0,0,0
"78",45,42,9,3,3
"79",44,39,8,3,7
"80",39,32,7,2,5
"81",41,42,8,4,6
"82",38,47,10,3,5
"83",46,41,9,4,5
"84",0,1,0,0,0
"85",45,45,10,3,7
"86",42,33,6,5,6
"87",40,43,8,5,6
"88",0,1,0,0,0
"89",0,1,1,0,0
"90",44,46,8,4,5
"91",0,1,0,0,0
"92",41,42,8,5,5
"93",45,38,12,4,4
"94",37,34,7,4,4
"95",0,1,0,0,0
"96",41,37,7,3,5
"97",0,1,0,0,0
"98",42,38,8,5,6
"99",42,37,9,4,7
"100",38,40,8,3,6
"101",0,1,0,0,0
"102",38,46,8,4,3
"103",0,1,0,0,0
"104",48,37,8,4,4
"105",0,1,0,0,0
"106",37,42,8,3,5
"107",47,47,12,4,5
"108",0,1,0,0,0
"109",0,1,0,0,0
"110",51,39,7,3,6
"111",34,36,7,3,5
"112",40,37,8,3,5
"113",35,41,7,5,5
"114",40,44,8,3,5
"115",49,41,7,3,5
"116",0,1,0,0,0
"117",1,0,0,0,0
"118",39,41,9,6,4
"119",0,1,0,0,0
"120",0,1,0,0,0
"121",36,39,6,5,5
"122",0,1,0,0,0
"123",0,1,0,0,0
"124",0,1,0,0,0
"125",0,1,0,0,0
"126",1,2,0,0,0
"127",44,40,8,3,5
"128",44,43,10,4,4
"129",0,1,0,0,0
"130",42,35,6,4,4
"131",33,31,8,5,6
"132",1,1,0,0,0
"133",46,52,8,3,6
"134",45,37,12,3,6
"135",52,41,11,3,5
"136",38,37,9,4,5
"137",0,1,0,0,0
"138",41,40,7,2,6
"139",1,1,1,0,0
"140",0,0,0,0,0
"141",0,1,0,0,0
"142",42,41,9,5,5
"143",1,1,0,0,0
"144",0,1,0,0,0
"145",0,1,0,0,0
"146",0,1,0,0,0
"147",44,38,9,4,7
"148",41,45,9,3,5
"149",41,45,8,4,4
"150",43,52,10,5,5
"151",0,1,0,0,0
"152",0,1,0,0,0
"153",35,34,7,2,4
"154",40,42,10,4,8
"155",0,1,0,0,0
"156",0,1,0,0,0
"157",43,39,8,3,6
"158",43,37,9,5,3
"159",40,39,7,5,6
"160",38,33,8,4,8
"161",48,50,9,5,8
"162",54,41,12,4,6
"163",0,1,0,0,0
"164",43,42,10,4,4
"165",42,43,9,3,4
"166",38,37,8,2,4
"167",41,36,8,2,4
"168",38,43,6,5,6
"169",35,35,9,2,4
"170",39,40,8,7,6
"171",45,44,8,5,4
"172",2,1,0,0,0
"173",48,42,7,5,5
"174",47,45,7,2,6
"175",51,51,10,4,7
"176",34,34,7,2,6
"177",45,34,6,3,4
"178",40,48,7,5,4
"179",38,39,6,3,5
"180",37,37,7,3,7
"181",40,43,8,2,6
"182",35,36,7,4,4
"183",38,35,7,3,6
"184",42,40,10,2,6
"185",38,38,9,4,4
"186",0,0,0,0,0
"187",42,40,7,3,4
"188",0,1,0,0,1
"189",0,1,0,0,0
"190",1,1,0,0,0
"191",0,1,0,0,0
"192",41,39,10,2,5
"193",41,39,6,4,6
"194",0,1,0,0,0
"195",43,37,7,4,4
"196",40,43,8,3,5
"197",37,41,9,2,6
"198",49,47,8,3,6
"199",43,46,9,4,8
"200",40,38,7,3,5
"201",0,1,0,0,0
"202",42,46,9,4,5
"203",51,47,7,2,5
"204",42,43,9,3,6
"205",0,0,0,0,0
"206",46,39,8,5,5
"207",43,44,9,3,4
"208",48,42,8,4,5
"209",37,37,9,3,4
"210",0,1,0,0,0
"211",47,49,7,4,6
"212",46,41,7,3,6
"213",0,1,0,0,0
"214",39,39,5,4,4
"215",41,42,8,3,5
"216",0,1,0,0,0
"217",35,39,7,4,5
"218",39,33,8,3,4
"219",0,0,0,0,0
"220",38,44,8,5,7
"221",39,38,7,3,4
"222",39,35,6,3,5
"223",37,37,7,4,5
"224",35,37,9,4,4
"225",42,49,8,4,5
"226",41,42,7,4,6
"227",0,1,0,0,0
"228",42,38,9,4,5
"229",41,44,8,6,4
"230",42,44,8,3,7
"231",38,38,7,4,8
"232",41,38,11,4,4
"233",1,1,0,0,0
"234",0,1,0,0,0
"235",44,41,8,5,5
"236",0,1,0,0,0
"237",49,41,6,3,5
"238",42,47,8,4,3
"239",41,39,9,4,6
"240",37,36,5,4,5
"241",0,1,0,0,0
"242",0,1,0,0,0
"243",47,36,9,4,5
"244",54,44,8,6,7
"245",45,45,10,3,5
"246",41,39,8,2,4
"247",41,39,7,3,6
"248",0,1,0,0,0
"249",44,40,8,3,6
"250",34,43,5,4,4
"251",0,1,0,0,0
"252",42,33,8,2,5
"253",0,1,0,0,0
"254",0,1,1,0,0
