"","age1.H","age2_no_comorbid.H","age2_comorbid.H","age3_no_comorbid.H","age3_comorbid.H"
"1",17,15,8,2,5
"2",17,21,8,2,14
"3",0,0,0,0,0
"4",18,23,6,5,6
"5",0,0,0,0,0
"6",18,16,8,3,8
"7",15,12,6,2,12
"8",0,0,0,0,0
"9",21,18,7,3,8
"10",0,0,0,0,0
"11",0,0,0,0,0
"12",16,16,8,2,10
"13",0,0,0,0,0
"14",13,11,5,2,8
"15",10,18,9,1,7
"16",0,0,0,0,0
"17",0,0,0,0,0
"18",15,19,8,4,10
"19",11,18,6,3,6
"20",19,17,6,3,12
"21",0,0,0,0,0
"22",0,0,0,0,0
"23",17,18,9,2,10
"24",0,0,0,0,0
"25",19,19,8,3,8
"26",18,17,10,2,9
"27",18,18,4,1,9
"28",25,23,8,4,5
"29",20,18,7,3,9
"30",0,0,0,0,0
"31",0,0,0,0,0
"32",16,18,9,3,8
"33",13,19,7,3,6
"34",0,0,0,0,0
"35",13,15,9,5,8
"36",16,20,7,3,8
"37",14,15,6,4,8
"38",10,12,5,3,7
"39",17,23,10,3,8
"40",11,12,10,1,7
"41",19,16,8,3,8
"42",0,0,0,0,0
"43",12,15,7,3,10
"44",0,0,0,0,0
"45",13,13,7,4,6
"46",0,0,0,0,0
"47",16,19,8,2,5
"48",0,0,0,0,0
"49",15,19,11,3,9
"50",18,20,6,2,7
"51",0,0,0,0,0
"52",24,15,5,2,8
"53",17,15,8,3,7
"54",17,12,5,4,8
"55",0,0,0,0,0
"56",24,16,9,2,6
"57",18,13,8,4,9
"58",15,18,9,3,8
"59",15,15,8,4,6
"60",14,17,8,2,7
"61",0,0,0,0,0
"62",16,16,5,4,7
"63",20,17,11,4,10
"64",14,12,6,3,6
"65",0,0,0,0,0
"66",14,17,7,2,7
"67",0,0,0,0,0
"68",14,16,7,3,10
"69",16,22,12,3,9
"70",19,19,5,3,11
"71",18,15,10,1,8
"72",0,0,0,0,0
"73",12,14,8,1,11
"74",16,14,10,2,11
"75",10,15,6,5,8
"76",0,0,0,0,0
"77",18,16,8,3,7
"78",14,15,8,3,7
"79",17,18,7,3,10
"80",0,0,0,0,0
"81",16,19,11,2,8
"82",15,17,7,3,6
"83",11,15,7,2,9
"84",18,16,8,2,8
"85",0,0,0,0,0
"86",13,24,7,4,5
"87",0,0,0,0,0
"88",21,19,6,2,11
"89",0,0,0,0,0
"90",14,24,6,4,5
"91",0,0,0,0,0
"92",15,24,5,2,8
"93",0,0,0,0,0
"94",24,15,6,5,8
"95",13,16,6,6,10
"96",21,20,9,2,6
"97",14,18,6,1,7
"98",16,13,7,4,9
"99",0,1,0,0,0
"100",12,10,6,4,9
"101",13,24,3,5,12
"102",16,14,5,2,10
"103",23,16,9,2,9
"104",0,0,0,0,0
"105",22,17,9,2,6
"106",0,0,0,0,0
"107",15,23,7,4,8
"108",17,14,8,2,9
"109",17,15,8,3,12
"110",0,0,0,0,0
"111",16,17,6,3,11
"112",17,20,11,1,8
"113",17,16,9,3,10
"114",14,18,12,2,8
"115",15,25,8,2,8
"116",15,22,11,2,9
"117",14,10,5,3,8
"118",15,11,11,6,7
"119",0,0,0,0,0
"120",13,19,12,3,9
"121",0,0,0,0,0
"122",11,20,10,4,6
"123",17,19,5,2,3
"124",18,17,7,3,10
"125",11,15,5,2,8
"126",0,0,0,0,0
"127",20,15,7,4,8
"128",0,0,0,0,0
"129",19,21,8,4,7
"130",0,0,0,0,0
"131",0,1,0,0,0
"132",19,16,6,2,9
"133",0,0,0,0,0
"134",0,0,0,0,0
"135",19,15,5,4,9
"136",22,24,7,4,7
"137",14,13,13,3,10
"138",16,23,6,3,9
"139",11,23,9,4,8
"140",17,17,6,1,10
"141",15,22,7,2,7
"142",16,20,12,4,7
"143",16,18,7,1,7
"144",18,12,7,2,6
"145",0,0,0,0,0
"146",26,13,10,2,6
"147",12,24,6,3,7
"148",15,15,9,3,10
"149",15,14,6,3,9
"150",23,21,10,2,10
"151",17,21,8,4,10
"152",17,18,7,2,8
"153",16,22,6,4,8
"154",20,15,8,3,10
"155",0,0,0,0,0
"156",14,18,5,3,5
"157",0,0,0,0,0
"158",12,16,7,3,5
"159",13,17,8,4,12
"160",13,16,6,4,9
"161",18,12,10,4,10
"162",19,19,7,4,6
"163",0,0,0,0,0
"164",21,19,8,3,7
"165",13,17,11,5,7
"166",22,18,7,5,7
"167",14,17,7,2,9
"168",0,0,0,0,0
"169",15,19,7,3,8
"170",11,18,8,2,9
"171",17,9,11,3,7
"172",13,18,7,3,6
"173",0,0,0,0,0
"174",15,18,8,2,8
"175",15,17,8,2,8
"176",12,16,6,2,11
"177",18,28,9,3,9
"178",13,15,5,3,8
"179",18,15,4,2,11
"180",14,15,8,2,6
"181",0,0,0,0,0
"182",13,11,9,2,9
"183",15,18,7,3,9
"184",13,22,8,3,7
"185",18,15,10,2,7
"186",20,15,8,3,6
"187",18,18,5,4,10
"188",9,16,8,2,11
"189",21,13,5,3,4
"190",0,0,0,0,0
"191",15,14,7,4,6
"192",0,0,0,0,0
"193",15,22,11,4,9
"194",0,0,0,0,0
"195",17,23,12,2,9
"196",20,20,9,4,8
"197",0,0,0,0,0
"198",19,13,13,2,9
"199",20,17,5,3,6
"200",23,14,9,2,6
"201",14,21,11,2,9
"202",19,14,6,3,12
"203",10,25,5,3,9
"204",18,18,6,3,9
"205",0,0,0,0,0
"206",18,20,8,5,6
"207",14,12,8,2,6
"208",16,24,9,3,14
"209",15,22,13,3,10
"210",17,14,11,3,7
"211",21,16,9,2,6
"212",0,0,0,0,0
"213",11,18,6,2,8
"214",14,14,6,5,6
"215",16,15,4,3,11
"216",14,15,9,2,10
"217",19,18,10,3,10
"218",22,19,8,2,8
"219",16,16,7,5,8
"220",12,12,8,2,7
"221",17,12,8,2,6
"222",0,0,0,0,0
"223",0,0,0,0,0
"224",22,15,11,3,6
"225",20,20,10,3,11
"226",16,22,6,3,8
"227",17,15,4,2,7
"228",15,14,6,3,7
"229",19,16,5,2,7
"230",13,15,7,3,10
"231",17,18,11,4,8
"232",12,18,7,3,11
"233",10,11,8,4,10
"234",14,19,6,4,9
"235",16,18,10,1,10
"236",0,0,0,0,0
"237",14,14,7,3,7
"238",20,14,8,3,6
"239",0,0,0,0,0
"240",15,17,8,2,9
"241",18,20,9,1,9
"242",16,15,8,4,7
"243",9,16,8,4,7
"244",19,18,6,2,8
"245",14,17,10,3,6
"246",15,12,3,2,9
"247",21,14,9,3,9
"248",0,0,0,0,0
"249",13,17,9,2,8
"250",9,18,9,3,7
"251",15,12,9,3,7
"252",13,16,8,3,6
"253",17,22,9,3,8
"254",12,20,8,2,6
"255",17,15,8,4,9
"256",15,11,5,2,7
"257",15,19,9,3,5
"258",15,15,13,3,7
"259",0,0,0,0,0
"260",16,15,6,3,8
"261",0,0,0,0,0
"262",15,17,7,2,9
"263",0,0,0,0,0
"264",22,19,7,4,6
