"","age1_orange.S","age1_green.S","age2_no_comorbid_orange.S","age2_no_comorbid_green.S","age2_comorbid_green.S","age3_no_comorbid_green.S","age3_comorbid_green.S"
"1",28,1,129,23,25,14,32
"2",43,16,122,58,83,28,46
"3",752,62,847,94,125,44,75
"4",19,10,83,39,60,28,45
"5",751,62,846,94,125,44,75
"6",39,60,133,94,124,44,73
"7",32,62,129,94,125,43,75
"8",30,15,115,45,76,34,56
"9",32,6,126,21,28,22,33
"10",30,37,122,77,95,39,59
"11",27,11,105,32,49,26,38
"12",45,15,136,42,45,26,49
"13",752,62,847,94,125,44,75
"14",752,62,847,94,125,44,75
"15",61,23,175,52,72,33,45
"16",752,62,847,94,125,44,75
"17",751,62,847,94,125,44,75
"18",40,59,163,93,124,44,75
"19",752,62,847,94,125,44,75
"20",24,44,86,68,103,41,67
"21",748,62,846,94,125,44,75
"22",15,13,79,25,28,20,25
"23",36,6,114,18,24,13,21
"24",752,62,847,94,125,44,75
"25",752,62,847,94,125,44,75
"26",42,62,164,94,125,44,75
"27",22,20,80,37,48,34,46
"28",29,0,135,27,34,19,23
"29",15,2,98,19,22,21,28
"30",750,62,846,94,125,44,75
"31",12,58,76,93,118,44,74
"32",752,62,847,94,125,44,75
"33",29,6,131,17,30,16,24
"34",752,62,847,94,125,44,75
"35",27,1,81,17,32,13,23
"36",750,62,847,94,125,44,75
"37",752,62,847,94,125,44,75
"38",750,62,845,94,125,44,75
"39",18,9,93,29,51,26,39
"40",752,62,847,94,125,44,75
"41",752,62,847,94,125,44,75
"42",27,6,129,46,43,24,28
"43",752,62,847,94,125,44,75
"44",29,15,111,43,49,27,39
"45",35,21,123,49,46,30,38
"46",45,21,130,43,73,28,45
"47",31,62,125,93,125,44,75
"48",752,62,847,94,125,44,75
"49",9,9,85,26,21,15,27
"50",751,62,846,94,125,44,75
"51",24,62,123,94,124,44,75
"52",26,62,118,92,124,44,74
"53",752,62,847,94,125,44,75
"54",752,62,847,94,125,44,75
"55",25,10,100,33,39,17,44
"56",28,9,122,32,50,19,34
"57",752,62,847,94,125,44,75
"58",750,62,847,94,125,44,75
"59",750,62,846,94,125,44,75
"60",752,62,847,94,125,44,75
"61",751,62,846,94,125,44,75
"62",19,62,93,94,124,44,75
"63",752,62,846,94,125,44,75
"64",752,62,847,94,125,44,75
