"","age1_orange.H","age1_green.H","age2_no_comorbid_orange.H","age2_no_comorbid_green.H","age2_comorbid_green.H","age3_no_comorbid_green.H","age3_comorbid_green.H"
"1",12,3,12,0,7,4,5
"2",10,1,12,1,5,1,3
"3",0,0,0,0,0,0,0
"4",17,3,18,3,7,5,5
"5",0,0,0,0,0,0,0
"6",15,0,17,0,0,0,0
"7",8,0,12,0,0,0,0
"8",17,4,18,1,2,1,3
"9",9,2,11,2,5,1,6
"10",11,1,14,1,3,0,2
"11",13,1,22,2,7,1,5
"12",12,1,13,2,6,1,2
"13",0,0,0,0,0,0,0
"14",0,0,0,0,0,0,0
"15",9,1,9,1,3,1,4
"16",0,0,0,0,0,0,0
"17",0,0,1,0,0,0,0
"18",16,0,17,0,0,0,0
"19",0,0,0,0,0,0,0
"20",13,1,17,1,1,1,1
"21",0,0,0,0,0,0,0
"22",16,1,18,3,6,3,5
"23",11,3,12,3,7,2,10
"24",0,0,0,0,0,0,0
"25",0,0,0,0,0,0,0
"26",12,0,12,0,0,0,0
"27",21,1,19,2,3,0,2
"28",10,2,12,2,5,2,8
"29",13,4,19,1,9,1,7
"30",0,0,0,0,0,0,0
"31",15,0,14,0,1,0,0
"32",0,0,0,0,0,0,0
"33",21,4,19,2,9,4,7
"34",0,0,0,0,0,0,0
"35",17,2,12,2,4,3,6
"36",0,0,0,0,0,0,0
"37",0,0,1,0,0,0,0
"38",0,0,0,0,0,0,0
"39",14,2,18,2,7,1,4
"40",0,0,0,0,0,0,0
"41",0,0,0,0,0,0,0
"42",16,1,13,2,5,2,7
"43",0,0,1,0,0,0,0
"44",14,2,12,1,5,0,5
"45",17,3,20,2,6,1,6
"46",14,1,11,1,4,3,3
"47",16,0,15,0,0,0,0
"48",0,0,1,0,0,0,0
"49",22,2,18,1,9,1,5
"50",0,0,0,0,0,0,0
"51",13,0,15,0,1,0,0
"52",18,0,13,0,0,0,1
"53",0,0,0,0,0,0,0
"54",0,0,0,0,0,0,0
"55",14,3,14,3,3,3,7
"56",14,1,20,1,4,2,4
"57",0,0,0,0,0,0,0
"58",0,0,0,0,0,0,0
"59",0,0,0,0,0,0,0
"60",0,0,0,0,0,0,0
"61",1,0,0,0,0,0,0
"62",11,0,11,0,0,0,0
"63",0,0,0,0,0,0,0
"64",0,0,0,0,0,0,0
"65",16,0,12,1,0,0,1
"66",12,1,22,1,2,1,2
"67",0,0,0,0,0,0,0
"68",0,0,1,0,0,0,0
"69",19,0,22,0,0,0,0
"70",14,3,14,3,9,3,9
"71",14,0,15,0,0,0,0
"72",17,1,14,1,6,1,3
"73",0,0,1,0,0,0,0
"74",0,0,1,0,0,0,0
"75",15,0,10,0,0,0,0
"76",15,0,22,0,1,0,1
"77",14,2,12,2,5,1,7
"78",11,2,17,1,7,3,5
"79",0,0,0,0,0,0,0
"80",17,3,21,3,5,2,4
"81",15,2,14,4,4,1,5
"82",0,0,0,0,0,0,0
"83",14,2,11,1,3,1,3
"84",0,0,0,0,0,0,0
"85",0,0,0,0,0,0,0
"86",15,0,15,0,0,0,0
"87",13,0,15,0,1,0,0
"88",0,0,1,0,0,0,0
"89",0,0,0,0,0,0,0
"90",13,3,13,2,5,3,3
"91",18,3,16,2,5,3,8
"92",0,0,0,0,0,0,0
"93",0,0,0,0,0,0,0
"94",12,1,12,1,1,0,2
"95",16,1,16,2,3,1,4
"96",20,0,14,0,0,0,0
"97",0,0,0,0,0,0,0
"98",18,1,15,1,5,1,3
"99",1,0,0,0,0,0,0
"100",10,0,14,0,0,0,1
"101",0,0,0,0,0,0,0
"102",0,0,0,0,0,0,0
"103",1,0,0,0,0,0,0
"104",12,3,16,1,7,2,8
"105",14,3,16,2,4,2,6
"106",0,0,1,0,0,0,0
"107",14,1,11,1,4,2,5
"108",15,2,15,2,6,1,5
"109",19,2,11,2,4,1,3
"110",20,1,13,0,2,0,0
"111",0,0,0,0,0,0,0
"112",16,1,18,1,5,1,7
"113",7,0,15,0,0,0,0
"114",16,1,13,0,3,0,2
"115",15,1,15,1,5,3,3
"116",0,0,0,0,0,0,0
"117",0,0,0,0,0,0,0
"118",0,0,0,0,0,0,0
"119",10,1,11,1,1,1,3
"120",0,0,0,0,0,0,0
"121",1,0,0,0,0,0,0
"122",10,1,21,3,2,1,3
"123",17,0,19,0,0,0,1
"124",6,1,10,2,5,2,3
"125",0,0,0,0,0,0,0
"126",0,0,0,0,0,0,0
"127",12,2,15,1,10,3,7
"128",0,0,0,0,0,0,0
"129",0,0,0,0,0,0,0
"130",11,2,18,1,6,1,5
"131",11,3,14,1,3,1,4
"132",0,0,0,0,0,0,0
"133",0,0,0,0,0,0,0
"134",0,0,1,0,0,0,0
"135",0,0,0,0,0,0,0
"136",13,0,23,0,0,0,0
"137",10,0,14,0,1,0,0
"138",16,0,15,0,0,0,0
"139",0,0,0,0,0,0,0
"140",0,0,0,0,0,0,0
"141",10,1,20,2,2,1,4
"142",14,2,15,2,6,1,4
"143",12,0,18,0,0,0,0
"144",16,2,16,2,3,1,4
"145",14,0,12,0,0,0,0
"146",16,0,14,0,0,0,0
"147",14,2,9,2,7,2,6
"148",0,0,0,0,0,0,0
"149",0,0,0,0,0,0,0
"150",12,2,18,1,6,1,3
"151",13,0,13,0,0,0,0
"152",20,1,12,0,0,0,2
"153",15,2,17,2,7,5,7
"154",0,0,0,0,0,0,0
"155",0,0,0,0,0,0,0
"156",10,0,13,0,0,0,0
"157",0,0,0,0,0,0,0
"158",0,0,0,0,0,0,0
"159",10,1,10,0,3,1,5
"160",0,0,0,0,0,0,0
"161",18,1,10,1,3,2,3
"162",0,0,0,0,0,0,0
"163",11,0,18,3,6,1,3
"164",0,0,0,0,0,0,0
"165",13,0,18,1,2,0,0
"166",16,1,15,1,3,0,8
"167",0,0,0,0,0,0,0
"168",15,0,18,0,0,0,0
"169",0,0,0,0,0,0,0
"170",0,0,0,0,0,0,0
"171",0,0,0,0,0,0,0
"172",0,0,0,0,0,0,0
"173",0,0,0,0,0,0,0
"174",0,0,0,0,0,0,0
"175",19,2,12,1,8,2,6
"176",11,1,21,3,10,1,4
"177",0,0,0,0,0,0,0
"178",12,1,16,1,4,1,1
"179",0,0,0,0,0,0,0
"180",0,0,0,0,0,0,0
"181",0,0,1,0,0,0,0
"182",0,0,0,0,0,0,0
"183",0,0,1,0,0,0,0
"184",0,0,0,0,0,0,0
"185",0,0,0,0,0,0,0
"186",18,2,16,2,7,3,7
"187",1,0,0,0,0,0,0
"188",17,3,12,3,8,2,4
"189",0,0,0,0,0,0,0
"190",0,0,0,0,0,0,0
"191",0,0,0,0,0,0,0
"192",1,0,0,0,0,0,0
"193",0,0,0,0,0,0,0
"194",0,0,0,0,0,0,0
"195",17,1,15,1,3,2,4
"196",0,0,0,0,0,0,0
"197",19,1,14,2,5,3,6
"198",12,2,14,2,3,2,5
"199",14,2,12,1,4,2,2
"200",0,0,0,0,0,0,0
"201",14,0,10,0,0,0,0
"202",0,0,0,0,0,0,0
"203",0,0,0,0,0,0,0
"204",13,2,16,1,2,1,5
"205",0,0,0,0,0,0,0
"206",0,0,0,0,0,0,0
"207",0,0,0,0,0,0,0
"208",11,0,16,0,0,0,0
"209",16,1,20,2,3,1,2
"210",0,0,0,0,0,0,0
"211",0,0,0,0,0,0,0
"212",21,2,14,2,11,1,7
"213",0,0,0,0,0,0,0
"214",13,1,15,2,2,1,3
"215",14,2,13,2,8,2,5
"216",20,3,18,1,5,1,5
"217",11,1,12,1,1,0,2
"218",17,2,13,5,8,3,8
"219",16,0,18,0,0,1,1
"220",15,1,13,1,2,1,1
"221",1,0,0,0,0,0,0
"222",0,0,0,0,0,0,0
"223",0,0,0,0,0,0,0
"224",0,0,0,0,0,0,0
"225",21,0,13,0,0,0,1
"226",14,2,16,3,9,3,4
"227",0,0,0,0,0,0,0
"228",12,1,14,2,4,1,4
"229",0,0,0,0,0,0,0
"230",11,1,14,1,10,1,7
"231",18,0,14,0,0,0,0
"232",0,0,0,0,0,0,0
"233",0,0,0,0,0,0,0
"234",9,0,17,0,0,0,0
"235",0,0,0,0,0,0,0
"236",11,0,24,0,0,0,0
"237",0,0,0,0,0,0,0
"238",14,0,18,0,0,0,0
"239",0,0,0,0,0,0,0
"240",12,1,13,1,4,1,2
"241",0,0,0,0,0,0,0
"242",9,1,12,3,5,0,7
"243",0,0,0,0,0,0,0
"244",0,0,0,0,0,0,0
"245",0,0,1,0,0,0,0
"246",0,0,0,0,0,0,0
"247",0,0,0,0,0,0,0
"248",0,0,0,0,0,0,0
"249",0,2,1,1,3,1,3
"250",0,0,0,0,0,0,0
"251",15,1,13,3,8,2,11
"252",0,0,0,0,0,0,0
"253",21,0,13,1,1,1,3
"254",0,0,0,0,0,0,0
"255",14,0,15,0,0,0,0
"256",14,3,18,1,3,2,4
"257",13,1,26,1,3,0,1
"258",9,2,20,4,7,3,5
"259",0,0,0,0,0,0,0
"260",1,0,0,0,0,0,0
"261",0,0,0,0,0,0,0
"262",13,0,11,0,2,0,1
"263",15,1,15,2,4,2,5
"264",8,1,13,1,3,2,2
"265",11,1,14,1,8,2,4
"266",17,3,16,2,4,1,4
"267",15,1,15,3,7,1,8
"268",0,0,0,0,0,0,0
"269",18,0,16,0,0,0,0
"270",14,0,19,2,8,2,9
"271",19,3,18,2,2,2,6
"272",20,1,17,1,4,1,3
"273",16,2,20,2,7,1,4
"274",1,0,1,0,0,0,0
"275",0,0,0,0,0,0,0
"276",11,0,12,1,1,0,0
"277",0,0,0,0,0,0,0
"278",0,0,0,0,0,0,0
"279",0,0,0,0,0,0,0
"280",0,0,0,0,0,0,0
"281",0,0,0,0,0,0,0
"282",0,0,0,0,0,0,0
"283",18,2,16,0,6,3,6
"284",15,1,12,3,6,4,3
"285",0,0,0,0,0,0,0
"286",0,0,0,0,0,0,0
"287",14,1,18,2,4,1,7
"288",0,0,0,0,0,0,0
"289",17,2,15,3,7,2,3
"290",18,0,16,0,0,0,0
"291",0,0,0,0,0,0,0
"292",0,0,0,0,0,0,0
"293",0,0,0,0,0,0,0
"294",13,2,19,2,4,2,3
"295",16,0,14,0,0,0,1
"296",0,0,0,0,0,0,0
"297",17,1,15,2,6,2,3
"298",0,0,0,0,0,0,0
"299",0,0,0,0,0,0,0
"300",13,1,25,2,6,1,5
"301",0,0,0,0,0,0,0
"302",13,1,11,1,5,3,2
"303",25,2,20,2,2,0,2
"304",12,0,16,0,0,0,0
"305",0,0,0,0,0,0,0
"306",0,0,0,0,0,0,0
"307",0,0,0,0,0,0,0
"308",12,2,11,4,8,4,8
"309",14,1,12,2,4,1,5
"310",16,0,12,0,0,0,0
"311",0,0,0,0,0,0,0
"312",16,0,14,0,1,1,1
"313",1,0,0,0,0,0,0
"314",10,2,18,3,6,5,9
"315",0,0,0,0,0,0,0
"316",18,0,16,0,0,0,0
"317",16,0,16,0,0,0,0
"318",18,3,14,2,4,1,4
"319",19,2,19,1,7,2,6
"320",0,0,0,0,0,0,0
"321",16,2,11,3,7,0,6
"322",0,0,0,0,0,0,0
"323",0,0,0,0,0,0,0
"324",17,2,15,3,4,2,10
"325",12,4,15,4,3,3,5
"326",1,0,0,0,0,0,0
"327",14,0,11,0,0,0,0
"328",0,0,0,0,0,0,0
"329",0,0,1,0,0,0,0
"330",18,0,16,0,0,0,0
"331",0,0,0,0,0,0,0
"332",0,0,0,0,0,0,0
"333",0,0,0,0,0,0,0
"334",18,0,21,0,0,0,0
"335",10,2,16,0,3,0,2
"336",0,0,0,0,0,0,0
"337",0,0,0,0,0,0,0
"338",13,0,15,0,0,0,0
"339",0,0,1,0,0,0,0
"340",1,0,0,0,0,0,0
"341",13,0,7,1,2,1,3
