"","age1.E","age2_no_comorbid.E","age2_comorbid.E","age3_no_comorbid.E","age3_comorbid.E"
"1",1,1,0,0,0
"2",2,1,0,0,0
"3",0,2,0,0,0
"4",2,3,0,0,1
"5",1,1,1,0,0
"6",0,1,0,0,0
"7",0,2,0,0,0
"8",0,1,0,0,0
"9",0,1,0,0,0
"10",0,1,0,0,0
"11",0,1,0,0,0
"12",1,2,1,0,2
"13",1,1,0,0,0
"14",0,1,0,0,0
"15",1,1,1,0,0
"16",4,1,0,1,0
"17",2,4,0,0,0
"18",0,1,0,0,0
"19",0,1,0,0,0
"20",90,78,12,6,9
"21",0,1,0,0,0
"22",0,1,0,0,0
"23",0,1,0,0,0
"24",2,3,0,0,0
"25",5,3,1,2,1
"26",0,1,0,0,0
"27",0,1,0,0,0
"28",0,1,0,0,0
"29",0,1,0,0,0
"30",0,1,0,0,0
"31",1,1,0,1,0
"32",1,1,0,0,0
"33",0,1,0,0,0
"34",0,1,1,0,0
"35",2,2,1,0,0
"36",0,1,0,0,1
"37",3,1,1,0,0
"38",0,1,0,0,1
"39",0,1,0,0,0
"40",0,1,0,0,0
"41",0,1,0,0,0
"42",0,1,0,0,0
"43",0,1,0,0,0
"44",0,1,0,0,0
"45",0,1,1,1,0
"46",0,1,0,0,0
"47",0,1,0,0,0
"48",1,1,0,0,0
"49",72,86,14,3,12
"50",1,1,0,0,0
"51",0,1,0,0,0
"52",0,1,0,0,0
"53",0,1,0,0,0
"54",0,1,0,0,0
"55",3,1,1,0,0
"56",1,1,0,0,0
"57",0,1,0,0,0
"58",0,1,0,0,0
"59",0,1,0,0,0
"60",0,1,0,0,0
"61",1,1,0,0,0
"62",0,1,0,0,0
"63",1,1,0,0,0
"64",0,1,0,0,0
"65",4,2,1,1,0
"66",1,1,0,0,0
"67",0,1,0,0,0
"68",3,3,1,0,0
"69",0,1,0,0,1
"70",86,81,17,5,12
"71",0,1,0,0,0
"72",0,1,0,0,0
"73",9,5,1,1,2
"74",0,1,0,0,0
"75",4,2,0,0,0
"76",0,1,0,0,0
"77",0,1,0,0,0
"78",0,1,0,0,0
"79",7,7,3,1,1
"80",0,1,0,0,0
"81",1,2,0,0,0
"82",0,1,0,0,0
"83",0,1,0,0,0
"84",94,73,14,6,11
"85",1,1,1,0,0
"86",3,1,0,0,0
"87",1,1,0,0,0
"88",0,1,0,0,0
"89",0,1,0,0,0
"90",0,1,0,0,0
"91",1,1,1,0,0
"92",0,1,0,0,0
"93",0,1,0,0,0
"94",6,5,3,1,1
"95",1,1,0,0,0
"96",0,1,0,0,0
"97",0,1,0,0,0
"98",0,1,0,0,0
"99",0,1,0,0,0
"100",0,1,0,0,0
"101",0,1,0,0,0
"102",0,1,0,0,0
"103",0,1,0,0,0
"104",0,1,0,0,0
"105",0,1,0,0,0
"106",2,1,0,0,0
"107",10,8,2,2,3
"108",0,1,0,0,0
"109",0,1,0,0,0
"110",0,1,0,0,0
"111",0,1,0,0,0
"112",76,72,13,6,7
"113",0,1,0,0,0
"114",1,2,0,0,0
"115",4,2,2,0,0
"116",1,1,0,1,1
"117",80,69,16,4,9
"118",0,1,0,0,0
"119",0,1,0,0,0
"120",0,1,0,0,0
"121",7,6,2,0,1
"122",0,1,0,0,0
"123",0,1,0,0,0
"124",0,1,0,0,0
"125",0,1,0,0,0
"126",1,1,0,0,0
"127",0,1,0,0,0
"128",1,1,0,0,0
"129",0,1,0,0,0
"130",1,1,0,0,0
"131",0,1,0,0,0
"132",0,1,0,0,0
"133",0,1,0,0,0
"134",1,1,0,0,0
"135",11,6,2,1,2
"136",9,8,3,2,2
"137",0,1,0,0,0
"138",2,1,0,1,0
"139",0,1,0,0,0
"140",4,5,2,1,1
"141",1,1,0,0,0
"142",0,1,0,0,0
"143",0,1,0,0,0
"144",0,1,0,0,0
"145",0,1,0,0,0
"146",1,2,0,0,0
"147",3,1,0,0,0
"148",0,1,0,0,0
"149",2,1,0,0,0
"150",65,62,13,4,7
"151",1,1,0,0,0
"152",1,1,0,0,0
"153",71,70,13,5,7
"154",4,3,1,0,0
"155",0,1,0,0,0
"156",0,1,0,0,0
"157",1,1,1,0,0
"158",0,1,0,0,0
"159",0,1,0,0,0
"160",0,1,0,0,0
"161",0,1,0,0,0
"162",0,1,0,0,0
