"","age1.D","age2_no_comorbid.D","age2_comorbid.D","age3_no_comorbid.D","age3_comorbid.D"
"1",23,43,23,7,16
"2",22,49,15,6,18
"3",0,0,0,0,0
"4",23,33,11,4,18
"5",35,50,14,3,18
"6",27,39,14,7,22
"7",28,36,17,1,18
"8",32,33,17,3,16
"9",33,39,17,4,18
"10",0,0,0,0,0
"11",39,33,15,1,17
"12",0,0,0,0,0
"13",29,30,17,5,11
"14",24,43,12,4,15
"15",33,44,6,0,18
"16",23,36,17,6,20
"17",30,35,12,6,18
"18",28,27,17,3,15
"19",21,40,16,2,13
"20",35,38,16,6,20
"21",32,30,23,2,16
"22",27,43,19,3,21
"23",30,38,16,6,18
"24",20,41,13,7,20
"25",38,46,11,5,14
"26",25,34,13,5,22
"27",31,34,12,3,17
"28",32,39,25,5,19
"29",36,37,24,6,18
"30",44,33,13,9,16
"31",24,37,11,1,18
"32",0,0,0,0,0
"33",33,36,15,1,19
"34",32,43,12,3,21
"35",17,32,10,5,22
"36",24,33,18,6,18
"37",30,40,14,4,19
"38",0,0,0,0,0
"39",0,0,0,0,0
"40",24,37,19,3,23
"41",22,33,17,4,22
"42",33,42,17,5,14
"43",28,25,20,2,18
"44",24,34,22,3,13
"45",22,32,11,3,18
"46",22,27,16,4,21
"47",27,43,11,2,21
"48",39,41,12,7,18
"49",24,47,14,5,17
"50",48,40,13,7,17
"51",28,34,12,4,19
"52",40,28,18,2,13
"53",0,0,0,0,0
"54",0,0,0,0,0
"55",30,45,12,7,17
"56",0,0,0,0,0
"57",0,0,0,0,0
"58",26,40,13,3,20
"59",25,50,19,3,17
"60",28,47,20,7,18
"61",0,1,0,0,0
"62",34,34,17,5,17
"63",33,38,9,7,19
"64",26,36,20,2,14
"65",39,42,17,4,18
"66",39,38,21,4,23
"67",0,0,0,0,0
"68",33,36,11,3,16
"69",24,43,15,4,22
"70",26,20,19,5,18
"71",33,37,18,4,18
"72",30,42,15,1,19
"73",30,45,16,2,17
"74",23,37,12,6,16
"75",29,35,12,3,15
"76",24,38,11,7,15
"77",27,38,15,5,19
"78",28,33,16,2,21
"79",24,42,15,6,18
"80",32,40,19,3,17
"81",32,36,20,3,14
"82",25,34,15,4,18
"83",35,34,16,2,15
"84",29,35,24,3,15
"85",30,30,13,5,15
"86",20,39,15,4,20
"87",21,33,16,6,19
"88",33,38,9,6,18
"89",0,0,0,0,0
"90",25,38,13,3,18
"91",30,32,11,3,16
"92",0,0,0,0,0
"93",34,33,13,1,20
"94",26,28,17,4,18
"95",24,38,24,6,14
"96",0,0,0,0,0
"97",19,41,21,2,18
"98",24,31,17,2,18
"99",27,42,15,2,17
"100",21,40,16,5,16
"101",32,36,18,4,14
"102",31,36,23,6,19
"103",27,41,13,5,17
"104",30,34,15,6,23
"105",32,41,11,4,15
"106",0,1,0,0,0
"107",28,43,15,3,23
"108",27,36,17,4,15
"109",34,36,17,5,26
"110",0,0,0,0,0
"111",32,38,13,1,17
"112",45,31,13,3,17
"113",24,44,14,5,23
"114",0,0,0,0,0
"115",20,33,23,4,17
"116",0,0,0,0,0
"117",0,0,0,0,0
"118",33,35,23,4,18
"119",0,0,0,0,0
"120",28,40,20,2,20
"121",0,0,0,0,0
"122",39,40,13,6,19
"123",23,38,14,4,22
"124",27,35,15,10,15
"125",28,35,18,2,15
"126",0,0,0,0,0
"127",0,0,0,0,0
"128",35,38,8,5,24
"129",31,38,13,7,18
"130",0,1,0,0,0
"131",31,34,13,4,21
"132",26,38,17,4,22
"133",28,40,15,5,18
"134",20,41,14,3,16
"135",20,36,15,5,16
"136",22,39,13,1,14
"137",24,45,12,3,18
"138",30,34,18,5,15
"139",26,36,19,4,11
"140",31,26,15,8,22
"141",34,39,19,4,22
"142",33,42,15,3,18
"143",30,34,17,1,20
"144",24,45,12,1,25
"145",0,0,0,0,0
"146",34,42,12,5,13
"147",29,44,20,2,15
"148",35,32,16,6,19
"149",31,42,13,1,19
"150",19,40,24,4,20
"151",27,43,10,5,15
"152",33,31,18,5,16
"153",0,0,0,0,0
"154",32,37,12,5,17
"155",16,42,14,4,15
"156",27,36,18,4,15
"157",24,41,10,6,16
"158",30,41,17,5,20
"159",31,39,12,6,19
"160",34,28,9,3,17
"161",29,41,19,5,19
"162",26,37,23,2,16
"163",27,38,18,4,15
"164",0,0,0,0,0
"165",25,40,15,6,22
"166",23,34,11,2,21
"167",0,0,0,0,0
"168",35,32,10,2,17
"169",27,33,20,6,14
"170",29,42,15,5,16
"171",0,0,0,0,0
"172",35,36,17,3,16
"173",26,31,10,6,20
"174",30,39,14,3,16
"175",26,35,12,4,20
"176",26,33,19,5,15
"177",32,39,14,5,15
"178",29,30,14,7,20
"179",27,38,18,7,18
"180",30,41,14,5,19
"181",37,41,13,3,18
"182",24,34,15,2,23
"183",28,34,14,4,17
"184",24,35,8,2,17
"185",24,29,15,1,14
"186",38,47,19,4,12
"187",36,33,11,2,20
"188",19,26,13,9,19
"189",32,35,8,5,16
"190",36,43,12,2,21
"191",23,29,15,3,15
"192",23,23,18,5,15
"193",0,0,0,0,0
"194",0,0,0,0,0
"195",32,31,13,4,17
"196",23,26,13,5,17
"197",0,0,0,0,0
"198",0,0,0,0,0
"199",0,0,0,0,0
"200",30,35,16,4,21
"201",35,30,14,0,19
"202",0,0,0,0,0
"203",0,0,0,0,0
"204",33,33,16,4,17
"205",31,37,13,5,21
"206",0,0,0,0,0
"207",0,0,0,0,0
"208",0,0,0,0,0
"209",0,0,0,0,0
"210",28,31,6,3,11
"211",38,45,12,2,18
"212",26,36,19,4,13
"213",0,0,0,0,0
"214",20,45,14,7,9
"215",34,36,16,2,18
"216",0,0,0,0,0
"217",27,45,19,4,18
"218",27,42,16,6,18
"219",30,27,15,2,17
"220",34,39,18,0,15
"221",0,0,0,0,0
"222",29,40,15,2,25
"223",28,42,25,2,17
"224",32,34,15,4,17
"225",0,0,0,0,0
"226",37,39,16,3,21
"227",27,37,15,1,14
"228",24,41,13,2,21
"229",32,39,13,3,19
"230",0,0,0,0,0
"231",32,40,15,5,18
"232",33,41,22,1,18
"233",34,48,16,0,18
"234",32,36,16,9,16
"235",0,0,0,0,0
"236",35,38,9,3,15
"237",28,40,19,3,19
"238",27,34,19,6,16
"239",35,45,14,6,18
"240",30,36,19,5,27
"241",0,0,0,0,0
"242",0,0,0,0,0
"243",30,26,14,5,20
"244",25,49,20,3,22
"245",34,41,18,2,16
"246",0,0,0,0,0
"247",25,30,10,3,15
"248",25,50,21,7,20
"249",42,37,16,1,21
"250",0,0,0,0,0
"251",28,40,19,3,18
"252",32,39,11,3,18
"253",25,39,14,6,17
"254",26,38,17,6,15
"255",24,39,13,6,11
"256",23,45,17,5,25
"257",0,0,0,0,0
"258",35,39,8,5,20
"259",25,35,15,5,22
"260",25,31,16,6,19
"261",0,0,0,0,0
"262",32,34,13,3,20
"263",19,33,17,6,14
"264",38,35,20,2,19
"265",26,34,13,1,13
"266",27,37,20,1,19
"267",28,45,16,5,20
"268",20,39,12,3,18
"269",31,44,14,3,17
"270",0,0,0,0,0
"271",32,32,14,5,18
"272",25,35,17,4,17
"273",0,0,0,0,0
"274",33,32,21,3,17
"275",0,0,0,0,0
"276",29,31,15,7,18
"277",34,27,16,6,17
"278",26,35,21,6,16
"279",34,42,15,8,18
"280",29,44,17,8,17
"281",32,41,15,3,20
"282",27,31,12,4,18
"283",0,0,0,0,0
"284",31,36,10,5,20
"285",0,0,0,0,0
"286",23,41,16,4,22
"287",30,39,19,4,20
"288",19,36,14,6,23
"289",43,45,16,5,14
"290",26,28,11,4,17
"291",23,38,14,5,19
"292",27,32,9,4,17
"293",23,31,16,3,21
"294",0,0,0,0,0
"295",0,0,0,0,0
"296",33,36,11,2,19
"297",32,41,12,2,17
"298",34,37,12,4,19
"299",31,34,16,3,19
"300",29,42,14,4,14
"301",25,26,18,3,21
"302",0,0,0,0,0
"303",38,28,17,6,16
"304",35,36,20,7,16
"305",0,0,0,0,0
"306",32,36,12,3,16
"307",24,42,11,4,14
"308",38,34,16,2,12
"309",34,31,14,5,16
"310",0,0,0,0,0
"311",23,43,13,3,17
"312",26,32,15,3,16
"313",0,1,0,0,0
"314",28,40,13,1,24
"315",31,38,19,5,23
"316",30,29,14,6,15
"317",27,26,13,6,14
"318",44,29,13,6,21
"319",25,31,14,8,10
"320",26,39,13,2,17
"321",33,29,10,4,18
"322",31,40,18,10,21
"323",29,28,13,8,19
"324",0,0,0,0,0
"325",24,30,14,2,21
"326",0,0,0,0,0
"327",33,39,16,6,19
"328",19,52,15,5,25
"329",26,34,12,8,17
"330",33,21,19,4,15
"331",33,32,16,5,16
"332",28,35,14,5,13
"333",30,36,15,4,15
"334",28,44,16,3,14
"335",31,44,8,3,15
"336",0,0,0,0,0
"337",23,36,18,3,12
"338",29,36,13,3,16
"339",29,32,14,2,13
"340",33,34,15,3,17
"341",23,34,14,5,16
"342",35,24,12,4,21
"343",23,35,14,4,21
"344",27,27,11,1,18
"345",24,40,17,6,13
"346",0,0,0,0,0
"347",23,38,21,2,16
"348",31,29,21,4,17
"349",28,36,13,6,20
"350",32,35,18,6,16
"351",0,0,0,0,0
"352",19,40,14,4,17
"353",32,38,9,7,19
"354",32,29,14,3,17
"355",35,33,10,4,21
"356",29,43,13,6,16
"357",21,40,15,3,22
"358",28,36,14,3,15
"359",35,36,13,6,17
"360",29,37,16,4,14
"361",32,37,14,2,15
"362",29,38,19,4,18
"363",21,39,18,4,19
"364",21,35,14,6,14
"365",0,0,0,0,0
"366",0,0,0,0,0
"367",0,0,0,0,0
"368",28,37,16,2,22
"369",21,36,15,4,19
"370",30,48,11,7,12
"371",29,27,22,4,21
"372",30,37,13,4,18
"373",35,38,17,4,20
"374",21,44,12,6,20
"375",35,33,20,6,17
"376",0,0,0,0,0
"377",26,39,19,5,20
"378",20,55,13,6,22
"379",0,0,0,0,0
"380",28,35,20,7,17
"381",33,36,18,4,20
"382",27,40,13,6,19
"383",32,36,15,2,13
"384",23,42,16,3,19
"385",29,41,21,5,21
"386",30,39,16,3,20
"387",29,45,18,5,21
"388",29,38,13,3,20
"389",30,33,14,1,22
"390",0,0,0,0,0
"391",32,31,14,7,19
"392",34,38,12,5,22
"393",24,43,7,1,16
"394",27,37,15,11,18
"395",35,30,14,4,12
"396",21,33,13,4,19
"397",32,40,17,3,17
"398",25,39,18,5,18
"399",22,43,13,8,14
"400",20,37,17,2,23
"401",0,0,0,0,0
"402",0,0,0,0,0
"403",0,0,0,0,0
"404",30,34,19,2,15
"405",27,38,12,3,19
"406",31,34,14,3,17
"407",30,32,9,4,18
"408",23,33,20,2,23
"409",0,0,0,0,0
"410",29,39,16,2,18
"411",19,27,17,2,16
"412",0,0,0,0,0
"413",0,0,0,0,0
"414",32,30,14,5,15
"415",34,42,11,5,17
"416",38,37,13,5,23
"417",31,34,17,5,18
"418",31,29,9,6,22
"419",31,34,17,5,25
"420",29,36,23,4,19
"421",27,36,13,3,16
"422",20,31,9,3,15
"423",0,0,0,0,0
"424",26,25,22,5,21
"425",31,47,11,5,15
"426",0,0,0,0,0
"427",29,20,16,3,21
